match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_ballRecovery,stat_wasFouled,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_expectedGoals,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_challengeLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_keyPass,captain,stat_goals,stat_totalOffside,stat_goalAssist,stat_bigChanceCreated
10385619,home,Brentford,Kevin Schade,kevin-schade,K. Schade,M,7,183,3191,M,,1006387,EUR,1006819200,F,9,9,False,13.0,12.0,,,1.0,1.0,11.0,15.0,6.0,2.0,2.0,,,,76.0,27.0,6.7,8.0,0.100645,1,,3.0,,5.0,3.0,9.0,2.0,,1.0,1.0,1.0,0.0486,1.0,0.1037,,,,1.0,,,1.0,,,,,,,,,,
10385619,home,Brentford,Joshua Dasilva,joshua-dasilva,J. D. Silva,M,10,184,464,M,,856260,EUR,909100800,M,10,10,True,26.0,23.0,1.0,,6.0,6.0,17.0,22.0,6.0,4.0,2.0,,,,30.0,38.0,7.6,6.0,0.0148452,2,,2.0,,,,,,,,,,0.1234,1.0,0.2118,,,,,,,4.0,4.0,,,1.0,1.0,,1.0,,,
10385619,home,Brentford,Yoane Wissa,yoane-wissa,Y. Wissa,F,9,176,50158,M,yowissa,805123,EUR,841708800,M,11,11,True,4.0,4.0,,,1.0,1.0,3.0,3.0,1.0,,,,,,30.0,7.0,6.5,2.0,0.00830592,0,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,,,1.0,,,,,,,,,,
10385619,home,Brentford,Shandon Baptiste,shandon-baptiste,S. Baptiste,M,26,180,115,M,,892111,EUR,891993600,M,26,26,True,20.0,19.0,,,5.0,5.0,14.0,16.0,,,,,,,19.0,22.0,6.6,2.0,0.00460744,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385619,home,Brentford,Frank Onyeka,frank-onyeka,F. Onyeka,M,16,183,4631,M,,885864,EUR,883612800,M,15,15,True,16.0,13.0,,,1.0,2.0,12.0,14.0,3.0,,2.0,,,,19.0,20.0,7.1,3.0,0.00797094,1,,,,,1.0,,,,,,,0.0415,1.0,0.0554,,,,,,,,,,,,1.0,,,,1.0,
10385619,home,Brentford,Saman Ghoddos,saman-ghoddos,S. Ghoddos,M,7,177,2079,M,,548050,EUR,747273600,F,14,14,True,6.0,6.0,,,3.0,3.0,3.0,4.0,1.0,1.0,,,,,14.0,8.0,6.7,1.0,0.00232116,0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
10385619,home,Brentford,Matthew Cox,matthew-cox,M. Cox,G,1,183,149,M,,1065525,EUR,1051833600,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Matthew Cox,,,,,,,,,,,,
10385619,home,Brentford,Zanka,zanka,Zanka,D,,189,466,M,,26404,EUR,640828800,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385619,home,Brentford,Fin Stevens,finley-stevens,F. Stevens,D,14,177,119,M,,1064630,EUR,1049932800,D,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Finley Stevens,,,,,,,,,,,,
10385619,home,Brentford,Mads Roerslev,mads-roerslev,M. Roerslev,D,2,184,428,M,,826057,EUR,930182400,D,30,30,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,Mads,Roerslev,,,,,,,,,,,
10385619,away,Nottingham Forest,Keylor Navas,keylor-navas,K. Navas,G,1,185,13049,M,keylornavas_1,56113,EUR,534988800,G,12,12,False,23.0,10.0,20.0,8.0,6.0,8.0,4.0,15.0,,8.0,,,4.0,6.0,90.0,32.0,7.0,13.0,0.00084406,0,-0.0801,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Joe Worrall,joe-worrall,J. Worrall,D,4,193,320,M,,838399,EUR,852854400,D,4,4,False,26.0,20.0,5.0,2.0,15.0,17.0,5.0,9.0,9.0,4.0,,,,,90.0,48.0,6.9,14.0,0.00675689,0,,,,2.0,7.0,2.0,,,2.0,2.0,,,,,7.0,,,,,,,,,,,,True,,,,
10385619,away,Nottingham Forest,Felipe,felipe,Felipe,D,,191,773,M,,242211,EUR,611280000,D,38,38,False,27.0,17.0,5.0,1.0,12.0,16.0,5.0,11.0,6.0,3.0,1.0,,,,90.0,37.0,6.5,10.0,0.00723575,0,,,,1.0,2.0,3.0,,,3.0,2.0,1.0,,,,5.0,,1.0,,,,,,1.0,,,,,,,,
10385619,away,Nottingham Forest,Moussa Niakhaté,moussa-niakhate,M. Niakhaté,D,19,190,8301,M,niakhate,758168,EUR,826243200,D,19,19,False,28.0,24.0,2.0,,15.0,16.0,9.0,12.0,7.0,8.0,2.0,,,,90.0,61.0,7.5,11.0,0.0299779,1,,,,,1.0,,,,4.0,2.0,,0.0492,1.0,0.0573,9.0,1.0,2.0,,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Serge Aurier,serge-aurier,S. Aurier,D,,176,2934,M,Serge_aurier,105697,EUR,725155200,M,24,24,False,24.0,15.0,2.0,1.0,11.0,15.0,4.0,9.0,6.0,4.0,,,,,90.0,38.0,6.3,13.0,0.00460168,0,,,,4.0,5.0,8.0,2.0,,1.0,1.0,2.0,,,,7.0,,,2.0,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Orel Mangala,orel-mangala,O. Mangala,M,5,178,1576,M,,793988,EUR,890179200,M,5,5,False,29.0,22.0,4.0,1.0,11.0,15.0,12.0,15.0,,4.0,,,,,81.0,33.0,6.5,8.0,0.00535158,0,,1.0,1.0,3.0,,4.0,,,,,1.0,,,,,1.0,,1.0,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Danilo,danilo,Danilo,M,8,177,5250,M,Danilo,1064039,EUR,988502400,M,28,28,False,19.0,10.0,2.0,,2.0,4.0,8.0,16.0,3.0,8.0,,,,,89.0,36.0,7.2,14.0,0.0048919,1,,1.0,,1.0,,4.0,1.0,,3.0,2.0,,0.5341,1.0,0.6064,4.0,,2.0,2.0,,,,,2.0,,,,,1.0,,,
10385619,away,Nottingham Forest,Renan Lodi,renan-lodi,R. Lodi,D,16,173,4176,M,renan_lodi,851150,EUR,891993600,M,32,32,False,22.0,14.0,7.0,1.0,6.0,10.0,8.0,14.0,4.0,8.0,1.0,,,,90.0,41.0,6.0,15.0,0.0404448,0,,2.0,,2.0,1.0,9.0,3.0,,2.0,2.0,2.0,,,,2.0,,1.0,1.0,,,,,2.0,,,1.0,,,,,
10385619,away,Nottingham Forest,Brennan Johnson,brennan-johnson,B. Johnson,F,11,186,10704,M,brenjohnson_,1085180,EUR,990576000,F,20,20,False,8.0,5.0,1.0,,3.0,4.0,3.0,5.0,3.0,3.0,1.0,,,,66.0,18.0,7.0,4.0,0.0278591,0,,1.0,1.0,1.0,,2.0,,,2.0,1.0,,,,,3.0,,,1.0,,,,,1.0,,,1.0,,,,,1.0
10385619,away,Nottingham Forest,Morgan Gibbs-White,morgan-gibbs-white,M. Gibbs-White,M,10,171,6974,M,Morgangibbs27,865912,EUR,948931200,F,10,10,False,22.0,17.0,3.0,2.0,8.0,9.0,9.0,14.0,4.0,4.0,,,,,90.0,33.0,6.6,11.0,0.0118647,2,,1.0,,2.0,3.0,6.0,1.0,,1.0,,2.0,0.0976,1.0,0.036,,,,3.0,,,,,1.0,,1.0,,,,,,
10385619,away,Nottingham Forest,Taiwo Awoniyi,taiwo-awoniyi,T. Awoniyi,F,9,183,3465,M,,359664,EUR,871344000,F,9,9,False,14.0,8.0,,,4.0,7.0,4.0,7.0,3.0,3.0,,,,,54.0,23.0,6.4,9.0,0.00201589,1,,,,3.0,1.0,4.0,,1.0,1.0,,1.0,0.0427,,,3.0,,,3.0,,,1.0,1.0,,1.0,,,,,1.0,,
10385619,away,Nottingham Forest,André Ayew,andre-ayew,A. Ayew,F,24,176,5860,M,andreayew10,27035,EUR,629856000,F,34,34,True,8.0,7.0,,,3.0,4.0,4.0,4.0,4.0,1.0,1.0,,,,36.0,15.0,6.5,3.0,0.014005,0,,,,3.0,3.0,7.0,,,,,2.0,,,,1.0,1.0,,,,,2.0,,,,,1.0,,,,,
10385619,away,Nottingham Forest,Cheikhou Kouyaté,cheikhou-kouyate,C. Kouyaté,M,8,189,2529,M,,45944,EUR,630201600,M,21,21,True,2.0,2.0,,,2.0,2.0,,,2.0,,,,,,24.0,6.0,6.6,,2.356e-05,0,,,,,,1.0,,,2.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Ryan Yates,ryan-yates,R. Yates,M,22,190,881,M,,846252,EUR,880070400,M,22,22,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,1.0,,,,,9.0,5.0,6.2,,0.01006,0,,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Wayne Hennessey,wayne-hennessey,W. Hennessey,G,,198,248,M,,16620,EUR,538444800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Harry Toffolo,harry-toffolo,H. Toffolo,D,15,183,338,M,,358218,EUR,808790400,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Jesse Lingard,jesse-lingard,J. Lingard,F,10,174,12067,M,JLingz,205508,EUR,724377600,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Sam Surridge,sam-surridge,S. Surridge,F,9,191,1588,M,,817567,EUR,901584000,F,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385619,away,Nottingham Forest,Emmanuel Dennis,emmanuel-dennis,E. B. Dennis,F,17,174,1390,M,,844424,EUR,879552000,F,25,25,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
