match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_keyPass,stat_bigChanceCreated,stat_fouls,stat_blockedScoringAttempt,stat_onTargetScoringAttempt,stat_errorLeadToAShot,stat_expectedGoalsOnTarget,player_sofascoreId,captain,stat_totalOffside,stat_goals,stat_goalAssist,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_hitWoodwork
11391316,home,Olympique Lyonnais,Anthony Lopes,,,anthony-lopes,A. Lopes,G,1,184,1194,M,48535,EUR,654739200,G,1,1,False,36.0,32.0,11.0,7.0,29.0,31.0,3.0,5.0,1.0,2.0,9.0,1.0,1.0,3.0,4.0,90.0,50.0,7.9,4.0,0.00096619,0,0.2833,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391316,home,Olympique Lyonnais,Jake O'Brien,,,jake-obrien,J. O'Brien,D,15,197,1429,M,998253,EUR,989884800,D,12,12,False,51.0,43.0,7.0,5.0,30.0,35.0,13.0,16.0,4.0,2.0,7.0,1.0,,,,90.0,60.0,6.9,8.0,0.00822893,2,,1.0,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,0.6758,,,,,,,,,,,,,,,,,,,,,,,
11391316,home,Olympique Lyonnais,Corentin Tolisso,,,corentin-tolisso,C. Tolisso,M,8,181,3233,M,343067,EUR,775872000,D,8,8,False,78.0,70.0,8.0,7.0,36.0,37.0,36.0,43.0,6.0,2.0,7.0,,,,,90.0,91.0,7.6,11.0,0.414402,0,,,4.0,3.0,,,,,2.0,,,2.0,2.0,1.0,2.0,2.0,1.0,1.0,2.0,,,,,,,,,,,,,,,
11391316,home,Olympique Lyonnais,Duje Ćaleta-Car,,,duje-caleta-car,D. Ćaleta-Car,D,16,192,2892,M,257091,EUR,842918400,D,55,55,False,73.0,63.0,3.0,1.0,37.0,39.0,26.0,34.0,3.0,4.0,4.0,,,,,90.0,82.0,7.2,10.0,0.531751,0,,2.0,3.0,5.0,,,,,,,,,,,,2.0,1.0,,1.0,1.0,3.0,,,,,,,,,,,,,
11391316,home,Olympique Lyonnais,Ainsley Maitland-Niles,,,ainsley-maitland-niles,A. Maitland-Niles,D,98,178,1575,M,352768,EUR,872812800,M,98,98,False,50.0,41.0,5.0,4.0,18.0,19.0,23.0,32.0,6.0,1.0,8.0,,,,,90.0,76.0,7.5,15.0,0.0240997,3,,1.0,2.0,3.0,1.0,1.0,,2.0,3.0,1.0,0.1938,1.0,,1.0,1.0,,2.0,3.0,1.0,,,1.0,,,,,,,,,,,,
11391316,home,Olympique Lyonnais,Maxence Caqueret,,,maxence-caqueret,M. Caqueret,M,6,174,2464,M,859027,EUR,950572800,M,6,6,False,63.0,57.0,5.0,5.0,15.0,15.0,42.0,48.0,6.0,,5.0,1.0,,,,90.0,88.0,6.8,16.0,0.168223,1,,1.0,1.0,8.0,3.0,2.0,1.0,,2.0,1.0,0.069,,,3.0,3.0,,1.0,5.0,,,,,1.0,1.0,0.3308,,,,,,,,,
11391316,home,Olympique Lyonnais,Nemanja Matić,,,nemanja-matic,N. Matić,M,18,194,3565,M,44241,EUR,586396800,M,31,31,False,68.0,56.0,6.0,3.0,20.0,23.0,36.0,45.0,2.0,,5.0,,,,,62.0,74.0,7.0,14.0,0.0382821,1,,1.0,1.0,2.0,1.0,1.0,,1.0,,,0.0821,,,,1.0,,,,,,,,,,,Mati,,,,,,,,
11391316,home,Olympique Lyonnais,Henrique,Henrique,,henrique,Henrique,D,3,173,390,M,336851,EUR,767232000,M,21,21,False,55.0,52.0,2.0,1.0,17.0,17.0,37.0,44.0,3.0,,3.0,2.0,,,,89.0,81.0,7.4,8.0,0.108117,0,,,,2.0,1.0,1.0,,,,,,6.0,2.0,2.0,,1.0,1.0,,2.0,,,,,,,,,,,,,,,
11391316,home,Olympique Lyonnais,Rayan Cherki,,,cherki-rayan,R. Cherki,M,10,176,76914,M,979128,EUR,1061078400,F,18,18,False,34.0,27.0,2.0,2.0,3.0,4.0,24.0,36.0,4.0,,5.0,,,,,45.0,58.0,7.2,21.0,0.123806,1,,,,4.0,4.0,2.0,,1.0,2.0,2.0,0.0402,6.0,,,2.0,,1.0,4.0,1.0,,,,,,,rayan_cherki,,,,,,,,
11391316,home,Olympique Lyonnais,Alexandre Lacazette,,,alexandre-lacazette,A. Lacazette,F,91,176,9530,M,50070,EUR,675388800,F,10,10,False,22.0,15.0,1.0,,3.0,5.0,12.0,17.0,3.0,,2.0,,,,,62.0,40.0,6.9,15.0,0.125792,2,,2.0,,6.0,3.0,1.0,,1.0,2.0,2.0,0.085,,,,1.0,,,5.0,1.0,,1.0,1.0,,,,lacazettealex,True,1.0,,,,,,
