match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_totalContest,stat_wonContest,captain,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_onTargetScoringAttempt,stat_interceptionWon,stat_expectedGoalsOnTarget,stat_unsuccessfulTouch,stat_hitWoodwork,stat_blockedScoringAttempt,stat_totalOffside,stat_errorLeadToAShot,stat_goodHighClaim,stat_goals,stat_lastManTackle
12513722,home,Gil Vicente,Carlos Eduardo,eduardo-carlos,C. Eduardo,F,29,192,180,M,1404790,EUR,1028937600,F,29,29,False,18.0,11.0,,,0.0,6.0,6.0,14.0,1.0,1.0,,,,,90.0,28.0,7.2,11.0,0.0857951,1,,Carlos,Eduardo,6.0,2.0,1.0,3.0,4.0,4.0,6.0,,,2.0,,,,2.0,,2.0,1.0,,,,1.0,0.0718,,,,2.0,,,,,,,
12513722,home,Gil Vicente,Joao Marques,marques-joao,J. Marques,M,11,179,304,M,1087321,EUR,1013558400,M,33,33,True,12.0,9.0,2.0,1.0,0.0,2.0,2.0,11.0,,2.0,,,,,23.0,19.0,6.6,5.0,0.0146292,1,,,,7.0,1.0,,1.0,1.0,4.0,3.0,1.0,1.0,,,,,1.0,1.0,,1.0,1.0,,,,0.0207,,,,,,1.0,,,,,
12513722,home,Gil Vicente,Tidjany Touré,tidjany-toure,T. Touré,F,7,184,147,M,1445615,EUR,1026691200,F,7,7,True,10.0,9.0,,,0.0,6.0,6.0,5.0,,2.0,,,,,23.0,23.0,7.0,6.0,0.00239968,2,,,,3.0,1.0,,,,4.0,4.0,1.0,2.0,,,,,4.0,,,1.0,,,,2.0,0.0812,,,,,,,,,,,
12513722,home,Gil Vicente,Brian Araújo,brian-araujo,B. Araújo,G,99,188,43,M,990450,EUR,956966400,G,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,home,Gil Vicente,Jonathan Mutombo,jonathan-mutombo-mawesi,J. Mutombo,D,45,190,54,M,1004444,EUR,1030406400,D,45,45,True,,,,,,,,,,,,,,,,,,,,0,,Jonathan,Mutombo,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,home,Gil Vicente,Marvin Elimbi,marvin-elimbi,M. Elimbi,D,4,186,83,M,1114164,EUR,1045699200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,Marvin,Elimbi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,home,Gil Vicente,Kazu,kazu,Kazu,D,88,175,102,M,1047648,EUR,953337600,D,88,88,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,home,Gil Vicente,Diogo Pereira,diogo-costa,D. Pereira,M,28,189,29,M,2046131,EUR,1052006400,M,28,28,True,,,,,,,,,,,,,,,,,,,,0,,Diogo Miguel,Pereira Costa,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,home,Gil Vicente,Jordi Mboula,jordi-mboula,J. Mboula,F,2,182,263,M,826003,EUR,921542400,F,77,77,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,away,Famalicão,Lazar Carević,lazar-carevic,L. Carević,G,25,195,237,M,886204,EUR,921542400,G,25,25,False,30.0,18.0,19.0,7.0,0.0,12.0,15.0,15.0,1.0,13.0,2.0,2.0,2.0,2.0,90.0,41.0,7.4,13.0,0.00209869,0,0.6951,,,6.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
12513722,away,Famalicão,Rodrigo Pinheiro,pinheiro-rodrigo,R. Pinheiro,D,17,181,262,M,991924,EUR,1030492800,D,17,17,False,39.0,30.0,5.0,3.0,0.0,10.0,14.0,28.0,4.0,5.0,,,,,90.0,71.0,8.1,18.0,0.364342,1,,,,21.0,3.0,1.0,1.0,1.0,4.0,5.0,,,2.0,1.0,3.0,,,3.0,4.0,1.0,1.0,,,1.0,0.0209,,,,3.0,,,,,,,
12513722,away,Famalicão,Léo Realpe,leonardo-realpe,L. Realpe,D,3,186,467,M,977676,EUR,983145600,D,3,3,False,37.0,31.0,4.0,,0.0,23.0,23.0,14.0,8.0,,,,,,90.0,54.0,7.4,6.0,0.00664519,1,,,,8.0,,,1.0,1.0,1.0,3.0,,,,,2.0,,,,1.0,,,,,,0.0356,1.0,3.0,0.0262,,,,,,,,
12513722,away,Famalicão,Justin De Haas,justin-de-haas,J. De Haas,D,16,192,307,M,876255,EUR,949363200,D,16,16,False,38.0,35.0,2.0,1.0,0.0,23.0,24.0,14.0,5.0,4.0,,,,,90.0,51.0,7.9,3.0,0.00658575,2,,,,12.0,,,2.0,5.0,6.0,6.0,1.0,,,,1.0,1.0,,3.0,,,,,,1.0,0.1782,1.0,1.0,0.3227,,,,,,,1.0,
12513722,away,Famalicão,Rafa Soares,rafa-soares,R. Soares,D,5,177,195,M,190137,EUR,799977600,D,5,5,False,28.0,22.0,3.0,1.0,0.0,7.0,8.0,27.0,4.0,3.0,,,,,90.0,45.0,7.7,10.0,0.243608,0,,,,20.0,7.0,5.0,2.0,,3.0,2.0,1.0,,,,2.0,1.0,,,3.0,,,,,,,,,,1.0,,,,,,,1.0
12513722,away,Famalicão,Tom Van De Looi,tom-van-de-looi,T. V. D. Looi,M,6,186,105,M,836676,EUR,930873600,M,6,6,False,51.0,45.0,4.0,2.0,0.0,24.0,26.0,25.0,1.0,8.0,,,,,90.0,64.0,7.1,8.0,0.0123195,3,,,,21.0,,,,2.0,2.0,6.0,1.0,,,,3.0,2.0,,1.0,,1.0,1.0,,,1.0,0.0547,,2.0,,2.0,,2.0,,,,,
12513722,away,Famalicão,Mathias De Amorim,de-amorim-mathias,M. D. Amorim,M,14,178,237,M,1511656,EUR,1102636800,M,14,14,False,24.0,20.0,,,0.0,9.0,9.0,15.0,,,,,,,69.0,35.0,6.9,6.0,0.00992167,2,,,,11.0,,,,1.0,5.0,6.0,1.0,1.0,,,1.0,,4.0,3.0,,,,,,2.0,0.0763,,2.0,,1.0,,,,,,,
12513722,away,Famalicão,Sorriso,sorriso,Sorriso,M,7,175,556,M,1105595,EUR,982886400,M,7,7,False,32.0,24.0,1.0,,0.0,8.0,10.0,31.0,3.0,6.0,,,,,79.0,66.0,7.5,21.0,0.297339,2,,Sorriso,,19.0,9.0,3.0,2.0,1.0,7.0,6.0,,4.0,,1.0,2.0,1.0,2.0,,5.0,2.0,1.0,,,2.0,0.077,,1.0,,1.0,,,,,,,
12513722,away,Famalicão,Gustavo Sá,gustavo-sa,G. Sá,M,20,186,1268,M,1563665,EUR,1100131200,M,20,20,False,37.0,30.0,,,1.0,13.0,14.0,25.0,1.0,5.0,,,,,86.0,58.0,7.1,15.0,0.208291,1,,,,18.0,2.0,1.0,4.0,,11.0,3.0,1.0,2.0,1.0,,1.0,1.0,2.0,2.0,2.0,2.0,,True,,,0.0958,1.0,2.0,0.2087,3.0,,,,,,,
12513722,away,Famalicão,Óscar Aranda,oscar-aranda,Ó. Aranda,F,11,178,568,M,984626,EUR,1020038400,M,11,11,False,22.0,17.0,3.0,,1.0,6.0,7.0,16.0,1.0,1.0,,,,,69.0,36.0,7.4,9.0,0.460369,3,,,,11.0,1.0,,1.0,,5.0,4.0,,1.0,1.0,,,,1.0,1.0,1.0,5.0,3.0,,,2.0,0.0819,,,,,,1.0,,,,,
12513722,away,Famalicão,Václav Sejk,vaclav-sejk,V. Sejk,F,10,180,268,M,983068,EUR,1021680000,F,29,29,False,20.0,14.0,1.0,,0.0,2.0,5.0,15.0,2.0,4.0,,,,,79.0,32.0,7.0,11.0,0.0543014,2,,,,12.0,,,3.0,,7.0,1.0,,2.0,,,1.0,1.0,,1.0,1.0,1.0,,,1.0,,0.928,2.0,,1.2616,2.0,,,,,,1.0,
12513722,away,Famalicão,Rochinha,rochinha,Rochinha,M,10,169,158,M,352874,EUR,799459200,F,10,10,True,3.0,2.0,,,0.0,1.0,1.0,2.0,,,,,,,21.0,4.0,6.4,2.0,0.00049945,0,,,,1.0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
12513722,away,Famalicão,Mirko Topić,mirko-topic,M. Topić,M,22,190,486,M,980797,EUR,981331200,M,8,8,True,7.0,6.0,1.0,1.0,0.0,1.0,1.0,6.0,3.0,2.0,,,,,21.0,15.0,6.7,1.0,0.00122135,1,,,,5.0,,,2.0,2.0,5.0,6.0,,,,,3.0,2.0,,3.0,,1.0,1.0,,1.0,1.0,0.3067,,,,,,,,,,,
12513722,away,Famalicão,Gil Dias,gil-dias,Gil,M,23,186,342,M,583838,EUR,843868800,F,23,23,True,8.0,6.0,,,0.0,2.0,2.0,6.0,,1.0,,,,,11.0,12.0,6.8,3.0,0.00209992,2,,,,4.0,,,1.0,1.0,3.0,2.0,,,,,1.0,,,2.0,,1.0,,,,,0.1179,1.0,,0.2511,,,1.0,,,,,
12513722,away,Famalicão,Simon Elisor,elisor-simon,S. Elisor,F,12,186,169,M,1049526,EUR,932515200,F,12,12,True,4.0,2.0,,,0.0,,,4.0,,,,,,,11.0,5.0,6.5,2.0,0.00025732,0,,,,2.0,,,,2.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,away,Famalicão,Samuel Lobato,samuel-lobato,S. Lobato,M,8,183,41,M,1087360,EUR,1003449600,M,88,88,True,2.0,2.0,,,0.0,,,2.0,,,,,,,9.0,5.0,6.6,1.0,0.00047645,0,,,,2.0,,,,,,2.0,,,,,,,2.0,,,,,,,,,,,,1.0,,,,,,,
12513722,away,Famalicão,Gabriel Cabral,gabriel-cabral,G. Cabral,G,22,196,26,M,1176208,EUR,1050710400,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,,Gabriel Cabral,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,away,Famalicão,Pedro Bondo,pedro-bondo,P. Bondo,D,28,178,481,M,1102988,EUR,1100563200,D,13,13,True,,,,,,,,,,,,,,,,,,,,0,,Pedro,Bondo Francisco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,away,Famalicão,Ibrahima Ba,ibrahima-ba,I. Ba,D,55,190,178,M,1595506,EUR,1117065600,D,55,55,True,,,,,,,,,,,,,,,,,,,,0,,Ibrahima Ba,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12513722,away,Famalicão,Otar Mamageishvili,otar-mamageishvili,O. Mamageishvili,M,15,180,223,M,1006067,EUR,1042588800,M,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
