match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_duelLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_aerialLost,stat_errorLeadToAShot,stat_wasFouled,stat_totalOffside,stat_challengeLost,player_firstName,player_lastName,player_sofascoreId,stat_unsuccessfulTouch,stat_shotOffTarget,stat_totalCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_hitWoodwork,stat_goals,stat_bigChanceCreated,stat_penaltyWon,stat_penaltyFaced,stat_ownGoals,stat_penaltyConceded
10389730,home,Montpellier,Elye Wahi,elye-wahi,E. Wahi,F,11,180,3162,M,979315,EUR,1041465600,F,21,21,False,7.0,4.0,,,1.0,1.0,4.0,7.0,,4.0,,1.0,,,,,71.0,19.0,7.8,6.0,0.3617,0.5936,0.161382,2,,4.0,,2.0,1.0,,,,,2.0,1.0,1.0,,3.0,,,,,e.wahi7,2.0,,1.0,,1.0,,1.0,1.0,,1.0,1.0,1.0,,,
10389730,home,Montpellier,Joris Chotard,joris-chotard,J. Chotard,M,13,179,541,M,976396,EUR,1001289600,M,13,13,True,19.0,13.0,2.0,,10.0,14.0,3.0,6.0,,3.0,,4.0,,,,,26.0,27.0,6.8,8.0,0.0,0.0,0.00073587,0,,1.0,,2.0,2.0,1.0,,1.0,,1.0,,,,,,,,,,1.0,,1.0,,,,,,,,,,,,
10389730,home,Montpellier,Wahbi Khazri,wahbi-khazri,W. Khazri,F,,176,1610,M,51640,EUR,665971200,F,99,99,True,12.0,8.0,2.0,1.0,5.0,5.0,4.0,9.0,,3.0,,2.0,,,,,19.0,17.0,7.2,5.0,0.0,0.0,0.301818,0,,,,2.0,2.0,,,,,,1.0,,,1.0,,,,,,,,2.0,,,,1.0,,,,1.0,,,,
10389730,home,Montpellier,Valère Germain,valere-germain,V. Germain,F,,180,599,M,140992,EUR,640310400,F,9,9,True,5.0,2.0,,,1.0,2.0,1.0,4.0,1.0,4.0,1.0,1.0,,,,,19.0,16.0,6.5,6.0,0.4221,0.3326,0.00063129,1,,3.0,,1.0,,,1.0,2.0,2.0,,,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,
10389730,home,Montpellier,Enzo Tchato Mbiayi,enzo-tchato-mbiayi,E. T. Mbiayi,D,29,180,511,M,1103548,EUR,1038009600,D,29,29,True,7.0,6.0,,,3.0,3.0,3.0,4.0,,1.0,,,,,,,9.0,8.0,6.7,1.0,0.0,0.0,0.0027362,0,,,,,,,,1.0,1.0,,,,,,,,Enzo Tchato Mbiayi,,,,,,,,,,,,,,,,,
10389730,home,Montpellier,Khalil Fayad,khalil-fayad,K. Fayad,M,10,172,588,M,1387157,EUR,1086739200,M,22,22,True,6.0,4.0,,,1.0,2.0,3.0,4.0,,4.0,,1.0,,,,,9.0,10.0,6.9,2.0,0.0,0.0,0.00098992,0,,,,,,,,2.0,2.0,,,,,2.0,,,Khalil Fayad,,,,,,,,,,,,,,,,,
10389730,home,Montpellier,Bingourou Kamara,bingourou-kamara,B. Kamara,G,21,193,273,M,583312,EUR,845856000,G,90,90,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389730,home,Montpellier,Maxime Estève,maxime-esteve,M. Estève,D,5,192,1470,M,1117223,EUR,1022371200,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Maxime Estève,,,,,,,,,,,,,,,,,
10389730,home,Montpellier,Mamadou Sakho,mamadou-sakho,M. Sakho,D,,187,317,,21134,EUR,634867200,D,75,75,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389730,home,Montpellier,Axel Gueguin,axel-gueguin,A. Gueguin,F,20,170,58,M,1195635,EUR,1111622400,F,36,36,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Axel Gueguin,,,,,,,,,,,,,,,,,
10389730,away,Stade Brestois,Marco Bizot,marco-bizot,M. Bizot,G,40,194,898,M,100390,EUR,668563200,G,40,40,False,29.0,23.0,7.0,2.0,22.0,26.0,1.0,3.0,1.0,1.0,2.0,7.0,,4.0,5.0,2.0,90.0,43.0,6.8,6.0,0.0,0.0,0.00015618,0,0.0517,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
10389730,away,Stade Brestois,Kenny Lala,kenny-lala,K. Lala,D,77,178,604,M,141080,EUR,686448000,D,27,27,False,59.0,44.0,7.0,4.0,26.0,30.0,20.0,36.0,1.0,4.0,2.0,11.0,,,,,90.0,86.0,6.2,25.0,0.0,0.0,0.246147,0,,8.0,1.0,1.0,,,1.0,1.0,1.0,3.0,2.0,1.0,,2.0,,2.0,,,,2.0,,7.0,,,,2.0,,,,,,,,
10389730,away,Stade Brestois,Achraf Dari,achraf-dari,A. Dari,D,15,190,8607,M,964795,EUR,925948800,D,4,4,False,33.0,23.0,10.0,1.0,21.0,26.0,2.0,7.0,1.0,1.0,2.0,1.0,,,,,45.0,37.0,6.0,10.0,0.0,0.0,0.00077841,0,,1.0,,,,,1.0,,,,,,,,,1.0,,,dari_achraf,,,,,,,,,,,,,,,
10389730,away,Stade Brestois,Christophe Herelle,christophe-herelle,C. Herelle,D,4,188,67,M,225092,EUR,714441600,D,23,23,False,55.0,46.0,6.0,2.0,32.0,35.0,14.0,20.0,,1.0,3.0,9.0,,,,,90.0,68.0,5.7,9.0,0.0645,0.0,0.00853538,1,,7.0,,,,1.0,2.0,,,4.0,,1.0,,1.0,,2.0,,,,,1.0,,,,,,,,,,,,1.0,1.0
10389730,away,Stade Brestois,Lilian Brassier,lilian-brassier,L. Brassier,D,3,184,576,M,988907,EUR,941500800,D,3,3,False,48.0,40.0,9.0,7.0,22.0,24.0,18.0,24.0,2.0,6.0,4.0,6.0,,,,,90.0,67.0,6.4,12.0,0.0524,0.0,0.00833915,1,,7.0,1.0,1.0,1.0,1.0,,2.0,1.0,3.0,,1.0,,1.0,,2.0,,,,1.0,1.0,,,,,,,,,,,,,
10389730,away,Stade Brestois,Pierre Lees Melou,pierre-lees-melou,P. L. Melou,M,33,185,589,M,801306,EUR,738288000,M,20,20,False,58.0,49.0,10.0,5.0,29.0,29.0,20.0,29.0,,8.0,,14.0,,,,,90.0,77.0,6.8,13.0,0.064,0.0,0.0233388,2,,6.0,1.0,,,,2.0,6.0,4.0,1.0,,,,2.0,,4.0,,,,2.0,1.0,,,,True,,1.0,,,,,,,
10389730,away,Stade Brestois,Alberth Elis,alberth-elis,A. Elis,M,9,183,603,M,796403,EUR,824083200,M,17,17,False,6.0,5.0,,,1.0,1.0,4.0,5.0,1.0,3.0,,2.0,,,,,64.0,15.0,6.0,6.0,0.0,0.0,0.132369,0,,9.0,3.0,1.0,,,,1.0,1.0,,1.0,5.0,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10389730,away,Stade Brestois,Mahdi Camara,camara-mahdi,M. Camara,M,45,178,964,M,916041,EUR,899164800,M,45,45,False,30.0,25.0,1.0,1.0,16.0,19.0,9.0,12.0,,5.0,1.0,1.0,,,,,71.0,46.0,6.8,8.0,0.0,0.0,0.0374387,0,,3.0,,3.0,2.0,,1.0,2.0,,1.0,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,
10389730,away,Stade Brestois,Hugo Magnetti,hugo-magnetti,H. Magnetti,M,8,173,194,M,861324,EUR,896486400,M,8,8,False,29.0,25.0,1.0,,16.0,17.0,9.0,12.0,,3.0,3.0,4.0,,,,,64.0,40.0,6.6,5.0,0.1002,0.0,0.00617278,1,,2.0,,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
10389730,away,Stade Brestois,Jérémy Le Douaron,jeremy-le-douaron,J. Le Douaron,F,21,189,290,M,1047296,EUR,893116800,M,22,22,False,12.0,10.0,,,2.0,2.0,8.0,10.0,3.0,6.0,3.0,1.0,,,,,90.0,28.0,6.4,8.0,0.0458,0.0742,0.0244743,1,,9.0,,4.0,1.0,,,,,1.0,1.0,4.0,,2.0,,1.0,,,,3.0,,,,1.0,,,,,,1.0,,,,
10389730,away,Stade Brestois,Steve Mounié,steve-mounie,S. Mounié,F,9,190,6052,M,345035,EUR,780796800,F,15,15,False,3.0,3.0,,,1.0,1.0,2.0,4.0,3.0,3.0,,1.0,,,,,26.0,10.0,6.6,4.0,0.07,0.0,0.0017471,1,,3.0,,,,,,,,,,2.0,,1.0,,1.0,,,,2.0,1.0,2.0,,,,,,,,,,,,
10389730,away,Stade Brestois,Romain Del Castillo,romain-del-castillo,R. Del Castillo,M,10,172,689,M,825681,EUR,828057600,M,10,10,True,32.0,22.0,3.0,3.0,3.0,7.0,19.0,28.0,2.0,6.0,1.0,2.0,,,,,64.0,53.0,6.1,20.0,0.3723,0.1179,0.0479499,3,,7.0,,4.0,1.0,,,1.0,,1.0,,1.0,,2.0,,2.0,,,,3.0,,3.0,1.0,1.0,,,2.0,,,,,,,
10389730,away,Stade Brestois,Bradley Locko,bradley-locko,B. Locko,D,2,180,637,M,1129382,EUR,1020643200,D,28,28,True,27.0,25.0,2.0,1.0,13.0,13.0,13.0,16.0,1.0,3.0,2.0,2.0,,,,,45.0,39.0,6.8,3.0,0.0,0.0,0.0492187,0,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,2.0,,,,1.0,,,,,,,,
10389730,away,Stade Brestois,Félix Lemaréchal,felix-lemarechal,F. Lemaréchal,M,80,181,791,M,1130942,EUR,1060214400,M,37,37,True,12.0,10.0,,,5.0,6.0,5.0,6.0,,2.0,,,,,,,26.0,14.0,6.6,2.0,0.0,0.0,0.030717,0,,3.0,,2.0,2.0,,,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,
10389730,away,Stade Brestois,Haris Belkebla,haris-belkebla,H. Belkebla,M,93,177,1877,M,580642,EUR,759715200,M,7,7,True,15.0,12.0,,,5.0,5.0,7.0,10.0,1.0,2.0,,2.0,,,,,26.0,28.0,6.1,8.0,0.0,0.0,0.00273575,0,,8.0,2.0,1.0,,,1.0,1.0,1.0,2.0,,1.0,,,,2.0,,,,2.0,,,,,,,,,,,,,,
10389730,away,Stade Brestois,Karamoko Dembélé,karamoko-dembele,K. Dembélé,M,7,167,2045,M,981046,EUR,1045872000,F,18,18,True,5.0,3.0,,,2.0,3.0,1.0,2.0,,1.0,,1.0,,,,,19.0,11.0,6.3,5.0,0.0,0.0,0.00054886,0,,3.0,,2.0,,,1.0,,,1.0,,,,1.0,,,,,,1.0,,,,,,,,,,,,,,
10389730,away,Stade Brestois,Joaquín Blázquez,joaquin-blazquez,J. Blázquez,G,1,193,178,M,940690,EUR,980640000,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389730,away,Stade Brestois,Jean-Kévin Duverne,jean-kevin-duverne,J. Duverne,D,29,184,2643,M,845930,EUR,868665600,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389730,away,Stade Brestois,Noah Fadiga,fadiga-noah,N. Fadiga,M,27,187,699,M,960437,EUR,944179200,D,99,99,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10389730,away,Stade Brestois,Tairyk Arconte,tairyk-arconte,T. Arconte,F,11,181,133,M,1105698,EUR,1068595200,F,97,97,True,,,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,Tairyk Arconte,,,,,,,,,,,,,,,,,
