match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_wonTackle,stat_onTargetScoringAttempt,stat_goalAssist,stat_totalContest,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_wonContest,stat_unsuccessfulTouch,stat_penaltyWon,stat_totalOffside,stat_bigChanceMissed,stat_goals,stat_penaltyFaced,stat_punches,stat_hitWoodwork,stat_penaltyConceded,player_sofascoreId
11067541,away,Fluminense,Fábio,,,fabio,Fábio,G,1,188,4344,M,17785,EUR,339120000,G,1,1,False,,25.0,20.0,7.0,2.0,18.0,20.0,2.0,5.0,,,2.0,8.0,1.0,5.0,7.0,1.0,1.0,90.0,42.0,7.8,5.0,0.0,0.0,0.00011204,,0,1.1865,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
11067541,away,Fluminense,Guga,,,guga,Guga,D,23,173,1100,M,928134,EUR,904348800,D,23,23,False,,37.0,28.0,4.0,2.0,14.0,19.0,14.0,19.0,1.0,8.0,1.0,4.0,,,,,,90.0,61.0,6.3,13.0,0.0668,0.6062,0.0143573,1.0,1,,1.0,,,9.0,3.0,2.0,1.0,4.0,3.0,3.0,,,4.0,1.0,,1.0,,,,,,,,,,,1.0,,
11067541,away,Fluminense,Nino,,,nino,Nino,D,33,188,1659,M,870788,EUR,860630400,D,33,33,False,True,43.0,39.0,8.0,7.0,28.0,29.0,11.0,14.0,2.0,4.0,4.0,3.0,,,,,,68.0,53.0,6.9,5.0,0.0253,0.0,0.0131591,,1,,,,2.0,3.0,,,2.0,,1.0,1.0,1.0,,,,,1.0,,,1.0,1.0,,,,,,,,,
11067541,away,Fluminense,Manoel,,,manoel,Manoel,D,26,182,614,M,84845,EUR,635990400,D,26,26,False,,61.0,55.0,3.0,2.0,36.0,40.0,19.0,21.0,,2.0,4.0,3.0,,,,,,90.0,74.0,6.9,7.0,0.0,0.0,0.0110376,,0,,,,6.0,7.0,1.0,,,2.0,,,,3.0,1.0,,,,,,,1.0,,,,,,,,,
11067541,away,Fluminense,Gabriel Pirani,Gabriel Pirani,,gabriel-pirani,Gabriel Pirani,M,10,170,625,M,1065962,EUR,1018569600,D,20,20,False,,29.0,27.0,1.0,,16.0,16.0,11.0,16.0,,1.0,2.0,1.0,,,,,,79.0,44.0,6.0,7.0,0.0,0.0,0.00984122,,0,,3.0,,2.0,5.0,,,,1.0,,2.0,,,1.0,,,1.0,,,,,,,,,,,,1.0,
11067541,away,Fluminense,André,André,,andre,André,M,7,176,9120,M,1035996,EUR,995241600,M,7,7,False,,71.0,68.0,4.0,2.0,44.0,44.0,24.0,27.0,,8.0,1.0,5.0,,,,,,90.0,86.0,7.0,4.0,0.0,0.0,0.0168759,1.0,0,,,,,4.0,2.0,,2.0,2.0,4.0,1.0,,,1.0,,,3.0,,,2.0,,,,,,,,,,Andre7
11067541,away,Fluminense,Matheus Martinelli,,,martinelli-matheus,M. Martinelli,M,8,176,4179,M,1067671,EUR,1002240000,M,8,8,False,,47.0,43.0,1.0,,23.0,26.0,20.0,22.0,,6.0,1.0,4.0,,,,,,68.0,61.0,7.1,7.0,0.0,0.0,0.099524,1.0,0,,1.0,,,4.0,,,,2.0,3.0,3.0,,1.0,1.0,,,2.0,,,1.0,1.0,,,,,,,,,
11067541,away,Fluminense,Jhon Arias,,,jhon-arias,J. Arias,M,21,170,30718,M,844096,EUR,874800000,M,21,21,False,,46.0,43.0,1.0,,20.0,21.0,27.0,38.0,,8.0,,4.0,,,,,,90.0,81.0,7.7,19.0,0.0,0.0,0.171353,6.0,0,,13.0,4.0,3.0,10.0,1.0,3.0,1.0,5.0,,1.0,,,2.0,,1.0,5.0,,,3.0,2.0,,,,,,,,,jhonariasa
11067541,away,Fluminense,Lima,,,lima,Lima,M,45,181,1368,M,807850,EUR,834451200,M,45,45,False,,33.0,26.0,,,11.0,15.0,15.0,19.0,1.0,5.0,1.0,6.0,,,,,,90.0,48.0,7.0,13.0,0.1531,0.4366,0.0116717,,1,,1.0,,2.0,6.0,1.0,1.0,,1.0,1.0,2.0,,,,1.0,,2.0,,,2.0,4.0,,,,1.0,,,,,
11067541,away,Fluminense,Germán Cano,,,german-cano,G. Cano,F,14,176,8244,M,33238,EUR,568080000,F,14,14,False,,19.0,14.0,4.0,3.0,4.0,4.0,10.0,17.0,,2.0,,5.0,,,,,,78.0,29.0,7.0,9.0,0.8014,0.9405,0.0100449,,3,,2.0,,1.0,9.0,2.0,1.0,,1.0,,4.0,,,1.0,1.0,,2.0,,2.0,1.0,,,,,1.0,,,,,germancano14
11067541,away,Fluminense,Lelê,Lelê,,lele,Lelê,F,99,189,710,M,1173457,EUR,875664000,F,99,99,False,,13.0,9.0,,,2.0,2.0,7.0,11.0,3.0,7.0,,2.0,,,,,,84.0,34.0,7.0,10.0,0.2186,0.027,0.0111539,1.0,5,,,,6.0,15.0,1.0,1.0,,1.0,1.0,4.0,3.0,,1.0,1.0,,5.0,,1.0,2.0,2.0,,,,,,,,,
11067541,away,Fluminense,David Braz,,,david-braz,D. Braz,D,33,187,246,M,46942,EUR,548553600,D,44,44,True,,21.0,15.0,6.0,2.0,12.0,12.0,3.0,9.0,,2.0,1.0,1.0,,,,,,22.0,28.0,6.3,9.0,0.0,0.0,0.00245408,,0,,,,1.0,4.0,,1.0,,,1.0,2.0,,,,,,1.0,,,1.0,1.0,,,,,,,,,
11067541,away,Fluminense,Keno,,,keno,Keno,M,11,174,1898,M,787607,EUR,621388800,F,11,11,True,,10.0,8.0,2.0,1.0,2.0,4.0,6.0,6.0,,1.0,,2.0,,,,,,22.0,15.0,6.6,5.0,0.0,0.0,0.0154584,1.0,0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,2.0,,,,,,,,,
11067541,away,Fluminense,Thiago Santos,,,thiago-santos,T. Santos,D,29,181,954,M,378590,EUR,620956800,M,29,29,True,,10.0,9.0,2.0,1.0,6.0,6.0,3.0,4.0,,1.0,1.0,,,,,,,12.0,15.0,6.5,3.0,0.0,0.0,0.0015379,1.0,0,,,,,2.0,,1.0,,,,,,,,,,2.0,,,1.0,,,,,,,,,,
11067541,away,Fluminense,Alexandre Jesus,,,alexandre-jesus,Alexandre Jesus,F,9,184,209,M,1016865,EUR,1000598400,F,19,19,True,,7.0,6.0,1.0,,6.0,6.0,,1.0,,2.0,1.0,1.0,,,,,,11.0,15.0,6.7,3.0,0.0269,0.0,0.00035552,,1,,,,,1.0,1.0,,1.0,,,,1.0,,,,,2.0,,,2.0,2.0,,1.0,,,,,,,
11067541,away,Fluminense,John Kennedy,,,john-kennedy,John Kennedy,F,99,173,5275,M,1087399,EUR,1021680000,F,9,9,True,,3.0,3.0,,,3.0,3.0,,,,1.0,,1.0,,,,,,13.0,6.0,6.6,1.0,0.0376,0.0,0.00010753,,1,,,,1.0,2.0,,,,,,,,,,,,2.0,,1.0,1.0,,,,,,,,,,
11067541,away,Fluminense,Pedro Rangel,,,pedro-rangel,Pedro Rangel,G,12,192,199,M,1092614,EUR,962236800,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067541,away,Fluminense,Luan Freitas,,,luan-freitas,Luan Freitas,D,4,184,248,M,986064,EUR,979948800,D,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067541,away,Fluminense,Esquerdinha,Esquerdinha,,esquerdinha,Esquerdinha,D,28,180,428,M,1597264,EUR,1141084800,D,53,53,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067541,away,Fluminense,Isaac,,,isaac,Isaac,M,11,177,320,M,1464519,EUR,1082764800,M,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067541,away,Fluminense,Edinho,Edinho,,edinho,Edinho,M,10,171,65,M,1515292,EUR,998524800,M,34,34,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067541,away,Fluminense,Giovanni,Giovanni,,giovanni,Giovanni,F,8,176,199,M,1036002,EUR,1012435200,M,37,37,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11067541,away,Fluminense,Alan,,,alan,Alan,F,,178,218,,36684,EUR,616032000,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
