match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_accurateCross,stat_wonContest,stat_bigChanceCreated,stat_goals,stat_wonTackle,captain,player_sofascoreId,stat_punches,stat_errorLeadToAShot
12437053,home,Ipswich Town,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,997087,EUR,1044662400,F,19,19,False,7.0,6.0,,,0.0,,1.0,6.0,6.0,1.0,,,,75.0,17.0,6.8,6.0,0.0112793,0,,,2.0,,8.0,5.0,1.0,1.0,5.0,,,,,,3.0,1.0,3.0,,,1.0,,,,,,,,4.0,,,,,,,
12437053,home,Ipswich Town,Jack Clarke,jack-clarke,J. Clarke,M,47,181,1601,M,921005,EUR,974937600,F,47,47,True,2.0,1.0,,,0.0,1.0,1.0,,1.0,,,,,16.0,4.0,6.6,1.0,1.395e-05,0,,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
12437053,home,Ipswich Town,George Hirst,george-hirst,G. Hirst,F,9,191,464,M,839712,EUR,919036800,F,27,27,True,3.0,1.0,,,0.0,,,1.0,3.0,,,,,15.0,9.0,6.3,5.0,0.00410489,0,,,1.0,2.0,4.0,2.0,,3.0,,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
12437053,home,Ipswich Town,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,12,12,True,1.0,,,,0.0,,,,1.0,,,,,9.0,3.0,6.4,1.0,,0,,,2.0,,2.0,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,1.0,,,,
12437053,home,Ipswich Town,Wes Burns,wes-burns,W. Burns,M,7,173,187,M,305302,EUR,784684800,F,7,7,True,,,,,0.0,,,,,,,,,9.0,4.0,6.6,,,0,,,1.0,,1.0,1.0,,,,,1.0,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,
12437053,home,Ipswich Town,Christian Walton,christian-walton,C. Walton,G,28,196,230,M,198038,EUR,815875200,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437053,home,Ipswich Town,Luke Woolfenden,luke-woolfenden,L. Woolfenden,D,26,193,197,M,893478,EUR,908928000,D,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437053,home,Ipswich Town,Conor Townsend,conor-townsend,C. Townsend,D,22,183,123,M,197982,EUR,731203200,D,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437053,home,Ipswich Town,Massimo Luongo,massimo-luongo,M. Luongo,M,21,174,256,M,204300,EUR,717379200,M,25,25,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437053,home,Ipswich Town,Nathan Broadhead,nathan-broadhead,N. Broadhead,M,33,178,415,M,911710,EUR,891734400,F,33,33,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437053,away,Leicester City,Mads Hermansen,mads-hermansen,M. Hermansen,G,1,187,1770,M,856640,EUR,963273600,G,30,30,False,37.0,14.0,26.0,3.0,0.0,14.0,21.0,,16.0,5.0,1.0,,1.0,90.0,47.0,6.2,23.0,0.00010097,0,-0.4156,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,,,,,,2.0,
12437053,away,Leicester City,Ricardo Pereira,ricardo-pereira,R. Pereira,D,21,175,985,M,221200,EUR,749865600,D,21,21,False,34.0,29.0,5.0,2.0,0.0,18.0,20.0,11.0,15.0,4.0,,,,80.0,46.0,6.6,7.0,0.0120752,0,,1.0,,,1.0,3.0,1.0,,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,
12437053,away,Leicester City,Wout Faes,wout-faes,W. Faes,D,25,185,1743,M,361696,EUR,891561600,D,3,3,False,54.0,47.0,7.0,2.0,0.0,31.0,34.0,16.0,20.0,3.0,,,,90.0,66.0,7.1,7.0,0.00642464,2,,,1.0,1.0,2.0,6.0,1.0,,1.0,,3.0,1.0,,3.0,,1.0,,0.1055,,,,,,1.0,1.0,,,1.0,,,2.0,,,,
12437053,away,Leicester City,Jannik Vestergaard,jannik-vestergaard,J. Vestergaard,D,23,199,1227,M,120538,EUR,712800000,D,23,23,False,77.0,70.0,10.0,7.0,0.0,46.0,49.0,24.0,28.0,3.0,,,,90.0,90.0,7.1,8.0,0.0204033,0,,,3.0,4.0,4.0,8.0,1.0,,,,6.0,1.0,1.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,1.0
12437053,away,Leicester City,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,1092409,EUR,1039996800,D,16,16,False,35.0,26.0,3.0,1.0,0.0,18.0,21.0,10.0,16.0,2.0,,,,86.0,59.0,7.1,14.0,0.0888572,0,,2.0,,1.0,3.0,7.0,,1.0,2.0,,1.0,,1.0,6.0,,,,,,1.0,,,,,,,2.0,,1.0,,5.0,,,,
12437053,away,Leicester City,Wilfred Ndidi,wilfred-ndidi,W. Ndidi,M,4,186,9690,M,787885,EUR,850694400,M,6,6,False,24.0,20.0,3.0,1.0,0.0,9.0,11.0,11.0,13.0,4.0,,,,71.0,37.0,6.9,7.0,0.144567,0,,,4.0,,8.0,2.0,,1.0,,,2.0,3.0,1.0,1.0,2.0,1.0,3.0,,,1.0,,,,,,,,,,,,,,,
12437053,away,Leicester City,Harry Winks,harry-winks,H. Winks,M,8,178,1220,M,545780,EUR,823219200,M,8,8,False,53.0,46.0,2.0,2.0,0.0,24.0,29.0,22.0,26.0,7.0,,,,90.0,68.0,7.4,10.0,0.0196535,4,,2.0,,2.0,2.0,5.0,2.0,,,1.0,2.0,,,1.0,1.0,2.0,,0.0829,0.1636,1.0,,,,3.0,,,,,,,1.0,,,,
12437053,away,Leicester City,Abdul Fatawu Issahaku,abdul-fatawu-issahaku,A. F. Issahaku,M,7,180,10423,M,1103589,EUR,1078704000,M,7,7,False,23.0,14.0,4.0,3.0,0.0,7.0,9.0,10.0,21.0,5.0,,,,90.0,60.0,7.0,24.0,0.336696,2,,7.0,5.0,3.0,15.0,12.0,1.0,1.0,11.0,1.0,1.0,,1.0,3.0,3.0,1.0,2.0,0.0715,0.2062,2.0,,,,,1.0,,3.0,5.0,,,1.0,,issahaku10,,
12437053,away,Leicester City,Facundo Buonanotte,facundo-buonanotte,F. Buonanotte,M,40,174,18092,M,1117025,EUR,1103760000,M,40,40,False,30.0,28.0,3.0,2.0,0.0,11.0,12.0,17.0,22.0,3.0,,,,90.0,52.0,7.3,11.0,0.0826607,3,,4.0,,1.0,5.0,5.0,2.0,,5.0,2.0,,1.0,,,3.0,1.0,1.0,0.2279,0.3377,3.0,Facundo Buonanotte,,1.0,1.0,,,,3.0,1.0,,,,facubuonanotte_,,
12437053,away,Leicester City,Stephy Mavididi,stephy-mavididi,S. Mavididi,M,10,182,1545,M,605338,EUR,896572800,M,10,10,False,19.0,15.0,2.0,1.0,0.0,4.0,4.0,12.0,17.0,2.0,,,,71.0,38.0,6.8,9.0,0.075175,1,,2.0,,1.0,4.0,6.0,,1.0,4.0,,,,,1.0,2.0,1.0,2.0,0.1982,,2.0,,,1.0,,1.0,,1.0,3.0,,,1.0,,,,
12437053,away,Leicester City,Jamie Vardy,jamie-vardy,J. Vardy,F,10,178,23077,M,173827,EUR,537321600,F,9,9,False,13.0,9.0,,,1.0,1.0,1.0,8.0,12.0,,,,,90.0,16.0,7.4,5.0,0.452429,1,,,3.0,2.0,4.0,2.0,,,,,,,,,1.0,,1.0,0.0448,,2.0,,,,1.0,,,,,1.0,,,True,Vardy7,,
12437053,away,Leicester City,Boubakary Soumaré,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,True,13.0,11.0,1.0,,0.0,3.0,4.0,8.0,9.0,2.0,,,,19.0,18.0,6.5,3.0,0.236699,1,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,0.047,,,,,,,1.0,,,,,,,,,,
12437053,away,Leicester City,Kasey McAteer,kasey-mcateer,K. McAteer,M,20,177,513,M,1065134,EUR,1006387200,M,35,35,True,13.0,12.0,,,0.0,6.0,6.0,6.0,8.0,3.0,,,,19.0,21.0,6.8,2.0,0.00658733,1,,1.0,3.0,,3.0,3.0,,,,,,,,2.0,,1.0,,0.0211,,,Kasey McAteer,,,,1.0,,,,,,1.0,,,,
12437053,away,Leicester City,Bilal El Khannouss,bilal-el-khannouss,B. E. Khannouss,M,11,180,25212,M,1126569,EUR,1084147200,M,11,11,True,6.0,4.0,2.0,1.0,0.0,1.0,1.0,3.0,7.0,2.0,,,,10.0,9.0,6.8,5.0,0.0563768,0,,2.0,,1.0,,1.0,,,,,,,,,1.0,,,,,1.0,Bilal,El Khannouss,,,,,,,,,,,bilalekns_34,,
12437053,away,Leicester City,Jordan Ayew,jordan-ayew,J. Ayew,F,9,182,13272,M,103045,EUR,684547200,F,18,18,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,14.0,6.0,7.2,,0.0437579,5,,,1.0,1.0,2.0,1.0,,,,2.0,,,,,,,1.0,0.7508,0.4062,,,,1.0,,3.0,,,,,1.0,,,jordanayew9,,
12437053,away,Leicester City,Danny Ward,danny-ward,D. Ward,G,21,191,698,M,197428,EUR,740707200,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437053,away,Leicester City,James Justin,james-justin,J. Justin,D,24,183,1165,M,827681,EUR,888192000,D,2,2,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437053,away,Leicester City,Conor Coady,conor-coady,C. Coady,D,15,184,629,M,98449,EUR,730598400,D,4,4,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437053,away,Leicester City,Caleb Okoli,caleb-okoli,C. Okoli,D,5,191,938,M,967722,EUR,994982400,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437053,away,Leicester City,Oliver Skipp,skipp-oliver,O. Skipp,M,22,175,1315,M,859901,EUR,969062400,M,22,22,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
