match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,player_id,player_name,playerName,reason,rescinded,from
15002158,FT,4.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
15002158,,,,,88,,,3,,,substitution,125229169.0,False,True,regular,,,,,,
15002158,,,,,88,,,3,,,substitution,125229168.0,False,True,regular,,,,,,
15002158,,4.0,0.0,,86,,,5,,,goal,331362203.0,,True,regular,858243.0,Aaron Drinan,,,,
15002158,,3.0,0.0,,76,,,15,,,goal,331359768.0,,True,regular,858243.0,Aaron Drinan,,,,
15002158,,,,,75,,,16,,,substitution,125228888.0,False,False,regular,,,,,,
15002158,,,,,63,,,28,,,substitution,125228652.0,False,False,regular,,,,,,
15002158,,,,,63,,,28,,,substitution,125228638.0,False,False,regular,,,,,,
15002158,,,,,56,,,35,,,substitution,125228550.0,False,False,regular,,,,,,
15002158,,,,,56,,,35,,,substitution,125228549.0,False,False,regular,,,,,,
15002158,,2.0,0.0,,55,,,36,,,goal,331354840.0,,True,regular,1142340.0,Joe Snowdon,,,,
15002158,,,,,53,,,38,,,card,124415643.0,,False,yellow,992282.0,Richard Taylor,Richard Taylor,Foul,False,
15002158,,,,,49,,,42,,,card,124415608.0,,True,yellow,112685.0,Ollie Clarke,Ollie Clarke,Foul,False,
15002158,,,,,46,,,45,,,substitution,125228468.0,False,True,regular,,,,,,
15002158,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
15002158,,1.0,0.0,,8,,,38,,,goal,331343982.0,,True,penalty,858243.0,Aaron Drinan,,,,penalty
