match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_totalTackle,stat_goodHighClaim,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalCross,stat_duelLost,stat_dispossessed,stat_fouls,stat_keyPass,stat_aerialLost,stat_aerialWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_unsuccessfulTouch,player_sofascoreId,stat_outfielderBlock,stat_wonTackle,player_firstName,player_lastName,stat_accurateCross,stat_challengeLost,stat_wasFouled,stat_shotOffTarget,stat_hitWoodwork,stat_bigChanceCreated,stat_totalOffside,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_errorLeadToAShot
12624378,home,Al-Ittihad,Mohammed Al-Mahasneh,mohammed-al-mahasneh,M. Al-Mahasneh,G,33,180.0,55,M,1018709,EUR,862185600.0,G,33,33,False,12.0,11.0,2.0,1.0,0.0,11.0,12.0,1.0,2.0,7.0,1.0,1.0,1.0,3.0,1.0,90.0,22.0,7.1,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12624378,home,Al-Ittihad,Fawaz Al-Sagour,fawaz-al-sagour,F. Al-Sagour,D,27,176.0,240,M,818572,EUR,830217600.0,D,27,27,False,47.0,44.0,1.0,,0.0,17.0,18.0,1.0,,8.0,1.0,,,,,90.0,65.0,6.8,6.0,0,27.0,30.0,1.0,5.0,2.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
12624378,home,Al-Ittihad,Abdulelah Al-Amri,abdulelah-al-amri,A. Al-Amri,D,5,185.0,1135,M,881831,EUR,853286400.0,D,4,4,False,67.0,59.0,4.0,,0.0,28.0,32.0,2.0,1.0,3.0,,,,,,86.0,75.0,7.0,10.0,0,31.0,36.0,1.0,1.0,,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,
12624378,home,Al-Ittihad,Danilo Pereira,danilo-pereira,D. Pereira,D,2,187.0,4062,M,99545,EUR,684374400.0,D,2,2,False,64.0,62.0,5.0,5.0,0.0,34.0,35.0,4.0,2.0,6.0,1.0,,,,,90.0,73.0,7.2,5.0,0,28.0,29.0,,4.0,2.0,,,1.0,3.0,1.0,,,,DaniloP,1.0,1.0,,,,,,,,,,,,,,,,,
12624378,home,Al-Ittihad,Mario Mitaj,mitaj-mario,M. Mitaj,D,12,180.0,1741,M,1006089,EUR,1060128000.0,D,12,12,False,74.0,71.0,1.0,1.0,0.0,27.0,28.0,5.0,1.0,7.0,3.0,,,,,90.0,93.0,7.3,9.0,0,45.0,50.0,4.0,7.0,,3.0,,,,,,4.0,3.0,,,2.0,,,1.0,4.0,2.0,,,,,,,,,,,,
12624378,home,Al-Ittihad,N'Golo Kanté,ngolo-kante,N. Kanté,M,17,169.0,44806,M,234148,EUR,670204800.0,M,7,7,False,43.0,40.0,,,0.0,11.0,11.0,3.0,,3.0,2.0,,,,,69.0,54.0,7.2,6.0,2,30.0,33.0,1.0,3.0,2.0,1.0,1.0,,,1.0,1.0,,1.0,nglkante,,1.0,,,1.0,,,2.0,1.0,,,,,,,,,,
12624378,home,Al-Ittihad,Fabinho,fabinho,Fabinho,M,8,187.0,9249,M,243585,EUR,751334400.0,M,8,8,False,66.0,63.0,3.0,2.0,0.0,19.0,19.0,5.0,,7.0,2.0,,,,,90.0,75.0,7.4,5.0,0,44.0,47.0,,5.0,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,Fabinho,,2.0,,,,,1.0,,,,,,,,,,,,
12624378,home,Al-Ittihad,Unai Hernández,unai-hernandez,U. Hernández,M,7,171.0,2275,M,1170547,EUR,1102982400.0,M,30,30,False,42.0,37.0,,,1.0,14.0,17.0,2.0,,2.0,,,,,,90.0,56.0,7.6,10.0,2,24.0,28.0,3.0,4.0,,1.0,4.0,,,4.0,2.0,,,,,,Unai Hernandez,,1.0,1.0,,2.0,,2.0,,,,,,,,,
12624378,home,Al-Ittihad,Houssem Aouar,aouar-houssem,H. Aouar,M,10,175.0,14747,M,846081,EUR,899164800.0,M,10,10,False,38.0,30.0,,,0.0,7.0,7.0,7.0,,2.0,1.0,,,,,77.0,56.0,7.1,15.0,1,23.0,32.0,1.0,5.0,4.0,,,,1.0,1.0,1.0,,2.0,houssem_aouar,,,,,,1.0,4.0,1.0,,,1.0,,,,,,,,
12624378,home,Al-Ittihad,Steven Bergwijn,steven-bergwijn,S. Bergwijn,M,34,178.0,5144,M,361798,EUR,876268800.0,M,34,34,False,29.0,27.0,1.0,1.0,0.0,7.0,7.0,1.0,,3.0,,,,,,77.0,43.0,8.2,7.0,4,22.0,27.0,5.0,4.0,,2.0,2.0,2.0,,,,,1.0,StevenBergwijn,,,,,2.0,,1.0,1.0,,1.0,,2.0,1.0,1.0,,,,,
