match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_keyPass,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_shotValueNormalized,stat_aerialWon,stat_outfielderBlock,stat_fouls,player_sofascoreId,player_firstName,stat_blockedScoringAttempt,stat_penaltyConceded,captain,stat_shotOffTarget,stat_totalOffside,player_lastName,stat_bigChanceCreated,stat_penaltyWon,stat_bigChanceMissed,stat_penaltyMiss,stat_penaltySave,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_errorLeadToAGoal,stat_hitWoodwork
14065144,home,Borussia M'gladbach,Moritz Nicolas,moritz-nicolas,M. Nicolas,G,33,193,411,M,578166,EUR,877392000,G,33,33,False,22.0,18.0,11.0,7.0,0.0,11.0,13.0,7.0,9.0,1.0,9.0,3.0,1.0,4.0,90.0,34.0,7.8,4.0,0.00736369,0.6469,0,0.7318,0.17,0.0,0.17,0.51,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Joseph Scally,scally-joseph,J. Scally,D,29,184,1087,M,1002920,EUR,1041292800,D,29,29,False,23.0,17.0,,,0.0,10.0,10.0,7.0,13.0,2.0,3.0,,,,90.0,43.0,6.2,12.0,0.0241229,,0,,-0.1,0.03,-0.14,,3.0,8.0,5.0,1.0,2.0,3.0,1.0,1.0,2.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Philipp Sander,philipp-sander,P. Sander,M,16,185,246,M,939880,EUR,888019200,D,16,16,False,26.0,23.0,5.0,4.0,0.0,14.0,17.0,9.0,9.0,5.0,3.0,,,,63.0,49.0,8.3,10.0,0.0212103,,1,,0.21,0.02,0.2,,1.0,2.0,1.0,1.0,,,,2.0,1.0,1.0,1.0,,,2.0,1.0,1.0,1.0,0.1096,0.7382,0.54,,,,,,,,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Nico Elvedi,nico-elvedi,N. Elvedi,D,30,188,1059,M,282229,EUR,844041600,D,30,30,False,35.0,32.0,4.0,2.0,0.0,20.0,22.0,12.0,13.0,12.0,1.0,,,,90.0,56.0,7.0,5.0,0.0317868,,0,,0.22,0.06,0.24,,3.0,5.0,5.0,,,,,1.0,1.0,1.0,2.0,,,,,,,,,,4.0,1.0,2.0,,,,,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Kevin Diks,kevin-diks,K. Diks,D,4,186,14792,M,583806,EUR,844560000,D,4,4,False,58.0,54.0,3.0,1.0,0.0,46.0,47.0,8.0,11.0,12.0,7.0,,,,90.0,82.0,7.9,5.0,0.0321878,,1,,0.24,0.11,0.47,,2.0,3.0,5.0,,1.0,,,1.0,2.0,,,2.0,,,,1.0,1.0,0.7884,0.6327,0.32,1.0,2.0,,KevinDiks_,,,,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Lukas Ullrich,lukas-ullrich,L. Ullrich,D,26,177,362,M,1083382,EUR,1079395200,D,26,26,False,17.0,15.0,,,0.0,11.0,12.0,4.0,5.0,3.0,3.0,,,,90.0,36.0,6.0,5.0,0.0641497,,1,,0.12,0.08,-0.47,,2.0,5.0,3.0,,,1.0,1.0,,1.0,,2.0,1.0,1.0,2.0,2.0,,,0.0356,,-0.02,,,3.0,,Lukas Ullrich,1.0,1.0,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Rocco Reitz,rocco-reitz,R. Reitz,M,27,175,1025,M,1048650,EUR,1022630400,M,27,27,False,26.0,17.0,1.0,,0.0,7.0,10.0,10.0,16.0,1.0,5.0,,,,89.0,45.0,6.8,13.0,0.0925591,,2,,0.25,0.34,-0.14,,1.0,4.0,7.0,1.0,,3.0,2.0,1.0,2.0,1.0,1.0,2.0,,,,,,0.2486,,-0.52,1.0,,1.0,,,,,True,2.0,1.0,,,,,,,,,,
14065144,home,Borussia M'gladbach,Yannik Engelhardt,yannik-engelhardt,Y. Engelhardt,M,6,184,362,M,990209,EUR,981504000,M,6,6,False,31.0,27.0,2.0,,0.0,18.0,21.0,9.0,10.0,4.0,3.0,,,,90.0,49.0,7.5,5.0,0.188695,,0,,0.27,0.13,0.43,,2.0,3.0,8.0,,,,,2.0,3.0,3.0,1.0,2.0,1.0,,,,,,,,3.0,1.0,1.0,,,,,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Florian Neuhaus,florian-neuhaus,F. Neuhaus,M,10,185,880,M,837205,EUR,858470400,M,10,10,False,43.0,33.0,7.0,2.0,0.0,21.0,22.0,12.0,21.0,1.0,3.0,,,,75.0,47.0,6.8,12.0,0.0219279,,0,,0.21,0.27,0.26,,,2.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Franck Honorat,franck-honorat,F. Honorat,M,9,180,718,M,280453,EUR,839721600,F,9,9,False,16.0,9.0,1.0,,1.0,2.0,4.0,7.0,12.0,1.0,4.0,,,,76.0,33.0,8.0,18.0,0.407123,,1,,0.45,0.56,0.16,,1.0,5.0,6.0,,2.0,2.0,1.0,,1.0,1.0,3.0,1.0,1.0,4.0,,,,0.0295,,-0.16,3.0,,1.0,,,1.0,,,,,,1.0,1.0,,,,,,,
14065144,home,Borussia M'gladbach,Haris Tabaković,haris-tabakovic,H. Tabaković,F,15,196,2741,M,259803,EUR,772070400,F,15,15,False,22.0,18.0,1.0,1.0,1.0,10.0,10.0,8.0,12.0,4.0,4.0,,,,90.0,41.0,7.5,12.0,0.0995027,,2,,-0.18,0.36,0.21,,4.0,7.0,5.0,,2.0,1.0,1.0,,,,6.0,1.0,3.0,,,2.0,1.0,1.7302,1.8848,0.21,3.0,1.0,1.0,,,,,,,1.0,,,,1.0,1.0,,,,,
14065144,home,Borussia M'gladbach,Marvin Friedrich,marvin-friedrich,M. Friedrich,D,5,193,161,M,254449,EUR,818812800,D,5,5,True,4.0,1.0,2.0,,0.0,1.0,2.0,,2.0,3.0,,,,,27.0,8.0,6.2,3.0,3.66e-06,,0,,-0.01,,-0.12,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,13,13,True,8.0,8.0,,,0.0,3.0,3.0,5.0,5.0,2.0,1.0,,,,15.0,16.0,6.4,2.0,0.102872,,0,,0.16,0.43,0.15,,3.0,6.0,,1.0,1.0,,,,,,1.0,,,,,,,,,,,1.0,1.0,gioareyna,,,,,,,,,,,,,,,,
14065144,home,Borussia M'gladbach,Shuto Machino,shuto-machino,S. Machino,F,18,185,1746,M,925910,EUR,938649600,F,18,18,True,11.0,5.0,,,0.0,2.0,2.0,3.0,9.0,1.0,2.0,,,,14.0,17.0,6.7,8.0,0.0870585,,1,,0.1,0.03,0.2,,1.0,2.0,3.0,,1.0,,,,2.0,1.0,1.0,,,,,,,0.0373,,-0.27,1.0,,,,,,,,1.0,1.0,,,,,,,,,,
14065144,home,Borussia M'gladbach,Oscar Fraulo,oscar-fraulo,O. Fraulo,M,29,180,841,M,1008245,EUR,1070668800,M,22,22,True,1.0,1.0,,,0.0,,,1.0,1.0,2.0,,,,,9.0,5.0,6.5,,0.00098638,,0,,-0.01,,0.21,,,2.0,,1.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
