match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,from,player_id,player_name,length,playerName,reason,rescinded,confirmed,description
14065144,FT,3.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14065144,,,,,90,6.0,,1,,,substitution,125100702.0,False,True,regular,,,,,,,,,
14065144,,3.0,1.0,,90,2.0,,1,,,goal,326846990.0,,False,penalty,penalty,319861.0,Luca Waldschmidt,,,,,,
14065144,,,,,90,0.0,,1,,,injuryTime,,,,,,,,11.0,,,,,
14065144,,,,,80,,,11,,,substitution,125100496.0,False,False,regular,,,,,,,,,
14065144,,,,,76,,,15,,,substitution,125100440.0,False,True,regular,,,,,,,,,
14065144,,,,,75,,,16,,,substitution,125100439.0,False,True,regular,,,,,,,,,
14065144,,,,,75,,,16,,,card,124310918.0,,False,yellow,,1020206.0,Sebastian Sebulonsen,,Sebastian Sebulonsen,Argument,False,,
14065144,,,,,75,,,16,,,card,124310912.0,,True,yellow,,583806.0,Kevin Diks,,Kevin Diks,Argument,False,,
14065144,,,,,75,,,16,,,card,124310917.0,,False,yellow,,877544.0,Ragnar Ache,,Ragnar Ache,Argument,False,,
14065144,,,,,67,,,24,,,substitution,125100354.0,False,False,regular,,,,,,,,,
14065144,,,,,67,,,24,,,substitution,125100343.0,False,False,regular,,,,,,,,,
14065144,,3.0,0.0,,64,,,27,,,goal,326841002.0,,True,regular,,259803.0,Haris Tabaković,,,,,,
14065144,,,,,63,,,28,,,substitution,125100320.0,False,True,regular,,,,,,,,,
14065144,,2.0,0.0,,61,,,30,,,goal,326840667.0,,True,penalty,penalty,583806.0,Kevin Diks,,,,,,
14065144,,,,,60,,,31,,,varDecision,90954.0,,True,penaltyNotAwarded,,282229.0,Nico Elvedi,,,,,False,
14065144,,,,,46,,,45,,,substitution,125100144.0,False,False,regular,,,,,,,,,
14065144,,,,,46,,,45,,,substitution,125100143.0,False,False,regular,,,,,,,,,
14065144,HT,1.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,,,,
14065144,,1.0,0.0,,45,2.0,,1,,,goal,326833641.0,,True,regular,,939880.0,Philipp Sander,,,,,,
14065144,,,,,45,2.0,,1,,,inGamePenalty,118581709.0,,True,missed,,259803.0,Haris Tabaković,,,goalkeeperSave,,,Goalkeeper save
14065144,,,,,45,0.0,,1,,,injuryTime,,,,,,,,3.0,,,,,
14065144,,,,,45,,,1,,,varDecision,90943.0,,True,penaltyNotAwarded,,280453.0,Franck Honorat,,,,,False,
14065144,,,,,34,,,12,,,card,124310306.0,,False,yellow,,1064842.0,Denis Huseinbašić,,Denis Huseinbašić,Foul,False,,
14065144,,,,,11,,,35,,,card,124309991.0,,True,yellow,,1048650.0,Rocco Reitz,,Rocco Reitz,Foul,False,,
