match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateLongBalls,stat_goalAssist,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,captain,stat_aerialLost,stat_aerialWon,stat_outfielderBlock,stat_wasFouled,stat_challengeLost,stat_totalContest,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_totalClearance,stat_shotOffTarget,stat_interceptionWon,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_goals,player_firstName,player_lastName,stat_penaltyWon,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_penaltyConceded,stat_clearanceOffLine,stat_totalOffside
11154035,home,Miami FC,Jake McGuire,jake-mcguire,J. McGuire,G,190.0,5,M,875417,EUR,778464000.0,G,1,1,False,13.0,12.0,1.0,12.0,12.0,1.0,9.0,90.0,20.0,6.3,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11154035,home,Miami FC,Curtis Thorn,curtis-thorn,C. Thorn,D,,1,M,982839,EUR,,D,23,23,False,39.0,36.0,2.0,19.0,19.0,28.0,2.0,50.0,54.0,6.1,11.0,0,4,1.0,1.0,19.0,8.0,2.0,3.0,1.0,1.0,1.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11154035,home,Miami FC,Paco Craig,paco-craig,P. Craig,D,188.0,7,M,884544,EUR,743040000.0,D,4,4,False,101.0,93.0,20.0,38.0,39.0,63.0,7.0,90.0,107.0,7.5,8.0,0,5,17.0,,56.0,1.0,1.0,5.0,8.0,,1.0,1.0,,2.0,1.0,True,4.0,6.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
11154035,home,Miami FC,Moises Hernandez,moises-hernandez,M. Hernandez,D,183.0,15,M,149222,EUR,699753600.0,D,6,6,False,87.0,80.0,9.0,35.0,37.0,50.0,4.0,90.0,90.0,6.7,8.0,0,29,7.0,,45.0,,,2.0,1.0,,,,1.0,,1.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
11154035,home,Miami FC,Aedan Stanley,aedan-stanley,A. Stanley,D,180.0,6,M,884966,EUR,945043200.0,D,3,3,False,92.0,79.0,4.0,23.0,25.0,82.0,3.0,90.0,125.0,7.7,27.0,1,16,2.0,1.0,59.0,15.0,3.0,3.0,5.0,1.0,2.0,2.0,,1.0,4.0,,,1.0,,2.0,,1.0,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11154035,home,Miami FC,Florian Valot,florian-valot,F. Valot,F,180.0,15,M,855791,EUR,729475200.0,M,10,10,False,70.0,63.0,7.0,17.0,19.0,52.0,6.0,90.0,84.0,6.9,11.0,1,10,7.0,,47.0,1.0,1.0,5.0,3.0,,2.0,2.0,2.0,,1.0,,,1.0,,,3.0,,,2.0,,,1.0,2.0,,,,,,,,,,,,,,
11154035,home,Miami FC,Bolu Akinyode,akinyode-bolu,B. Akinyode,D,187.0,16,M,800422,EUR,770256000.0,M,21,21,False,44.0,43.0,1.0,15.0,15.0,29.0,5.0,64.0,57.0,7.1,2.0,2,21,1.0,,28.0,,,2.0,9.0,,3.0,3.0,,1.0,,,,2.0,,4.0,,,,1.0,1.0,1.0,,,1.0,,,,,,,,,,,,,
11154035,home,Miami FC,Michael Salazar,michael-salazar,M. Salazar,F,181.0,8,M,811983,EUR,720921600.0,M,17,17,False,31.0,27.0,1.0,6.0,6.0,28.0,1.0,86.0,43.0,7.1,8.0,4,,1.0,,22.0,3.0,1.0,1.0,,,,,2.0,1.0,2.0,,,,,,,,,,1.0,,2.0,,1.0,1.0,,,,,,,,,,,,
11154035,home,Miami FC,Christian Sorto,christian-sorto,C. Sorto,F,180.0,19,M,982727,EUR,948240000.0,M,99,99,False,24.0,22.0,3.0,5.0,5.0,19.0,1.0,54.0,29.0,6.7,3.0,1,99,3.0,,17.0,,,1.0,2.0,,1.0,,,,1.0,,,,,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,,
11154035,home,Miami FC,Ryan Telfer,ryan-telfer,R. Telfer,F,180.0,20,M,932002,EUR,762739200.0,M,14,14,False,13.0,9.0,2.0,1.0,1.0,14.0,1.0,45.0,21.0,7.4,6.0,3,7,1.0,,9.0,2.0,1.0,3.0,4.0,,,,,,,,2.0,2.0,,2.0,,,,1.0,,,,,3.0,,1.0,,,,,,,,,,,
11154035,home,Miami FC,Kyle Murphy,kyle-murphy,K. Murphy,F,183.0,1,M,884772,EUR,724032000.0,F,9,9,False,10.0,7.0,2.0,1.0,1.0,9.0,4.0,64.0,19.0,6.7,7.0,1,,1.0,,6.0,,,4.0,5.0,,,,1.0,,1.0,,1.0,1.0,,3.0,,3.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11154035,home,Miami FC,Joaquín Rivas,joaquin-rivas,J. Rivas,F,180.0,32,M,883667,EUR,704246400.0,F,11,11,True,25.0,24.0,1.0,8.0,8.0,19.0,5.0,45.0,34.0,7.0,3.0,4,,1.0,,16.0,2.0,,,2.0,,,,,,1.0,,,,,1.0,,1.0,1.0,,2.0,,2.0,,,,,,,,,,,,,,,
