match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateOppositionHalfPasses,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_aerialLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalCross,stat_accurateCross,stat_outfielderBlock,stat_unsuccessfulTouch,stat_wasFouled,stat_dispossessed,stat_keyPass,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_goalAssist,stat_hitWoodwork,stat_bigChanceCreated,stat_savedShotsFromInsideTheBox,stat_errorLeadToAShot
10385744,home,Tottenham Hotspur,Hugo Lloris,hugo-lloris,H. Lloris,G,1,188,5077,M,LlorisH,9048,EUR,535939200,G,1,1,False,True,21.0,14.0,8.0,1.0,14.0,15.0,6.0,8.0,2.0,2.0,90.0,28.0,6.8,7.0,0.0,0.0,1.44e-05,0,0.7232,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385744,home,Tottenham Hotspur,Cristian Romero,cristian-romero,C. Romero,D,17,185,37910,M,cutiromero2,829932,EUR,893635200,D,17,17,False,,53.0,50.0,6.0,5.0,36.0,38.0,15.0,4.0,,,90.0,65.0,7.4,3.0,0.3652,0.2167,0.0125131,2,,,,14.0,3.0,2.0,6.0,1.0,1.0,1.0,2.0,4.0,3.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,
10385744,home,Tottenham Hotspur,Eric Dier,eric-dier,E. Dier,D,3,191,4317,M,ericdier,146101,EUR,758592000,D,15,15,False,,51.0,50.0,5.0,5.0,29.0,30.0,21.0,2.0,,,90.0,57.0,7.1,1.0,0.1878,0.0,0.0125789,2,,,,21.0,3.0,1.0,4.0,,,,,1.0,2.0,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
10385744,home,Tottenham Hotspur,Clément Lenglet,clement-lenglet,C. Lenglet,D,15,186,7982,M,clement_lenglet,580550,EUR,803347200,D,34,34,False,,60.0,54.0,6.0,2.0,40.0,42.0,19.0,1.0,,,90.0,69.0,6.9,7.0,0.066,0.0,0.0108121,1,,,,15.0,3.0,3.0,5.0,,,,,3.0,,1.0,,,3.0,1.0,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,
10385744,home,Tottenham Hotspur,Emerson Royal,emerson-royal,E. Royal,D,22,183,10057,M,emerson_royal,856123,EUR,916272000,M,12,12,False,,33.0,26.0,3.0,2.0,13.0,15.0,24.0,4.0,,,90.0,64.0,7.4,15.0,0.0,0.0,0.0908933,0,,,,16.0,2.0,2.0,8.0,1.0,2.0,2.0,,4.0,,3.0,1.0,,1.0,,,6.0,3.0,,2.0,1.0,,,,,,,,,,
10385744,home,Tottenham Hotspur,Rodrigo Bentancur,bentancur-rodrigo,R. Bentancur,M,30,187,8306,M,rodrigo_bentancur,791190,EUR,867196800,M,30,30,False,,66.0,60.0,3.0,2.0,33.0,35.0,31.0,8.0,,,90.0,77.0,6.7,9.0,0.0108,0.0,0.0368945,1,,,,27.0,1.0,5.0,2.0,1.0,1.0,,,2.0,1.0,1.0,,2.0,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,
10385744,home,Tottenham Hotspur,Pierre-Emile Højbjerg,pierre-emile-hojbjerg,P. Højbjerg,M,23,185,4495,M,hojbjerg23,149593,EUR,807580800,M,5,5,False,,61.0,56.0,7.0,4.0,27.0,28.0,33.0,5.0,,,90.0,69.0,7.3,8.0,0.18,0.2186,0.180729,1,,,,29.0,2.0,4.0,4.0,1.0,2.0,1.0,1.0,1.0,,1.0,,1.0,,,,,,,,,1.0,,1.0,,,,,,,
10385744,home,Tottenham Hotspur,Ryan Sessegnon,ryan-sessegnon,R. Sessegnon,D,30,178,1731,M,,836698,EUR,958608000,M,19,19,False,,38.0,28.0,2.0,1.0,10.0,13.0,30.0,5.0,,,90.0,66.0,7.0,19.0,0.4734,0.4134,0.0165982,6,,,,18.0,1.0,3.0,4.0,,1.0,,2.0,1.0,1.0,3.0,2.0,2.0,,2.0,2.0,5.0,,,2.0,,,1.0,,1.0,1.0,,,,,
10385744,home,Tottenham Hotspur,Richarlison,richarlison,Richarlison,F,9,184,44707,M,Richarlison,840217,EUR,863222400,F,9,9,False,,31.0,24.0,1.0,,9.0,10.0,22.0,7.0,,,90.0,59.0,7.7,14.0,0.3045,0.214,0.546885,3,,,,16.0,2.0,8.0,9.0,1.0,4.0,1.0,1.0,1.0,1.0,4.0,4.0,1.0,3.0,1.0,1.0,1.0,1.0,,4.0,2.0,,4.0,,,,1.0,1.0,,,
10385744,home,Tottenham Hotspur,Heung-min Son,heung-min-son,H. M. Son,F,7,184,117494,M,HMSon,111505,EUR,710553600,F,7,7,False,,34.0,33.0,,,9.0,9.0,32.0,3.0,,,84.0,55.0,7.2,11.0,0.5119,0.067,0.230754,4,,,,26.0,,6.0,3.0,2.0,3.0,1.0,2.0,,,1.0,,1.0,,1.0,1.0,7.0,2.0,,1.0,1.0,1.0,5.0,,1.0,1.0,,1.0,,,
