match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_challengeLost,stat_accurateCross,stat_bigChanceMissed,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_hitWoodwork,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_errorLeadToAShot,stat_blockedScoringAttempt,stat_goals
13981457,home,Lazio,Ivan Provedel,ivan-provedel,I. Provedel,G,94,194.0,1818,M,308182,EUR,763862400,G,94,94,False,32.0,20.0,19.0,8.0,0.0,16.0,19.0,4.0,13.0,1.0,1.0,3.0,9.0,2.0,4.0,5.0,3.0,90.0,47.0,7.3,12.0,0.00141967,0.4057,0,0.5299,0.04,0.01,-0.06,0.37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Adam Marušić,adam-marusic,A. Marušić,D,77,185.0,1131,M,267619,EUR,719280000,D,77,77,False,48.0,38.0,3.0,1.0,0.0,21.0,24.0,17.0,24.0,1.0,2.0,2.0,8.0,,,,,90.0,66.0,6.5,14.0,0.0170555,,0,,0.09,0.07,-0.12,,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Mario Gila Fuentes,mario-gila-fuentes,M. Gila,D,34,183.0,1766,M,965828,EUR,967507200,D,34,34,False,46.0,40.0,6.0,3.0,0.0,30.0,31.0,10.0,15.0,,4.0,,7.0,,,,,90.0,57.0,6.9,6.0,0.0401165,,0,,0.21,0.16,-0.08,,,1.0,2.0,3.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Alessio Romagnoli,alessio-romagnoli,A. Romagnoli,D,13,185.0,1922,M,227864,EUR,789868800,D,13,13,False,47.0,44.0,1.0,1.0,0.0,33.0,35.0,11.0,12.0,2.0,4.0,5.0,6.0,,,,,90.0,60.0,6.8,3.0,0.00298831,,1,,0.07,0.01,-0.03,,,1.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,0.0295,-0.18,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Nuno Tavares,nuno-tavares,N. Tavares,D,17,185.0,4853,M,944973,EUR,948844800,D,17,17,False,26.0,20.0,2.0,1.0,0.0,13.0,16.0,7.0,10.0,,2.0,1.0,2.0,,,,,45.0,39.0,6.0,8.0,0.00521846,,1,,-0.01,0.14,-0.45,,1.0,,1.0,,,,,1.0,1.0,1.0,1.0,1.0,0.0497,-0.21,nuno_tavares71,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
13981457,home,Lazio,Mattéo Guendouzi,matteo-guendouzi,M. Guendouzi,M,6,185.0,7016,M,852404,EUR,924048000,M,8,8,False,29.0,24.0,1.0,1.0,0.0,5.0,7.0,19.0,22.0,1.0,8.0,,3.0,,,,,90.0,43.0,7.2,9.0,0.0181341,,0,,0.13,0.05,-0.01,,2.0,,,5.0,,,,1.0,2.0,1.0,1.0,,,,MatteoGuendouzi,,,,,2.0,,,,,,,,,,,,,,,
13981457,home,Lazio,Nicolò Rovella,nicolo-rovella,N. Rovella,M,6,179.0,2966,M,937324,EUR,1007424000,M,6,6,False,21.0,19.0,,,0.0,11.0,11.0,8.0,10.0,1.0,4.0,1.0,2.0,,,,,45.0,27.0,6.8,3.0,0.00265713,,0,,-0.18,0.31,-0.11,,,,2.0,1.0,,,,1.0,1.0,1.0,,,,,,,1.0,1.0,,1.0,2.0,,,,,,,,,,,,,,
13981457,home,Lazio,Fisayo Dele-Bashiru,dele-bashiru-oluwafisayo,F. Dele-Bashiru,M,7,186.0,3803,M,910121,EUR,981417600,M,7,7,False,,,,,0.0,,,,,,,,,,,,,14.0,1.0,6.5,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Pedro,pedro,Pedro,F,9,167.0,5026,M,35428,EUR,554428800,F,9,9,False,24.0,23.0,1.0,1.0,0.0,11.0,12.0,12.0,12.0,,4.0,,3.0,,,,,79.0,39.0,6.9,7.0,0.0577819,,1,,0.25,0.12,0.18,,4.0,,4.0,2.0,1.0,,,,,,2.0,1.0,0.0645,-0.08,Pedro,1.0,4.0,2.0,,1.0,,2.0,,,,,,,,,,,,,
13981457,home,Lazio,Boulaye Dia,dia-boulaye,B. Dia,F,19,180.0,11046,M,960080,EUR,848102400,F,19,19,False,16.0,12.0,,,0.0,5.0,6.0,7.0,10.0,3.0,5.0,1.0,,,,,,62.0,27.0,6.6,9.0,0.00224868,,1,,-0.1,0.3,0.24,,,3.0,7.0,1.0,3.0,,,,,,,1.0,0.5969,-0.48,boulaye_dia,1.0,1.0,1.0,,4.0,,,1.0,1.0,,,,,,,,,,,
13981457,home,Lazio,Mattia Zaccagni,mattia-zaccagni,M. Zaccagni,M,10,176.0,4751,M,293581,EUR,803260800,F,10,10,False,20.0,18.0,,,0.0,5.0,6.0,13.0,14.0,,6.0,,4.0,,,,,90.0,38.0,7.0,7.0,0.0139607,,1,,0.02,0.16,0.16,,1.0,3.0,5.0,3.0,1.0,,,,2.0,,,,0.0213,0.1,,1.0,1.0,1.0,,3.0,,,,,True,1.0,0.1378,,,,,,,,
13981457,home,Lazio,Reda Belahyane,reda-belahyane,R. Belahyane,M,21,173.0,4290,M,1389689,EUR,1086048000,M,21,21,True,17.0,15.0,,,0.0,9.0,10.0,6.0,7.0,,4.0,2.0,2.0,,,,,72.0,32.0,6.2,6.0,0.00885498,,0,,-0.07,0.04,0.15,,,,6.0,,2.0,Reda Belahyane,,1.0,4.0,3.0,1.0,,,,reda.belahyane,2.0,2.0,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Luca Pellegrini,luca-pellegrini,L. Pellegrini,D,3,178.0,1350,M,826186,EUR,920764800,D,3,3,True,22.0,13.0,4.0,1.0,0.0,9.0,14.0,4.0,8.0,1.0,3.0,1.0,1.0,,,,,45.0,40.0,6.7,15.0,0.047215,,0,,0.07,0.06,0.17,,4.0,,5.0,1.0,2.0,,,1.0,1.0,1.0,1.0,,,,,3.0,,,,,,1.0,,,,,,,,,,,,,
13981457,home,Lazio,Danilo Cataldi,danilo-cataldi,D. Cataldi,M,32,180.0,952,M,317301,EUR,776131200,M,32,32,True,32.0,24.0,5.0,1.0,0.0,12.0,15.0,12.0,17.0,2.0,2.0,,3.0,,,,,45.0,35.0,6.5,8.0,0.165487,,2,,0.17,0.03,-0.08,,,,3.0,,2.0,,,,,,1.0,2.0,0.0631,-0.12,,,,,,,1.0,,,,,,,1.0,1.0,,,,,,
13981457,home,Lazio,Valentín Castellanos,valentin-castellanos,V. Castellanos,F,11,179.0,10645,M,877013,EUR,907372800,F,11,11,True,7.0,3.0,1.0,1.0,0.0,,,3.0,7.0,1.0,4.0,,,,,,,28.0,17.0,6.6,7.0,0.00196097,,3,,-0.07,0.01,-0.01,,1.0,,3.0,1.0,1.0,,,,1.0,,,2.0,0.2169,-0.51,tatycastellanos11,,3.0,1.0,,,,,,,,1.0,0.0458,,,,,,,,
13981457,home,Lazio,Tijjani Noslin,tijjani-noslin,T. Noslin,F,14,177.0,1223,M,1069244,EUR,931305600,F,14,14,True,3.0,2.0,,,0.0,1.0,2.0,1.0,1.0,2.0,3.0,,,,,,,11.0,8.0,6.6,4.0,0.0002853,,0,,-0.04,0.0,-0.01,,,,2.0,1.0,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
13981457,home,Lazio,Alessio Furlanetto,alessio-furlanetto,A. Furlanetto,G,55,191.0,176,M,984095,EUR,1013040000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Christos Mandas,christos-mandas,C. Mandas,G,35,189.0,1760,M,913762,EUR,1000684800,G,35,35,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Patric,patric,Patric,D,4,184.0,495,M,217784,EUR,735004800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Elseid Hysaj,elseid-hysaj,E. Hysaj,D,23,182.0,1316,M,136322,EUR,760147200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Oliver Provstgaard,oliver-provstgaard,O. Provstgaard,D,25,194.0,596,M,1160559,EUR,1054684800,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Oliver Provstgaard,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Valerio Farcomeni,valerio-farcomeni,V. Farcomeni,M,71,176.0,70,M,1547464,EUR,1137542400,M,71,71,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Gustav Isaksen,gustav-isaksen,G. Isaksen,M,18,181.0,3333,M,976381,EUR,987638400,F,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Pietro Pinelli,pietro-pinelli,P. Pinelli,M,66,,40,M,1910481,EUR,1140220800,M,66,66,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,Pietro Pinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,home,Lazio,Matteo Cancellieri,matteo-cancellieri,M. Cancellieri,F,22,185.0,1422,M,1017649,EUR,1013472000,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13981457,away,Roma,Mile Svilar,svilar-mile,M. Svilar,G,99,189.0,4489,M,793986,EUR,935712000,G,99,99,False,35.0,28.0,17.0,10.0,0.0,24.0,26.0,4.0,9.0,,,1.0,6.0,1.0,2.0,2.0,,90.0,42.0,7.5,7.0,0.00103685,0.243,0,0.1835,0.11,0.01,0.25,0.27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,
13981457,away,Roma,Zeki Çelik,zeki-celik,Z. Çelik,D,19,180.0,2880,M,893008,EUR,856137600,D,19,19,False,44.0,40.0,3.0,,0.0,24.0,26.0,16.0,18.0,2.0,3.0,5.0,4.0,,,,,90.0,56.0,6.8,6.0,0.00988522,,0,,-0.05,0.13,0.22,,1.0,1.0,4.0,,4.0,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,
13981457,away,Roma,Gianluca Mancini,gianluca-mancini,G. Mancini,D,23,190.0,4038,M,611210,EUR,829699200,D,23,23,False,41.0,34.0,7.0,5.0,0.0,22.0,24.0,12.0,17.0,1.0,5.0,5.0,2.0,,,,,90.0,58.0,6.9,9.0,0.00637026,,0,,0.18,0.05,-0.05,,1.0,4.0,7.0,3.0,2.0,,,3.0,1.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,,1.0,1.0,,
13981457,away,Roma,Evan Ndicka,evan-ndicka,E. Ndicka,D,5,190.0,9220,M,848287,EUR,935107200,D,5,5,False,41.0,37.0,3.0,2.0,0.0,28.0,29.0,9.0,12.0,1.0,4.0,1.0,8.0,,,,,90.0,54.0,6.5,8.0,0.0121337,,1,,0.05,0.15,0.17,,,3.0,6.0,2.0,2.0,,,2.0,1.0,,,1.0,0.284,-0.62,evanndicka,,1.0,,,3.0,,,,,,,,,,,,,,,
13981457,away,Roma,Devyne Rensch,devyne-rensch,D. Rensch,D,2,182.0,2446,M,982778,EUR,1042848000,M,2,2,False,38.0,24.0,5.0,1.0,0.0,9.0,12.0,15.0,26.0,1.0,7.0,2.0,4.0,,,,,90.0,66.0,7.2,18.0,0.0578549,,1,,-0.13,0.07,0.18,,2.0,,3.0,2.0,,,,,4.0,2.0,,,0.1491,0.15,,2.0,,,,,1.0,,1.0,,,1.0,0.2925,,,,,1.0,,,
13981457,away,Roma,Manu Koné,manu-kone,M. Koné,M,17,186.0,6943,M,974087,EUR,990057600,M,17,17,False,44.0,41.0,2.0,1.0,0.0,11.0,12.0,30.0,32.0,1.0,7.0,2.0,6.0,,,,,90.0,57.0,7.4,5.0,0.0963263,,0,,0.27,0.35,-0.03,,,1.0,5.0,4.0,1.0,,,,,,,,,,,1.0,2.0,2.0,,1.0,2.0,,,,,,,,,,,,,,
13981457,away,Roma,Bryan Cristante,bryan-cristante,B. Cristante,M,4,186.0,2731,M,186855,EUR,794188800,M,4,4,False,34.0,31.0,4.0,2.0,0.0,14.0,14.0,17.0,20.0,1.0,3.0,,5.0,,,,,81.0,39.0,6.6,3.0,0.023559,,1,,0.17,0.03,-0.04,,,2.0,7.0,1.0,4.0,,,1.0,1.0,1.0,,,0.0382,-0.11,,,,,,,1.0,,,,True,,,,,,,,,1.0,
13981457,away,Roma,Angeliño,angelino,Angeliño,M,3,171.0,3336,M,848355,EUR,852336000,M,3,3,False,37.0,28.0,2.0,1.0,0.0,7.0,10.0,21.0,27.0,,3.0,1.0,4.0,,,,,81.0,65.0,6.9,16.0,0.448939,,2,,0.29,0.14,-0.07,,4.0,,5.0,,2.0,,,1.0,3.0,3.0,2.0,1.0,0.0766,-0.27,,,1.0,,,,2.0,1.0,,,,1.0,0.1326,,,,,,,,
13981457,away,Roma,Lorenzo Pellegrini,lorenzo-pellegrini,L. Pellegrini,M,7,186.0,5687,M,555540,EUR,835142400,F,7,7,False,24.0,20.0,1.0,1.0,0.0,5.0,6.0,15.0,18.0,,4.0,,2.0,,,,,73.0,39.0,7.5,10.0,0.0442983,,2,,-0.29,0.05,-0.01,,2.0,2.0,4.0,2.0,1.0,,,1.0,2.0,,1.0,,0.1842,0.5,lorepelle7,1.0,,,,1.0,,,,,,2.0,0.8393,,,,,1.0,,,1.0
13981457,away,Roma,Matías Soulé,matias-soule,M. Soulé,F,18,182.0,12526,M,1082406,EUR,1050364800,F,18,18,False,25.0,19.0,2.0,1.0,1.0,2.0,3.0,17.0,22.0,,2.0,1.0,5.0,,,,,73.0,45.0,7.6,15.0,0.39576,,1,,0.69,0.14,0.15,,6.0,,5.0,,,,,1.0,1.0,1.0,3.0,,0.0562,0.02,matiassoule11,2.0,3.0,1.0,,2.0,1.0,3.0,,,,1.0,0.0557,,,,,,,,
13981457,away,Roma,Evan Ferguson,evan-ferguson,E. Ferguson,F,11,188.0,8346,M,999231,EUR,1098144000,F,11,11,False,15.0,11.0,,,0.0,1.0,2.0,10.0,13.0,1.0,2.0,,,,,,,66.0,24.0,6.1,7.0,0.0278183,,2,,-0.25,-0.57,-0.03,,,,3.0,,2.0,,,,1.0,1.0,1.0,1.0,0.0604,-0.34,EvanFerguson9,1.0,,,,2.0,,,,,,1.0,0.2097,1.0,,,,,,,
13981457,away,Roma,Artem Dovbyk,artem-dovbyk,A. Dovbyk,F,9,189.0,13962,M,798820,EUR,866851200,F,9,9,True,7.0,5.0,,,0.0,1.0,2.0,4.0,5.0,1.0,1.0,1.0,,,,,,24.0,13.0,6.3,5.0,0.00455789,,1,,-0.08,0.2,0.16,,,1.0,4.0,,1.0,,,,,,,1.0,0.0708,-0.48,tema_dovbyk,2.0,,,,1.0,,,,,,,,,,,,,,,
13981457,away,Roma,Tommaso Baldanzi,tommaso-baldanzi,T. Baldanzi,M,8,170.0,2264,M,1012172,EUR,1048377600,M,35,35,True,7.0,6.0,,,0.0,3.0,3.0,3.0,4.0,,,,1.0,,,,,17.0,10.0,6.4,2.0,0.00143561,,2,,-0.03,0.12,-0.01,,,,1.0,,2.0,,,,,,,2.0,0.2381,-0.38,,,,,,1.0,,,,,,,,,,,,,,,
13981457,away,Roma,Niccolò Pisilli,niccolo-pisilli,N. Pisilli,M,61,180.0,2244,M,1175821,EUR,1095897600,M,61,61,True,9.0,6.0,1.0,,0.0,,,6.0,9.0,,1.0,1.0,,,,,,17.0,12.0,6.7,3.0,0.0193518,,0,,0.11,0.14,0.14,,,1.0,1.0,,,,,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,,,
13981457,away,Roma,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178.0,16200,M,786259,EUR,831859200,D,12,12,True,6.0,6.0,,,0.0,5.0,5.0,1.0,1.0,,1.0,,1.0,,,,,9.0,8.0,6.8,1.0,0.00069124,,0,,-0.01,0.0,0.13,,1.0,,,,,,,,1.0,,,,,,TK21,,,,,,,,,,,,,,,,,,,,
13981457,away,Roma,Neil El Aynaoui,neil-el-aynaoui,N. El Aynaoui,M,8,186.0,16055,M,1128530,EUR,994032000,M,8,8,True,1.0,,,,0.0,,,,1.0,,,,1.0,,,,,9.0,4.0,6.3,3.0,,,0,,-0.01,0.02,0.0,,,,1.0,,1.0,Neil,El Aynaoui,,,,,,,,,,,,,2.0,,,,,,,,,,,,,,,
