match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,captain,stat_aerialWon,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,stat_unsuccessfulTouch,stat_wonContest,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_penaltyWon,stat_expectedGoalsOnTarget,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_penaltyConceded,stat_hitWoodwork
12437032,home,Liverpool,Caoimhin Kelleher,,,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,False,40.0,24.0,20.0,4.0,0.0,20.0,23.0,4.0,17.0,10.0,1.0,1.0,90.0,45.0,6.4,16.0,0.00031364,0,-0.1352,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437032,home,Liverpool,Trent Alexander-Arnold,,,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,27.0,19.0,6.0,1.0,0.0,10.0,11.0,9.0,17.0,2.0,,,81.0,48.0,6.9,12.0,0.00377772,0,,1.0,1.0,3.0,5.0,1.0,1.0,4.0,1.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
12437032,home,Liverpool,Ibrahima Konaté,,,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,40.0,36.0,1.0,,0.0,28.0,31.0,8.0,9.0,,,,90.0,46.0,6.4,4.0,0.00175914,0,,,1.0,3.0,1.0,1.0,,2.0,,,1.0,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
12437032,home,Liverpool,Virgil van Dijk,,,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,63.0,54.0,9.0,3.0,0.0,39.0,41.0,15.0,22.0,2.0,,,90.0,70.0,6.8,9.0,0.00336973,1,,,,,2.0,,,4.0,,1.0,1.0,1.0,,,True,1.0,1.0,0.0195,,,,,,,,,,,,,,,,,,
12437032,home,Liverpool,Andrew Robertson,,,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,46.0,41.0,9.0,6.0,0.0,27.0,29.0,14.0,18.0,2.0,,,90.0,62.0,7.0,8.0,0.00589509,0,,1.0,,1.0,3.0,1.0,,2.0,1.0,,3.0,2.0,,,,,,,1.0,,,,,,,,,,,,,,,,,
12437032,home,Liverpool,Ryan Gravenberch,,,ryan-gravenberch,R. Gravenberch,M,38,190,31083,M,ryanjiro,904897,EUR,1021507200,M,38,38,False,39.0,34.0,2.0,,0.0,23.0,25.0,11.0,14.0,6.0,,,90.0,48.0,6.6,8.0,0.00406811,0,,,,3.0,4.0,,,3.0,,,1.0,1.0,1.0,3.0,,2.0,,,,3.0,,,,,,,,,,,,,,,,
12437032,home,Liverpool,Curtis Jones,,,curtis-jones,C. Jones,M,17,185,17569,M,curtisjones,927353,EUR,980812800,M,17,17,False,41.0,37.0,3.0,2.0,0.0,20.0,21.0,17.0,20.0,6.0,,,81.0,56.0,8.2,6.0,0.00787532,2,,,1.0,3.0,6.0,1.0,2.0,,1.0,1.0,3.0,2.0,2.0,,,,,0.7991,2.0,,1.0,1.0,2.0,1.0,1.0,1.1192,,,,,,,,,,
12437032,home,Liverpool,Mohamed Salah,,,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,M,11,11,False,27.0,15.0,4.0,1.0,1.0,4.0,5.0,12.0,23.0,6.0,,,90.0,46.0,8.0,21.0,0.119049,2,,1.0,1.0,5.0,5.0,,4.0,,,1.0,1.0,,1.0,,,,,0.8045,2.0,3.0,3.0,,1.0,1.0,,0.7884,1.0,3.0,1.0,1.0,1.0,,,,,
12437032,home,Liverpool,Dominik Szoboszlai,,,dominik-szoboszlai,D. Szoboszlai,M,8,187,72138,M,DomSzobo,869856,EUR,972432000,M,8,8,False,38.0,31.0,2.0,1.0,0.0,16.0,18.0,15.0,20.0,3.0,,,90.0,49.0,6.6,10.0,0.0194553,1,,,1.0,7.0,,3.0,,1.0,1.0,1.0,,,,1.0,,,,0.2187,,1.0,,,1.0,,,0.0623,,2.0,,,,,,,,
12437032,home,Liverpool,Cody Gakpo,,,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,M,18,18,False,11.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,7.0,3.0,,,66.0,24.0,6.9,5.0,0.151258,1,,1.0,1.0,5.0,4.0,1.0,1.0,,,,2.0,1.0,1.0,2.0,,1.0,1.0,0.0234,1.0,,,,,,,,,,,,1.0,,,,,
