match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_wasFouled,player_sofascoreId,stat_challengeLost,stat_totalCross,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_bigChanceCreated,stat_totalOffside,stat_keyPass,player_firstName,player_lastName,stat_bigChanceMissed,stat_shotOffTarget,stat_goals,stat_blockedScoringAttempt,stat_hitWoodwork,stat_accurateCross,stat_penaltyFaced,stat_penaltyConceded
11396405,away,Borussia Dortmund,Mats Hummels,mats-hummels,M. Hummels,D,15,191,4570,M,16632,EUR,598233600,D,15,15,False,,60.0,54.0,6.0,5.0,33.0,36.0,21.0,25.0,4.0,,,,70.0,68.0,6.6,8.0,0.0154631,1,,,3.0,4.0,6.0,1.0,,1.0,1.0,3.0,3.0,,1.0,,,aussenrist15,2.0,1.0,,,0.1141,,,,,,,,,1.0,,,,,,
11396405,away,Borussia Dortmund,Nico Schlotterbeck,nico-schlotterbeck,N. Schlotterbeck,D,4,191,10353,M,940871,EUR,944006400,D,4,4,False,,115.0,109.0,9.0,9.0,55.0,56.0,54.0,59.0,12.0,,,,90.0,126.0,6.9,7.0,0.0369237,1,,3.0,,5.0,3.0,,,2.0,1.0,3.0,1.0,1.0,2.0,1.0,,nico.schlotterbeck,,,,,0.1621,,,,,,,,1.0,1.0,,,,,,
11396405,away,Borussia Dortmund,Ramy Bensebaini,ramy-bensebaini,R. Bensebaini,D,5,186,29068,M,577726,EUR,797990400,D,5,5,False,,93.0,77.0,4.0,,39.0,43.0,38.0,51.0,8.0,,,,90.0,123.0,7.4,18.0,0.0819024,2,,,2.0,2.0,10.0,,1.0,2.0,1.0,2.0,2.0,1.0,1.0,,6.0,rbens,1.0,1.0,1.0,,0.2719,,,,,,,,1.0,2.0,,,,,,
11396405,away,Borussia Dortmund,Salih Özcan,salih-ozcan,S. Özcan,M,6,180,2466,M,795005,EUR,884476800,M,6,6,False,,62.0,57.0,4.0,4.0,28.0,29.0,29.0,33.0,5.0,,,,90.0,72.0,6.8,5.0,0.0241524,0,,,2.0,1.0,5.0,,1.0,1.0,2.0,2.0,,,1.0,,,,,,1.0,,,,,,,,,,,,,,,,,
11396405,away,Borussia Dortmund,Marcel Sabitzer,marcel-sabitzer,M. Sabitzer,M,20,177,8484,M,133908,EUR,763862400,M,20,20,False,,37.0,32.0,3.0,2.0,17.0,18.0,15.0,19.0,4.0,,,,90.0,50.0,6.9,7.0,0.0261071,1,,,,4.0,,,2.0,3.0,2.0,,,,,,,marcel7sabitzer,2.0,,,1.0,0.1203,0.1955,,,,,,,,,1.0,,,,,
11396405,away,Borussia Dortmund,Donyell Malen,donyell-malen,D. Malen,F,14,176,12595,M,803039,EUR,916704000,M,21,21,False,,13.0,9.0,,,2.0,2.0,7.0,13.0,3.0,,,,45.0,25.0,6.7,10.0,0.479663,1,,,,1.0,3.0,,3.0,1.0,,,,3.0,,,1.0,donyellmalen,,2.0,2.0,,0.3396,,,1.0,,1.0,,,1.0,1.0,,,,,,
11396405,away,Borussia Dortmund,Marco Reus,marco-reus,M. Reus,M,18,180,21759,M,37092,EUR,612576000,M,11,11,False,,17.0,16.0,1.0,1.0,2.0,2.0,16.0,19.0,,,,,65.0,34.0,7.1,9.0,0.209048,1,,,,2.0,2.0,1.0,2.0,,,,,3.0,,,1.0,Reus11,,4.0,1.0,,0.0749,,,1.0,,2.0,,,,,,1.0,,2.0,,
11396405,away,Borussia Dortmund,Giovanni Reyna,giovanni-reyna,G. Reyna,M,13,185,5027,M,989056,EUR,1037145600,M,7,7,False,,25.0,19.0,1.0,,6.0,9.0,14.0,17.0,1.0,,,,45.0,36.0,6.9,8.0,0.419323,0,,,2.0,1.0,4.0,1.0,1.0,1.0,1.0,1.0,,1.0,,,,gioareyna,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,1.0,,
11396405,away,Borussia Dortmund,Niclas Füllkrug,niclas-fullkrug,N. Füllkrug,F,9,188,9884,M,132645,EUR,729216000,F,14,14,False,,13.0,10.0,,,,,10.0,14.0,1.0,,,,90.0,25.0,6.9,11.0,0.119002,2,,3.0,3.0,9.0,4.0,3.0,1.0,,,,,2.0,2.0,,1.0,niclas.fuellkrug24,,1.0,,1.0,0.1647,0.0429,1.0,,2.0,2.0,,,,1.0,,,,,,
11396405,away,Borussia Dortmund,Alexander Meyer,alexander-meyer,A. Meyer,G,33,196,878,M,138491,EUR,671500800,G,33,33,True,,23.0,21.0,7.0,5.0,21.0,22.0,,1.0,7.0,2.0,1.0,1.0,64.0,34.0,7.2,2.0,0.00016113,0,0.0364,,,,1.0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11396405,away,Borussia Dortmund,Youssoufa Moukoko,youssoufa-moukoko,Y. Moukoko,F,9,179,11950,M,997006,EUR,1100908800,F,18,18,True,,5.0,5.0,,,3.0,3.0,2.0,3.0,1.0,,,,45.0,13.0,7.0,4.0,0.00692922,1,,,,3.0,,1.0,1.0,,1.0,,,1.0,1.0,,,youssoufa_10,,1.0,,1.0,0.0976,0.1143,,,2.0,,,,,,1.0,,,,,
11396405,away,Borussia Dortmund,Karim Adeyemi,karim-adeyemi,K. Adeyemi,F,27,177,17028,M,940054,EUR,1011312000,F,27,27,True,,10.0,7.0,,,4.0,5.0,4.0,7.0,3.0,,,,45.0,26.0,6.5,13.0,0.443933,1,,,2.0,7.0,3.0,1.0,3.0,,,,,4.0,1.0,,1.0,karim_adeyemi,2.0,2.0,,,0.0238,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,
11396405,away,Borussia Dortmund,Julian Brandt,julian-brandt,J. Brandt,M,10,186,9499,M,226978,EUR,830995200,M,19,19,True,,14.0,12.0,1.0,1.0,4.0,6.0,8.0,13.0,1.0,,,,25.0,23.0,7.4,8.0,0.00965495,1,,,,,1.0,,,,,1.0,1.0,,,,,julianbrandt,,5.0,,1.0,0.7221,0.8176,,,,,,,,,1.0,,,,,
11396405,away,Borussia Dortmund,Niklas Süle,niklas-sule,N. Süle,D,25,195,4025,M,168937,EUR,810086400,D,25,25,True,,25.0,24.0,,,10.0,10.0,14.0,15.0,1.0,,,,20.0,28.0,6.7,1.0,0.0047444,0,,,1.0,,1.0,,,2.0,,,,,,,,NiklasSule,,,,,,,,,,,,,,,,,,,,
11396405,away,Borussia Dortmund,Julian Ryerson,julian-ryerson,J. Ryerson,D,26,183,3446,M,800951,EUR,879724800,D,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396405,away,Borussia Dortmund,Thomas Meunier,thomas-meunier,T. Meunier,D,12,190,2762,M,128587,EUR,684633600,D,24,24,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396405,away,Borussia Dortmund,Jamie Gittens,jamie-bynoe-gittens,J. Gittens,M,11,178,23992,M,1140599,EUR,1091923200,F,43,43,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,jbgittens,,,,,,,,,,,,,,,,,,,,
11396405,away,Borussia Dortmund,Sébastien Haller,sebastien-haller,S. Haller,F,91,190,47139,M,149731,EUR,772243200,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,SebHaller,,,,,,,,,,,,,,,,,,,,
