match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_keyPass,stat_aerialLost,stat_shotOffTarget,stat_outfielderBlock,stat_fouls,player_lastName,captain,stat_onTargetScoringAttempt,stat_accurateCross,stat_bigChanceMissed,stat_hitWoodwork,stat_goals,stat_errorLeadToAShot,stat_totalOffside,stat_bigChanceCreated
13451092,home,Al-Riyadh,Milan Borjan,milan-borjan,M. Borjan,G,82,193.0,807,M,79413,EUR,561945600,G,82,82,False,34.0,23.0,13.0,4.0,0.0,22.0,25.0,1.0,9.0,1.0,1.0,4.0,14.0,1.0,2.0,1.0,1.0,1.0,2.0,2.0,90.0,51.0,7.3,12.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451092,home,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800,D,27,27,False,42.0,30.0,5.0,3.0,0.0,16.0,17.0,14.0,26.0,1.0,6.0,3.0,2.0,1.0,,,,,,,85.0,65.0,7.2,16.0,1,Hussain Al-Nuweqi,1.0,6.0,4.0,2.0,1.0,1.0,1.0,3.0,1.0,1.0,3.0,1.0,,,,,,,,,,,,,,
13451092,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800,D,29,29,False,57.0,54.0,3.0,1.0,0.0,44.0,45.0,10.0,12.0,1.0,2.0,3.0,1.0,1.0,,,,,,,90.0,68.0,7.1,5.0,1,,,2.0,,,,,,,1.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,
13451092,home,Al-Riyadh,Yoann Barbet,yoann-barbet,Y. Barbet,D,5,190.0,128,M,369544,EUR,736992000,D,5,5,False,65.0,58.0,12.0,7.0,0.0,42.0,44.0,16.0,21.0,,3.0,6.0,3.0,,,,,,,,90.0,77.0,7.4,7.0,1,,,,,,,,,1.0,3.0,2.0,,,,1.0,,,,,,,,,,,,
13451092,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,48.0,42.0,5.0,1.0,0.0,14.0,15.0,28.0,34.0,,5.0,4.0,4.0,,,,,,,,90.0,72.0,6.8,13.0,0,Abdulelah Al Khaibari,1.0,5.0,,1.0,5.0,2.0,,,3.0,,,1.0,,,,1.0,,True,,,,,,,,
13451092,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,88,88,False,31.0,26.0,2.0,1.0,0.0,18.0,19.0,8.0,14.0,,1.0,,5.0,,,,,,,,64.0,35.0,6.7,7.0,0,,2.0,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,
13451092,home,Al-Riyadh,Lucas Kal,lucas-kal,Lucas Kal,M,21,186.0,179,M,840118,EUR,826934400,M,21,21,False,41.0,36.0,5.0,2.0,0.0,19.0,19.0,17.0,22.0,1.0,5.0,2.0,3.0,2.0,,,,,,,90.0,54.0,7.3,8.0,1,,,1.0,,,,,,1.0,3.0,2.0,1.0,,1.0,,,,,,1.0,,,,,,,
13451092,home,Al-Riyadh,Bernard Mensah,bernard-mensah,B. Mensah,M,43,180.0,416,M,546220,EUR,782352000,M,43,43,False,49.0,47.0,3.0,3.0,0.0,21.0,21.0,27.0,31.0,,4.0,1.0,5.0,3.0,,,,,,,90.0,68.0,7.0,9.0,3,,3.0,6.0,3.0,2.0,3.0,3.0,,1.0,,,1.0,,1.0,2.0,,,,,1.0,1.0,1.0,1.0,,,,
13451092,home,Al-Riyadh,Ibrahim Bayesh,ibrahim-bayesh,I. Bayesh,M,29,177.0,2466,M,920815,EUR,957139200,F,11,11,False,21.0,16.0,3.0,2.0,0.0,3.0,3.0,13.0,20.0,,,,5.0,4.0,,,,,,,90.0,35.0,6.5,15.0,1,,2.0,6.0,1.0,4.0,,,,1.0,,,,1.0,,1.0,,1.0,,,,,,,,,,
13451092,home,Al-Riyadh,Mohammed Al Aqal,mohammed-al-aqal,M. A. Aqal,M,90,182.0,24,M,1127133,EUR,949881600,F,7,7,False,5.0,3.0,,,0.0,1.0,1.0,2.0,4.0,,1.0,,,1.0,,,,,,,45.0,9.0,6.4,3.0,0,Mohammed Al Aqal,,7.0,,,,,,,,,1.0,,4.0,,,3.0,,,,,,,,,,
13451092,home,Al-Riyadh,Faïz Selemani,faiz-selemani,F. Selemani,F,7,178.0,359,M,842745,EUR,754617600,F,17,17,False,20.0,18.0,1.0,1.0,0.0,7.0,7.0,13.0,19.0,1.0,7.0,,3.0,3.0,,,,,,,74.0,42.0,7.2,11.0,2,,6.0,4.0,1.0,1.0,3.0,2.0,1.0,,1.0,1.0,3.0,,1.0,,,,,,1.0,2.0,,,,,,
13451092,home,Al-Riyadh,Sekou Lega,lega-sekou,S. Lega,F,11,190.0,117,M,1019662,EUR,1043107200,F,77,77,True,8.0,4.0,,,0.0,2.0,3.0,2.0,8.0,2.0,2.0,,,1.0,,,,,,,45.0,14.0,7.2,8.0,1,,3.0,2.0,,,,,,,,,,,1.0,,,1.0,,,1.0,,,,1.0,,,
13451092,home,Al-Riyadh,Enes Sali,sali-enes,E. Sali,F,98,168.0,434,M,1133883,EUR,1140652800,F,99,99,True,10.0,9.0,,,0.0,3.0,3.0,6.0,8.0,,3.0,,2.0,1.0,,,,,,,26.0,19.0,6.8,5.0,2,,1.0,3.0,1.0,1.0,3.0,2.0,1.0,,,,1.0,,,,,1.0,,,1.0,,,,,,,
13451092,home,Al-Riyadh,Talal Abubakr Haji,haji-talal-abubakr,T. A. Haji,F,90,175.0,455,M,1501473,EUR,1189900800,F,85,85,True,4.0,3.0,,,0.0,,,3.0,5.0,,,,,,,,,,,,16.0,5.0,6.5,2.0,0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
13451092,home,Al-Riyadh,Saud Zidan,saud-zidan,S. Zidan,M,14,167.0,29,M,1084266,EUR,941846400,M,6,6,True,5.0,4.0,,,0.0,2.0,3.0,2.0,2.0,1.0,2.0,1.0,1.0,1.0,,,,,,,12.0,9.0,6.7,2.0,0,Saud Zidan,,,,,,,,1.0,,,1.0,,,,,,,,,,,,,,,
13451092,home,Al-Riyadh,Abdulrahman Al Shammari,abdulrahman-al-shammari,A. A. Shammari,G,22,178.0,15,M,982349,EUR,963100800,G,40,40,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451092,home,Al-Riyadh,Nawaf Al-Hawsawi,nawaf-al-hawsawi,N. Al-Hawsawi,D,50,170.0,18,M,1048000,EUR,975801600,M,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Nawaf Al-Hawsawi,,,,,,,,,,,,,,,,,,,,,,,,,,
13451092,home,Al-Riyadh,Marzouq Tambakti,marzouq-tambakti,M. Tambakti,D,87,187.0,50,M,1544937,EUR,1044921600,D,87,87,True,,,,,,,,,,,,,,,,,,,,,,,,,0,Marzouq Tambakti,,,,,,,,,,,,,,,,,,,,,,,,,,
13451092,home,Al-Riyadh,Suwailem Al-Manhali,swailem-al-menhali,S. Al-Menhali,D,93,182.0,54,M,1217919,EUR,1082160000,D,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451092,home,Al-Riyadh,Nawaf Al-Abed,nawaf-al-abed,N. Al-Abed,M,,168.0,122,,144377,EUR,633312000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,
13451092,away,Al-Okhdood,Paulo Vítor,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,28,28,False,31.0,20.0,21.0,10.0,0.0,14.0,18.0,6.0,13.0,1.0,2.0,2.0,14.0,,2.0,2.0,4.0,1.0,2.0,2.0,90.0,45.0,7.4,11.0,0,,,1.0,,,,,,,,,1.0,,1.0,,,,,,,,,,,1.0,,
13451092,away,Al-Okhdood,Damion Lowe,damion-lowe,D. Lowe,D,,190.0,195,M,539948,EUR,736560000,D,17,17,False,38.0,32.0,7.0,5.0,0.0,23.0,23.0,9.0,16.0,1.0,2.0,9.0,3.0,,,,,,,,90.0,53.0,6.9,7.0,0,,1.0,3.0,1.0,,,,,2.0,,,1.0,,1.0,,,1.0,,,,,,,,,,
13451092,away,Al-Okhdood,Saeed Al-Rabiei,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,33.0,29.0,4.0,3.0,0.0,20.0,20.0,9.0,13.0,2.0,2.0,6.0,3.0,,,,,,,,90.0,41.0,6.6,4.0,0,,,2.0,1.0,,,,,,,,,,,,,1.0,,True,,,,,,,,
13451092,away,Al-Okhdood,Mohanad Alqaydhi,mohanad-alqaydhi,M. Alqaydhi,D,98,187.0,20,M,879649,EUR,896140800,D,98,98,False,51.0,41.0,10.0,5.0,0.0,28.0,32.0,13.0,19.0,1.0,4.0,3.0,4.0,,,,,,,,90.0,63.0,7.1,10.0,0,,,1.0,,,1.0,1.0,,1.0,,,2.0,,1.0,,2.0,,,,,,,,,,,
13451092,away,Al-Okhdood,Awdh Faraj,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,M,27,27,False,25.0,19.0,1.0,,0.0,7.0,8.0,12.0,19.0,2.0,4.0,2.0,3.0,1.0,,,,,,,66.0,41.0,6.5,14.0,0,,2.0,5.0,2.0,1.0,3.0,1.0,,,1.0,1.0,,,,,,,,,,,,,,,,
