match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_duelWon,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_aerialWon,stat_duelLost,stat_lastManTackle,stat_fouls,stat_aerialLost,stat_challengeLost,stat_bigChanceCreated,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_dispossessed,stat_accurateCross,stat_blockedScoringAttempt,stat_totalOffside,stat_penaltyWon,stat_penaltyFaced,stat_punches,stat_ownGoals,stat_penaltyConceded,stat_hitWoodwork
14053585,home,AZ Alkmaar,Troy Parrott,troy-parrott,T. Parrott,F,9,185.0,10364,M,966555,EUR,1012780800,F,9,9,False,12.0,7.0,1.0,,0.0,3.0,5.0,4.0,7.0,4.0,,,,,90.0,32.0,8.6,12.0,0.0316632,,5,,-0.07,0.21,-0.04,,,,,7.0,,,1.0,2.0,3.0,2.0,,1.0,4.0,2.0,4.0,3.0,1.187,1.6902,,0.6,,8.0,,2.0,2.0,2.0,,,,,2.0,,,,1.0,,,,,
14053585,home,AZ Alkmaar,Isak Steiner Jensen,isak-steiner-jensen,I. S. Jensen,F,17,185.0,417,M,1087931,EUR,1072137600,F,17,17,True,4.0,2.0,1.0,,0.0,1.0,1.0,1.0,3.0,3.0,,,,,22.0,7.0,6.5,3.0,0.00140469,,0,,-0.01,0.07,-0.01,,Isak Jensen,,,,,,,,,,,1.0,,,1.0,,,,,,,1.0,,,,1.0,,,,,,,,,,,,,,
14053585,home,AZ Alkmaar,Peer Koopmeiners,peer-koopmeiners,P. Koopmeiners,M,6,186.0,505,M,922018,EUR,957398400,M,6,6,True,7.0,3.0,,,0.0,2.0,3.0,1.0,4.0,,,,,,14.0,10.0,6.8,4.0,0.0366551,,0,,0.06,0.09,-0.08,,,,1.0,1.0,,,,,,,1.0,,1.0,1.0,,,,,,,,2.0,,,,2.0,,,,,,1.0,,,,,,,,
14053585,home,AZ Alkmaar,Mateo Chávez,mateo-chavez,M. Chávez,D,15,177.0,2159,M,1638685,EUR,1084320000,D,15,15,True,4.0,3.0,,,1.0,1.0,2.0,2.0,2.0,1.0,,,,,13.0,12.0,7.0,3.0,0.0363901,,0,,0.04,0.17,0.2,,Mateo Chávez,,,5.0,3.0,2.0,,,,,,,3.0,2.0,1.0,,,,1.0,,,3.0,,,2.0,,,,,,,,,,,,,,,
14053585,home,AZ Alkmaar,Mexx Meerdink,mexx-meerdink,M. Meerdink,F,35,182.0,927,M,1153117,EUR,1059004800,F,35,35,True,1.0,,,,0.0,,,,1.0,,,,,,13.0,6.0,6.4,3.0,,,0,,-0.01,,0.13,,,,,,,,,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,1.0,,,,,,,,,
14053585,home,AZ Alkmaar,Ibrahim Sadiq,ibrahim-sadiq,I. Sadiq,M,11,166.0,1308,M,905174,EUR,957657600,F,11,11,True,3.0,1.0,,,0.0,,1.0,1.0,2.0,,,,,,9.0,4.0,6.5,2.0,0.0002593,,0,,-0.04,-0.22,0.14,,,,,2.0,,,,,,,,,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,,,,,,,,
14053585,home,AZ Alkmaar,Hobie Verhulst,hobie-verhulst,H. Verhulst,G,12,189.0,73,M,97401,EUR,733708800,G,12,12,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,home,AZ Alkmaar,Daniel Deen,daniel-deen,D. Deen,G,31,188.0,44,M,1066470,EUR,1045094400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,home,AZ Alkmaar,Elijah Dijkstra,elijah-dijkstra,E. Dijkstra,D,22,172.0,308,M,1386461,EUR,1154736000,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Elijah Dijkstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,home,AZ Alkmaar,Dave Kwakman,dave-kwakman,D. Kwakman,M,23,186.0,253,M,1146002,EUR,1091836800,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,home,AZ Alkmaar,Zico Buurmeester,zico-buurmeester,Z. Buurmeester,M,8,182.0,148,M,1050828,EUR,1023408000,M,28,28,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Zico Buurmeester,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Hidde Jurjus,hidde-jurjus,H. Jurjus,G,21,187.0,69,M,339941,EUR,760752000,G,21,21,False,18.0,11.0,10.0,3.0,0.0,9.0,10.0,2.0,8.0,6.0,,,1.0,2.0,90.0,25.0,5.5,7.0,0.00047459,-0.0002,0,-2.1773,0.01,0.0,-0.44,-0.75,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,
14053585,away,FC Groningen,Marco Rente,marco-rente,M. Rente,D,5,185.0,163,M,827103,EUR,856828800,D,5,5,False,26.0,22.0,,,0.0,6.0,7.0,16.0,19.0,3.0,,,,,74.0,53.0,8.0,11.0,0.424821,,1,,0.18,0.48,-0.39,,,,5.0,6.0,5.0,3.0,,,1.0,1.0,3.0,1.0,2.0,2.0,1.0,,0.0685,0.4054,1.0,0.69,1.0,5.0,,,1.0,1.0,,,,,1.0,2.0,,,,,,,,
14053585,away,FC Groningen,Thijmen Blokzijl,thijmen-blokzijl,T. Blokzijl,D,3,181.0,278,M,1121401,EUR,1109289600,D,3,3,False,54.0,43.0,6.0,,0.0,24.0,26.0,19.0,28.0,,,,,,90.0,63.0,6.3,11.0,0.00991842,,0,,-0.31,0.3,-0.36,,Thijmen Blokzijl,,,4.0,,,,,,,1.0,2.0,2.0,1.0,,,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,
14053585,away,FC Groningen,Marvin Peersman,marvin-peersman,M. Peersman,D,43,185.0,130,M,76160,EUR,666144000,D,43,43,False,72.0,64.0,10.0,6.0,0.0,37.0,41.0,27.0,31.0,3.0,,,,,90.0,89.0,6.2,11.0,0.148987,,0,,0.34,0.11,-0.58,,,,,2.0,,,,,,,5.0,1.0,,,2.0,2.0,,,,,,3.0,,2.0,,,,,,,1.0,,,,,,,,,
14053585,away,FC Groningen,Wouter Prins,wouter-prins,W. Prins,D,2,173.0,74,M,1481249,EUR,1076025600,D,2,2,False,31.0,24.0,3.0,,0.0,14.0,17.0,10.0,14.0,4.0,,,,,66.0,46.0,5.8,8.0,0.0038973,,1,,-0.05,0.01,-0.61,,,,,,,,,1.0,,,2.0,2.0,,,,,0.0501,,,-0.07,,3.0,,,1.0,2.0,,,,,,,,,,,,,,
14053585,away,FC Groningen,Tika de Jonge,tika-de-jonge,T. d. Jonge,M,8,182.0,102,M,1121402,EUR,1047340800,M,8,8,False,46.0,37.0,3.0,2.0,0.0,13.0,15.0,24.0,31.0,5.0,,,,,90.0,59.0,6.5,11.0,0.0908987,,1,,0.12,0.2,-0.27,,Tika de Jonge,,1.0,3.0,1.0,,,,1.0,,1.0,3.0,1.0,,,2.0,0.022,0.6958,1.0,-0.15,,4.0,,,,3.0,,,,,,,,,,,,,,
14053585,away,FC Groningen,Stije Resink,stije-resink,S. Resink,M,6,186.0,598,M,1090328,EUR,1053993600,M,6,6,False,57.0,45.0,4.0,2.0,0.0,19.0,22.0,26.0,35.0,7.0,,,,,90.0,77.0,4.9,17.0,0.0185574,,0,,-0.33,0.3,-1.0,,Stije Resink,,1.0,4.0,3.0,2.0,,,,,,1.0,2.0,1.0,1.0,,,,,,,6.0,,2.0,,1.0,,,1.0,True,2.0,,,,,,,1.0,1.0,
14053585,away,FC Groningen,Younes Taha,younes-taha,Y. Taha,M,10,176.0,1409,M,1146623,EUR,1038355200,M,10,10,False,18.0,13.0,1.0,1.0,1.0,6.0,7.0,7.0,11.0,6.0,,,,,90.0,41.0,6.9,15.0,0.0582173,,2,,0.18,0.29,-0.32,,Younes Taha,,5.0,4.0,4.0,1.0,1.0,,2.0,,,,2.0,1.0,2.0,,0.1968,0.01,1.0,0.0,1.0,7.0,,,,3.0,1.0,,,,1.0,1.0,,,,,,,,
14053585,away,FC Groningen,Thom van Bergen,thom-van-bergen,T. v. Bergen,F,26,180.0,455,M,1413536,EUR,1073347200,M,26,26,False,14.0,11.0,2.0,2.0,0.0,3.0,3.0,8.0,11.0,4.0,,,,,90.0,37.0,5.9,12.0,0.0289424,,2,,-0.2,0.24,-0.36,,Thom van Bergen,,,6.0,2.0,,1.0,1.0,1.0,,,,2.0,1.0,3.0,4.0,0.7612,0.0152,1.0,-0.13,,11.0,,2.0,,3.0,,,,,4.0,,,,,,,,,1.0
14053585,away,FC Groningen,David van der Werff,david-van-der-werff,D. v. d. Werff,M,17,180.0,85,M,1878212,EUR,1093910400,M,17,17,False,11.0,9.0,,,0.0,2.0,2.0,7.0,9.0,1.0,,,,,45.0,17.0,6.6,3.0,0.325368,,0,,0.39,-0.21,-0.21,,David van der Werff,,3.0,,,,,,,,,,,,,,,,2.0,,,2.0,,1.0,,1.0,1.0,,,,,2.0,,,,,,,,
14053585,away,FC Groningen,Brynjólfur Darri Willumsson,brynjolfur-darri-willumsson,B. Darri Willumsson,F,9,185.0,358,M,907520,EUR,966038400,F,9,9,False,13.0,10.0,1.0,,0.0,4.0,4.0,6.0,9.0,2.0,,,,,90.0,22.0,6.1,5.0,0.0051303,,3,,-0.38,0.13,-0.01,,,,,5.0,1.0,1.0,1.0,1.0,2.0,,,,,,2.0,1.0,0.3734,0.3842,,-0.64,3.0,4.0,,2.0,2.0,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Jorg Schreuders,jorg-schreuders,J. Schreuders,M,14,177.0,237,M,1424404,EUR,1094688000,M,14,14,True,13.0,11.0,1.0,,0.0,5.0,5.0,6.0,8.0,2.0,,,,,45.0,28.0,6.3,4.0,0.0175248,,1,,-0.12,0.08,-0.09,,Jorg Schreuders,,,3.0,1.0,1.0,,,1.0,,,2.0,,,,1.0,0.0237,0.0218,,-0.12,1.0,3.0,,,,1.0,,,,,2.0,,,,,,,,,
14053585,away,FC Groningen,Tyrique Mercera,mercera-tyrique,T. Mercera,D,16,185.0,93,M,1592993,EUR,1071792000,D,16,16,True,12.0,10.0,,,0.0,4.0,5.0,6.0,7.0,1.0,,,,,24.0,27.0,6.1,7.0,0.00898895,,0,,-0.07,0.01,-0.21,,Tyrique Mercera,,1.0,2.0,2.0,,,,,,,1.0,2.0,1.0,1.0,,,,,,,5.0,,2.0,1.0,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Noam Emeran,noam-emeran,N. Emeran,F,23,179.0,441,M,1069509,EUR,1032825600,F,11,11,True,3.0,1.0,1.0,,0.0,1.0,2.0,,1.0,1.0,,,,,16.0,11.0,6.3,6.0,0.00014543,,0,,-0.07,0.1,0.27,,Noam Emeran,,1.0,2.0,2.0,1.0,,,,,,1.0,1.0,1.0,1.0,,,,,,,2.0,,,,,,,,,1.0,,,,,,,,,
14053585,away,FC Groningen,Dirk Baron,dirk-baron,D. Baron,G,24,191.0,46,M,1191214,EUR,1029456000,G,24,24,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Dirk Baron,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Stijn Petiet,petiet-stijn,S. Petiet,G,41,,13,M,1496006,EUR,1061856000,G,41,41,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Stijn,Petiet,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Robin Kelder,robin-kelder,R. Kelder,D,48,183.0,32,M,2197961,EUR,1111708800,D,48,48,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Robin,Kelder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Sven Bouland,sven-bouland,S. Bouland,D,22,184.0,67,M,1647694,EUR,1140566400,D,22,22,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Sven,Bouland,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Jismerai Dillema,jismerai-dillema,J. Dillema,M,44,,29,M,2199364,EUR,1171411200,M,44,44,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jismerai,Dillema,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Yenio Holder,yenio-holder,Y. Holder,M,55,,32,M,2193044,EUR,1183334400,M,55,55,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Yénio,Holder,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Mats Seuntjens,mats-seuntjens,M. Seuntjens,M,20,187.0,137,M,163541,EUR,703468800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Mark Hoekstra,mark-hoekstra,M. Hoekstra,F,69,,38,M,2076787,EUR,1139529600,F,69,69,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mark,Hoekstra,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14053585,away,FC Groningen,Rui Mendes,rui-mendes,R. Mendes,F,27,180.0,127,M,940979,EUR,942192000,F,27,27,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
