match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,captain,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_accurateCross,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_bigChanceMissed,stat_goalAssist,stat_onTargetScoringAttempt,stat_goals,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim,player_sofascoreId,stat_errorLeadToAShot,stat_blockedScoringAttempt
10388250,home,FC Schalke 04,Ralf Fährmann,ralf-fahrmann,R. Fährmann,G,196,176,M,14113,EUR,591321600,G,1,1,False,31.0,20.0,16.0,5.0,16.0,19.0,4.0,12.0,2.0,10.0,5.0,6.0,2.0,90.0,45.0,7.3,12.0,0.0,0.0,0.00248216,0,-0.0032000000000001,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10388250,home,FC Schalke 04,Cédric Brunner,cedric-brunner,C. Brunner,D,179,95,M,330689,EUR,761443200,D,27,27,False,28.0,23.0,2.0,1.0,19.0,20.0,4.0,9.0,6.0,4.0,,,,90.0,53.0,6.4,11.0,0.0363,0.0,0.00915941,1,,Cédric,Brunner,26,1.0,1.0,1.0,6.0,4.0,1.0,1.0,1.0,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,,,,
10388250,home,FC Schalke 04,Maya Yoshida,maya-yoshida,M. Yoshida,D,189,842,M,24248,EUR,588384000,D,4,4,False,49.0,31.0,18.0,5.0,25.0,29.0,6.0,20.0,2.0,7.0,,,,90.0,64.0,7.4,18.0,0.0,0.0,0.00326356,0,,,,4,,,2.0,,6.0,,,,2.0,2.0,,1.0,True,5.0,2.0,2.0,,,,,,,,,,,,,,
10388250,home,FC Schalke 04,Moritz Jenz,jenz-moritz,M. Jenz,D,190,340,M,920525,EUR,925430400,D,25,25,False,33.0,27.0,6.0,3.0,19.0,22.0,9.0,12.0,4.0,3.0,,,,90.0,42.0,6.7,6.0,0.0605,0.0,0.0260049,1,,,,15,1.0,2.0,2.0,5.0,4.0,,,1.0,2.0,1.0,3.0,1.0,,,1.0,,1.0,,,,,,,,,,,,,
10388250,home,FC Schalke 04,Henning Matriciani,henning-matriciani,H. Matriciani,D,185,146,M,962577,EUR,952992000,D,41,41,False,22.0,14.0,5.0,3.0,9.0,10.0,5.0,13.0,2.0,3.0,,,,90.0,42.0,6.2,11.0,0.0,0.0,0.00764844,0,,,,41,1.0,,,6.0,4.0,6.0,,,3.0,3.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,
10388250,home,FC Schalke 04,Tom Krauß,tom-krauss,T. Krauß,M,182,398,M,930272,EUR,993168000,M,6,6,False,14.0,8.0,2.0,,3.0,5.0,5.0,9.0,1.0,8.0,,,,74.0,21.0,6.6,6.0,0.0,0.0,0.0747242,0,,,,5,,1.0,2.0,3.0,5.0,1.0,,,1.0,1.0,1.0,,,,1.0,1.0,,1.0,1.0,,,,,,,,,,,
10388250,home,FC Schalke 04,Alex Král,alex-kral,A. Král,M,185,619,M,825740,EUR,895536000,M,30,30,False,31.0,23.0,2.0,,14.0,15.0,10.0,17.0,1.0,5.0,,,,90.0,41.0,6.1,11.0,0.0213,0.0,0.0172645,1,,,,33,1.0,,2.0,5.0,2.0,4.0,,1.0,,,,,,1.0,,,1.0,1.0,,1.0,,,,,,,,,,
10388250,home,FC Schalke 04,Mehmet Aydın,mehmet-aydin,M. Aydın,M,180,343,M,980632,EUR,1013212800,M,23,23,False,17.0,10.0,3.0,,6.0,10.0,4.0,10.0,,6.0,,,,74.0,30.0,6.6,11.0,0.0,0.0,0.0263396,0,,,,8,3.0,1.0,,5.0,6.0,2.0,1.0,,5.0,3.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,
10388250,home,FC Schalke 04,Rodrigo Zalazar,rodrigo-zalazar,R. Zalazar,M,174,2797,M,966575,EUR,934416000,M,10,10,False,6.0,4.0,,,,1.0,4.0,8.0,,7.0,,,,68.0,23.0,5.4,14.0,0.3286,0.0,0.0130947,2,,,,10,3.0,2.0,,12.0,2.0,3.0,3.0,2.0,1.0,1.0,1.0,,,,,,,4.0,1.0,3.0,1.0,,,,,,,,,
10388250,home,FC Schalke 04,Marius Bülter,marius-bulter,M. Bülter,F,188,454,M,378340,EUR,733363200,M,11,11,False,11.0,6.0,3.0,2.0,1.0,2.0,6.0,15.0,,6.0,,,,90.0,40.0,7.3,20.0,0.8009,0.9812,0.242504,1,,,,30,6.0,,1.0,13.0,4.0,4.0,,,1.0,1.0,2.0,3.0,,1.0,1.0,,1.0,9.0,2.0,2.0,,1.0,1.0,1.0,,,,,,
