match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,captain,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_shotValueNormalized,stat_errorLeadToAShot,stat_ownGoals,stat_fouls,stat_shotOffTarget,stat_outfielderBlock,stat_dispossessed,stat_keyPass,stat_challengeLost,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_punches,stat_bigChanceCreated,stat_bigChanceMissed
14109641,home,Fatih Karagümrük,Ivo Grbić,,,ivo-grbic,I. Grbić,G,13,195.0,1121,M,283847,EUR,821923200,G,13,13,False,52.0,48.0,8.0,5.0,0.0,46.0,48.0,2.0,4.0,1.0,1.0,10.0,1.0,1.0,1.0,90.0,60.0,6.7,5.0,0.00090786,-0.0004,0,-0.9572,0.03,0.02,-0.05,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14109641,home,Fatih Karagümrük,Atakan Çankaya,Atakan Cankaya,,atakan-cankaya,A. Çankaya,D,35,180.0,44,M,1066338,EUR,898732800,D,6,6,False,63.0,52.0,6.0,1.0,0.0,27.0,32.0,25.0,31.0,3.0,2.0,5.0,,,,90.0,86.0,6.7,15.0,0.0141845,,1,,0.1,0.17,-0.1,,True,2.0,1.0,2.0,1.0,8.0,1.0,1.0,1.0,3.0,2.0,1.0,2.0,0.0962,-0.22,,,,,,,,,,,,,,,,,,
14109641,home,Fatih Karagümrük,Muhammed Kadıoğlu,,,muhammed-kadioglu,M. Kadioglu,D,32,187.0,29,M,2044133,EUR,1167609600,D,32,32,False,50.0,43.0,4.0,3.0,0.0,34.0,35.0,9.0,15.0,2.0,,1.0,,,,45.0,55.0,5.8,7.0,0.00408671,,0,,0.14,0.08,-0.86,,,,1.0,,2.0,1.0,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,,,,,,
14109641,home,Fatih Karagümrük,Anıl Yiğit Çınar,Anil Yigit Cinar,,anil-yigit-cinar,A. Y. Çınar,D,94,193.0,44,M,1198959,EUR,1057795200,D,94,94,False,99.0,86.0,9.0,5.0,0.0,52.0,56.0,34.0,43.0,5.0,1.0,2.0,,,,90.0,119.0,7.4,14.0,0.019304,,3,,0.25,0.2,-0.09,,,,3.0,9.0,4.0,13.0,,,1.0,2.0,2.0,1.0,3.0,0.3417,-0.47,,,1.0,2.0,1.0,,,,,,,,,,,,,
14109641,home,Fatih Karagümrük,Jure Balkovec,,,jure-balkovec,J. Balkovec,D,29,185.0,292,M,171625,EUR,779068800,D,29,29,False,57.0,41.0,14.0,6.0,0.0,21.0,26.0,20.0,31.0,5.0,,4.0,,,,90.0,89.0,7.1,24.0,0.0816491,,2,,0.33,0.21,0.0,,,5.0,1.0,1.0,3.0,4.0,1.0,1.0,,1.0,1.0,,1.0,0.044,-0.2,,,1.0,2.0,,1.0,2.0,,,,,,,,,,,
14109641,home,Fatih Karagümrük,Ricardo Esgaio,,,ricardo-esgaio,R. Esgaio,D,47,171.0,675,M,97000,EUR,737510400,M,47,47,False,59.0,48.0,3.0,1.0,0.0,18.0,22.0,30.0,37.0,1.0,,3.0,,,,90.0,78.0,7.1,19.0,0.0797945,,0,,0.46,0.04,-0.04,,,5.0,1.0,1.0,3.0,3.0,1.0,1.0,,,,1.0,1.0,,,,,2.0,,,,1.0,,,,,,,,,,,
14109641,home,Fatih Karagümrük,Berkay Özcan,,,berkay-ozcan,B. Özcan,M,8,178.0,161,M,806964,EUR,887500800,M,8,8,False,17.0,15.0,2.0,2.0,0.0,8.0,8.0,7.0,9.0,,,2.0,,,,64.0,25.0,6.2,8.0,0.00662171,,0,,0.0,0.18,-0.1,,,,2.0,,6.0,1.0,1.0,1.0,,,,3.0,,,,,,,,,3.0,,1.0,,,,,,,,,,
14109641,home,Fatih Karagümrük,Daniel Johnson,,,daniel-johnson,D. Johnson,M,11,174.0,141,M,291237,EUR,718502400,M,11,11,False,64.0,55.0,6.0,3.0,0.0,30.0,32.0,25.0,32.0,1.0,,5.0,,,,90.0,79.0,7.2,18.0,0.286748,,0,,0.43,0.07,-0.03,,,6.0,1.0,1.0,2.0,4.0,2.0,1.0,,1.0,,2.0,1.0,,,,,,,,,2.0,,1.0,1.0,,,,,,,,
14109641,home,Fatih Karagümrük,Serginho,,,serginho,Serginho,M,70,180.0,332,M,849301,EUR,797126400,M,70,70,False,14.0,11.0,,,0.0,3.0,3.0,8.0,11.0,,,3.0,,,,82.0,32.0,6.9,8.0,0.0384619,,2,,0.13,0.26,-0.07,,,3.0,,,2.0,7.0,1.0,1.0,2.0,2.0,1.0,1.0,4.0,0.0659,-0.26,,,,,,1.0,,1.0,,1.0,1.0,,,,,,,
14109641,home,Fatih Karagümrük,Baris Kalayci,Baris Kalayci,,baris-kalayci,B. Kalaycı,F,72,175.0,76,M,1534046,EUR,1125360000,F,72,72,False,32.0,25.0,,,0.0,12.0,13.0,13.0,19.0,,1.0,2.0,,,,63.0,43.0,6.4,13.0,0.0152829,,0,,-0.25,0.14,0.25,,,2.0,1.0,,5.0,3.0,2.0,,,1.0,,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,
