match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,captain,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_keyPass,stat_aerialLost,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_clearanceOffLine,stat_totalContest,stat_wonContest,stat_dispossessed,stat_blockedScoringAttempt,stat_wasFouled,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_goalAssist,stat_totalOffside,stat_hitWoodwork
11368680,home,Sevilla,Ørjan Nyland,,,orjan-nyland,Ø. Nyland,G,13,192,1050,M,22209,EUR,652924800,G,13,13,False,30.0,19.0,15.0,4.0,16.0,19.0,3.0,11.0,1.0,1.0,1.0,12.0,2.0,4.0,4.0,1.0,90.0,47.0,7.3,11.0,0.00181806,0,-0.111,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368680,home,Sevilla,Jesús Navas,,,jesus-navas,J. Navas,D,16,170,1580,M,11869,EUR,501379200,D,16,16,False,32.0,26.0,5.0,1.0,13.0,15.0,14.0,26.0,,1.0,2.0,1.0,,,,,89.0,57.0,6.9,14.0,0.0963166,1,,True,9.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0157,1.0,,,,,,,,,,,,,,,,,,,,
11368680,home,Sevilla,Loïc Badé,,,loic-bade,L. Badé,D,5,191,3177,M,1006489,EUR,955411200,D,22,22,False,79.0,70.0,5.0,2.0,52.0,52.0,18.0,27.0,5.0,10.0,3.0,5.0,,,,,90.0,93.0,7.2,11.0,0.00958704,0,,,,,6.0,3.0,,5.0,2.0,,1.0,2.0,1.0,2.0,1.0,1.0,,,,,,,,,,,,,,,
11368680,home,Sevilla,Sergio Ramos,,,sergio-ramos,S. Ramos,D,93,184,68934,M,10710,EUR,512524800,D,4,4,False,69.0,62.0,10.0,5.0,45.0,48.0,17.0,21.0,3.0,5.0,4.0,5.0,,,,,90.0,79.0,7.5,8.0,0.00665913,1,,,,,3.0,,1.0,2.0,2.0,0.052,,1.0,1.0,1.0,1.0,2.0,SergioRamos,1.0,,,,,,,,,,,,,
11368680,home,Sevilla,Nemanja Gudelj,,,nemanja-gudelj,N. Gudelj,M,6,187,1647,M,68332,EUR,690249600,D,6,6,False,61.0,51.0,8.0,4.0,33.0,35.0,18.0,26.0,7.0,10.0,1.0,4.0,,,,,81.0,72.0,7.3,10.0,0.00589658,0,,,,,1.0,,,2.0,1.0,,1.0,1.0,,2.0,,,,,1.0,1.0,,,,,,,,,,,
11368680,home,Sevilla,Lucas Ocampos,,,lucas-ocampos,L. Ocampos,M,29,187,3431,M,155702,EUR,773884800,D,5,5,False,42.0,33.0,3.0,1.0,17.0,19.0,16.0,26.0,4.0,8.0,2.0,7.0,,,,,90.0,69.0,6.7,17.0,0.00988477,2,,,3.0,,7.0,1.0,1.0,2.0,1.0,0.0304,,3.0,,,1.0,1.0,Locampos15,,1.0,,1.0,1.0,2.0,,,,,,,,
11368680,home,Sevilla,Boubakary Soumaré,,,boubakary-soumare,B. Soumaré,M,34,188,1043,M,887581,EUR,920073600,M,24,24,False,61.0,54.0,2.0,1.0,23.0,27.0,31.0,35.0,,1.0,,4.0,,,,,90.0,68.0,7.2,9.0,0.143439,0,,,1.0,,1.0,,,,,,1.0,,1.0,,,,,,2.0,1.0,,,,1.0,,,,,,,
11368680,home,Sevilla,Lucien Agoumé,,,lucien-agoume,L. Agoumé,M,18,185,2096,M,960006,EUR,1013212800,M,42,42,False,33.0,28.0,3.0,2.0,20.0,21.0,8.0,12.0,2.0,2.0,1.0,,,,,,45.0,35.0,6.6,5.0,0.00416099,0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
11368680,home,Sevilla,Óliver Torres,,,oliver-torres,Ó. Torres,M,8,178,952,M,231776,EUR,784425600,M,21,21,False,40.0,35.0,3.0,1.0,13.0,15.0,22.0,26.0,,2.0,,4.0,,,,,90.0,48.0,6.3,10.0,0.00707274,1,,,1.0,,7.0,1.0,1.0,1.0,1.0,0.0722,,4.0,,,2.0,,,,1.0,,1.0,,1.0,,,,,,,,
11368680,home,Sevilla,Isaac Romero,,,romero-isaac,I. Romero,F,7,184,1472,M,1018190,EUR,958608000,F,20,20,False,10.0,10.0,,,2.0,2.0,8.0,8.0,,5.0,,2.0,,,,,81.0,25.0,7.2,4.0,0.0114074,3,,,,,8.0,,1.0,2.0,2.0,0.5958,,5.0,,,2.0,1.0,,,1.0,,1.0,,3.0,,1.0,2.0,1.0,0.4955,,,
11368680,home,Sevilla,Youssef En-Nesyri,,,youssef-en-nesyri,Y. En-Nesyri,F,21,190,34177,M,846470,EUR,865123200,F,15,15,False,9.0,6.0,,,1.0,1.0,5.0,8.0,1.0,1.0,,,,,,,89.0,13.0,7.7,6.0,0.00610386,1,,,,,5.0,1.0,,,,0.0715,1.0,2.0,,,2.0,2.0,ennesyri15,,,,,,,,,1.0,1.0,0.4011,1.0,,
11368680,home,Sevilla,Suso,,,suso,Suso,M,11,176,1350,M,96370,EUR,753667200,M,7,7,True,30.0,26.0,3.0,1.0,16.0,17.0,13.0,19.0,,2.0,,3.0,,,,,45.0,42.0,7.3,9.0,0.145041,1,,,6.0,3.0,2.0,,1.0,,,0.133,2.0,1.0,,,1.0,,,,2.0,1.0,,,1.0,1.0,,,,,1.0,1.0,
11368680,home,Sevilla,Marcos Acuña,,,marcos-acuna,M. Acuña,D,21,172,8244,M,578560,EUR,688608000,D,19,19,True,10.0,9.0,1.0,1.0,6.0,7.0,3.0,3.0,,,1.0,3.0,,,,,9.0,12.0,6.4,1.0,0.00105373,0,,,,,,,,,,,,,,,,,marcos.acuna10,,,,,,,,,,,,,,
11368680,home,Sevilla,Dodi Lukebakio,,,dodi-lukebakio,D. Lukebakio,M,11,187,4874,M,823631,EUR,875059200,F,11,11,True,3.0,3.0,,,2.0,2.0,1.0,1.0,,,,,,,,,9.0,5.0,6.1,1.0,0.00020481,1,,,,,2.0,,,,,0.1218,,,,,1.0,2.0,DLukebakio,,,,,,,,,1.0,,0.0658,,,
11368680,home,Sevilla,Erik Lamela,,,erik-lamela,E. Lamela,M,,183,2389,M,122702,EUR,699667200,M,17,17,True,5.0,5.0,,,2.0,2.0,3.0,3.0,,1.0,,,,,,,1.0,8.0,,1.0,0.00110961,0,,,,,1.0,,,1.0,1.0,,,,,,,,,,1.0,,,,,,,,,,,,
11368680,home,Sevilla,Juanlu Sánchez,,,juanlu-sanchez,J. Sánchez,M,16,186,1123,M,1010655,EUR,1060905600,M,26,26,True,1.0,,1.0,,,,,1.0,,,,,,,,,1.0,1.0,,1.0,,0,,,,,1.0,,,,,,,,,,,1.0,,,,,,,,,,,,,,,
11368680,home,Sevilla,Alberto Flores,,,alberto-flores,A. Flores,G,31,187,119,M,1108577,EUR,1068422400,G,31,31,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368680,home,Sevilla,Marko Dmitrović,,,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368680,home,Sevilla,Marcão,,,marcao,Marcão,D,23,185,1053,M,840951,EUR,833932800,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11368680,home,Sevilla,Tanguy Nianzou,,,tanguy-nianzou,T. Nianzou,D,5,192,1231,M,1003007,EUR,1023408000,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
