match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,length
10382190,FT,0.0,0.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,
10382190,,,,,90,1.0,,1,,,substitution,121524721.0,False,True,regular,
10382190,,,,,90,1.0,,1,,,substitution,121524720.0,False,True,regular,
10382190,,,,,90,0.0,,1,,,injuryTime,,,,,5.0
10382190,,,,,81,,,10,,,substitution,121524711.0,False,False,regular,
10382190,,,,,81,,,10,,,substitution,121524710.0,False,False,regular,
10382190,,,,,71,,,20,,,substitution,121524669.0,False,False,regular,
10382190,,,,,63,,,28,,,substitution,121524629.0,False,False,regular,
10382190,,,,,63,,,28,,,substitution,121524656.0,False,False,regular,
10382190,,,,,57,,,34,,,substitution,121524595.0,True,True,injury,
10382190,,,,,46,,,45,,,substitution,121524543.0,False,True,regular,
10382190,HT,0.0,0.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,
10382190,,,,,45,0.0,,1,,,injuryTime,,,,,1.0
10382190,,,,,12,,,34,,,substitution,121524420.0,True,True,injury,
