match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_aerialWon,stat_interceptionWon,stat_lastManTackle,stat_totalCross,stat_accurateCross,stat_shotOffTarget,stat_expectedGoals,stat_keyPass,player_sofascoreId,captain,stat_dispossessed,stat_blockedScoringAttempt,player_firstName,player_lastName,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceCreated,stat_bigChanceMissed,stat_errorLeadToAGoal,stat_hitWoodwork,stat_totalOffside
13473425,home,Bahia,Marcos Felipe,marcos-felipe,M. Felipe,G,1,189.0,1142,M,358524,EUR,829353600,G,22,22,False,39.0,25.0,26.0,12.0,0.0,21.0,24.0,4.0,15.0,2.0,9.0,1.0,1.0,4.0,7.0,1.0,2.0,2.0,90.0,51.0,8.6,14.0,0.00065004,0,1.3347,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473425,home,Bahia,Gilberto,gilberto,Gilberto,D,2,181.0,1500,M,261687,EUR,731462400,D,2,2,False,31.0,27.0,1.0,,0.0,15.0,18.0,12.0,13.0,1.0,1.0,,,,,,,,90.0,40.0,6.8,5.0,0.00594458,0,,2.0,5.0,5.0,2.0,1.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
13473425,home,Bahia,David Duarte,david-duarte,D. Duarte,D,33,192.0,765,M,810715,EUR,790905600,D,33,33,False,31.0,20.0,3.0,,0.0,14.0,17.0,6.0,14.0,8.0,1.0,,,,,,,,90.0,44.0,6.8,12.0,0.00181717,0,,,,4.0,,,,,1.0,1.0,1.0,2.0,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
13473425,home,Bahia,Santiago Ramos Mingo,ramos-mingo-santiago,S. R. Mingo,D,21,185.0,2035,M,989843,EUR,1006300800,D,21,21,False,37.0,34.0,5.0,2.0,0.0,26.0,27.0,8.0,10.0,6.0,1.0,,,,,,,,90.0,47.0,6.9,3.0,0.00227941,0,,,1.0,2.0,,,,2.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
13473425,home,Bahia,Luciano Juba,luciano-juba,L. Juba,D,46,176.0,3659,M,1017264,EUR,935884800,D,46,46,False,34.0,31.0,2.0,2.0,0.0,19.0,19.0,12.0,15.0,6.0,3.0,,,,,,,,90.0,53.0,7.3,4.0,0.0738334,1,,,,5.0,,,,,1.0,1.0,,,,4.0,,,1.0,1.0,1.0,0.2149,1.0,,,,,,,,,,,,,,
13473425,home,Bahia,Everton Ribeiro,everton-ribeiro,E. Ribeiro,M,10,174.0,5845,M,145063,EUR,608169600,M,10,10,False,44.0,37.0,4.0,3.0,0.0,18.0,19.0,19.0,25.0,,2.0,,,,,,,,64.0,57.0,7.0,9.0,0.0373652,2,,,5.0,8.0,2.0,2.0,2.0,,,,1.0,6.0,2.0,,1.0,,,,,0.0401,1.0,evertonri,True,1.0,2.0,,,,,,,,,,
13473425,home,Bahia,Caio Alexandre,caio-alexandre,C. Alexandre,M,19,174.0,1777,M,1008832,EUR,919814400,M,19,19,False,27.0,25.0,,,1.0,16.0,17.0,9.0,10.0,,5.0,,,,,,,,55.0,29.0,6.8,2.0,0.219356,0,,,3.0,1.0,2.0,,,1.0,,,,1.0,2.0,,,,,,,,1.0,,,,,,,,,,,,,,
13473425,home,Bahia,Jean Lucas,jean-lucas,J. Lucas,M,6,181.0,3752,M,927975,EUR,898473600,M,6,6,False,,,,,0.0,,,,,,,,,,,,,,5.0,,3.0,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473425,home,Bahia,Cauly,cauly,Cauly,M,8,175.0,2903,M,255873,EUR,811123200,M,8,8,False,18.0,15.0,,,0.0,7.0,8.0,8.0,10.0,,1.0,,,,,,,,55.0,34.0,6.0,12.0,0.00657023,0,,,6.0,4.0,,5.0,,,2.0,,1.0,2.0,,,,,2.0,,,,,,,1.0,,,,,,,,,,,
13473425,home,Bahia,Erick Pulga,erick-pulga,E. Pulga,M,16,169.0,4844,M,1104070,EUR,970358400,M,16,16,False,10.0,8.0,,,0.0,2.0,2.0,6.0,8.0,2.0,2.0,,,,,,,,78.0,36.0,7.8,8.0,0.00877707,2,,1.0,7.0,11.0,1.0,4.0,2.0,,2.0,2.0,1.0,5.0,2.0,2.0,2.0,,2.0,,1.0,0.0576,,,,1.0,,Erick,Pulga,1.0,1.0,0.4991,,,,,
13473425,home,Bahia,Luciano Rodríguez,luciano-rodriguez,L. Rodríguez,F,19,179.0,4244,M,1099361,EUR,1058313600,F,17,17,False,10.0,7.0,,,0.0,1.0,3.0,6.0,7.0,,4.0,1.0,,,,,,,45.0,13.0,6.4,5.0,0.00861213,0,,,1.0,,,,,,,,1.0,,,,,,,,,,1.0,,,1.0,,,,,,,,,,,
13473425,home,Bahia,Tiago Souza,tiago-souza,T. Souza,F,77,178.0,943,M,1469531,EUR,1112918400,F,77,77,True,13.0,12.0,,,1.0,6.0,6.0,6.0,7.0,1.0,3.0,,,,,,,,45.0,32.0,7.6,6.0,0.509703,0,,1.0,6.0,10.0,1.0,1.0,,,3.0,2.0,4.0,4.0,3.0,3.0,,,,,,,1.0,,,,,,,,,,1.0,,,,
13473425,home,Bahia,Erick,erick,Erick,M,14,176.0,1116,M,874063,EUR,879465600,M,14,14,True,9.0,8.0,,,0.0,6.0,6.0,2.0,3.0,,1.0,,,,,,,,35.0,13.0,6.7,1.0,0.00051428,0,,,2.0,2.0,2.0,,,,2.0,2.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,
13473425,home,Bahia,Nicolás Acevedo,nicolas-acevedo,N. Acevedo,M,26,173.0,1112,M,959620,EUR,924048000,M,26,26,True,17.0,14.0,1.0,,0.0,3.0,4.0,11.0,13.0,,5.0,,,,,,,,35.0,23.0,6.8,4.0,0.134102,0,,,2.0,2.0,1.0,,,,1.0,,1.0,,1.0,1.0,2.0,,,,,,1.0,,,,,,,,,,,,,,
