match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_penaltyFaced,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,captain,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_penaltyConceded,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_accurateCross,stat_shotOffTarget,stat_errorLeadToAShot,stat_totalOffside,stat_goodHighClaim,stat_penaltyWon,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_goals,stat_penaltyMiss
11452965,home,Al-Okhdood,Paulo Vítor,,,paulo-vitor,P. Vítor,G,1,195.0,133,M,861003,EUR,596073600,G,1,1,False,31.0,18.0,23.0,11.0,9.0,12.0,9.0,19.0,1.0,1.0,3.0,10.0,4.0,1.0,5.0,1.0,2.0,2.0,90.0,44.0,7.5,13.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11452965,home,Al-Okhdood,Hussain Al Zabdani,Hussain Al Zabdani,,hussain-al-zabdani,H. A. Zabdani,D,8,183.0,18,M,1521661,EUR,797904000,D,8,8,False,33.0,23.0,2.0,1.0,11.0,15.0,12.0,20.0,3.0,11.0,,6.0,,,,,,,90.0,55.0,6.5,18.0,0,True,2.0,5.0,14.0,2.0,4.0,1.0,4.0,2.0,2.0,1.0,4.0,3.0,1.0,,,,,,,,,,,,,,,,
11452965,home,Al-Okhdood,Saeed Al-Rabiei,,,saeed-al-rabiei,S. Al-Rabiei,D,4,187.0,32,M,954639,EUR,746841600,D,4,4,False,31.0,23.0,7.0,2.0,20.0,25.0,3.0,6.0,,2.0,1.0,7.0,,,,,,,72.0,37.0,6.7,8.0,1,,,3.0,4.0,1.0,,,1.0,1.0,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,
11452965,home,Al-Okhdood,Solomon Kvirkvelia,,,solomon-kvirkvelia,S. Kvirkvelia,D,,196.0,258,M,95636,EUR,697334400,D,5,5,False,29.0,26.0,9.0,6.0,19.0,20.0,7.0,9.0,,1.0,5.0,4.0,,,,,,,90.0,38.0,6.8,3.0,0,,,1.0,1.0,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11452965,home,Al-Okhdood,Andrei Burcă,,,andrei-burca,A. Burcă,D,33,188.0,560,M,846999,EUR,734832000,D,3,3,False,32.0,21.0,12.0,5.0,14.0,20.0,7.0,12.0,,2.0,7.0,9.0,,,,,,,90.0,44.0,6.9,11.0,1,,,1.0,2.0,1.0,,,2.0,1.0,,,,,,1.0,,,,,,,,,,,,,,,
11452965,home,Al-Okhdood,Sharaf Al Salim,Sharaf Al Salim,,sharaf-al-salim,S. A. Salim,M,17,,5,M,1521663,EUR,934761600,D,17,17,False,28.0,25.0,3.0,2.0,12.0,13.0,13.0,15.0,,3.0,3.0,5.0,,,,,,,90.0,48.0,6.6,9.0,0,,,1.0,6.0,2.0,1.0,3.0,2.0,1.0,3.0,,,2.0,,,,1.0,1.0,,,,,,,,,,,,
11452965,home,Al-Okhdood,Alex Collado,Alex,Collado,alex-collado,A. Collado,M,8,177.0,1606,M,859767,EUR,924739200,M,11,11,False,28.0,23.0,3.0,1.0,5.0,5.0,19.0,28.0,,4.0,,6.0,,,,,,,82.0,46.0,6.8,14.0,1,,5.0,,6.0,,1.0,1.0,1.0,,1.0,,2.0,2.0,1.0,,,4.0,1.0,1.0,1.0,,,,,,,,,,
11452965,home,Al-Okhdood,Awdh Faraj,,,awdh-faraj,A. Faraj,D,,172.0,16,M,791404,EUR,584928000,M,27,27,False,31.0,24.0,4.0,3.0,13.0,14.0,11.0,20.0,1.0,2.0,1.0,2.0,,,,,,,90.0,43.0,6.5,12.0,0,,3.0,1.0,4.0,,,,,,,,,1.0,,,,3.0,1.0,,,,,,,,,,,,
11452965,home,Al-Okhdood,Eid Al Muwallad,Eid Al Muwallad,,eid-al-muwallad,E. A. Muwallad,M,14,175.0,194,M,1521467,EUR,1008288000,M,6,6,False,36.0,33.0,1.0,1.0,25.0,27.0,8.0,9.0,,4.0,,6.0,,,,,,,90.0,49.0,6.8,7.0,0,,,,5.0,2.0,1.0,1.0,3.0,3.0,2.0,,1.0,2.0,,,,,,,,1.0,,,,,,,,,
11452965,home,Al-Okhdood,Saleh Al-Harthi,Saleh Al-Harthi,,saleh-al-harthi,S. Al-Harthi,M,20,167.0,13,M,1182099,EUR,808012800,M,7,7,False,21.0,15.0,,,7.0,10.0,8.0,11.0,,4.0,1.0,3.0,,,,,,,62.0,29.0,6.7,8.0,0,,,2.0,3.0,,,,1.0,,2.0,,3.0,1.0,,,,,,,,,1.0,,,,,,,,
