match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,player_firstName,player_lastName,stat_aerialWon,stat_shotOffTarget,stat_interceptionWon,stat_keyPass,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalCross,stat_accurateCross,stat_onTargetScoringAttempt,stat_wasFouled,captain,stat_totalOffside,stat_hitWoodwork,stat_bigChanceMissed,player_sofascoreId,stat_bigChanceCreated,stat_errorLeadToAShot
11449302,home,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,25,185,235,M,825850,EUR,923529600,G,25,25,False,49.0,24.0,35.0,11.0,16.0,24.0,8.0,25.0,1.0,17.0,1.0,1.0,2.0,4.0,1.0,2.0,2.0,90.0,66.0,7.6,26.0,0.0,0.0,0.00160806,0,0.7863,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11449302,home,Kayserispor,Anthony Uzodimma,uzodimma-anthony,A. Uzodimma,D,,176,59,M,993108,EUR,924307200,D,17,17,False,15.0,10.0,2.0,2.0,7.0,10.0,3.0,5.0,3.0,5.0,,,,,,,,87.0,40.0,7.0,10.0,0.0191,0.0,0.163494,1,,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,
11449302,home,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,3,180,183,M,332963,EUR,769564800,D,3,3,False,33.0,26.0,6.0,3.0,21.0,24.0,5.0,9.0,4.0,4.0,1.0,,,,,,,90.0,47.0,7.0,10.0,0.0807,0.0,0.00162192,1,,2.0,3.0,1.0,1.0,,,,,,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11449302,home,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,43,184,69,M,1173638,EUR,1063497600,D,54,54,False,22.0,19.0,2.0,1.0,18.0,19.0,1.0,3.0,1.0,2.0,,,,,,,,65.0,30.0,6.9,3.0,0.0,0.0,0.00024453,0,,,2.0,4.0,,,,2.0,2.0,,,,2.0,,4.0,,2.0,,,,,,,,,,,,,
11449302,home,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,23,180,84,M,122922,EUR,671414400,D,23,23,False,37.0,31.0,5.0,3.0,24.0,25.0,7.0,12.0,3.0,4.0,,,,,,,,90.0,51.0,7.2,6.0,0.015,0.0,0.00567312,1,,,1.0,2.0,,,,,,1.0,,,1.0,1.0,2.0,,,1.0,1.0,,,,,,,,,,,
11449302,home,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,7,176,325,M,344009,EUR,771984000,M,7,7,False,17.0,11.0,1.0,,3.0,5.0,10.0,18.0,,5.0,5.0,,,,,,,82.0,36.0,7.3,15.0,0.0732,0.163,0.151154,2,,2.0,2.0,3.0,,,,1.0,,,,,,1.0,,5.0,,1.0,1.0,6.0,2.0,1.0,1.0,,,,,,,
11449302,home,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,8,177,828,M,280447,EUR,837820800,M,10,10,False,21.0,14.0,1.0,1.0,7.0,11.0,7.0,12.0,3.0,4.0,2.0,,,,,,,90.0,48.0,6.9,16.0,0.0132,0.0702,0.0303297,1,,1.0,9.0,7.0,2.0,,,2.0,2.0,3.0,,,1.0,,1.0,1.0,,6.0,3.0,2.0,,1.0,1.0,,,,,,,
11449302,home,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,55,182,95,M,1215110,EUR,1125014400,M,26,26,False,16.0,11.0,,,5.0,8.0,6.0,8.0,,5.0,1.0,,,,,,,45.0,23.0,6.3,7.0,0.0,0.0,0.0157197,0,,1.0,4.0,2.0,,,,,,1.0,Baran Ali Gezek,,1.0,,1.0,1.0,1.0,1.0,,,,,1.0,,,,,,,
11449302,home,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,17,185,1076,M,180981,EUR,718588800,M,9,9,False,20.0,13.0,,,6.0,9.0,7.0,11.0,1.0,2.0,1.0,,,,,,,90.0,35.0,6.8,10.0,0.0468,0.0,0.0143048,1,,5.0,8.0,5.0,,,,1.0,1.0,3.0,,,2.0,1.0,,,,2.0,1.0,,,,1.0,True,1.0,,,,,
11449302,home,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,24,186,410,M,803869,EUR,760924800,F,6,6,False,34.0,25.0,5.0,4.0,9.0,11.0,16.0,24.0,,9.0,1.0,,,,,,,89.0,46.0,7.2,13.0,0.035,0.0,0.0337688,1,,2.0,4.0,6.0,,,1.0,1.0,,1.0,,,4.0,1.0,,1.0,,3.0,1.0,1.0,,,,,1.0,,,,,
