match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_totalClearance,stat_ballRecovery,stat_penaltyConceded,stat_fouls,stat_penaltyFaced,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_shotOffTarget,stat_interceptionWon,stat_totalTackle,stat_keyPass,stat_unsuccessfulTouch,captain,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_outfielderBlock,stat_wasFouled,stat_totalCross,stat_blockedScoringAttempt,stat_accurateCross,stat_wonTackle,stat_totalContest,stat_wonContest,stat_totalOffside,stat_goalAssist,stat_goals,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_penaltyWon
10433973,home,Ümraniyespor,Umut Nayir,,,mehmet-umut-nayir,U. Nayir,F,191,740,M,284767,EUR,741225600,F,18,18,False,15.0,8.0,1.0,,,1.0,14.0,7.0,,,,2.0,,,,90.0,27.0,7.4,9.0,6,18,8.0,5.0,8.0,,,1.0,1.0,,,1.0,2.0,,6.0,,2.0,,,2.0,,3.0,,,,,,1.0,,,,
10433973,home,Ümraniyespor,Metehan Mimaroğlu,,,metehan-mimaroglu,M. Mimaroğlu,M,178,135,M,900809,EUR,773539200,F,10,10,True,9.0,6.0,2.0,1.0,,1.0,11.0,,,3.0,,,,,,45.0,20.0,6.7,7.0,3,10,7.0,,1.0,,,,2.0,,1.0,2.0,1.0,,,1.0,1.0,,,,3.0,,1.0,1.0,,,,,,,,
10433973,home,Ümraniyespor,Antonio Mršić,Antonio,Mršić,antonio-mrsic,A. Mršić,M,187,32,M,99233,EUR,549849600,M,39,39,True,12.0,4.0,2.0,,2.0,6.0,8.0,4.0,,5.0,,2.0,,,,45.0,27.0,7.6,12.0,2,18,3.0,1.0,2.0,,1.0,1.0,,1.0,1.0,1.0,1.0,,,,2.0,,,1.0,2.0,,1.0,1.0,,,,,1.0,,,
10433973,home,Ümraniyespor,Yonathan Del Valle,,,yonathan-del-valle,Y. D. Valle,M,173,102,M,34368,EUR,643852800,F,28,28,True,10.0,6.0,2.0,,3.0,3.0,9.0,3.0,,,,1.0,,,,26.0,19.0,6.9,7.0,3,,5.0,,,,2.0,,3.0,,,3.0,1.0,,,,,,,,2.0,,2.0,,,,,,,,,
10433973,home,Ümraniyespor,Onur Ayık,,,onur-ayik,O. Ayık,F,183,5,M,67140,EUR,633484800,M,11,11,True,5.0,5.0,1.0,1.0,2.0,2.0,4.0,,2.0,2.0,,,,,,26.0,9.0,6.5,1.0,0,,3.0,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
10433973,home,Ümraniyespor,Adel Bettaieb,,,adel-bettaieb,A. Bettaieb,F,184,291,M,987832,EUR,854409600,F,27,27,True,2.0,2.0,,,,,2.0,,,,,,,,,8.0,2.0,6.5,,0,21,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,home,Ümraniyespor,Anil Demir,,,anil-demir,A. Demir,G,190,8,M,830443,EUR,847065600,G,34,34,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,home,Ümraniyespor,Onur Atasayar,,,atasayar-onur,O. Atasayar,D,184,9,M,785819,EUR,788918400,D,16,16,True,,,,,,,,,,,,,,,,,,,,0,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,home,Ümraniyespor,Mustafa Eser,,,eser-mustafa,M. Eser,D,185,9,M,1033248,EUR,999043200,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,home,Ümraniyespor,Mert Yilmaz,,,mert-yilmaz,M. Yilmaz,D,174,32,M,881966,EUR,920851200,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,home,Ümraniyespor,Fatih Yiğit Şanlıtürk,,,fatih-yigit-sanliturk,F. Y. Şanlıtürk,M,176,33,M,1091864,EUR,1041379200,M,23,23,True,,,,,,,,,,,,,,,,,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,away,Kasımpaşa,Ertuğrul Taşkıran,,,ertugrul-taskiran,E. Taşkıran,G,191,136,M,105974,EUR,626227200,G,1,1,False,40.0,27.0,29.0,16.0,15.0,20.0,20.0,,2.0,10.0,,,,6.0,2.0,90.0,55.0,8.0,14.0,0,1,12.0,,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,,,2.0,5.0,
10433973,away,Kasımpaşa,Florent Hadergjonaj,,,florent-hadergjonaj,F. Hadergjonaj,D,183,410,M,354860,EUR,775612800,D,94,94,False,27.0,17.0,10.0,3.0,7.0,8.0,21.0,2.0,,3.0,,,,,,90.0,58.0,7.3,17.0,1,94,11.0,1.0,1.0,1.0,,1.0,,3.0,,1.0,,,,,1.0,,1.0,1.0,2.0,,1.0,,,,,,1.0,,,
10433973,away,Kasımpaşa,Jeffrey Bruma,,,jeffrey-bruma,J. Bruma,D,190,56,M,87223,EUR,689990400,D,5,5,False,30.0,25.0,6.0,2.0,19.0,21.0,9.0,2.0,3.0,4.0,,1.0,,,,90.0,41.0,6.8,6.0,0,,6.0,1.0,3.0,,,,,2.0,1.0,,1.0,,2.0,,,,1.0,,,,,,,,,,,,,
10433973,away,Kasımpaşa,Sadık Çiftpınar,,,sadik-ciftpinar,S. Çiftpınar,D,181,71,M,111811,EUR,725846400,D,18,18,False,21.0,13.0,7.0,2.0,11.0,14.0,7.0,2.0,9.0,5.0,,1.0,,,,90.0,42.0,7.3,8.0,0,5,2.0,1.0,5.0,,,,,4.0,2.0,,,,,,,,1.0,3.0,,,,1.0,,,,,,,,
10433973,away,Kasımpaşa,Mortadha Ben Ouanes,,,mortadha-ben-ouanes,M. B. Ouanes,M,182,1246,M,919225,EUR,773107200,D,12,12,False,44.0,33.0,9.0,5.0,9.0,11.0,40.0,6.0,2.0,6.0,,,,,,90.0,76.0,6.9,27.0,0,12,24.0,2.0,2.0,1.0,,,,3.0,1.0,3.0,1.0,,,,,,1.0,1.0,7.0,,,,3.0,,,,,,,
10433973,away,Kasımpaşa,Mickael Tirpan,,,mickael-tirpan,M. Tirpan,D,177,59,M,800340,EUR,751334400,M,24,24,False,26.0,19.0,3.0,1.0,8.0,10.0,16.0,5.0,2.0,4.0,,2.0,,,,90.0,41.0,7.5,7.0,2,25,11.0,2.0,6.0,1.0,,1.0,,5.0,2.0,1.0,,,3.0,,1.0,,,1.0,,1.0,,1.0,,,,1.0,,,,
10433973,away,Kasımpaşa,Mamadou Fall,,,mamadou-fall,M. Fall,M,184,381,M,822228,EUR,694137600,M,7,7,False,12.0,9.0,,,2.0,4.0,11.0,4.0,1.0,2.0,,2.0,,,,75.0,24.0,6.9,6.0,0,7,8.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,,1.0,3.0,,1.0,,,,,,,,,1.0
10433973,away,Kasımpaşa,Haris Hajradinović,,,haris-hajradinovic,H. Hajradinović,M,179,1214,M,254979,EUR,761529600,M,10,10,False,32.0,25.0,3.0,3.0,3.0,6.0,29.0,3.0,1.0,3.0,,2.0,,,,89.0,43.0,7.0,10.0,3,10,22.0,1.0,5.0,,,,1.0,,3.0,1.0,,True,1.0,1.0,1.0,,,1.0,3.0,1.0,,1.0,,,,,,,,
10433973,away,Kasımpaşa,Valentin Eysseric,,,valentin-eysseric,V. Eysseric,M,181,141,M,139798,EUR,701481600,M,13,13,False,43.0,31.0,5.0,3.0,9.0,13.0,33.0,4.0,2.0,5.0,,2.0,,,,89.0,58.0,7.1,15.0,1,,24.0,,3.0,,,,,2.0,,1.0,,,1.0,,,,1.0,1.0,3.0,1.0,2.0,,3.0,1.0,,,,,,
10433973,away,Kasımpaşa,Bersant Celina,,,bersant-celina,B. Celina,M,181,396,M,281013,EUR,842227200,M,59,59,False,28.0,22.0,3.0,1.0,1.0,1.0,30.0,2.0,,1.0,,,,,,82.0,43.0,7.0,13.0,3,10,22.0,,4.0,,1.0,,1.0,1.0,1.0,,3.0,,1.0,,1.0,,,,3.0,1.0,1.0,1.0,3.0,2.0,,,,,,
10433973,away,Kasımpaşa,Stéphane Bahoken,,,stephane-bahoken,S. Bahoken,F,185,234,M,153220,EUR,707011200,F,19,19,False,10.0,8.0,,,1.0,1.0,11.0,8.0,,,,5.0,,,,90.0,21.0,7.2,8.0,2,,7.0,3.0,2.0,,,,1.0,,,1.0,4.0,,1.0,,1.0,,,1.0,2.0,,,,,,,,1.0,,,
10433973,away,Kasımpaşa,Aytaç Kara,,,aytac-kara,A. Kara,M,188,160,M,128196,EUR,732844800,M,35,35,True,4.0,4.0,,,1.0,1.0,3.0,1.0,,1.0,,1.0,,,,15.0,8.0,6.7,,1,35,3.0,,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
10433973,away,Kasımpaşa,Ahmet Engin,,,engin-ahmet,A. Engin,M,180,26,M,791087,EUR,839548800,M,17,17,True,3.0,2.0,1.0,1.0,1.0,1.0,2.0,,,1.0,,,,,,8.0,5.0,6.5,2.0,0,17,1.0,,1.0,,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,
10433973,away,Kasımpaşa,Ryan Donk,,,ryan-donk,R. Donk,D,192,133,,14900,EUR,512524800,D,4,4,True,2.0,1.0,1.0,,1.0,2.0,,,1.0,1.0,,,,,,1.0,3.0,,1.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,away,Kasımpaşa,Tunay Torun,,,tunay-torun,T. Torun,M,176,12,,30241,EUR,640656000,M,8,8,True,2.0,1.0,,,1.0,1.0,2.0,1.0,,,,,,,,1.0,4.0,,2.0,0,,1.0,,,,1.0,,,,,,,,,,,,,,1.0,,1.0,,,,,,,,,
10433973,away,Kasımpaşa,Erdem Canpolat,Erdem Canpolat,,erdem-canpolat,E. Canpolat,G,194,88,M,1066726,EUR,987120000,G,22,22,True,,,,,,,,,,,,,,,,,,,,0,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,away,Kasımpaşa,Daniel Graovac,,,daniel-graovac,D. Graovac,D,186,250,M,94815,EUR,744768000,D,6,6,True,,,,,,,,,,,,,,,,,,,,0,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,away,Kasımpaşa,Mehmet Feyzi Yıldırım,,,mehmet-feyzi-yildirim,M. F. Yıldırım,D,175,17,M,787897,EUR,822355200,D,23,23,True,,,,,,,,,,,,,,,,,,,,0,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,away,Kasımpaşa,Turgay Gemicibaşı,,,turgay-gemicibasi,T. Gemicibaşi,M,180,33,M,807398,EUR,830217600,M,81,81,True,,,,,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,away,Kasımpaşa,Yunus Malli,,,yunus-malli,Y. Malli,M,179,114,M,136262,EUR,698889600,M,11,11,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10433973,away,Kasımpaşa,Ali Sühan Demirel,Ali Demirel,,ali-suhan-demirel,A. S. Demirel,F,182,27,M,1138089,EUR,1041465600,M,99,99,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
