match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_outfielderBlock,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,captain,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_expectedGoals,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_bigChanceMissed,player_sofascoreId,stat_totalOffside
12436497,home,Ipswich Town,Arijanet Murić,arijanet-muric,A. Murić,G,49,198,1886,M,888971,EUR,910396800,G,1,1,False,27.0,14.0,15.0,3.0,0.0,11.0,15.0,3.0,12.0,1.0,2.0,1.0,11.0,1.0,2.0,2.0,3.0,2.0,2.0,90.0,40.0,7.0,13.0,0.00109224,0,0.0671,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436497,home,Ipswich Town,Axel Tuanzebe,axel-tuanzebe,A. Tuanzebe,D,6,185,6307,M,817979,EUR,879465600,D,40,40,False,53.0,45.0,2.0,1.0,0.0,17.0,19.0,28.0,34.0,,1.0,1.0,4.0,,,,,,,90.0,67.0,6.7,12.0,0.0118075,0,,,,1.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,
12436497,home,Ipswich Town,Dara O'Shea,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,26,26,False,62.0,50.0,6.0,3.0,0.0,32.0,34.0,18.0,28.0,5.0,10.0,5.0,9.0,1.0,,,,,,90.0,76.0,7.6,12.0,0.00938189,0,,,,,,2.0,4.0,3.0,,,1.0,,,,,,,,,,,,,,,,,,
12436497,home,Ipswich Town,Cameron Burgess,cameron-burgess,C. Burgess,D,15,194,332,M,358084,EUR,814233600,D,15,15,False,52.0,46.0,4.0,2.0,0.0,25.0,25.0,21.0,27.0,,1.0,3.0,3.0,,,,,,,90.0,58.0,6.8,6.0,0.0127433,0,,,,2.0,3.0,,1.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,
12436497,home,Ipswich Town,Leif Davis,leif-davis,L. Davis,D,3,182,985,M,963493,EUR,946598400,D,3,3,False,16.0,12.0,1.0,1.0,0.0,3.0,5.0,10.0,16.0,,1.0,,,,,,,,,90.0,34.0,6.5,13.0,0.286077,0,,,,,5.0,,1.0,,2.0,2.0,,5.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,
12436497,home,Ipswich Town,Sam Morsy,sam-morsy,S. Morsy,M,40,175,1814,M,108515,EUR,684460800,M,5,5,False,71.0,67.0,3.0,2.0,0.0,23.0,25.0,45.0,47.0,1.0,4.0,1.0,6.0,2.0,,,,,,90.0,84.0,7.1,6.0,0.0476503,1,,,,1.0,5.0,2.0,,,1.0,2.0,,1.0,1.0,1.0,1.0,,1.0,True,1.0,1.0,1.0,0.0231,,,,,,,
12436497,home,Ipswich Town,Jens Cajuste,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,12,12,False,37.0,33.0,3.0,2.0,0.0,14.0,15.0,19.0,23.0,,2.0,,4.0,1.0,,,,,,65.0,48.0,6.7,9.0,0.00888914,1,,,,1.0,4.0,,,,1.0,1.0,,1.0,,1.0,1.0,,,,1.0,1.0,,0.0617,1.0,,,,,,
12436497,home,Ipswich Town,Wes Burns,wes-burns,W. Burns,M,7,173,187,M,305302,EUR,784684800,M,7,7,False,20.0,15.0,5.0,1.0,1.0,2.0,4.0,14.0,22.0,,1.0,,7.0,,,,,,,82.0,33.0,6.7,14.0,0.0491325,0,,,,1.0,4.0,,,,1.0,,,6.0,1.0,,1.0,,3.0,,3.0,1.0,,,,,,,,,
12436497,home,Ipswich Town,Omari Hutchinson,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,1090963,EUR,1067385600,M,20,20,False,42.0,36.0,1.0,1.0,0.0,8.0,9.0,28.0,35.0,,7.0,1.0,2.0,1.0,,,,,,90.0,69.0,7.5,16.0,0.0423072,3,,,,,7.0,,4.0,,3.0,2.0,,2.0,,,3.0,,1.0,,4.0,2.0,1.0,0.1513,,2.0,1.0,0.3143,,,
12436497,home,Ipswich Town,Sammie Szmodics,sammie-szmodics,S. Szmodics,M,23,168,1172,M,354782,EUR,811900800,M,23,23,False,9.0,6.0,1.0,,0.0,2.0,2.0,4.0,7.0,,3.0,,1.0,1.0,,,,,,65.0,17.0,6.8,5.0,0.0111908,2,,,,2.0,3.0,,2.0,1.0,1.0,,,,,,1.0,,,,,,,0.1724,1.0,1.0,,0.1117,,,
12436497,home,Ipswich Town,Liam Delap,liam-delap,L. Delap,F,9,186,24878,M,997087,EUR,1044662400,F,19,19,False,10.0,8.0,1.0,1.0,0.0,,,8.0,10.0,1.0,2.0,,,1.0,,,,,,81.0,17.0,5.9,5.0,0.00661099,3,,,,4.0,8.0,,,,1.0,2.0,,,,1.0,,,,,2.0,,,0.9878,1.0,2.0,,0.8816,2.0,,
12436497,home,Ipswich Town,Jack Taylor,jack-taylor,J. Taylor,M,14,185,323,M,856669,EUR,898560000,M,14,14,True,9.0,7.0,,,0.0,2.0,2.0,5.0,7.0,,2.0,,2.0,,,,,,,25.0,12.0,6.7,2.0,0.00449386,0,,,,,,,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
12436497,home,Ipswich Town,Jack Clarke,jack-clarke,J. Clarke,M,47,181,1601,M,921005,EUR,974937600,F,47,47,True,5.0,3.0,1.0,,0.0,1.0,2.0,2.0,3.0,,3.0,,,2.0,,,,,,25.0,11.0,6.9,3.0,0.179725,0,,,,1.0,2.0,,1.0,,,,,,,,1.0,1.0,1.0,,,,,,,,,,,,
12436497,home,Ipswich Town,Ali Al-Hamadi,ali-al-hamadi,A. Al-Hamadi,F,12,187,5783,M,1010010,EUR,1014940800,F,16,16,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,1.0,1.0,,,,,,,,,9.0,6.0,6.5,3.0,0.00102591,0,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,alikalhamadi,
12436497,home,Ipswich Town,Conor Chaplin,conor-chaplin,C. Chaplin,M,36,170,452,M,784625,EUR,856051200,F,10,10,True,7.0,4.0,,,0.0,3.0,3.0,2.0,5.0,,,,2.0,,,,,,,8.0,9.0,6.3,3.0,0.0614071,1,,,,,,,,,,,,1.0,1.0,,,,,,,,,0.1983,,1.0,,0.366,1.0,,
12436497,home,Ipswich Town,Christian Walton,christian-walton,C. Walton,G,28,196,230,M,198038,EUR,815875200,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436497,home,Ipswich Town,Harry Clarke,harry-clarke,H. Clarke,D,44,178,194,M,993439,EUR,983491200,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436497,home,Ipswich Town,Luke Woolfenden,luke-woolfenden,L. Woolfenden,D,26,193,197,M,893478,EUR,908928000,D,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
