match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_bigChanceMissed,stat_shotOffTarget,stat_expectedGoals,stat_challengeLost,stat_totalOffside,stat_wasFouled,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_expectedGoalsOnTarget,stat_bigChanceCreated,player_sofascoreId,stat_goals,stat_savedShotsFromInsideTheBox,stat_hitWoodwork
12437829,home,Osasuna,Aitor Fernández,aitor-fernandez,A. Fernández,G,13,182,248,M,99516,EUR,673228800,G,13,13,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,home,Osasuna,Dimitrios Stamatakis,stamatakis-dimitrios,D. Stamatakis,G,31,191,130,M,1163077,EUR,1051056000,G,32,32,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,home,Osasuna,Rubén Peña,ruben-pena,R. Peña,D,7,170,186,M,255973,EUR,679795200,D,15,15,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,home,Osasuna,Nacho Vidal,nacho-vidal,N. Vidal,D,22,180,317,M,844752,EUR,790905600,D,2,2,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192,259,M,944225,EUR,983318400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,home,Osasuna,Unai García,unai-garcia,U. García,D,4,182,118,M,330675,EUR,715392000,D,4,4,True,,,,,,,,,,,,,,,,,,,,0,,Unai,García,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174,627,M,149370,EUR,772329600,M,16,16,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,home,Osasuna,Carlos Lumbreras,carlos-lumbreras,C. Lumbreras,F,7,180,27,M,1525792,EUR,1108857600,F,33,33,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Augusto Batalla,augusto-batalla,A. Batalla,G,13,186,1488,M,358910,EUR,830822400,G,13,13,False,,34.0,21.0,17.0,4.0,0.0,18.0,21.0,3.0,13.0,,7.0,,2.0,90.0,43.0,6.4,13.0,0.00044147,0,-0.7568,,,,,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,1.0,
12437829,away,Rayo Vallecano,Andrei Rațiu,andrei-ratiu,A. Rațiu,D,2,183,8158,M,965031,EUR,898300800,D,2,2,False,,30.0,25.0,3.0,2.0,1.0,14.0,17.0,11.0,15.0,1.0,6.0,,,90.0,49.0,7.3,11.0,0.255167,0,,,,2.0,,3.0,7.0,7.0,1.0,3.0,3.0,3.0,3.0,2.0,1.0,,,2.0,,,,,,,1.0,,,,1.0,Sonic,,,
12437829,away,Rayo Vallecano,Florian Lejeune,florian-lejeune,F. Lejeune,D,24,190,1047,M,88528,EUR,674697600,D,24,24,False,,55.0,44.0,12.0,4.0,0.0,32.0,35.0,12.0,21.0,6.0,2.0,,,90.0,71.0,7.2,14.0,0.00836467,1,,,,1.0,,5.0,7.0,3.0,,1.0,,1.0,,,2.0,2.0,1.0,1.0,1.0,,,0.0272,1.0,,,1.0,,0.0886,,,,,
12437829,away,Rayo Vallecano,Abdul Mumin,abdul-mumin,A. Mumin,D,16,188,1245,M,846147,EUR,897091200,D,16,16,False,,46.0,40.0,5.0,3.0,0.0,36.0,39.0,4.0,7.0,8.0,5.0,,,90.0,64.0,7.6,7.0,0.00102487,0,,,,,,2.0,2.0,9.0,,,,,,,5.0,3.0,1.0,4.0,3.0,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Josep Chavarría,josep-chavarria,J. Chavarría,D,3,174,630,M,1010421,EUR,892166400,D,3,3,False,,40.0,34.0,9.0,5.0,0.0,24.0,28.0,10.0,13.0,9.0,5.0,,,90.0,72.0,7.5,9.0,0.00393602,0,,,,1.0,,2.0,2.0,6.0,,1.0,1.0,,,,3.0,1.0,2.0,1.0,,,,,,,1.0,,,,,,,,
12437829,away,Rayo Vallecano,Jorge de Frutos,jorge-de-frutos,J. de Frutos,M,19,173,1878,M,900003,EUR,849312000,M,19,19,False,,14.0,4.0,,,0.0,1.0,1.0,3.0,15.0,,5.0,,,60.0,25.0,6.5,14.0,0.00057664,1,,,,2.0,,,2.0,1.0,,3.0,1.0,,,,,,,,,,,0.0323,,,,,1.0,,,,,,
12437829,away,Rayo Vallecano,Óscar Valentín,oscar-valentin,Ó. Valentín,M,23,177,443,M,900008,EUR,777340800,M,23,23,False,True,33.0,27.0,5.0,1.0,0.0,12.0,13.0,15.0,20.0,3.0,5.0,,,90.0,45.0,6.7,7.0,0.00952213,0,,,,,,1.0,7.0,7.0,1.0,1.0,1.0,,3.0,,2.0,,2.0,3.0,3.0,,,,2.0,,1.0,,,,,,,,
12437829,away,Rayo Vallecano,Unai López,unai-lopez,U. López,M,17,169,518,M,588566,EUR,815011200,M,17,17,False,,48.0,36.0,7.0,2.0,0.0,23.0,26.0,13.0,22.0,3.0,4.0,,,68.0,60.0,6.7,14.0,0.00633848,1,,,,,,1.0,3.0,3.0,,2.0,1.0,1.0,1.0,,,,2.0,1.0,1.0,,,0.1299,,,1.0,,1.0,,,,,,
12437829,away,Rayo Vallecano,Adrián Embarba,adrian-embarba,A. Embarba,M,23,173,477,M,346516,EUR,705196800,M,21,21,False,,26.0,19.0,1.0,1.0,0.0,4.0,8.0,15.0,21.0,,4.0,,,87.0,47.0,7.2,15.0,0.264018,0,,,,3.0,,2.0,5.0,6.0,1.0,2.0,2.0,4.0,,2.0,,,2.0,3.0,2.0,,,,2.0,,1.0,,,,,,,,
12437829,away,Rayo Vallecano,Isi Palazón,isi-palazon,I. Palazón,M,7,169,2151,M,899982,EUR,788486400,F,7,7,False,,36.0,33.0,1.0,,0.0,16.0,17.0,18.0,23.0,4.0,4.0,,,87.0,60.0,7.0,12.0,0.106744,1,,,,4.0,1.0,4.0,11.0,8.0,4.0,3.0,2.0,,2.0,1.0,1.0,,,1.0,,,,0.0149,,,4.0,1.0,,0.1025,,,,,1.0
12437829,away,Rayo Vallecano,Sergio Camello,sergio-camello,S. Camello,F,10,177,1019,M,910024,EUR,981763200,F,14,14,False,,7.0,4.0,,,0.0,3.0,3.0,1.0,4.0,1.0,,,,68.0,20.0,7.2,10.0,0.00017441,3,,,,,,3.0,5.0,1.0,2.0,1.0,1.0,4.0,,,,,,,,,2.0,0.5445,,,,1.0,,0.1939,,,1.0,,
12437829,away,Rayo Vallecano,Iván Balliu,ivan-balliu,I. Balliu,D,20,175,688,M,152446,EUR,694224000,D,20,20,True,,12.0,6.0,1.0,,0.0,2.0,4.0,4.0,8.0,,,,,30.0,19.0,6.3,8.0,0.004726,0,,,,,,3.0,5.0,,,,,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Álvaro García,alvaro-garcia,Á. García,M,18,168,1132,M,345111,EUR,720144000,M,18,18,True,,2.0,1.0,,,0.0,,1.0,1.0,1.0,,,,,22.0,2.0,6.5,1.0,0.00120795,0,,,,,,,,,,,,,,,,,,,,,,,,2.0,,,,,,,,,
12437829,away,Rayo Vallecano,Gerard Gumbau,gerard-gumbau,G. Gumbau,M,15,187,380,M,326471,EUR,787708800,M,15,15,True,,13.0,12.0,1.0,,0.0,3.0,3.0,9.0,10.0,1.0,1.0,,,22.0,17.0,6.8,1.0,0.0037067,1,,,,,,,,1.0,,,,,,,,,,1.0,1.0,,1.0,0.0118,,,,,,,,,,,
12437829,away,Rayo Vallecano,Óscar Trejo,oscar-trejo,Ó. Trejo,M,8,177,550,M,21949,EUR,578016000,M,8,8,True,,1.0,1.0,,,0.0,,,1.0,1.0,,,,,9.0,1.0,6.5,,5.768e-05,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Randy Nteka,randy-nteka,R. Nteka,F,11,190,949,M,932764,EUR,881366400,M,11,11,True,,2.0,1.0,,,0.0,,,1.0,2.0,1.0,,,,9.0,6.0,6.6,1.0,0.00128538,0,,,,,,1.0,2.0,1.0,,,,,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Dani Cárdenas,dani-cardenas,D. Cárdenas,G,1,185,197,M,965832,EUR,859507200,G,1,1,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Aridane Hernández,aridane-hernandez,A. Hernández,D,15,186,254,M,41013,EUR,606614400,D,5,5,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Pelayo Fernández,pelayo-fernandez,P. Fernández,D,27,193,208,M,1139724,EUR,1051574400,D,27,27,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Alfonso Espino,alfonso-espino,A. Espino,D,22,172,656,M,542634,EUR,694569600,D,22,22,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Pedro Díaz,pedro-diaz,P. Díaz,M,4,180,572,M,900669,EUR,897004800,M,4,4,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437829,away,Rayo Vallecano,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,141945,EUR,675475200,F,12,12,True,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
