match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_interceptionWon,captain,stat_unsuccessfulTouch,stat_wasFouled,player_firstName,player_lastName,stat_wonContest,stat_goalAssist,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_blockedScoringAttempt,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_bigChanceMissed
10434030,home,İstanbulspor,Eslem Öztürk,eslem-ozturk,E. Öztürk,M,177,8,M,788975,EUR,880934400,M,5,5,True,,,,,,,,,,,,,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434030,home,İstanbulspor,Vefa Temel,temel-vefa,V. Temel,M,176,41,M,1067329,EUR,1036281600,M,18,18,True,,,,,,,,,,,,,,,,0,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434030,home,İstanbulspor,Yusuf Ali Özer,yusuf-ali-ozer,Y. A. Özer,M,178,19,M,1035355,EUR,1024444800,M,44,44,True,,,,,,,,,,,,,,,,0,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434030,home,İstanbulspor,Emir Kaan Gültekin,emir-kaan-gultekin,E. K. Gültekin,F,180,80,M,903714,EUR,970444800,F,19,19,True,,,,,,,,,,,,,,,,0,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434030,home,İstanbulspor,Sindrit Guri,sindrit-guri,S. Guri,F,190,23,M,184389,EUR,751334400,F,61,61,True,,,,,,,,,,,,,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434030,away,Kayserispor,Bilal Bayazit,bilal-bayazit,B. Bayazit,G,185,235,M,825850,EUR,923529600,G,25,25,False,20.0,16.0,9.0,6.0,15.0,17.0,1.0,3.0,6.0,1.0,1.0,90.0,27.0,6.3,4.0,0,25,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,
10434030,away,Kayserispor,Onur Bulut,onur-bulut,O. Bulut,D,179,562,M,142494,EUR,766454400,D,38,38,False,69.0,60.0,8.0,5.0,28.0,29.0,32.0,44.0,8.0,,,90.0,94.0,7.7,18.0,3,6,4.0,,,1.0,2.0,4.0,,1.0,3.0,,,,,,2.0,,1.0,,,1.0,,,2.0,,,2.0,1.0,1.0,,,,
10434030,away,Kayserispor,Majid Hosseini,majid-hosseini,M. Hosseini,D,187,803,M,359332,EUR,835228800,D,5,5,False,68.0,59.0,10.0,8.0,37.0,40.0,22.0,28.0,8.0,,,90.0,79.0,6.8,9.0,0,5,,,4.0,4.0,7.0,6.0,2.0,,,5.0,,2.0,,1.0,1.0,,,,,,,,,,,,,,,,,
10434030,away,Kayserispor,Dimitris Kolovetsios,dimitris-kolovetsios,D. Kolovetsios,D,183,103,M,68228,EUR,687571200,D,4,4,False,48.0,41.0,9.0,5.0,31.0,33.0,10.0,15.0,12.0,,,90.0,61.0,7.3,8.0,0,,,,,2.0,,5.0,,,1.0,6.0,1.0,2.0,1.0,,,,2.0,True,1.0,,,,1.0,,,,,,,,,
10434030,away,Kayserispor,Lionel Carole,lionel-carole,L. Carole,D,180,84,M,122922,EUR,671414400,D,21,21,False,71.0,56.0,15.0,9.0,25.0,31.0,31.0,40.0,14.0,,,90.0,93.0,6.9,23.0,0,23,,,1.0,,3.0,4.0,,1.0,1.0,3.0,,1.0,1.0,1.0,2.0,,1.0,,3.0,2.0,,,1.0,,,,,,,,,
10434030,away,Kayserispor,Campanharo,campanharo,Campanharo,M,178,121,M,220094,EUR,702345600,M,88,88,False,52.0,47.0,6.0,5.0,28.0,30.0,19.0,22.0,5.0,,,89.0,65.0,6.5,9.0,0,,,,3.0,,8.0,3.0,1.0,,3.0,1.0,,1.0,1.0,2.0,,,2.0,,2.0,1.0,,,1.0,,,,,,,,,
10434030,away,Kayserispor,Miguel Cardoso,miguel-cardoso,M. Cardoso,M,176,326,M,344009,EUR,771984000,M,7,7,False,24.0,19.0,4.0,2.0,2.0,6.0,17.0,21.0,4.0,,,68.0,40.0,7.0,12.0,2,7,3.0,,2.0,1.0,8.0,4.0,1.0,1.0,2.0,,,1.0,,4.0,1.0,1.0,,,2.0,1.0,,,1.0,1.0,1.0,1.0,,,,,,
10434030,away,Kayserispor,Olivier Kemen,olivier-kemen,O. Kemen,M,177,827,M,280447,EUR,837820800,M,10,10,False,17.0,10.0,2.0,1.0,4.0,6.0,6.0,13.0,9.0,,,89.0,36.0,6.6,13.0,1,8,2.0,,1.0,,8.0,6.0,,,4.0,1.0,,3.0,2.0,6.0,,,1.0,,3.0,,,,3.0,,,,,1.0,,,,
10434030,away,Kayserispor,Ali Karimi,ali-karimi,A. Karimi,M,186,411,M,803869,EUR,760924800,M,6,6,False,54.0,39.0,4.0,2.0,14.0,21.0,25.0,34.0,7.0,,,90.0,72.0,7.1,19.0,1,24,1.0,,4.0,4.0,10.0,10.0,2.0,,2.0,,,4.0,3.0,3.0,2.0,,3.0,,,1.0,,,1.0,,1.0,1.0,,,,,,
10434030,away,Kayserispor,Carlos Mané,carlos-mane,C. Mané,M,172,381,M,859748,EUR,763344000,M,20,20,False,26.0,19.0,1.0,1.0,5.0,6.0,16.0,28.0,3.0,,,85.0,53.0,7.8,18.0,2,20,8.0,2.0,,2.0,4.0,7.0,1.0,,4.0,,,3.0,2.0,,2.0,,,,2.0,1.0,,,1.0,,,1.0,1.0,1.0,,,1.0,
10434030,away,Kayserispor,Gökhan Sazdağı,gokhan-sazdagi,G. Sazdağı,D,179,949,M,595396,EUR,780019200,F,11,11,False,14.0,9.0,,,4.0,4.0,5.0,11.0,2.0,,,85.0,33.0,6.1,18.0,3,25,1.0,,4.0,3.0,11.0,5.0,,2.0,3.0,,,1.0,,2.0,,1.0,,,7.0,1.0,,,,,,,,2.0,,,3.0,
10434030,away,Kayserispor,Emrah Başsan,emrah-bassan,E. Başsan,M,177,60,M,174141,EUR,703468800,M,17,17,True,9.0,7.0,2.0,1.0,3.0,4.0,5.0,8.0,,,,22.0,16.0,7.1,6.0,1,14,3.0,1.0,,1.0,2.0,2.0,2.0,,,,,,,1.0,,,,,2.0,1.0,,,,,,1.0,1.0,,,,,
10434030,away,Kayserispor,İlhan Parlak,ilhan-parlak,İ. Parlak,F,181,25,,5810,EUR,537926400,F,23,23,True,6.0,5.0,,,4.0,4.0,1.0,2.0,1.0,,,13.0,10.0,7.3,2.0,1,38,,,,,1.0,,,1.0,,,,,,,,,1.0,,,,,,,,,1.0,1.0,,,,,
10434030,away,Kayserispor,Mame Thiam,mame-thiam,M. Thiam,F,185,1076,M,180981,EUR,718588800,F,27,27,True,8.0,7.0,,,2.0,3.0,5.0,5.0,3.0,,,13.0,11.0,7.0,1.0,1,17,,,,,,1.0,,,,1.0,,1.0,1.0,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,1.0
10434030,away,Kayserispor,Ramazan Civelek,ramazan-civelek,R. Civelek,M,172,61,M,781408,EUR,822268800,M,28,28,True,1.0,1.0,,,,,1.0,1.0,,,,1.0,2.0,,1.0,0,28,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,,,
10434030,away,Kayserispor,Yaw Ackah,yaw-ackah,Y. Ackah,M,169,85,M,984096,EUR,928195200,M,89,89,True,,,,,,,,,,,,1.0,,,,0,79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434030,away,Kayserispor,Cenk Gönen,cenk-gonen,C. Gönen,G,190,21,M,43556,EUR,572400000,G,1,1,True,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434030,away,Kayserispor,Joseph Attamah,joseph-attamah,J. Attamah,D,180,183,M,332963,EUR,769564800,M,3,3,True,,,,,,,,,,,,,,,,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434030,away,Kayserispor,Arif Kocaman,kocaman-arif,A. Kocaman,D,184,69,M,1173638,EUR,1063497600,D,54,54,True,,,,,,,,,,,,,,,,0,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10434030,away,Kayserispor,Baran Ali Gezek,baran-ali-gezek,B. A. Gezek,M,182,95,M,1215110,EUR,1125014400,M,26,26,True,,,,,,,,,,,,,,,,0,55,,,,,,,,,,,,,,,,,,,,,Baran Ali Gezek,,,,,,,,,,,
10434030,away,Kayserispor,Ethem Balcı,ethem-balci,E. Balcı,F,184,6,M,1216030,EUR,1055808000,F,32,32,True,,,,,,,,,,,,,,,,0,88,,,,,,,,,,,,,,,,,,,,,Ethem Balci,,,,,,,,,,,
