match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_sofascoreId,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_fouls,captain,stat_aerialWon,stat_shotOffTarget,stat_wonTackle,stat_expectedGoals,stat_keyPass,player_firstName,player_lastName,stat_unsuccessfulTouch,stat_accurateCross,stat_outfielderBlock,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals,stat_hitWoodwork
13473350,home,Corinthians,João Pedro Tchoca,joao-pedro,J. Pedro,D,4,192,3424,M,1411150,EUR,1072828800,D,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,home,Corinthians,Alex Santana,alex-santana,A. Santana,M,80,182,2736,M,358166,EUR,800323200,M,80,80,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,home,Corinthians,Charles,charles,Charles,M,35,187,3576,M,845178,EUR,835142400,M,35,35,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,home,Corinthians,Talles Magno,talles-magno,T. Magno,F,43,186,7732,M,985860,EUR,1025049600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,,0,,TallesMagico,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Léo Jardim,leo-jardim,L. Jardim,G,1,188,5904,M,595598,EUR,795657600,G,1,1,False,17.0,14.0,5.0,2.0,0.0,14.0,15.0,,2.0,,1.0,,,,1.0,1.0,,90.0,20.0,6.1,4.0,4.573e-05,0,-1.6636,leocjardim,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0,,
13473350,away,Vasco da Gama,Puma Rodríguez,puma-rodriguez,P. Rodríguez,D,2,183,2505,M,877591,EUR,858297600,D,2,2,False,45.0,36.0,7.0,1.0,0.0,16.0,19.0,20.0,26.0,6.0,2.0,7.0,1.0,,,,,90.0,68.0,6.6,16.0,0.0539231,1,,,6.0,,1.0,,,,,,2.0,1.0,,3.0,1.0,2.0,0.0211,1.0,,,1.0,1.0,,,,,,,,,,,,
13473350,away,Vasco da Gama,João Victor,joao-victor,J. Victor,D,38,187,1769,M,982998,EUR,900633600,D,38,38,False,43.0,35.0,5.0,1.0,0.0,30.0,33.0,5.0,10.0,4.0,2.0,6.0,1.0,,,,,90.0,57.0,6.3,9.0,0.00114942,2,,,,,2.0,,,1.0,,1.0,2.0,1.0,,1.0,1.0,2.0,0.2324,,,,,,,,,1.0,,,0.1895,,,,1.0,
13473350,away,Vasco da Gama,Lucas Freitas,lucas-freitas,L. Freitas,D,43,184,1198,M,1069729,EUR,979948800,D,43,43,False,34.0,32.0,4.0,3.0,0.0,25.0,27.0,7.0,7.0,2.0,3.0,6.0,,,,,,90.0,43.0,6.6,2.0,0.00256246,0,,,,,1.0,1.0,,,,1.0,1.0,,,1.0,,1.0,,,,,,,1.0,,,,,,,,,,,
13473350,away,Vasco da Gama,Lucas Piton,lucas-piton,L. Piton,D,6,176,3645,M,982174,EUR,971049600,D,6,6,False,50.0,43.0,4.0,1.0,0.0,21.0,24.0,22.0,26.0,7.0,1.0,3.0,2.0,,,,,90.0,67.0,6.6,11.0,0.0196941,1,,,3.0,,2.0,,,3.0,2.0,,2.0,1.0,,1.0,1.0,2.0,0.0069,,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Jair,jair,Jair,M,8,178,1707,M,268419,EUR,777859200,M,8,8,False,30.0,29.0,1.0,1.0,0.0,15.0,15.0,14.0,15.0,7.0,,7.0,3.0,,,,,62.0,38.0,6.9,1.0,0.0160155,0,,,,1.0,4.0,1.0,,1.0,1.0,1.0,3.0,3.0,,,,2.0,,1.0,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Mateus Carvalho,mateus-carvalho,M. Carvalho,M,85,180,1394,M,1391962,EUR,1016409600,M,85,85,False,49.0,46.0,1.0,,0.0,23.0,25.0,23.0,24.0,4.0,,4.0,,,,,,89.0,60.0,6.8,5.0,0.0180883,0,,,,1.0,5.0,,1.0,1.0,1.0,4.0,3.0,3.0,,,,2.0,,,Matheus Carvalho,,1.0,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Tchê Tchê,tche-tche,Tchê Tchê,M,3,175,2494,M,840398,EUR,715132800,M,3,3,False,12.0,12.0,2.0,2.0,0.0,4.0,4.0,8.0,8.0,2.0,,1.0,1.0,,,,,62.0,21.0,6.6,2.0,0.00990807,1,,,,,1.0,,1.0,,,2.0,1.0,,,,,,0.0213,,,,1.0,,,1.0,,,,,,,,,,
13473350,away,Vasco da Gama,Dimitri Payet,dimitri-payet,D. Payet,M,,175,8203,M,14216,EUR,543974400,M,10,10,False,59.0,52.0,3.0,3.0,0.0,16.0,17.0,36.0,42.0,8.0,,9.0,5.0,,,,,90.0,79.0,7.8,14.0,0.429557,1,,payet27,9.0,,2.0,,1.0,,,1.0,3.0,1.0,True,,1.0,3.0,0.0273,3.0,,,,3.0,,,,,,,,,,,,
13473350,away,Vasco da Gama,Loide Augusto,loide-augusto,L. Augusto,M,50,183,1033,M,1110708,EUR,951523200,M,45,45,False,23.0,20.0,1.0,1.0,0.0,8.0,9.0,12.0,14.0,3.0,,3.0,1.0,,,,,76.0,36.0,6.5,8.0,0.0384061,1,,,1.0,,5.0,,,3.0,,,1.0,2.0,,1.0,1.0,1.0,0.1111,2.0,Loide Augusto,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Rayan,rayan,Rayan,M,37,185,31537,M,1464966,EUR,1154563200,F,77,77,False,11.0,9.0,1.0,1.0,0.0,6.0,6.0,3.0,5.0,1.0,,2.0,,,,,,76.0,16.0,6.3,5.0,0.0020712,0,,,,1.0,4.0,,1.0,1.0,,,1.0,1.0,,,,,,,Rayan,,1.0,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Hugo Moura,hugo-moura,H. Moura,M,25,177,1953,M,973293,EUR,883785600,M,25,25,True,16.0,14.0,1.0,1.0,0.0,7.0,8.0,7.0,8.0,3.0,,1.0,1.0,,,,,28.0,21.0,6.7,2.0,0.0613454,0,,,,,2.0,1.0,,,,1.0,2.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Pablo Vegetti,pablo-vegetti,P. Vegetti,F,99,187,16902,M,583974,EUR,592876800,F,99,99,True,4.0,2.0,1.0,,0.0,2.0,3.0,,1.0,1.0,,1.0,,,,,,28.0,8.0,6.8,3.0,0.00011533,2,,pablovegetti,,,3.0,,1.0,,,,,2.0,,1.0,1.0,,0.0713,,,,,,,,,1.0,,1.0,0.1444,,,,,1.0
13473350,away,Vasco da Gama,Nuno Moreira,nuno-moreira,N. Moreira,M,17,173,4340,M,851285,EUR,929491200,M,17,17,True,10.0,7.0,1.0,,0.0,2.0,2.0,5.0,8.0,4.0,,,2.0,,,,,14.0,15.0,6.8,5.0,0.162822,0,,,,,,,,1.0,1.0,,,,,1.0,,,,1.0,,,2.0,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Adson,adson,Adson,M,28,171,2153,M,1105970,EUR,970790400,F,28,28,True,9.0,9.0,,,0.0,4.0,4.0,5.0,5.0,1.0,,,1.0,,,,,14.0,10.0,6.5,,0.00689633,0,,,,1.0,1.0,,,,,,,,,,,,,,Adson,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Alex Teixeira,alex-teixeira,A. Teixeira,F,90,173,1081,M,39649,EUR,631584000,F,90,90,True,2.0,2.0,,,0.0,,,2.0,2.0,1.0,,,,,,,,9.0,4.0,6.8,,0.00040389,1,,,,,,,,1.0,1.0,,,,,,,,0.0614,,,,,,,,,1.0,,,0.204,,,,,
13473350,away,Vasco da Gama,Daniel Fuzato,daniel-fuzato,D. Fuzato,G,13,190,953,M,863276,EUR,867974400,G,13,13,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Paulo Henrique,paulo-henrique,P. Henrique,D,96,175,6662,M,1021721,EUR,838252800,D,96,96,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Mauricio Lemos,mauricio-lemos,M. Lemos,D,4,186,1260,M,385916,EUR,820108800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Victor Luis,victor-luis,V. Luis,D,12,180,1056,M,252781,EUR,740793600,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Philippe Coutinho,philippe-coutinho,P. Coutinho,M,,172,68539,M,119159,EUR,708307200,M,11,11,True,,,,,,,,,,,,,,,,,,,,,,,0,,Coutinho,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Paulinho Paula,paulinho-paula,Paulinho,M,18,173,1795,M,879902,EUR,852681600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
13473350,away,Vasco da Gama,Juan Sforza,juan-sforza,J. Sforza,M,13,179,1614,M,1003013,EUR,1013644800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
