match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_topSpeed,stat_kilometersCovered,stat_numberOfSprints,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_metersCoveredWalkingKm,stat_metersCoveredJoggingKm,stat_metersCoveredRunningKm,stat_metersCoveredHighSpeedRunningKm,stat_metersCoveredSprintingKm,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_wasFouled,stat_fouls,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAGoal,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_outfielderBlock,stat_dispossessed,stat_totalContest,stat_clearanceOffLine,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_bigChanceCreated,stat_accurateCross,captain,stat_blockedScoringAttempt,stat_wonContest,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_errorLeadToAShot
14566911,home,Athletic Club,Gorka Guruzeta,gorka-guruzeta,G. Guruzeta,F,11,188,2658,M,,605672,EUR,842486400,F,11,11,False,15.0,14.0,1.0,1.0,0.0,3.0,3.0,11.0,12.0,1.0,5.0,,,,,,90.0,32.0,9.5,4.0,0.0815665,28.836,10.26853,12.0,,7,,0.41,0.44,-0.01,,3.15,4.37,1.72,0.78,0.25,1.0,6.0,3.0,1.0,1.0,2.0,,,2.0,1.0,3.0,1.0,1.0,,0.9971,,0.92,,1.0,,,1.0,,1.0,,,,2.0,,4.0,2.0,1.0,0.7484,
14566911,home,Athletic Club,Álex Berenguer,alex-berenguer,Á. Berenguer,M,7,175,1918,M,,592012,EUR,804816000,F,7,7,True,24.0,19.0,3.0,1.0,1.0,7.0,9.0,12.0,15.0,,5.0,,,,,,52.0,40.0,7.9,11.0,0.485945,29.088,6.80887,10.0,,3,,0.78,0.19,0.17,,1.83,2.96,1.19,0.65,0.17,3.0,4.0,3.0,,,1.0,,,1.0,1.0,,1.0,,,0.3549,3.0,-0.07,,,4.0,,,,2.0,1.0,1.0,,2.0,2.0,,,,,
14566911,home,Athletic Club,Jesús Areso,jesus-areso,J. Areso,D,12,183,648,M,,910267,EUR,930873600,D,12,12,True,11.0,11.0,,,0.0,5.0,5.0,6.0,6.0,,,,,,,,25.0,17.0,6.9,1.0,0.0178313,30.384,3.3081,8.0,,0,,0.12,0.05,0.14,,0.87,1.54,0.48,0.25,0.17,,2.0,3.0,,,2.0,,,,,,,,,,1.0,,,,1.0,,2.0,2.0,1.0,,,,,1.0,,,,,
14566911,home,Athletic Club,Iñigo Ruiz de Galarreta,inigo-ruiz-de-galarreta,I. R. d. Galarreta,M,16,174,984,M,,96365,EUR,744595200,M,16,16,True,18.0,16.0,2.0,2.0,0.0,9.0,9.0,7.0,9.0,,3.0,,,,,,25.0,29.0,6.8,6.0,0.00775612,26.82,3.45451,2.0,,0,,0.01,-0.08,0.19,,0.75,1.74,0.61,0.31,0.05,1.0,3.0,3.0,,,,,,1.0,,,,1.0,,,,,,,3.0,,2.0,2.0,1.0,,,,,1.0,,,,,
14566911,home,Athletic Club,Robert Navarro,robert-navarro,R. Navarro,M,23,178,963,M,,944165,EUR,1018569600,M,23,23,True,12.0,7.0,1.0,,0.0,4.0,4.0,3.0,8.0,,3.0,,,,,,25.0,22.0,7.6,12.0,0.00690739,31.248,3.4443,6.0,,1,,0.04,0.24,0.0,,0.89,1.62,0.51,0.24,0.18,,3.0,1.0,,,,,,,,,,,,0.0386,,0.54,,,3.0,,1.0,1.0,3.0,,,,,,1.0,1.0,,0.8478,
14566911,home,Athletic Club,Mikel Vesga,mikel-vesga,M. Vesga,M,6,191,512,M,,359742,EUR,734227200,M,6,6,True,7.0,7.0,1.0,1.0,0.0,3.0,3.0,4.0,4.0,,,,,,,,9.0,10.0,6.7,2.0,0.00402417,28.584,1.66354,2.0,,0,,0.09,0.01,0.14,,0.31,0.75,0.38,0.17,0.05,,1.0,1.0,,,,,,,,,,,,,,,,1.0,,,1.0,1.0,1.0,,,,,,,,,,
14566911,home,Athletic Club,Alex Padilla,padilla-alex,Á. Padilla,G,27,190,1443,M,,1155116,EUR,1062374400,G,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Álex Padilla,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,home,Athletic Club,Daniel Vivian,daniel-vivian,D. Vivian,D,3,183,3121,M,,910978,EUR,931132800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,home,Athletic Club,Íñigo Lekue,inigo-lekue,Í. Lekue,D,15,180,399,M,,801837,EUR,736473600,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,home,Athletic Club,Adama Boiro,adama-boiro,A. Boiro,D,19,182,1927,M,,1398511,EUR,1024704000,D,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Adama Boiro,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,home,Athletic Club,Unai Gómez,unai-gomez,U. Gómez,M,20,183,810,M,,1391375,EUR,1053820800,M,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,home,Athletic Club,Nico Serrano,nico-serrano,N. Serrano,M,22,178,474,M,,1019318,EUR,1046822400,F,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,home,Athletic Club,Maroan Sannadi,maroan-sannadi,M. Sannadi,F,21,192,5395,M,,1520799,EUR,980985600,F,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,away,Qarabağ FK,Mateusz Kochalski,kochalski-mateusz,M. Kochalski,G,99,190,11043,M,,851249,EUR,964483200,G,99,99,False,41.0,25.0,24.0,8.0,0.0,23.0,25.0,2.0,16.0,,8.0,,2.0,2.0,1.0,1.0,90.0,48.0,6.2,16.0,0.0003357,18.72,5.37564,0.0,0.5096,0,-1.4038,0.04,0.0,-0.33,0.1,3.61,1.65,0.1,0.01,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,away,Qarabağ FK,Matheus Silva,matheus-silva,M. Silva,D,2,182,4356,M,,931496,EUR,875836800,D,2,2,False,22.0,18.0,1.0,1.0,0.0,10.0,11.0,8.0,11.0,3.0,5.0,,,,,,79.0,55.0,6.3,15.0,0.0352529,31.032,8.94332,15.0,,2,,0.04,-0.33,-0.13,,2.54,4.22,1.21,0.62,0.36,3.0,8.0,6.0,,2.0,1.0,,,4.0,1.0,,,,,0.083,,-0.24,1.0,,4.0,,2.0,1.0,3.0,,1.0,,1.0,1.0,1.0,,,0.1682,
14566911,away,Qarabağ FK,Bahlul Mustafazada,bahlul-mustafazada,B. Mustafazada,D,13,190,6865,M,bahlul27,865434,EUR,857001600,D,13,13,False,37.0,26.0,9.0,,0.0,23.0,29.0,3.0,8.0,5.0,6.0,,,,,,90.0,55.0,6.1,12.0,0.00153703,29.556,9.79097,10.0,,0,,-0.09,0.07,-0.2,,3.01,4.61,1.41,0.57,0.2,,2.0,3.0,,,1.0,,,1.0,1.0,,,2.0,,,,,3.0,,,,2.0,1.0,1.0,,,,,,,,,,1.0
14566911,away,Qarabağ FK,Kevin Medina,kevin-medina,K. Medina,D,81,185,6485,M,KMedina,939724,EUR,731635200,D,81,81,False,38.0,34.0,6.0,4.0,0.0,24.0,26.0,10.0,12.0,2.0,5.0,,,,,,90.0,57.0,6.4,8.0,0.0103911,30.888,10.20504,17.0,,0,,0.15,0.11,-0.42,,2.87,4.68,1.59,0.72,0.35,,2.0,4.0,,1.0,1.0,,,,1.0,,,1.0,,,,,3.0,,1.0,,2.0,2.0,3.0,,,,,,,,,,1.0
14566911,away,Qarabağ FK,Elvin Jafarguliyev,elvin-cafarquliyev,E. Cafarquliyev,D,44,180,7692,M,elvinjafarguliyev,1017996,EUR,972518400,D,44,44,False,29.0,22.0,3.0,3.0,0.0,12.0,15.0,10.0,14.0,3.0,2.0,,,,,,90.0,52.0,6.1,11.0,0.0234121,32.58,10.87994,17.0,,0,,0.07,0.17,-0.72,,2.81,5.43,1.47,0.71,0.46,,5.0,5.0,3.0,2.0,,,,1.0,1.0,,,3.0,,,,,,,2.0,,1.0,1.0,3.0,,,,,1.0,,,,,1.0
14566911,away,Qarabağ FK,Pedro Bicalho,bicalho-pedro,P. Bicalho,M,35,178,3678,M,,966133,EUR,987984000,M,35,35,False,20.0,12.0,1.0,,0.0,8.0,13.0,4.0,7.0,2.0,7.0,,,,,,56.0,30.0,6.2,12.0,0.00431216,28.224,6.89543,4.0,,0,,-0.15,-0.13,-0.02,,1.64,3.51,1.25,0.41,0.09,,4.0,1.0,,,,,,,,,,2.0,,,,,,2.0,2.0,,1.0,,,,,,,,,,,,
14566911,away,Qarabağ FK,Kady Borges,kady-borges,K. Borges,M,20,173,14779,M,,1194442,EUR,830995200,M,20,20,False,45.0,31.0,9.0,3.0,0.0,19.0,22.0,12.0,23.0,2.0,8.0,,,,,,90.0,78.0,6.8,23.0,0.0171775,28.224,11.17135,10.0,,1,,0.07,0.22,-0.02,,2.76,5.55,1.87,0.78,0.22,2.0,6.0,7.0,1.0,3.0,,,,,,,,5.0,,0.037,2.0,-0.02,1.0,2.0,4.0,,3.0,1.0,1.0,,,,,1.0,1.0,,,0.1486,
14566911,away,Qarabağ FK,Camilo Durán,camilo-duran,C. Durán,F,17,178,12726,M,,1521132,EUR,1013299200,M,17,17,False,8.0,7.0,1.0,1.0,0.0,4.0,4.0,3.0,4.0,,2.0,,,,,,67.0,22.0,6.9,6.0,0.0150772,28.62,7.95321,9.0,,1,,0.12,0.16,0.18,,2.19,3.61,1.34,0.62,0.19,,4.0,5.0,,,,Camilo Durán,,1.0,,,,1.0,,0.0452,,-0.22,,2.0,1.0,,5.0,3.0,2.0,,,,1.0,,,,,,
14566911,away,Qarabağ FK,Leandro Andrade,andrade-leandro,L. Andrade,M,15,176,7913,M,,1048905,EUR,938131200,M,15,15,False,13.0,10.0,1.0,1.0,0.0,2.0,4.0,8.0,9.0,2.0,,,,,,,56.0,22.0,7.8,6.0,0.0447547,28.908,7.49207,3.0,,1,,-0.02,0.24,-0.01,,1.54,3.93,1.43,0.51,0.08,3.0,,1.0,,,,,,,,,,,,0.1716,2.0,0.56,,,,,1.0,,1.0,,1.0,,,,1.0,1.0,,0.243,
14566911,away,Qarabağ FK,Abdellah Zoubir,abdellah-zoubir,A. Zoubir,M,10,180,11604,M,AZ10,214080,EUR,691891200,M,10,10,False,28.0,26.0,,,0.0,11.0,11.0,15.0,17.0,,6.0,,,,,,90.0,46.0,6.7,9.0,0.0514331,29.376,11.83265,13.0,,2,,-0.2,0.56,-0.15,,2.8,6.05,1.96,0.79,0.24,,4.0,6.0,,2.0,1.0,,,,,,,,,0.0619,2.0,-0.44,,2.0,3.0,,2.0,,4.0,,,True,2.0,2.0,,,,,
14566911,away,Qarabağ FK,Nariman Akhundzade,nariman-akhundzade,N. Akhundzade,F,7,185,13343,M,Akhundzade,1156696,EUR,1082678400,F,7,7,False,8.0,5.0,1.0,1.0,0.0,3.0,3.0,2.0,5.0,1.0,1.0,,,,,,67.0,11.0,6.5,3.0,0.00410796,30.636,7.42574,16.0,,0,,0.02,-0.05,0.18,,2.33,3.06,0.99,0.7,0.34,,5.0,3.0,,1.0,1.0,Nariman Akhundzade,,5.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,,,
14566911,away,Qarabağ FK,Marko Janković,marko-jankovic,M. Janković,M,8,172,8159,M,marko10j,189009,EUR,805248000,M,8,8,True,20.0,12.0,5.0,1.0,0.0,10.0,12.0,2.0,8.0,1.0,4.0,,,,,,34.0,29.0,6.5,11.0,0.00416025,25.992,4.27361,2.0,,0,,-0.03,0.06,-0.05,,1.01,2.13,0.78,0.31,0.05,,2.0,4.0,,2.0,,,,,,,,,,,,,,2.0,1.0,,1.0,1.0,1.0,,,,,1.0,,,,,
14566911,away,Qarabağ FK,Emmanuel Addai,addai-emmanuel,E. Addai,M,11,173,6318,M,,1398529,EUR,996624000,F,11,11,True,13.0,10.0,3.0,2.0,0.0,3.0,3.0,7.0,10.0,,4.0,,,,,,34.0,21.0,6.9,5.0,0.0160542,30.348,4.23458,6.0,,1,,-0.1,0.27,0.15,,1.13,1.88,0.76,0.31,0.15,,1.0,4.0,,1.0,,Emmanuel Addai,,,1.0,,1.0,,,0.0204,,-0.08,,1.0,1.0,,1.0,,1.0,,,,,1.0,,,,,
14566911,away,Qarabağ FK,Toral Bayramov,toral-bayramov,T. Bayramov,D,27,185,7400,M,toralbayramov,981246,EUR,982886400,D,27,27,True,6.0,2.0,1.0,,0.0,1.0,3.0,1.0,3.0,,2.0,,,,,,23.0,13.0,6.4,7.0,0.00987646,31.068,2.98707,4.0,,0,,-0.03,0.03,-0.09,,0.81,1.43,0.46,0.19,0.1,,2.0,2.0,,,,,,,,,,,,,,,,2.0,,,2.0,2.0,1.0,,,,,,,,,,
14566911,away,Qarabağ FK,Oleksiy Kashchuk,oleksiy-kashchuk,O. Kashchuk,M,21,180,3346,M,,880229,EUR,962236800,M,21,21,True,4.0,3.0,,,0.0,2.0,2.0,1.0,2.0,1.0,,,,,,,23.0,7.0,6.3,2.0,0.00160352,30.6,2.85942,5.0,,1,,-0.04,,-0.14,,0.85,1.25,0.4,0.26,0.11,,1.0,1.0,1.0,,,,,,1.0,1.0,,,,0.1025,1.0,-0.23,,,,,,,1.0,,,,,,1.0,,,,
14566911,away,Qarabağ FK,Dani Bolt,dani-bolt,Dani Bolt,M,18,183,2733,M,,1017697,EUR,929664000,D,18,18,True,4.0,3.0,,,0.0,3.0,3.0,,1.0,,1.0,,,,,,11.0,7.0,6.5,2.0,5.697e-05,28.332,1.65463,1.0,,0,,-0.03,0.02,-0.09,,0.37,0.82,0.29,0.13,0.04,1.0,,2.0,,,,,,,,,,,,,,,,,,,2.0,2.0,,,,,,,,,,,
14566911,away,Qarabağ FK,Shahrudin Mahammadaliyev,sahrudin-mahammadaliyev,Ş. Mahammadaliev,G,1,185,5783,M,shahrudin1,813105,EUR,771379200,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,away,Qarabağ FK,Fabijan Buntić,fabijan-buntic,F. Buntić,G,97,194,2962,M,,827377,EUR,856742400,G,97,97,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,away,Qarabağ FK,Samy Mmaee,samy-mmaee,S. Mmaee,D,3,185,4497,M,,578198,EUR,842140800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,away,Qarabağ FK,Abbas Hüseynov,abbas-huseynov,A. Hüseynov,D,30,179,2509,M,,548218,EUR,803001600,D,30,30,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,away,Qarabağ FK,Bədavi Hüseynov,bedavi-huseynov,B. Huseynov,D,55,184,3422,M,,149045,EUR,679190400,D,55,55,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,away,Qarabağ FK,Chris Kouakou,chris-kouakou,C. Kouakou,M,6,182,2542,M,,967228,EUR,945216000,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14566911,away,Qarabağ FK,Hikmat Cabrayilzada,hikmat-jabrayilzade,H. Cabrayilzada,M,32,176,2584,M,,1586078,EUR,1185753600,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,Hikmat,Cabrayilzada,,,,,,,,,,,,,,,,,,,,,,,,,,
