match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_errorLeadToAShot,stat_aerialLost,stat_totalContest,stat_wonContest,stat_fouls,stat_keyPass,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_dispossessed,stat_wonTackle,captain,stat_bigChanceCreated,stat_totalOffside,stat_blockedScoringAttempt,stat_goals,stat_goalAssist,stat_bigChanceMissed,player_sofascoreId
11352475,home,Burnley,James Trafford,,,james-trafford,J. Trafford,G,1,197,21722,M,980643,EUR,1034208000,G,1,1,False,20.0,18.0,4.0,2.0,16.0,16.0,2.0,4.0,2.0,2.0,1.0,10.0,1.0,3.0,3.0,1.0,1.0,1.0,90.0,32.0,6.7,2.0,0.0,0.0,0.00252201,0,0.8387,,,,,,,,,,,,,,,,,,,,,,,,,,
11352475,home,Burnley,Connor Roberts,,,connor-roberts,C. Roberts,D,14,175,396,M,804613,EUR,811814400,D,14,14,False,75.0,70.0,2.0,1.0,32.0,35.0,39.0,43.0,,1.0,1.0,5.0,,,,,,,90.0,87.0,6.5,8.0,0.0,0.0,0.116529,0,,3.0,1.0,1.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
11352475,home,Burnley,Ameen Al-Dakhil,Ameen,Al-Dakhil,al-dhakil,A. Al-Dakhil,D,2,185,551,M,1979970,EUR,1015372800,D,28,28,False,78.0,69.0,9.0,2.0,36.0,36.0,34.0,44.0,1.0,4.0,,1.0,2.0,,,,,,90.0,89.0,6.6,12.0,0.0,0.0,0.184393,0,,2.0,1.0,3.0,1.0,,1.0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,
11352475,home,Burnley,Dara O'Shea,,,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,2,2,False,107.0,101.0,7.0,6.0,60.0,60.0,41.0,47.0,3.0,4.0,4.0,4.0,,,,,,,90.0,122.0,7.3,7.0,0.0,0.0,0.0185201,0,,,,2.0,1.0,2.0,4.0,1.0,,1.0,,,,1.0,,,,,,,,,,,,,
11352475,home,Burnley,Hannes Delcroix,,,hannes-delcroix,H. Delcroix,D,3,185,5292,M,826169,EUR,920160000,D,44,44,False,88.0,82.0,4.0,3.0,40.0,41.0,42.0,47.0,1.0,1.0,3.0,6.0,,,,,,,90.0,102.0,7.1,7.0,0.0625,0.0785,0.0368083,2,,,,2.0,,,3.0,,,2.0,,,,2.0,1.0,1.0,1.0,,,,,,,,,,
11352475,home,Burnley,Manuel Benson,,,manuel-benson,M. Benson,M,14,166,3203,M,552632,EUR,859507200,M,10,10,False,10.0,9.0,,,4.0,4.0,5.0,8.0,,3.0,,2.0,,,,,,,45.0,20.0,6.5,8.0,0.0,0.0,0.00230134,0,,2.0,,2.0,,,,1.0,,,2.0,2.0,1.0,,,,2.0,1.0,1.0,,,,,,,,
11352475,home,Burnley,Josh Cullen,,,cullen-josh,J. Cullen,M,24,175,875,M,792122,EUR,828835200,M,24,24,False,77.0,63.0,2.0,,29.0,30.0,34.0,47.0,,4.0,1.0,7.0,2.0,,,,,,90.0,85.0,7.1,15.0,0.0,0.0,0.319673,0,,,,5.0,1.0,1.0,1.0,2.0,,1.0,,,3.0,1.0,,,,,1.0,True,1.0,,,,,,
11352475,home,Burnley,Sander Berge,,,sander-berge,S. Berge,M,16,195,2096,M,793167,EUR,887414400,M,16,16,False,27.0,25.0,1.0,1.0,14.0,14.0,11.0,13.0,,1.0,1.0,4.0,,,,,,,68.0,35.0,6.1,7.0,0.0,0.0,0.0155414,0,,,,7.0,2.0,,,1.0,,1.0,1.0,,1.0,1.0,,,2.0,2.0,,,,,,,,,
11352475,home,Burnley,Luca Koleosho,Luca Koleosho,,luca-koleosho,L. Koleosho,M,24,175,1584,M,1216282,EUR,1095206400,M,30,30,False,30.0,22.0,,,8.0,9.0,15.0,24.0,,5.0,,4.0,1.0,,,,,,68.0,45.0,6.6,14.0,0.0389,0.0,0.0930929,2,,3.0,1.0,6.0,1.0,,,1.0,,1.0,6.0,3.0,,1.0,2.0,,,1.0,1.0,,,2.0,,,,,
11352475,home,Burnley,Zeki Amdouni,,,zeki-amdouni,Z. Amdouni,F,25,183,2739,M,990550,EUR,975888000,F,25,25,False,16.0,15.0,,,6.0,6.0,9.0,10.0,1.0,3.0,,5.0,,,,,,,81.0,26.0,6.6,6.0,0.0511,0.0,0.022532,2,,,,7.0,1.0,1.0,,1.0,,,3.0,1.0,3.0,,1.0,,2.0,1.0,1.0,,,,1.0,,,,
11352475,home,Burnley,Lyle Foster,,,foster-lyle,L. Foster,F,9,180,7126,M,901907,EUR,967939200,F,17,17,False,13.0,10.0,,,6.0,7.0,4.0,7.0,1.0,3.0,1.0,1.0,1.0,,,,,,81.0,24.0,6.8,9.0,0.1253,0.3809,0.00420057,1,,1.0,,8.0,2.0,,,1.0,,,,,2.0,,,1.0,1.0,4.0,,,,1.0,,1.0,,,
11352475,home,Burnley,Jóhann Guðmundsson,,,johann-gudmundsson,J. Guðmundsson,M,7,186,451,M,49805,EUR,656985600,M,7,7,True,27.0,24.0,1.0,,10.0,11.0,16.0,20.0,1.0,3.0,,2.0,1.0,,,,,,45.0,39.0,7.2,8.0,0.0,0.0,0.107855,0,,4.0,2.0,2.0,,,1.0,,,1.0,1.0,1.0,1.0,3.0,,,2.0,,,,,,,,1.0,,
11352475,home,Burnley,Nathan Redmond,,,nathan-redmond,N. Redmond,M,15,173,419,M,115346,EUR,762912000,M,15,15,True,11.0,8.0,1.0,1.0,2.0,2.0,6.0,10.0,,1.0,1.0,1.0,,,,,,,22.0,15.0,6.6,5.0,0.0,0.0,0.00713455,0,,1.0,,,,,,1.0,,,,,,,,,,,,,,1.0,,,,,
