match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_outfielderBlock,stat_interceptionWon,stat_fouls,stat_totalCross,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_blockedScoringAttempt,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_accurateCross,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,stat_totalOffside
12764972,home,NK Olimpija Ljubljana,Ivan Durdov,ivan-durdov,I. Durdov,F,19,192.0,191,M,970515,EUR,963792000,F,19,19,False,22.0,12.0,,,0.0,8.0,8.0,4.0,14.0,7.0,9.0,3.0,1.0,3.0,,,,,90.0,40.0,6.9,15.0,0.013278,1,,,,,2.0,5.0,,,2.0,1.0,,,,,1.0,,,0.0646,1.0,2.0,,1.0,,,,,,1.0
12764972,home,NK Olimpija Ljubljana,Thalisson,thalisson,Thalisson,M,88,183.0,60,M,1138175,EUR,920332800,M,88,88,True,1.0,,,,0.0,,,,1.0,,1.0,,,,,,,,6.0,2.0,3.1,1.0,,0,,Thalisson,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Raul Florucz,raul-florucz,R. Florucz,F,30,182.0,962,M,1022491,EUR,992131200,F,10,10,True,2.0,2.0,,,0.0,1.0,1.0,2.0,3.0,,2.0,,1.0,,,,,,27.0,9.0,6.7,2.0,0.0194915,2,,,,,1.0,3.0,1.0,1.0,,,,,2.0,1.0,2.0,1.0,1.0,0.2685,1.0,,,1.0,1.0,,,,,
12764972,home,NK Olimpija Ljubljana,Antonio Marin,antonio-marin,A. Marin,F,99,182.0,509,M,879722,EUR,978998400,F,99,99,True,5.0,5.0,,,0.0,3.0,3.0,2.0,2.0,2.0,5.0,1.0,,2.0,,,,,21.0,10.0,6.6,1.0,0.00278682,0,,,,,,1.0,1.0,,1.0,,,,,1.0,,,,,,,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Justas Lasickas,justas-lasickas,J. Lasickas,D,23,176.0,286,M,791831,EUR,876096000,D,8,8,True,9.0,6.0,1.0,,0.0,3.0,4.0,3.0,5.0,,1.0,2.0,1.0,,,,,,20.0,16.0,6.2,4.0,0.0005695,0,,,,,,2.0,,,,,1.0,1.0,,,1.0,1.0,,,,1.0,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Denis Pintol,pintol-denis,D. Pintol,G,12,188.0,55,M,997232,EUR,949881600,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Gal Lubej Fink,lubej-fink-gal,G. L. Fink,G,,202.0,35,M,1036262,EUR,1019088000,G,36,36,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Manuel Pedreno,manuel-pedreno,M. Pedreño,D,16,,27,M,1216283,EUR,971049600,D,21,21,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Manuel Pedreño,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Jordi Govea,jordi-govea,J. Govea,D,33,175.0,73,M,902053,EUR,920937600,D,33,33,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Diogo Pinto,pinto-diogo,D. Pinto,M,23,175.0,173,M,991929,EUR,930614400,M,23,23,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Reda Boultam,reda-boultam,R. Boultam,M,24,187.0,83,M,795259,EUR,888883200,M,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Mateo Acimovic,mateo-acimovic,M. Acimovic,M,45,,96,M,1584944,EUR,1191542400,M,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Mateo Acimovic,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,home,NK Olimpija Ljubljana,Dino Kojić,dino-kojic,D. Kojić,M,9,187.0,126,M,1893261,EUR,1112572800,M,9,9,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Dino Kojic,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,away,Cercle Brugge,Maxime Delanghe,maxime-delanghe,M. Delanghe,G,21,189.0,145,M,909953,EUR,990576000,G,21,21,False,22.0,11.0,22.0,11.0,0.0,2.0,3.0,9.0,19.0,,,,7.0,,1.0,1.0,1.0,,90.0,26.0,6.9,11.0,0.00382685,0,-0.1368,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,away,Cercle Brugge,Edgaras Utkus,edgaras-utkus,E. Utkus,D,3,190.0,321,M,921180,EUR,961632000,D,3,3,False,31.0,23.0,3.0,,1.0,14.0,16.0,9.0,15.0,5.0,9.0,1.0,2.0,1.0,,,,,90.0,51.0,7.2,12.0,0.0484412,3,,,,,6.0,9.0,3.0,1.0,1.0,,1.0,3.0,,,,,3.0,0.196,,,,1.0,,,,,,
12764972,away,Cercle Brugge,Christiaan Ravych,ravych-christiaan,C. Ravych,D,66,187.0,209,M,1191212,EUR,1027987200,D,66,66,False,23.0,13.0,4.0,1.0,0.0,5.0,10.0,8.0,13.0,4.0,7.0,2.0,1.0,,,,,,56.0,31.0,7.0,11.0,0.00621092,0,,,,True,3.0,4.0,3.0,3.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,
12764972,away,Cercle Brugge,Senna Miangue,senna-miangue,S. Miangue,D,18,195.0,115,M,827573,EUR,855100800,D,18,18,False,37.0,25.0,11.0,2.0,0.0,15.0,16.0,10.0,21.0,1.0,2.0,3.0,11.0,,,,,,90.0,51.0,6.4,15.0,0.0167854,1,,Senna,Miangue,,3.0,5.0,,,2.0,,1.0,2.0,,1.0,1.0,1.0,,0.0678,1.0,,,,,,,,,
12764972,away,Cercle Brugge,Malamine Efekele,efekele-malamine,M. Efekele,M,21,180.0,213,M,1385508,EUR,1090195200,M,7,7,False,13.0,9.0,1.0,1.0,0.0,,,9.0,14.0,1.0,5.0,,5.0,2.0,,,,,68.0,30.0,6.9,8.0,0.0136172,1,,,,,1.0,4.0,,,1.0,,,1.0,1.0,1.0,2.0,2.0,,0.0306,,1.0,,,,,1.0,,0.0743,
12764972,away,Cercle Brugge,Abu Francis,francis-abu,A. Francis,M,17,182.0,1501,M,988801,EUR,988329600,M,17,17,False,32.0,26.0,,,0.0,9.0,9.0,18.0,24.0,2.0,12.0,,5.0,1.0,,,,,83.0,50.0,7.3,9.0,0.0224582,1,,,,,3.0,5.0,9.0,6.0,2.0,,,1.0,1.0,,,,1.0,0.0122,,1.0,,,1.0,,,,,
12764972,away,Cercle Brugge,Nils De Wilde,de-wilde-nils,N. D. Wilde,M,27,182.0,75,M,1101701,EUR,1043625600,M,27,27,False,49.0,33.0,15.0,6.0,0.0,8.0,10.0,25.0,40.0,,,1.0,9.0,,,,,,90.0,59.0,6.6,22.0,0.0296032,0,,,,,,3.0,,,1.0,1.0,,,1.0,2.0,,,,,,1.0,,,,,,,,
12764972,away,Cercle Brugge,Gary Magnee,magnee-gary,G. Magnee,M,15,173.0,154,M,990265,EUR,939686400,M,15,15,False,30.0,22.0,4.0,1.0,0.0,5.0,7.0,23.0,41.0,,7.0,3.0,2.0,1.0,,,,,90.0,74.0,8.2,27.0,0.291678,3,,,,,,4.0,4.0,3.0,4.0,,1.0,1.0,18.0,2.0,3.0,2.0,,0.1826,1.0,,,4.0,6.0,,2.0,,0.2933,
12764972,away,Cercle Brugge,Alan Minda,minda-alan,A. Minda,F,27,171.0,2591,M,1122552,EUR,1052870400,F,11,11,False,7.0,4.0,,,1.0,,,5.0,9.0,,3.0,,1.0,1.0,,,,,56.0,18.0,7.3,9.0,0.172976,0,,,,,,1.0,,,3.0,,1.0,,2.0,,2.0,2.0,,,,1.0,1.0,2.0,1.0,,,,,
12764972,away,Cercle Brugge,Kazeem Olaigbe,kazeem-olaigbe,K. Olaigbe,F,70,178.0,767,M,1004346,EUR,1041465600,F,19,19,False,27.0,24.0,1.0,1.0,1.0,5.0,5.0,19.0,22.0,1.0,8.0,1.0,3.0,4.0,,,,,90.0,51.0,9.4,12.0,0.760056,3,,,,,1.0,8.0,1.0,,2.0,,1.0,1.0,,,4.0,2.0,1.0,0.3195,,4.0,1.0,3.0,,,2.0,2.0,1.0565,1.0
12764972,away,Cercle Brugge,Felipe Augusto,felipe-augusto,F. Augusto,F,99,187.0,1396,M,1106681,EUR,1077062400,F,10,10,False,6.0,4.0,,,0.0,1.0,1.0,3.0,5.0,4.0,4.0,,,,,,,,68.0,15.0,6.9,7.0,0.0295305,2,,Felipe Augusto,,,4.0,12.0,,,1.0,1.0,,4.0,,1.0,2.0,,,0.7565,1.0,1.0,,1.0,,,1.0,1.0,0.9832,1.0
12764972,away,Cercle Brugge,Ibrahim Diakité,ibrahim-diakite,I. Diakité,D,2,178.0,2178,M,1168646,EUR,1067558400,D,2,2,True,9.0,7.0,1.0,,0.0,2.0,2.0,5.0,7.0,,1.0,,,,,,,,34.0,12.0,6.8,2.0,0.0282402,0,,Ibrahim Diakité,,,1.0,2.0,1.0,1.0,,1.0,,1.0,,,,,,,,,,2.0,,,,,,
12764972,away,Cercle Brugge,Paris Brunner,paris-brunner,P. Brunner,F,29,185.0,2040,M,1403216,EUR,1139961600,F,13,13,True,6.0,1.0,,,0.0,,,1.0,6.0,1.0,2.0,,1.0,1.0,,,,,34.0,18.0,6.2,14.0,0.118522,1,,,,,1.0,9.0,,,2.0,,,1.0,,1.0,2.0,,,0.1677,,4.0,,,,,1.0,,0.501,
12764972,away,Cercle Brugge,Thibo Somers,somers-thibo,T. Somers,F,24,183.0,225,M,1002804,EUR,921542400,F,34,34,True,13.0,9.0,1.0,1.0,0.0,2.0,4.0,7.0,11.0,,2.0,,3.0,1.0,,,,,22.0,28.0,6.7,11.0,0.00786155,0,,,,,1.0,4.0,1.0,,,,1.0,,2.0,1.0,1.0,,,,,1.0,,,,,,,,
12764972,away,Cercle Brugge,Kévin Denkey,kevin-denkey,K. Denkey,F,9,181.0,3514,M,862470,EUR,975542400,F,9,9,True,9.0,7.0,,,1.0,,,7.0,9.0,2.0,4.0,,3.0,2.0,,,,,22.0,15.0,8.3,4.0,0.0388424,1,,,,,1.0,1.0,,,2.0,,1.0,,,,,,,0.4961,,,,1.0,,,1.0,1.0,0.988,
12764972,away,Cercle Brugge,Hannes Van Der Bruggen,hannes-van-der-bruggen,H. V. D. Bruggen,M,28,180.0,74,M,94290,EUR,733622400,M,28,28,True,8.0,7.0,1.0,1.0,0.0,6.0,6.0,1.0,2.0,,,1.0,2.0,,,,,,14.0,11.0,6.7,1.0,0.00045491,0,,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,
12764972,away,Cercle Brugge,Bas Langenbick,langenbick-bas,B. Langenbick,G,84,189.0,32,M,1191211,EUR,1055635200,G,84,84,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,away,Cercle Brugge,Mathis Roete,mathis-roete,M. Roete,G,,193.0,10,M,2015195,EUR,1171929600,G,91,91,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Mathis Roete,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,away,Cercle Brugge,Dalangunypole Gomis,dalangunypole-gomis,D. Gomis,D,4,184.0,50,M,1514298,EUR,1088380800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,away,Cercle Brugge,Jonas Lietaert,lietaert-jonas,J. Lietaert,D,76,190.0,52,M,1469335,EUR,1089936000,D,76,76,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Jonas Lietaert,,,,,,,,,,,,,,,,,,,,,,,,,,
12764972,away,Cercle Brugge,Lawrence Agyekum,lawrence-agyekum,L. Agyekum,M,6,174.0,953,M,1185568,EUR,1069545600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,0,,Lawrence Agyekum,,,,,,,,,,,,,,,,,,,,,,,,,,
