match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,captain,stat_aerialLost,stat_outfielderBlock,stat_challengeLost,stat_unsuccessfulTouch,stat_blockedScoringAttempt,stat_clearanceOffLine,stat_fouls,player_sofascoreId,stat_bigChanceMissed,stat_penaltyWon,stat_goals,stat_penaltyFaced,stat_penaltyConceded,stat_errorLeadToAGoal,stat_totalOffside
14035875,home,Royale Union Saint-Gilloise,Kjell Scherpen,kjell-scherpen,K. Scherpen,G,37,205,781,M,852394,EUR,948585600,G,37,37,False,27.0,20.0,12.0,5.0,0.0,18.0,18.0,2.0,9.0,3.0,5.0,2.0,3.0,3.0,90.0,36.0,7.3,7.0,0.00173607,0.4888,0,0.2421,0.04,0.0,0.23,0.41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Ross Sykes,ross-sykes,R. Sykes,D,26,196,234,M,845558,EUR,922406400,D,26,26,False,46.0,43.0,9.0,6.0,0.0,26.0,26.0,17.0,20.0,10.0,7.0,,,,90.0,79.0,8.5,6.0,0.0810527,,3,,0.38,0.41,0.55,,,,1.0,1.0,2.0,2.0,9.0,1.0,2.0,1.0,1.0,2.0,1.0,1.0,3.0,5.0,2.0,1.0,0.1562,0.3956,2.0,-0.52,,,,,,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Christian Burgess,christian-burgess,C. Burgess,D,16,196,311,M,303634,EUR,686793600,D,16,16,False,53.0,48.0,5.0,3.0,0.0,39.0,39.0,9.0,14.0,6.0,1.0,,,,90.0,67.0,7.5,5.0,0.00516551,,0,,0.22,0.07,0.37,,,,,,2.0,2.0,4.0,,,,,,,,,1.0,,1.0,,,,,True,2.0,2.0,,,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Fedde Leysen,fedde-leysen,F. Leysen,D,48,191,390,M,1088899,EUR,1057708800,D,48,48,False,54.0,47.0,9.0,3.0,0.0,32.0,33.0,15.0,21.0,6.0,7.0,,,,90.0,81.0,7.5,13.0,0.00530536,,0,,0.21,0.04,0.19,,Fedde Leysen,,,,1.0,2.0,6.0,,,,,,,,,5.0,4.0,,,,,,,,,2.0,2.0,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Anan Khalaili,khalaili-anan,A. Khalaili,M,25,183,2317,M,1403362,EUR,1094169600,M,25,25,False,35.0,27.0,5.0,3.0,0.0,9.0,10.0,18.0,25.0,1.0,6.0,,,,90.0,53.0,7.5,15.0,0.0684255,,1,,0.33,0.03,-0.04,,,,1.0,,1.0,4.0,5.0,,1.0,1.0,,,,,1.0,2.0,2.0,1.0,0.0178,,,-0.26,,,1.0,3.0,5.0,1.0,1.0,1.0,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Adem Zorgane,adem-zorgane,A. Zorgane,M,8,184,6525,M,1000472,EUR,947116800,M,8,8,False,37.0,28.0,4.0,2.0,0.0,9.0,12.0,19.0,25.0,4.0,5.0,,,,90.0,50.0,6.7,15.0,0.0284461,,1,,0.19,0.02,-0.03,,,,,,2.0,4.0,2.0,1.0,1.0,,,1.0,,,1.0,,,,0.1026,,,-0.46,,,,1.0,4.0,,,1.0,AdemZorgane,1.0,,,,,,
14035875,home,Royale Union Saint-Gilloise,Mathias Rasmussen,mathias-rasmussen,M. Rasmussen,M,20,180,239,M,834244,EUR,880416000,M,4,4,False,37.0,27.0,12.0,7.0,0.0,13.0,14.0,14.0,23.0,1.0,4.0,,,,90.0,57.0,8.0,13.0,0.0657517,,1,,0.61,0.02,0.16,,,,1.0,1.0,1.0,4.0,10.0,1.0,1.0,,,1.0,,,3.0,6.0,4.0,3.0,0.0109,,1.0,-0.1,,,,1.0,1.0,,,1.0,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Ousseynou Niang,ousseynou-niang,O. Niang,M,22,168,3149,M,880780,EUR,1002844800,M,22,22,False,28.0,20.0,4.0,1.0,0.0,8.0,9.0,12.0,19.0,,5.0,,,,90.0,59.0,7.5,21.0,0.00790706,,0,,-0.15,0.24,0.16,,,,2.0,,,6.0,12.0,,7.0,3.0,,,,,,1.0,,8.0,,,,,,1.0,,,6.0,,,1.0,,,1.0,,,,,
14035875,home,Royale Union Saint-Gilloise,Kevin Rodriguez,rodriguez-kevin,K. Rodríguez,F,13,190,3056,M,1431770,EUR,952128000,F,13,13,False,10.0,8.0,1.0,1.0,0.0,4.0,5.0,4.0,5.0,1.0,1.0,,,,62.0,24.0,6.5,7.0,0.0175807,,3,,-0.15,0.4,0.17,,Kevin Rodríguez,,,,,6.0,3.0,3.0,,,,2.0,1.0,1.0,,2.0,,1.0,0.2064,0.0316,,-0.66,,2.0,,,2.0,,,1.0,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Raul Florucz,raul-florucz,R. Florucz,F,30,182,964,M,1022491,EUR,992131200,F,30,30,False,10.0,9.0,,,0.0,2.0,2.0,7.0,8.0,,2.0,,,,74.0,23.0,7.0,8.0,0.0940329,,2,,0.29,0.13,-0.04,,,,2.0,1.0,,4.0,2.0,2.0,2.0,1.0,,,1.0,,,1.0,,,0.8285,0.9349,2.0,0.32,,,,1.0,3.0,1.0,,,,,,1.0,,,,
14035875,home,Royale Union Saint-Gilloise,Anouar Ait El Hadj,anouar-ait-el-hadj,A. A. E. Hadj,M,10,167,2677,M,964764,EUR,1019260800,F,10,10,False,24.0,21.0,3.0,3.0,0.0,6.0,6.0,15.0,18.0,,1.0,,,,85.0,39.0,6.8,9.0,0.134803,,2,,0.34,0.15,0.13,,,,4.0,2.0,,4.0,1.0,,3.0,1.0,,1.0,1.0,,,,,,0.2312,0.7374,3.0,-0.51,,,,,1.0,,,2.0,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Promise David,promise-david,P. David,F,12,196,4992,M,1119328,EUR,994118400,F,12,12,True,6.0,2.0,,,0.0,,1.0,2.0,5.0,1.0,1.0,,,,28.0,12.0,7.6,6.0,0.00062014,,1,,-0.01,0.02,-0.02,,Promise David,,,,2.0,2.0,3.0,1.0,,,,,1.0,,,,,1.0,0.606,0.9181,,0.56,,1.0,,,1.0,,,,,,,1.0,,,,
14035875,home,Royale Union Saint-Gilloise,Mohammed Fuseini,mohammed-fuseini,M. Fuseini,F,7,169,1062,M,1212237,EUR,1021507200,F,7,7,True,,,,,0.0,,,,,,1.0,,,,16.0,7.0,6.3,3.0,7.761e-05,,2,,,-0.22,0.0,,Mohammed Fuseini,,,,,4.0,1.0,1.0,2.0,,,,,,,,,1.0,0.078,,,-0.01,,1.0,,,,2.0,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Marc Giger,marc-giger,M. Giger,M,20,186,215,M,1406947,EUR,1080345600,F,20,20,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,11.0,2.0,6.7,1.0,0.0434625,,0,,0.2,,0.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Vic Chambaere,chambaere-vic,V. Chambaere,G,1,190,143,M,1108599,EUR,1042156800,G,1,1,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Mamadou Barry,mamadou-barry,M. Barry,D,3,195,286,M,1839317,EUR,1111276800,D,3,3,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Mamadou Barry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Guillaume François,guillaume-francois,G. François,M,19,174,65,M,45897,EUR,644371200,D,19,19,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Alessio Castro-Montes,alessio-castro-montes,A. Castro-Montes,M,21,175,290,M,839898,EUR,863827200,M,21,21,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Guilherme Smith,guilherme-da-silva,G. Smith,F,11,183,665,M,1820381,EUR,1055289600,M,77,77,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,home,Royale Union Saint-Gilloise,Cristian Makate,cristian-makate,C. Makate,F,29,178,106,M,1825873,EUR,1032480000,F,31,31,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Cristian Makate,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,away,RSC Anderlecht,Colin Coosemans,colin-coosemans,C. Coosemans,G,26,185,265,M,122399,EUR,712800000,G,26,26,False,29.0,21.0,16.0,8.0,0.0,14.0,16.0,7.0,13.0,,10.0,2.0,3.0,,90.0,36.0,7.5,8.0,0.0106145,0.4994,0,1.0175,0.24,0.04,-0.12,0.42,,,,,,,,,,,,,,,,,,,,,,,True,,,,,,,,,,,,1.0,,,
14035875,away,RSC Anderlecht,Tristan Degreef,degreef-tristan,T. Degreef,M,83,177,393,M,1436187,EUR,1106092800,D,83,83,False,22.0,15.0,,,0.0,5.0,7.0,10.0,15.0,2.0,4.0,,,,84.0,40.0,6.1,12.0,0.0922099,,2,,-0.31,0.13,-0.33,,,,1.0,,,4.0,5.0,,3.0,2.0,,,1.0,,,2.0,2.0,1.0,0.1392,,1.0,-0.2,,1.0,2.0,,1.0,1.0,,2.0,,1.0,,,,1.0,,
14035875,away,RSC Anderlecht,Lucas Hey,lucas-hey,L. Hey,D,3,189,338,M,1122698,EUR,1050192000,D,3,3,False,49.0,39.0,8.0,5.0,0.0,20.0,26.0,19.0,23.0,6.0,4.0,,,,90.0,63.0,6.8,12.0,0.0202789,,0,,0.27,0.03,-0.21,,Lucas Hey,,,,3.0,2.0,5.0,,,,,,,,2.0,1.0,1.0,1.0,,,,,,,1.0,1.0,1.0,,,1.0,,,,,,,,
14035875,away,RSC Anderlecht,Marco Kana,marco-kana,M. Kana,D,55,183,383,M,964759,EUR,1028764800,D,55,55,False,41.0,40.0,3.0,2.0,0.0,27.0,27.0,13.0,14.0,6.0,1.0,,,,90.0,53.0,6.2,3.0,0.00552549,,0,,0.21,0.01,-0.51,,,,,,1.0,1.0,3.0,,,,,,,,,2.0,1.0,,,,,,,,1.0,,2.0,,,1.0,,,,,,,1.0,
14035875,away,RSC Anderlecht,Ludwig Augustinsson,ludwig-augustinsson,L. Augustinsson,D,6,181,394,M,138546,EUR,766886400,D,6,6,False,33.0,23.0,6.0,1.0,0.0,10.0,15.0,13.0,18.0,4.0,3.0,,,,90.0,55.0,6.2,17.0,0.21092,,0,,0.15,-0.75,-0.41,,,,4.0,,1.0,3.0,4.0,1.0,,,,,,,2.0,3.0,2.0,,,,,,,1.0,,1.0,,,,,,,,,,,,
14035875,away,RSC Anderlecht,Nathan-Dylan Saliba,nathan-saliba,N. Saliba,M,13,173,636,M,1093229,EUR,1076112000,M,13,13,False,39.0,30.0,3.0,2.0,0.0,10.0,14.0,20.0,25.0,,3.0,,,,81.0,51.0,6.3,11.0,0.16981,,2,,0.13,0.0,-0.08,,Nathan Saliba,,,,,3.0,5.0,,2.0,1.0,1.0,2.0,,,,3.0,2.0,1.0,0.0255,,2.0,-0.19,,,,,1.0,,,2.0,,,,,,,,
14035875,away,RSC Anderlecht,Enric Llansana,enric-llansana,E. Llansana,M,24,183,329,M,916951,EUR,987033600,M,24,24,False,40.0,32.0,,,0.0,16.0,18.0,16.0,22.0,3.0,3.0,,,,66.0,51.0,6.5,10.0,0.0746793,,1,,-0.22,0.03,-0.05,,,,,,,3.0,3.0,,,,,,1.0,,,2.0,1.0,1.0,0.0263,0.0261,1.0,-0.06,,,,3.0,2.0,,,,,,,,,,,
14035875,away,RSC Anderlecht,César Huerta,cesar-huerta,C. Huerta,M,21,173,5239,M,905257,EUR,975801600,M,21,21,False,35.0,25.0,3.0,,0.0,4.0,6.0,21.0,29.0,,3.0,,,,73.0,58.0,5.8,20.0,0.149996,,1,,-0.25,-0.68,-0.05,,,,,,,9.0,5.0,3.0,1.0,,,1.0,,1.0,,3.0,3.0,2.0,0.1031,,1.0,-0.16,,3.0,,,5.0,,,2.0,,,,,,,,
14035875,away,RSC Anderlecht,Thorgan Hazard,thorgan-hazard,T. Hazard,F,11,174,3646,M,94286,EUR,733363200,M,11,11,False,29.0,23.0,1.0,,0.0,11.0,12.0,12.0,17.0,1.0,3.0,,,,90.0,60.0,6.2,22.0,0.271206,,2,,0.3,0.39,-0.09,,,,4.0,1.0,,14.0,6.0,3.0,8.0,3.0,,,1.0,,,3.0,1.0,,0.4497,0.1179,1.0,-0.31,,2.0,,1.0,5.0,1.0,,3.0,THazard,1.0,,,,,,
14035875,away,RSC Anderlecht,Nilson Angulo,nilson-angulo,N. Angulo,F,10,182,4530,M,1116571,EUR,1055980800,M,19,19,False,28.0,23.0,1.0,,0.0,7.0,9.0,16.0,19.0,2.0,3.0,,,,83.0,56.0,6.0,18.0,0.0571215,,0,,0.0,-0.19,0.23,,Nilson Angulo,,4.0,,,8.0,3.0,2.0,4.0,2.0,,,,,3.0,1.0,1.0,,,,,,,,,1.0,3.0,,,3.0,,,,,,,,2.0
14035875,away,RSC Anderlecht,Luis Vázquez,luis-vazquez,L. Vázquez,F,19,191,1685,M,974713,EUR,988070400,F,20,20,False,14.0,11.0,,,0.0,3.0,3.0,8.0,11.0,,1.0,,,,73.0,24.0,6.1,6.0,0.0543784,,1,,-0.08,-0.52,0.13,,,,,,2.0,3.0,3.0,1.0,,,1.0,,1.0,,,1.0,1.0,,0.0325,0.0982,1.0,0.09,,2.0,,,2.0,,,,,,,,,,,1.0
14035875,away,RSC Anderlecht,Nathan De Cat,nathan-de-cat,N. D. Cat,M,74,192,1673,M,1637689,EUR,1216425600,M,74,74,True,10.0,7.0,1.0,,0.0,5.0,7.0,2.0,3.0,,2.0,,,,24.0,12.0,6.2,5.0,0.00076014,,0,,-0.06,0.02,-0.07,,Nathan De Cat,,1.0,,,2.0,,,,,,,,,,,,,,,,,,2.0,,,1.0,,,,,,,,,,,
14035875,away,RSC Anderlecht,Mario Stroeykens,mario-stroeykens,M. Stroeykens,M,29,177,3682,M,1101702,EUR,1096416000,M,29,29,True,9.0,8.0,1.0,1.0,0.0,3.0,3.0,5.0,6.0,,,,,,17.0,12.0,6.5,2.0,0.00427097,,0,,0.06,0.0,-0.04,,Mathieu,Stroeykens,,,,2.0,1.0,,1.0,,,,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,,,,,
14035875,away,RSC Anderlecht,Kasper Dolberg,kasper-dolberg,K. Dolberg,F,9,187,4191,M,795761,EUR,876096000,F,12,12,True,3.0,2.0,,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,17.0,7.0,6.4,4.0,0.00057403,,0,,-0.02,-0.11,-0.01,,,,,,,2.0,1.0,,2.0,,,,,,,,,1.0,,,,,,,,,1.0,,,,KDolberg,,,,,,,
14035875,away,RSC Anderlecht,Killian Sardella,killian-sardella,K. Sardella,D,54,177,482,M,909964,EUR,1020297600,D,54,54,True,2.0,2.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,,,,,,12.0,4.0,6.2,1.0,0.00046583,,0,,0.0,0.01,-0.18,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,,,2.0,,,,,,,,
14035875,away,RSC Anderlecht,Mads Juhl Kikkenborg,kikkenborg-mads-juhl,M. J. Kikkenborg,G,16,197,183,M,984005,EUR,939254400,G,16,16,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,away,RSC Anderlecht,Jan-Carlo Simić,jan-carlo-simic,J. Simić,D,4,185,1987,M,1214992,EUR,1114992000,D,4,4,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,Jan-Carlo Simić,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,away,RSC Anderlecht,Yasin Özcan,yasin-ozcan,Y. Özcan,D,58,185,1802,M,1392102,EUR,1145491200,D,58,58,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,away,RSC Anderlecht,Yari Verschaeren,verschaeren-yari,Y. Verschaeren,M,10,172,1145,M,901898,EUR,994896000,M,10,10,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14035875,away,RSC Anderlecht,Ali Maamar,ali-maamar,A. Maamar,M,79,182,2960,M,1440668,EUR,1111536000,D,79,79,True,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
