match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,stat_duelWon,stat_onTargetScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_fouls,stat_keyPass,stat_shotOffTarget,captain,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_bigChanceMissed,stat_unsuccessfulTouch,stat_wasFouled,stat_challengeLost,player_lastName,stat_errorLeadToAShot,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_totalOffside,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
12437791,home,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,27.0,15.0,16.0,4.0,0.0,11.0,14.0,4.0,13.0,4.0,1.0,4.0,90.0,34.0,7.5,12.0,0.00068895,0,0.7447,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12437791,home,Valencia,Cristhian Mosquera,cristhian-mosquera,C. Mosquera,D,3,191,15807,M,,1144630,EUR,1088294400,D,3,3,False,26.0,21.0,2.0,1.0,0.0,13.0,17.0,8.0,9.0,3.0,,,90.0,42.0,8.0,7.0,0.00559103,1,,Cristhian Mosquera,3.0,1.0,1.0,3.0,2.0,3.0,2.0,0.1859,0.6239,,,,,,,,,,,,,,,,,,,,,,,,,
12437791,home,Valencia,César Tárrega,cesar-tarrega,C. Tárrega,D,5,193,816,M,,996928,EUR,1014681600,D,15,15,False,31.0,26.0,6.0,3.0,0.0,20.0,21.0,6.0,10.0,2.0,,,90.0,39.0,7.2,7.0,0.0369205,0,,,6.0,,,3.0,,1.0,,,,1.0,5.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,
12437791,home,Valencia,Mouctar Diakhaby,mouctar-diakhaby,M. Diakhaby,D,4,192,4026,M,mouctar_dkh,797306,EUR,850953600,D,4,4,False,22.0,14.0,6.0,1.0,0.0,10.0,14.0,4.0,8.0,1.0,,,58.0,28.0,7.7,8.0,0.00511421,3,,,5.0,1.0,1.0,2.0,,1.0,1.0,0.3972,0.8656,,4.0,1.0,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,,
12437791,home,Valencia,José Luis Gayà,jose-luis-gaya,J. L. Gayà,D,14,172,1685,M,,227922,EUR,801360000,D,14,14,False,31.0,26.0,4.0,2.0,0.0,13.0,14.0,14.0,21.0,9.0,,,90.0,67.0,7.5,15.0,0.0536529,2,,,11.0,,,2.0,1.0,8.0,4.0,0.3599,,1.0,,4.0,,,1.0,,2.0,True,4.0,1.0,4.0,2.0,1.0,3.0,1.0,,,,,,,,,
12437791,home,Valencia,Javier Guerra,javier-guerra,J. Guerra,M,8,187,1800,M,,1122610,EUR,1052784000,M,8,8,False,37.0,31.0,3.0,2.0,0.0,12.0,14.0,19.0,26.0,8.0,,,90.0,60.0,6.3,18.0,0.0306092,2,,,4.0,,,,1.0,4.0,3.0,0.0278,,,,12.0,2.0,,3.0,,2.0,,3.0,,5.0,,,2.0,,3.0,,,,,,,,
12437791,home,Valencia,Enzo Barrenechea,enzo-barrenechea,E. Barrenechea,M,5,186,6499,M,,1087316,EUR,990489600,M,5,5,False,43.0,34.0,8.0,4.0,0.0,16.0,20.0,18.0,23.0,3.0,,,77.0,55.0,7.0,12.0,0.0194432,1,,,4.0,,,,2.0,4.0,3.0,0.1795,,1.0,,4.0,1.0,1.0,2.0,1.0,1.0,,,,,,,2.0,,,,1.0,,,,,,
12437791,home,Valencia,Luis Rioja,luis-rioja,L. Rioja,M,11,173,860,M,,900433,EUR,750729600,M,22,22,False,36.0,26.0,2.0,,0.0,10.0,14.0,16.0,29.0,5.0,,,90.0,58.0,6.8,20.0,0.022005,1,,,3.0,1.0,,2.0,1.0,,,0.0155,0.0513,,,4.0,1.0,,,,,,7.0,,2.0,,,,3.0,1.0,,,,,,,,
12437791,home,Valencia,Diego López,diego-lopez,D. López,M,16,172,1350,M,,998950,EUR,1021248000,M,16,16,False,20.0,14.0,,,1.0,2.0,2.0,12.0,18.0,4.0,,,71.0,37.0,7.6,11.0,0.838343,5,,,3.0,1.0,,,1.0,,,0.2616,0.5408,6.0,1.0,7.0,,,,3.0,2.0,,,,2.0,1.0,,4.0,1.0,,,,1.0,2.0,,,,
12437791,home,Valencia,André Almeida,andre-almeida,A. Almeida,M,10,176,1200,M,,845693,EUR,959644800,M,10,10,False,31.0,28.0,1.0,,1.0,8.0,10.0,25.0,30.0,3.0,,,77.0,52.0,7.8,10.0,0.564927,0,,,3.0,,,1.0,,3.0,2.0,,,1.0,,5.0,3.0,,,6.0,,,9.0,5.0,,,,,,1.0,,,,,,,,
