match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_interceptionWon,player_firstName,stat_accurateCross,stat_dispossessed,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_shotValueNormalized,stat_unsuccessfulTouch,stat_fouls,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_shotOffTarget,captain,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_totalOffside,player_sofascoreId,stat_goodHighClaim,stat_punches,player_lastName,stat_hitWoodwork
14083138,home,Espanyol,Marko Dmitrović,marko-dmitrovic,M. Dmitrović,G,13,194,1184,M,94527,EUR,696211200,G,13,13,False,28.0,15.0,14.0,1.0,0.0,13.0,17.0,2.0,11.0,1.0,6.0,2.0,3.0,1.0,1.0,90.0,35.0,7.3,14.0,0.00053709,0.3241,0,0.566,0.04,0.0,0.29,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083138,home,Espanyol,Omar El Hilali,omar-el-hilali,O. E. Hilali,D,23,183,6663,M,1064026,EUR,1063324800,D,23,23,False,48.0,33.0,11.0,2.0,0.0,19.0,26.0,14.0,22.0,1.0,5.0,,,,,90.0,70.0,7.7,17.0,0.0175639,,0,,0.17,0.19,0.29,,2.0,3.0,2.0,4.0,8.0,1.0,1.0,4.0,3.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
14083138,home,Espanyol,Fernando Calero,fernando-calero,F. Calero,D,5,183,302,M,857205,EUR,811036800,D,5,5,False,60.0,55.0,3.0,1.0,0.0,43.0,46.0,12.0,14.0,8.0,5.0,,,,,90.0,72.0,7.0,5.0,0.00377878,,0,,0.12,0.11,0.4,,,6.0,2.0,6.0,3.0,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
14083138,home,Espanyol,Leandro Cabrera,leandro-cabrera,L. Cabrera,D,6,190,819,M,81992,EUR,677116800,D,6,6,False,49.0,41.0,4.0,2.0,0.0,33.0,33.0,8.0,16.0,8.0,1.0,,,,,90.0,61.0,7.5,8.0,0.00661756,,0,,0.15,0.01,0.44,,,,4.0,,5.0,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
14083138,home,Espanyol,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,1396048,EUR,1004313600,D,22,22,False,35.0,28.0,4.0,2.0,0.0,9.0,11.0,19.0,24.0,2.0,7.0,,,,,90.0,57.0,9.0,11.0,0.31575,,1,,0.48,0.16,0.3,,3.0,,1.0,1.0,6.0,,1.0,4.0,2.0,1.0,,Carlos Romero,1.0,1.0,1.0,1.0,0.0526,0.6927,1.0,0.54,,,,,,,,,,,,,,,
14083138,home,Espanyol,Pol Lozano,pol-lozano,P. Lozano,M,10,176,521,M,826010,EUR,939168000,M,10,10,False,44.0,37.0,2.0,1.0,0.0,19.0,21.0,18.0,23.0,1.0,4.0,,,,,90.0,51.0,6.6,9.0,0.0414796,,0,,0.25,0.06,0.13,,,,,6.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,1.0,6.0,,,,,,,,,,,,,
14083138,home,Espanyol,Edu Expósito,edu-exposito,E. Expósito,M,8,175,1017,M,877262,EUR,838857600,M,8,8,False,44.0,38.0,5.0,2.0,0.0,19.0,20.0,19.0,24.0,2.0,2.0,,,,,66.0,59.0,7.2,10.0,0.332822,,0,,0.57,0.09,-0.04,,6.0,1.0,1.0,4.0,3.0,,,,,1.0,1.0,,3.0,1.0,,,,,3.0,,,2.0,1.0,1.0,1.0,,,,,,,,,,
14083138,home,Espanyol,Tyrhys Dolan,tyrhys-dolan,T. Dolan,M,24,170,687,M,1063015,EUR,1009497600,M,24,24,False,20.0,14.0,1.0,,0.0,3.0,6.0,11.0,14.0,1.0,4.0,,,,,79.0,36.0,6.5,16.0,0.00759555,,0,,-0.2,-0.42,-0.02,,5.0,1.0,1.0,5.0,5.0,1.0,,1.0,,2.0,,Tyrhys Dolan,,2.0,,,,,,,3.0,1.0,1.0,1.0,,,,,,,,,,,
14083138,home,Espanyol,Pere Milla,pere-milla,P. Milla,M,11,179,867,M,175185,EUR,717206400,M,11,11,False,22.0,14.0,1.0,,0.0,3.0,3.0,11.0,19.0,,2.0,,,,,79.0,35.0,6.5,12.0,0.334122,,4,,0.45,0.26,-0.1,,,3.0,,8.0,2.0,2.0,,2.0,1.0,,,,,3.0,2.0,,0.1832,0.2319,2.0,-0.61,,,,,1.0,2.0,,,,,,,,,
14083138,home,Espanyol,Javi Puado,javi-puado,J. Puado,M,7,178,1352,M,891511,EUR,896054400,M,7,7,False,24.0,18.0,,,0.0,5.0,7.0,13.0,17.0,1.0,4.0,,,,,84.0,37.0,6.3,10.0,0.0425873,,1,,-0.18,0.1,-0.08,,1.0,2.0,,4.0,3.0,2.0,,1.0,,2.0,,,,,,,0.161,,2.0,-0.51,3.0,,,,,1.0,True,1.0,,,,,,,
