match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalClearance,stat_outfielderBlock,stat_totalTackle,stat_wasFouled,stat_keyPass,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_fouls,stat_wonTackle,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_interceptionWon,stat_unsuccessfulTouch,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_goalAssist,captain,stat_bigChanceMissed,stat_accurateCross,stat_blockedScoringAttempt,stat_savedShotsFromInsideTheBox,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_totalOffside,stat_hitWoodwork
10408395,home,Atlético Madrid,Jan Oblak,jan-oblak,J. Oblak,G,13,189,12131,M,oblakjan,69768,EUR,726364800,G,13,13,False,28.0,21.0,13.0,6.0,20.0,22.0,1.0,6.0,10.0,1.0,1.0,90.0,39.0,7.1,7.0,0.0,0.0,0.00017948,0,0.0184,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Nahuel Molina,nahuel-molina,N. Molina,D,16,175,13426,M,nahuelmolina_35,831799,EUR,891820800,D,16,16,False,49.0,38.0,7.0,3.0,25.0,28.0,13.0,25.0,1.0,,,90.0,73.0,6.9,17.0,0.0,0.0,0.0481328,0,,4.0,2.0,2.0,2.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Stefan Savić,stefan-savic,S. Savić,D,15,186,1712,M,,76265,EUR,663292800,D,15,15,False,61.0,54.0,4.0,1.0,46.0,49.0,8.0,12.0,4.0,,,90.0,67.0,7.0,7.0,0.0,0.0,0.00163358,0,,,2.0,7.0,,4.0,,,,,,,1.0,7.0,1.0,,,,,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,José María Giménez,jose-maria-gimenez,J. M. Giménez,D,2,185,5874,M,JoseMaGimenez13,325355,EUR,790560000,D,2,2,False,53.0,44.0,9.0,4.0,38.0,41.0,6.0,12.0,1.0,,,90.0,63.0,7.3,9.0,0.0,0.0,0.00184513,0,,,1.0,4.0,,4.0,1.0,2.0,,,,,,2.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Mario Hermoso,mario-hermoso,M. Hermoso,D,22,184,2630,M,,353130,EUR,803433600,D,22,22,False,69.0,57.0,10.0,8.0,39.0,42.0,18.0,28.0,7.0,,,90.0,94.0,7.5,19.0,0.0,0.0,0.284987,0,,1.0,4.0,5.0,1.0,5.0,,1.0,,1.0,,,1.0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Yannick Carrasco,yannick-carrasco,Y. Carrasco,F,10,180,4728,M,yannickferreiracarrasco,182001,EUR,747100800,D,21,21,False,35.0,30.0,1.0,,11.0,12.0,19.0,26.0,5.0,,,70.0,51.0,7.5,11.0,0.3057,0.9837,0.0330416,3,,3.0,6.0,4.0,3.0,1.0,,3.0,,,,,,,1.0,,1.0,2.0,1.0,,1.0,1.0,1.0,2.0,1.0,,,,,,,,,,,
10408395,home,Atlético Madrid,Marcos Llorente,marcos-llorente,M. Llorente,D,14,184,9206,M,marcosllorente,353138,EUR,791424000,M,14,14,False,31.0,29.0,3.0,3.0,12.0,12.0,17.0,19.0,6.0,,,70.0,39.0,7.4,4.0,0.0963,0.0332,0.0606001,2,,,3.0,1.0,1.0,,,,1.0,2.0,,,,,2.0,,,,,1.0,1.0,2.0,1.0,1.0,,1.0,,,,,,,,,,
10408395,home,Atlético Madrid,Koke,koke,Koke,M,6,177,5822,M,Koke6,84539,EUR,694828800,M,6,6,False,77.0,72.0,10.0,9.0,48.0,49.0,24.0,28.0,4.0,,,77.0,90.0,7.4,6.0,0.0,0.0,0.0229951,0,,,1.0,5.0,1.0,,,3.0,2.0,,,,,,,2.0,,,,,1.0,1.0,,,,,True,,,,,,,,,
10408395,home,Atlético Madrid,Rodrigo de Paul,rodrigo-de-paul,R. de Paul,M,7,180,54582,M,RodridePaul,249399,EUR,769737600,M,5,5,False,46.0,40.0,9.0,7.0,19.0,20.0,21.0,26.0,3.0,,,64.0,56.0,7.9,9.0,0.0556,0.0,0.173194,1,,,1.0,5.0,,,,3.0,1.0,2.0,,,,1.0,,1.0,1.0,,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,
10408395,home,Atlético Madrid,Memphis Depay,memphis-depay,M. Depay,F,10,176,76320,M,Memphis,138833,EUR,761097600,F,9,9,False,14.0,13.0,,,7.0,7.0,6.0,7.0,,,,64.0,26.0,5.7,4.0,1.0718,0.5001,0.22475,4,,,6.0,4.0,,,,1.0,3.0,1.0,,,3.0,,1.0,,1.0,1.0,,,,1.0,3.0,1.0,,,,3.0,,,,,,,,
10408395,home,Atlético Madrid,Antoine Griezmann,antoine-griezmann,A. Griezmann,F,7,176,100258,M,AGriez,85859,EUR,669513600,F,8,8,False,48.0,42.0,2.0,2.0,18.0,20.0,25.0,30.0,5.0,,,90.0,66.0,7.9,9.0,0.1898,0.3997,0.264196,3,,2.0,6.0,5.0,2.0,,,1.0,1.0,2.0,,,3.0,1.0,1.0,1.0,,2.0,2.0,1.0,,2.0,1.0,1.0,1.0,,,,1.0,1.0,,,,,,
10408395,home,Atlético Madrid,Thomas Lemar,thomas-lemar,T. Lemar,M,11,170,3300,M,,191182,EUR,816134400,M,11,11,True,13.0,12.0,,,8.0,9.0,5.0,5.0,,,,26.0,21.0,7.7,2.0,0.3169,0.7563,0.0102675,1,,1.0,,4.0,,,,2.0,,1.0,,,,1.0,,2.0,,1.0,1.0,,,1.0,,1.0,1.0,,,,1.0,,,,,,,
10408395,home,Atlético Madrid,Álvaro Morata,alvaro-morata,Á. Morata,F,7,189,28279,M,ÁMorata,125407,EUR,719798400,F,19,19,True,8.0,6.0,,,3.0,3.0,3.0,5.0,1.0,,,26.0,14.0,7.1,5.0,0.0,0.0,0.247907,0,,,2.0,3.0,,,,1.0,,1.0,,,,1.0,2.0,,1.0,1.0,1.0,1.0,,2.0,,,,1.0,,,,,,,,,,
10408395,home,Atlético Madrid,Pablo Barrios,pablo-barrios,P. Barrios,M,8,181,6589,M,PBarrios,1142588,EUR,1055635200,M,24,24,True,10.0,8.0,1.0,1.0,5.0,6.0,3.0,4.0,1.0,,,20.0,12.0,6.8,2.0,0.0,0.0,0.00079568,0,,,,1.0,,,1.0,,,,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Ángel Correa,angel-correa,Á. Correa,F,7,171,16959,M,angelcorrea32,316152,EUR,794707200,F,10,10,True,9.0,8.0,1.0,1.0,6.0,6.0,2.0,3.0,1.0,,,20.0,16.0,6.5,6.0,0.0,0.0,0.00324093,0,,,4.0,3.0,,,,1.0,,,,,,1.0,2.0,,2.0,2.0,1.0,,,2.0,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Axel Witsel,axel-witsel,A. Witsel,D,20,186,9808,M,axelwitsel28,35612,EUR,600566400,M,20,20,True,15.0,14.0,,,13.0,13.0,1.0,2.0,2.0,,,13.0,16.0,6.4,1.0,0.0,0.0,0.00229606,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Ivo Grbić,ivo-grbic,I. Grbić,G,13,195,1121,M,,283847,EUR,821923200,G,1,1,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Alejandro Iturbe,iturbe-alejandro,A. Iturbe,G,45,186,277,M,,1019324,EUR,1062460800,G,33,33,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Matt Doherty,matt-doherty,M. Doherty,D,2,182,1449,M,,143047,EUR,695520000,D,12,12,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Geoffrey Kondogbia,geoffrey-kondogbia,G. Kondogbia,M,19,188,2269,M,,96544,EUR,729734400,M,4,4,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408395,home,Atlético Madrid,Saúl Ñíguez,saul-niguez,S. Ñíguez,M,8,184,13421,M,Saul,116955,EUR,785376000,M,17,17,True,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10408395,away,Valencia,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17187,M,mamardashvili,930997,EUR,970185600,G,25,25,False,20.0,7.0,18.0,5.0,3.0,6.0,4.0,14.0,6.0,,3.0,90.0,29.0,6.2,13.0,0.0,0.0,0.00055696,0,-0.327,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,3.0,1.0,1.0,1.0,,
10408395,away,Valencia,Dimitri Foulquier,dimitri-foulquier,D. Foulquier,D,20,183,461,M,,151138,EUR,732844800,D,20,20,False,56.0,41.0,9.0,,16.0,19.0,27.0,40.0,8.0,,,90.0,82.0,5.7,21.0,0.0,0.0,0.0505497,0,,3.0,4.0,1.0,1.0,1.0,,,,,,,,,1.0,,,3.0,1.0,,,3.0,,,,,,,2.0,,,,,,,
10408395,away,Valencia,Eray Cömert,eray-comert,E. Cömert,D,24,183,508,M,,814023,EUR,886550400,D,24,24,False,43.0,40.0,3.0,1.0,32.0,33.0,8.0,10.0,7.0,,,90.0,51.0,6.0,3.0,0.0122,0.0184,0.00368792,1,,,4.0,,3.0,4.0,,,,,,,1.0,,,,,,,,2.0,,,1.0,,,,,,,,,,,,
10408395,away,Valencia,Cenk Özkaçar,cenk-ozkacar,C. Özkaçar,D,39,190,733,M,,953097,EUR,970790400,D,15,15,False,48.0,38.0,7.0,2.0,21.0,24.0,17.0,24.0,7.0,,,90.0,59.0,6.7,12.0,0.0,0.0,0.00619322,0,,,1.0,7.0,,3.0,1.0,2.0,,1.0,,,,5.0,1.0,1.0,,,,,1.0,2.0,,,,,,,,,,,,,,
