match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_keeperSaveValue,stat_totalShots,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_interceptionWon,stat_totalTackle,player_firstName,player_lastName,stat_outfielderBlock,stat_errorLeadToAShot,captain,stat_keyPass,stat_totalContest,stat_wonContest,stat_wonTackle,stat_errorLeadToAGoal,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_shotValueNormalized,stat_bigChanceMissed,stat_goals,stat_hitWoodwork
14598941,home,Liverpool,Giorgi Mamardashvili,giorgi-mamardashvili,G. Mamardashvili,G,25,200,17245,M,mamardashvili,930997,EUR,970185600,G,25,25,False,17.0,13.0,4.0,1.0,0.0,12.0,14.0,1.0,3.0,1.0,1.0,2.0,12.0,2.0,1.0,2.0,1.0,1.0,90.0,32.0,7.0,5.0,0.0926,0,0.01,0.01,0.2,0.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598941,home,Liverpool,Jeremie Frimpong,jeremie-frimpong,J. Frimpong,M,30,171,32688,M,jeremie_frimpong,970361,EUR,976406400,D,30,30,False,39.0,33.0,3.0,1.0,0.0,16.0,18.0,17.0,21.0,,1.0,,1.0,,,,,,90.0,61.0,6.3,15.0,,0,-0.02,0.33,-0.22,,4.0,1.0,4.0,1.0,1.0,3.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,
14598941,home,Liverpool,Giovanni Leoni,giovanni-leoni,G. Leoni,D,15,196,14421,M,,1473137,EUR,1166659200,D,15,15,False,91.0,88.0,1.0,,0.0,58.0,58.0,30.0,33.0,3.0,4.0,6.0,3.0,,,,,,81.0,102.0,7.1,3.0,,0,0.28,0.1,-0.08,,,,1.0,,,,,1.0,,3.0,1.0,,,,,,,,,,,,,,,,,,,
14598941,home,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14092,M,joegomez5,318927,EUR,864345600,D,2,2,False,110.0,98.0,5.0,2.0,0.0,70.0,76.0,28.0,34.0,1.0,3.0,6.0,5.0,,,,,,90.0,124.0,7.4,15.0,,0,0.09,0.24,0.37,,1.0,,,,,,1.0,,,,1.0,,,1.0,1.0,,,,,,,,,,,,,,,
14598941,home,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24708,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,89.0,81.0,6.0,3.0,0.0,37.0,42.0,44.0,47.0,,1.0,1.0,4.0,,,,,,90.0,99.0,6.9,12.0,,0,0.35,0.13,-0.18,,3.0,,1.0,1.0,,,,,,1.0,1.0,,,,,True,1.0,,,,,,,,,,,,,
14598941,home,Liverpool,Wataru Endo,wataru-endo,W. Endo,M,3,178,19826,M,endowataru,143040,EUR,729216000,M,3,3,False,77.0,69.0,1.0,1.0,0.0,45.0,46.0,24.0,31.0,,12.0,4.0,9.0,,,,,,90.0,107.0,7.4,13.0,,0,0.3,0.16,-0.07,,,2.0,5.0,,2.0,3.0,6.0,1.0,,2.0,5.0,,,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,,,,
14598941,home,Liverpool,Curtis Jones,curtis-jones,C. Jones,M,17,185,17589,M,curtisjones,927353,EUR,980812800,M,17,17,False,56.0,53.0,4.0,2.0,0.0,30.0,30.0,23.0,26.0,,,,5.0,,,,,,57.0,58.0,7.0,4.0,,0,0.28,0.07,0.25,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,
14598941,home,Liverpool,Federico Chiesa,federico-chiesa,F. Chiesa,F,14,175,40103,M,FedeChiesa,845386,EUR,877737600,M,14,14,False,32.0,24.0,2.0,,2.0,5.0,6.0,19.0,26.0,,5.0,,3.0,,,,,,90.0,56.0,8.4,15.0,,4,0.7,0.39,0.14,,4.0,,4.0,1.0,,2.0,2.0,1.0,1.0,2.0,1.0,,,1.0,,,4.0,4.0,2.0,,,1.0,4.0,2.0,1.0,1.0,-0.42,,,
14598941,home,Liverpool,Trey Nyoni,nyoni-trey,T. Nyoni,M,42,180,9789,M,TNyoni,1445945,EUR,1183161600,M,42,42,False,46.0,44.0,,,0.0,21.0,21.0,23.0,25.0,1.0,2.0,3.0,5.0,,,,,,90.0,59.0,6.6,4.0,,1,-0.08,0.21,0.17,,,1.0,2.0,,,2.0,,1.0,,2.0,1.0,,,1.0,,,,,,,,,,,,1.0,-0.14,,,
14598941,home,Liverpool,Rio Ngumoha,rio-ngumoha,R. Ngumoha,F,73,174,27166,M,,1881902,EUR,1219881600,M,73,73,False,40.0,37.0,,,0.0,10.0,10.0,27.0,30.0,,5.0,,1.0,,,,,,75.0,55.0,7.1,9.0,,0,0.14,0.34,-0.01,,1.0,,4.0,,1.0,2.0,2.0,,,,1.0,Rio Ngumoha,,,,,1.0,5.0,2.0,,,1.0,,,,,,,,
14598941,home,Liverpool,Alexander Isak,alexander-isak,A. Isak,F,9,193,100918,M,AlexIsak,823941,EUR,937872000,F,9,9,False,8.0,6.0,,,0.0,2.0,3.0,4.0,5.0,,2.0,1.0,,,,,,,45.0,17.0,7.8,6.0,,2,-0.15,0.3,0.17,,,1.0,2.0,,1.0,2.0,,,,,,,,,,,1.0,2.0,2.0,,,,,,2.0,,0.48,1.0,1.0,
14598941,home,Liverpool,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190,97155,M,hekitike,1048422,EUR,1024531200,F,22,22,True,8.0,7.0,,,0.0,1.0,1.0,6.0,7.0,1.0,2.0,,2.0,,,,,,41.0,19.0,6.5,7.0,,3,-0.48,-0.68,-0.02,,1.0,1.0,4.0,,1.0,2.0,,2.0,1.0,1.0,,Hugo Ekitiké,,,,,,1.0,1.0,,,,,2.0,1.0,,0.46,1.0,1.0,
14598941,home,Liverpool,Conor Bradley,bradley-conor,C. Bradley,D,12,181,15948,M,conorbradley03,1008402,EUR,1057708800,D,12,12,True,31.0,27.0,2.0,1.0,0.0,10.0,11.0,17.0,20.0,1.0,2.0,1.0,1.0,,,,,,33.0,37.0,6.7,5.0,,0,0.24,0.2,-0.17,,,,,,,1.0,,,1.0,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,
14598941,home,Liverpool,Jayden Danns,jayden-danns,J. Danns,F,76,183,3507,M,,1403108,EUR,1137369600,F,76,76,True,6.0,5.0,,,0.0,1.0,1.0,4.0,5.0,2.0,3.0,1.0,2.0,,,,,,15.0,10.0,6.8,3.0,,0,-0.05,-0.03,0.13,,1.0,,,,,1.0,,,,,1.0,Jayden Danns,,,,,1.0,,,1.0,,,,,,,,,,
14598941,home,Liverpool,Miloš Kerkez,milos-kerkez,M. Kerkez,D,6,180,25969,M,miloskerkez,1097425,EUR,1068163200,D,6,6,True,7.0,6.0,1.0,,0.0,1.0,1.0,5.0,6.0,,1.0,2.0,,,,,,,9.0,14.0,6.7,3.0,,0,0.01,-0.07,0.16,,,,1.0,,,1.0,,,,,1.0,Milos,Kerkez,,,,,1.0,,,,,,,,,,,,
14598941,home,Liverpool,Freddie Woodman,freddie-woodman,F. Woodman,G,28,187,5393,M,,284417,EUR,857433600,G,28,28,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598941,home,Liverpool,Rhys Williams,williams-rhys,R. Williams,D,46,197,4807,M,,902091,EUR,981158400,D,46,46,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598941,home,Liverpool,Kieran Morrison,kieran-morrison,K. Morrison,M,68,170,1871,M,,1462781,EUR,1163030400,M,68,68,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14598941,home,Liverpool,Tommy Pilling,tommy-pilling,T. Pilling,M,98,167,1082,M,,1159058,EUR,1095120000,M,70,70,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Tommy Pilling,,,,,,,,,,,,,,,,,,
14598941,home,Liverpool,Kaide Gordon,kaide-gordon,K. Gordon,F,99,173,1675,M,,1096447,EUR,1096934400,F,49,49,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,Kaide Gordon,,,,,,,,,,,,,,,,,,
14598941,away,Southampton,Alex McCarthy,alex-mccarthy,A. McCarthy,G,1,193,294,M,,45502,EUR,628646400,G,1,1,False,33.0,21.0,18.0,7.0,0.0,17.0,20.0,4.0,13.0,,,,9.0,1.0,2.0,2.0,1.0,1.0,90.0,43.0,6.1,12.0,0.2935,0,0.03,-0.08,-0.5,0.06,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,,,
