match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,captain,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAGoal,stat_unsuccessfulTouch,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,player_firstName,player_lastName,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_shotValueNormalized,stat_blockedScoringAttempt,stat_totalCross,stat_bigChanceMissed,stat_accurateCross,stat_dispossessed,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_expectedGoalsOnTarget,player_sofascoreId,stat_crossNotClaimed,stat_lastManTackle,stat_hitWoodwork
14083516,home,Osasuna,Sergio Herrera,sergio-herrera,S. Herrera,G,1,192.0,995,M,294377,EUR,736646400,G,1,1,False,True,29.0,18.0,20.0,9.0,0.0,13.0,15.0,5.0,14.0,1.0,8.0,1.0,1.0,1.0,2.0,3.0,1.0,1.0,1.0,90.0,38.0,6.6,12.0,0.00407315,0.435,0,0.1975,0.06,0.0,-0.43,0.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083516,home,Osasuna,Flavien Boyomo,boyomo-flavien,F. Boyomo,D,22,181.0,2526,M,1067582,EUR,1002412800,D,22,22,False,,37.0,28.0,5.0,2.0,0.0,13.0,14.0,15.0,23.0,7.0,7.0,,1.0,,,,,,,90.0,57.0,7.2,10.0,0.017353,,0,,0.25,0.2,0.14,,,,1.0,4.0,5.0,9.0,2.0,3.0,1.0,5.0,4.0,2.0,,,,,,,,,,,,,,,,,,,,
14083516,home,Osasuna,Alejandro Catena,alejandro-catena,A. Catena,D,24,194.0,940,M,900792,EUR,783302400,D,24,24,False,,37.0,26.0,11.0,5.0,1.0,17.0,18.0,9.0,19.0,4.0,3.0,,,,,,,,,90.0,47.0,6.5,11.0,0.00205515,,1,,0.07,0.03,-0.2,,,,2.0,2.0,9.0,5.0,1.0,,1.0,1.0,1.0,6.0,1.0,1.0,1.0,1.0,0.0638,1.0,0.05,,,,,,,,,,,,,
14083516,home,Osasuna,Jorge Herrando,herrando-jorge,J. Herrando,D,5,192.0,259,M,944225,EUR,983318400,D,5,5,False,,39.0,31.0,3.0,1.0,0.0,20.0,23.0,11.0,16.0,4.0,2.0,,1.0,,,,,,,90.0,54.0,6.6,11.0,0.00318433,,1,,-0.03,0.01,-0.16,,,,,1.0,2.0,5.0,1.0,1.0,1.0,4.0,3.0,1.0,,,,,0.0481,,-0.09,1.0,,,,,,,,,,,,
14083516,home,Osasuna,Lucas Torró,lucas-torro,L. Torró,M,6,190.0,714,M,187313,EUR,774576000,M,6,6,False,,46.0,36.0,4.0,2.0,0.0,15.0,16.0,21.0,30.0,1.0,9.0,,3.0,,,,,,,90.0,62.0,7.1,14.0,0.0153065,,1,,-0.3,0.08,0.16,,,,2.0,10.0,4.0,13.0,2.0,1.0,1.0,1.0,1.0,,,,1.0,2.0,0.2667,1.0,-0.55,,1.0,1.0,,,,,,,,,,
14083516,home,Osasuna,Iker Benito,iker-benito,I. Benito,F,2,176.0,194,M,1086346,EUR,1028937600,M,2,2,False,,28.0,22.0,7.0,3.0,0.0,10.0,11.0,12.0,17.0,2.0,5.0,,2.0,,,,,,,72.0,49.0,8.0,9.0,0.381845,,0,,0.56,0.43,0.15,,,,,,2.0,3.0,2.0,1.0,2.0,1.0,,,,,,2.0,,1.0,,,3.0,,3.0,,,,,,,,,
14083516,home,Osasuna,Jon Moncayola,jon-moncayola,J. Moncayola,M,7,182.0,703,M,976141,EUR,895017600,M,7,7,False,,49.0,39.0,6.0,3.0,0.0,15.0,16.0,24.0,33.0,3.0,5.0,,2.0,,,,,,,90.0,65.0,7.3,16.0,0.387467,,0,,0.56,0.12,-0.09,,,,,2.0,5.0,5.0,3.0,,,3.0,,1.0,,,,,,2.0,,,5.0,,2.0,1.0,1.0,,,,,,,
14083516,home,Osasuna,Moi Gómez,moi-gomez,M. Gómez,M,16,174.0,627,M,149370,EUR,772329600,M,16,16,False,,40.0,38.0,4.0,4.0,0.0,12.0,12.0,26.0,28.0,,3.0,,2.0,,,,,,,86.0,58.0,7.2,9.0,0.0396021,,1,,0.26,0.13,0.15,,,,,2.0,8.0,8.0,,,,2.0,1.0,6.0,3.0,1.0,,3.0,0.0146,,-0.1,1.0,3.0,,,,,,,,,,,
14083516,home,Osasuna,Abel Bretones,abel-bretones,A. Bretones,D,23,188.0,428,M,1010165,EUR,966816000,M,23,23,False,,23.0,18.0,4.0,1.0,0.0,11.0,14.0,7.0,9.0,2.0,4.0,,2.0,,,,,,,90.0,45.0,6.3,10.0,0.00637723,,1,,-0.01,-0.15,-0.03,,,,,1.0,3.0,3.0,,,1.0,2.0,2.0,1.0,2.0,,1.0,,0.137,,-0.56,,,,,,,,,,,,,
14083516,home,Osasuna,Victor Muñoz,victor-munoz,V. Muñoz,F,21,173.0,8442,M,1145642,EUR,1058054400,F,21,21,False,,14.0,12.0,,,0.0,4.0,4.0,8.0,10.0,,6.0,,4.0,,,,,,,72.0,39.0,7.7,12.0,0.00478738,,3,,-0.02,0.42,0.0,,,,,,5.0,4.0,1.0,,,1.0,1.0,,4.0,1.0,,2.0,0.23,,0.51,1.0,2.0,,,1.0,,2.0,1.0,0.2489,,,,
