match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_wonTackle,stat_aerialLost,stat_shotOffTarget,stat_interceptionWon,stat_goalAssist,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_keyPass,player_sofascoreId,stat_totalCross,stat_accurateCross,stat_totalContest,stat_wonContest,stat_totalOffside,stat_blockedScoringAttempt,captain,stat_onTargetScoringAttempt,stat_dispossessed,stat_goals,stat_savedShotsFromInsideTheBox,stat_saves,stat_bigChanceCreated
10411526,home,Torino,Vanja Milinković-Savić,vanja-milinkovic-savic,V. Milinković-Savić,G,32,202,6222,M,356160,EUR,856396800,G,32,32,False,55.0,47.0,22.0,14.0,35.0,35.0,12.0,20.0,1.0,11.0,3.0,1.0,90.0,66.0,6.5,8.0,0.0,0.0,0.00778258,0,-0.2018,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10411526,home,Torino,Koffi Djidji,koffi-djidji,K. Djidji,D,,184,149,M,158235,EUR,723081600,D,26,26,False,64.0,59.0,2.0,,48.0,49.0,11.0,15.0,5.0,5.0,,,90.0,76.0,7.1,5.0,0.0,0.0,0.00297111,0,,,,3.0,1.0,5.0,1.0,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,
10411526,home,Torino,Perr Schuurs,perr-schuurs,P. Schuurs,D,,191,844,M,831677,EUR,943574400,D,3,3,False,55.0,49.0,6.0,5.0,42.0,47.0,7.0,8.0,4.0,3.0,,,90.0,63.0,7.1,6.0,0.1446,0.0,0.00509238,1,,,,5.0,2.0,6.0,,,1.0,1.0,2.0,1.0,2.0,,,,,,,,,,,,,,,,,,,
10411526,home,Torino,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,82.0,72.0,7.0,1.0,58.0,61.0,14.0,21.0,5.0,5.0,,,90.0,97.0,7.4,12.0,0.1141,0.0,0.0535975,1,,,,4.0,3.0,7.0,,1.0,1.0,1.0,1.0,1.0,2.0,1.0,1.0,2.0,3.0,1.0,,,,,,,,,,,,,,
10411526,home,Torino,Wilfried Singo,wilfried-singo,W. Singo,D,90,190,12125,M,978285,EUR,977702400,M,17,17,False,31.0,27.0,3.0,3.0,15.0,15.0,13.0,20.0,1.0,7.0,,,61.0,49.0,7.3,12.0,0.0,0.0,0.347073,0,,,,1.0,5.0,5.0,,,1.0,,1.0,,,,3.0,,2.0,3.0,stephane_singo,4.0,1.0,5.0,3.0,1.0,,,,,,,,
10411526,home,Torino,Samuele Ricci,samuele-ricci,S. Ricci,M,4,182,4118,M,930189,EUR,998352000,M,28,28,False,32.0,25.0,3.0,1.0,16.0,18.0,10.0,15.0,,1.0,,,90.0,39.0,6.9,8.0,0.0758,0.0,0.0825176,1,,,,1.0,1.0,5.0,,,2.0,2.0,1.0,,,,1.0,2.0,,1.0,,1.0,1.0,,,,1.0,,,,,,,
10411526,home,Torino,Ivan Ilić,ivan-ilic,I. Ilić,M,8,185,1776,M,877371,EUR,984787200,M,8,8,False,61.0,52.0,4.0,1.0,32.0,35.0,22.0,28.0,1.0,6.0,,,90.0,69.0,7.2,12.0,0.0,0.0,0.413768,0,,,,1.0,2.0,2.0,1.0,,,,1.0,,,,2.0,1.0,,4.0,,2.0,2.0,,,,,,,,,,,
10411526,home,Torino,Ricardo Rodríguez,ricardo-rodriguez,R. Rodríguez,D,12,182,1729,M,67769,EUR,714700800,M,13,13,False,19.0,14.0,4.0,2.0,10.0,13.0,5.0,8.0,,3.0,,,61.0,35.0,6.8,10.0,0.0924,0.0187,0.0335886,2,,,,1.0,2.0,1.0,1.0,,,,1.0,1.0,2.0,,,,,,,2.0,1.0,,,,,True,1.0,,,,,
10411526,home,Torino,Nikola Vlašić,nikola-vlasic,N. Vlašić,M,10,178,5477,M,357596,EUR,875923200,F,16,16,False,26.0,20.0,4.0,2.0,6.0,9.0,14.0,18.0,,4.0,,,90.0,41.0,6.7,13.0,0.1232,0.3342,0.255442,2,,,,,10.0,3.0,4.0,,1.0,,2.0,1.0,2.0,,3.0,2.0,2.0,1.0,niksivlasic_,1.0,,,,,,,1.0,3.0,,,,
10411526,home,Torino,Yann Karamoh,yann-karamoh,Y. Karamoh,F,75,185,1024,M,802149,EUR,899856000,F,7,7,False,10.0,8.0,,,4.0,5.0,4.0,7.0,,,,,60.0,21.0,6.3,11.0,0.374,0.2642,0.00830488,1,,,,,3.0,,,,,,,,,,4.0,,,,,2.0,,3.0,,2.0,,,1.0,,,,,
