match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_jerseyNumber,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_totalClearance,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_dispossessed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_unsuccessfulTouch,stat_errorLeadToAGoal,stat_accurateCross,stat_keyPass,captain,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_bigChanceMissed,stat_goodHighClaim,stat_punches,stat_outfielderBlock,stat_errorLeadToAShot
11453169,home,Al Raed,Karim El Berkaoui,,,el-berkaoui-karim,K. El Berkaoui,F,175.0,2625,M,919719,EUR,818812800,F,11,11,False,18.0,12.0,,,0.0,1.0,1.0,17.0,,,,,,90.0,31.0,7.8,9.0,3,33,11.0,,2.0,2.0,4.0,8.0,1.0,4.0,3.0,,1.0,,3.0,,,,2.0,1.0,,2.0,,,1.0,,1.0,,,,,,
11453169,home,Al Raed,Yahya Sunbul,,,sunbul-yahya,Y. Sunbul,M,166.0,9,M,958020,EUR,884131200,M,45,45,True,11.0,10.0,,,0.0,4.0,4.0,7.0,1.0,,,,,45.0,17.0,6.7,2.0,3,45,6.0,,,1.0,1.0,2.0,,,,,,,1.0,1.0,,,1.0,,,1.0,,,,,2.0,,,,,,
11453169,home,Al Raed,Naif Hazzazi,,,naif-hazzazi,N. Hazzazi,M,176.0,9,M,818734,EUR,717811200,M,18,18,True,,,,,0.0,,,,,,,,,1.0,,,,0,88,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,home,Al Raed,Ahmad Al Harbi,,,ahmad-al-harbi,A. A. Harbi,G,183.0,197,M,828527,EUR,781401600,G,23,23,True,,,,,,,,,,,,,,,,,,0,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,home,Al Raed,Abdullah Al-Fahad,,,al-fahad-abdullah,A. Al-Fahad,D,177.0,20,M,817947,EUR,771638400,D,19,19,True,,,,,,,,,,,,,,,,,,0,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,home,Al Raed,Abdullah Al Yousif,,,abdullah-al-yousif,A. A. Yousif,D,175.0,9,M,892897,EUR,878083200,D,43,43,True,,,,,,,,,,,,,,,,,,0,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,home,Al Raed,Bander Whaeshi,Bander Whaeshi,,bander-whaeshi,B. Whaeshi,D,,6,M,1522210,EUR,1018915200,D,2,2,True,,,,,,,,,,,,,,,,,,0,66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,home,Al Raed,Firas Al-Ghamdi,,,firas-al-ghamdi,F. Al-Ghamdi,M,168.0,31,M,963214,EUR,944179200,F,49,49,True,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,home,Al Raed,Mansour Al Bishi,,,mansour-al-bishi,M. A. Bishi,M,168.0,20,M,982351,EUR,956534400,M,14,14,True,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,home,Al Raed,Rakan Al-Dosari,Rakan Aldosari,,rakan-al-dosari,R. Aldosari,F,172.0,8,M,1194407,EUR,1012089600,F,20,20,True,,,,,,,,,,,,,,,,,,0,99,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,away,Abha,Ciprian Tătărușanu,,,ciprian-tatarusanu,C. Tătărușanu,G,198.0,624,M,44453,EUR,508291200,G,16,16,False,28.0,17.0,14.0,3.0,0.0,17.0,20.0,8.0,7.0,1.0,3.0,,,90.0,41.0,6.1,11.0,0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,1.0,3.0,,
11453169,away,Abha,Saleh Al Qumayzi,,,saleh-al-qumayzi,S. Al Qumayzi,D,180.0,9,M,160891,EUR,688780800,D,17,17,False,29.0,21.0,2.0,,0.0,20.0,23.0,6.0,1.0,,,,,90.0,46.0,5.8,12.0,0,,1.0,,2.0,,4.0,3.0,1.0,1.0,,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,
11453169,away,Abha,Saad Natiq,,,saad-natiq,S. Natiq,D,188.0,510,M,836756,EUR,764035200,D,4,4,False,62.0,56.0,11.0,7.0,1.0,37.0,39.0,23.0,1.0,,,,,90.0,76.0,6.8,7.0,0,,19.0,,2.0,2.0,5.0,4.0,2.0,,,6.0,,,2.0,2.0,,,,,1.0,1.0,,,1.0,,,1.0,,,,1.0,
11453169,away,Abha,Fabián Noguera,,,fabian-noguera,F. Noguera,D,192.0,73,M,581620,EUR,732585600,D,18,18,False,53.0,41.0,9.0,5.0,0.0,27.0,34.0,19.0,1.0,,,,,90.0,65.0,7.2,12.0,1,29,14.0,,,6.0,1.0,8.0,1.0,,,7.0,2.0,2.0,,,,,1.0,1.0,,,,,,,,,,,,,
11453169,away,Abha,Mohammed Naji,Mohammed,Naji,mohammed-naji,M. Naji,D,170.0,4,M,893173,EUR,751939200,D,3,3,False,36.0,22.0,4.0,,0.0,12.0,15.0,21.0,,,,,,90.0,73.0,6.2,21.0,0,4,10.0,,4.0,3.0,9.0,8.0,1.0,3.0,1.0,6.0,2.0,,2.0,2.0,1.0,,,,2.0,2.0,,,,,,,,,,2.0,
11453169,away,Abha,Ziyad Al-Sahafi,,,ziyad-al-sahafi,Z. Al-Sahafi,D,182.0,36,M,831259,EUR,782352000,M,30,30,False,28.0,26.0,3.0,3.0,0.0,19.0,19.0,9.0,7.0,,,,,80.0,41.0,6.8,5.0,0,21,7.0,,,,2.0,6.0,,2.0,2.0,,1.0,1.0,3.0,1.0,1.0,,,,,2.0,,,,,,,,,,1.0,
11453169,away,Abha,Saad Bguir,Saad,Bguir,bguir-saad,S. Bguir,M,178.0,637,M,563030,EUR,764294400,M,10,10,False,23.0,14.0,2.0,,1.0,9.0,10.0,19.0,4.0,,,,,90.0,35.0,6.5,18.0,0,18,6.0,6.0,,,1.0,,,,,,,,,1.0,1.0,,,,,3.0,,1.0,1.0,True,,1.0,,,,,
11453169,away,Abha,Mohammed Said Al-Qahtani,,,mohammed-said-al-qahtani,M. S. Al-Qahtani,M,176.0,8,M,1177090,EUR,1016323200,M,29,29,False,23.0,21.0,3.0,1.0,0.0,12.0,12.0,11.0,2.0,,,,,90.0,34.0,6.5,4.0,1,,9.0,,4.0,,4.0,3.0,,,,3.0,3.0,2.0,,,,1.0,,,,2.0,,,,,,,,,,,
11453169,away,Abha,Uroš Matić,,,uros-matic,U. Matić,M,185.0,66,M,63273,EUR,643420800,M,8,8,False,29.0,25.0,3.0,2.0,0.0,14.0,15.0,14.0,5.0,,,,,90.0,39.0,6.2,6.0,0,,11.0,,1.0,1.0,5.0,3.0,1.0,,,1.0,1.0,1.0,1.0,2.0,1.0,,,,,1.0,,,1.0,,,,,,,,1.0
11453169,away,Abha,François Kamano,,,francois-kamano,F. Kamano,M,182.0,1456,M,580800,EUR,830995200,M,11,11,False,18.0,16.0,3.0,3.0,0.0,9.0,10.0,9.0,5.0,,,,,80.0,32.0,7.2,8.0,2,45,7.0,1.0,,1.0,4.0,7.0,1.0,2.0,1.0,,3.0,3.0,2.0,,2.0,,2.0,,,2.0,,,,,,,,,,,
11453169,away,Abha,Hassan Hashim Al-Ali,Hassan Hashim Al Ali,,hassan-hashim-al-ali,H. H. A. Ali,F,175.0,30,M,1066734,EUR,1013299200,F,9,9,False,8.0,8.0,1.0,1.0,0.0,4.0,4.0,4.0,2.0,,,,,89.0,20.0,8.4,5.0,2,11,4.0,,4.0,,7.0,2.0,,1.0,1.0,,,,1.0,2.0,1.0,,2.0,2.0,1.0,4.0,,,1.0,,,,,,,,
11453169,away,Abha,Mohammed Al-Konaideri,,,mohammed-al-konaideri,M. Al-Konaideri,D,175.0,21,M,1019340,EUR,971222400,D,13,13,True,2.0,1.0,1.0,,0.0,1.0,1.0,1.0,2.0,,,,,10.0,6.0,6.0,3.0,0,12,,,,,4.0,2.0,2.0,1.0,1.0,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11453169,away,Abha,Ahmad Al Hbeab,Ahmad,Al Hbeab,ahmad-al-hbeab,A. A. Hbeab,D,176.0,1,M,818761,EUR,725932800,D,6,6,True,,,,,0.0,,,,,,,,,10.0,1.0,6.1,,0,76,,,,,1.0,,,,,,,,,2.0,,,,,,,,,,,,,,,,,
11453169,away,Abha,Meshal Al Mutairi,Meshal Al Mutairi,,meshal-al-mutairi,M. A. Mutairi,M,170.0,44,M,1522212,EUR,922320000,M,77,77,True,,,,,0.0,,,,,,,,,1.0,,,,0,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,away,Abha,Abdulrahman Al Bouq,Abdulrahman Al Bouq,,abdulrahman-al-bouq,A. A. Bouq,G,,7,M,1474489,EUR,936835200,G,12,12,True,,,,,,,,,,,,,,,,,,0,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,away,Abha,Hassan Al Qaid,,,hassan-al-qaid,H. A. Qaid,M,,3,M,871532,EUR,631152000,M,27,27,True,,,,,,,,,,,,,,,,,,0,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,away,Abha,Saad Al-Salouli,,,saad-alselouli,S. Al-Salouli,M,168.0,15,M,917266,EUR,896054400,D,88,88,True,,,,,,,,,,,,,,,,,,0,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,away,Abha,Omar Al-Ruwaili,,,omar-al-ruwaili,O. Al-Ruwaili,F,179.0,6,M,868543,EUR,835056000,F,90,90,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,away,Abha,Sulaiman Asiri,Sulaiman Asiri,,sulaiman-asiri,S. Asiri,F,,1,M,1168790,EUR,984182400,F,32,32,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453169,away,Abha,Ahmed Abdu,,,ahmed-abdoh-jaber,A. Abdu,F,183.0,56,M,873363,EUR,822528000,F,71,71,True,,,,,,,,,,,,,,,,,,0,71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
