match_id,text,homeScore,awayScore,isLive,time,addedTime,timeSeconds,reversedPeriodTime,reversedPeriodTimeSeconds,periodTimeSeconds,incidentType,id,injury,isHome,incidentClass,playerName,rescinded,player_id,player_name,length,reason
12764227,FT,2.0,1.0,False,90,999.0,5400.0,1,0.0,2700.0,period,,,,,,,,,,
12764227,,,,,90,4.0,,1,,,substitution,123385293.0,False,False,regular,,,,,,
12764227,,,,,90,4.0,,1,,,card,121783404.0,,True,yellow,Franjo Ivanović,False,1103333.0,Franjo Ivanović,,
12764227,,2.0,1.0,,90,2.0,,1,,,goal,192424816.0,,True,regular,,,1103333.0,Franjo Ivanović,,
12764227,,,,,90,1.0,,1,,,substitution,123385289.0,False,False,regular,,,,,,
12764227,,,,,90,0.0,,1,,,injuryTime,,,,,,,,,3.0,
12764227,,,,,89,,,2,,,card,121783381.0,,True,yellow,Anan Khalaili,False,1403362.0,Anan Khalaili,,Foul
12764227,,,,,79,,,12,,,substitution,123385206.0,False,True,regular,,,,,,
12764227,,,,,76,,,15,,,card,121783323.0,,True,yellow,Kevin Mac Allister,False,895327.0,Kevin Mac Allister,,Foul
12764227,,,,,75,,,16,,,card,121783295.0,,True,yellow,Charles Vanhoutte,False,928033.0,Charles Vanhoutte,,Foul
12764227,,,,,65,,,26,,,substitution,123384976.0,False,False,regular,,,,,,
12764227,,,,,65,,,26,,,substitution,123384975.0,False,False,regular,,,,,,
12764227,,,,,65,,,26,,,substitution,123384974.0,False,False,regular,,,,,,
12764227,,,,,61,,,30,,,card,121783154.0,,False,yellow,Moise Bombito,False,1469180.0,Moise Bombito,,Foul
12764227,,,,,56,,,35,,,substitution,123384786.0,False,True,regular,,,,,,
12764227,HT,1.0,1.0,False,45,999.0,2700.0,1,0.0,2700.0,period,,,,,,,,,,
12764227,,1.0,1.0,,45,1.0,,1,,,goal,192421754.0,,False,regular,,,930245.0,Evann Guessand,,
12764227,,,,,45,0.0,,1,,,injuryTime,,,,,,,,,1.0,
12764227,,1.0,0.0,,33,,,13,,,goal,192421194.0,,True,regular,,,1103333.0,Franjo Ivanović,,
12764227,,,,,-5,,,6,,,card,121783405.0,,True,yellow,Sébastien Pocognoli,False,,,,
