match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,stat_totalCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_totalTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_totalOffside,stat_aerialWon,stat_outfielderBlock,stat_interceptionWon,stat_wonContest,stat_wonTackle,stat_aerialLost,stat_dispossessed,stat_goalAssist,stat_bigChanceCreated,stat_keyPass,captain,stat_accurateCross,stat_bigChanceMissed,stat_shotOffTarget,stat_onTargetScoringAttempt,stat_hitWoodwork,player_lastName,stat_goals,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_blockedScoringAttempt
11453177,home,Al-Riyadh,Martín Campaña,martin-campana,M. Campaña,G,25,186.0,179,M,243045,EUR,612403200,G,25,25,False,36.0,26.0,25.0,16.0,16.0,18.0,10.0,18.0,1.0,6.0,1.0,1.0,1.0,90.0,41.0,7.2,10.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11453177,home,Al-Riyadh,Hussain Al-Nuweqi,hussain-al-nuweqi,H. Al-Nuweqi,D,27,170.0,14,M,1525073,EUR,817948800,D,27,27,False,24.0,19.0,1.0,,6.0,10.0,13.0,17.0,1.0,2.0,,,,70.0,44.0,6.1,13.0,0,Hussain Al-Nuweqi,3.0,7.0,2.0,3.0,3.0,1.0,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,
11453177,home,Al-Riyadh,Ahmad Asiri,ahmad-asiri,A. Asiri,D,13,179.0,31,M,350060,EUR,690076800,D,29,29,False,33.0,28.0,4.0,1.0,20.0,21.0,8.0,12.0,6.0,1.0,,,,90.0,45.0,7.4,5.0,0,,,1.0,4.0,,,1.0,,1.0,1.0,,2.0,2.0,1.0,,,,,,,,,,,,,,,,,,
11453177,home,Al-Riyadh,Mohammed Al Shwirekh,mohammed-al-shwirekh,M. A. Shwirekh,D,2,179.0,63,M,1519331,EUR,883612800,D,4,4,False,21.0,17.0,10.0,7.0,12.0,13.0,5.0,8.0,2.0,2.0,,,,45.0,26.0,6.8,4.0,0,Mohammed Al Shwirekh,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,
11453177,home,Al-Riyadh,Abdulelah Al Khaibari,abdulelah-al-khaibari,A. A. Khaibari,D,80,174.0,142,M,1519328,EUR,864259200,D,8,8,False,25.0,16.0,4.0,,11.0,16.0,5.0,10.0,1.0,3.0,,,,90.0,49.0,7.1,11.0,0,Abdulelah Al Khaibari,1.0,4.0,5.0,2.0,2.0,1.0,,3.0,1.0,,,2.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,
11453177,home,Al-Riyadh,Birama Touré,birama-toure,B. Touré,M,60,183.0,134,M,246507,EUR,707788800,M,60,60,False,25.0,22.0,6.0,3.0,15.0,15.0,7.0,10.0,5.0,7.0,,,,90.0,43.0,7.0,4.0,0,,,5.0,2.0,2.0,,2.0,,,2.0,,,,2.0,,2.0,1.0,,,,,,,,,,,,,,,
11453177,home,Al-Riyadh,Didier N'Dong,didier-ndong,D. N'Dong,M,,179.0,1107,M,786029,EUR,771811200,M,20,20,False,29.0,25.0,5.0,3.0,16.0,17.0,9.0,13.0,2.0,9.0,,,,90.0,41.0,6.8,9.0,0,,1.0,5.0,3.0,,2.0,1.0,2.0,1.0,3.0,,,,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,
11453177,home,Al-Riyadh,Yahia Al-Shehri,yahia-al-shehri,Y. A. Shehri,M,88,164.0,76,M,196396,EUR,646358400,M,88,88,False,27.0,23.0,1.0,1.0,7.0,10.0,16.0,17.0,,1.0,,,,77.0,37.0,7.3,9.0,0,,,6.0,2.0,2.0,,2.0,3.0,,3.0,,,,,,1.0,,1.0,1.0,1.0,1.0,,,,,,,,,,,
11453177,home,Al-Riyadh,Knowledge Musona,knowledge-musona,K. Musona,M,,174.0,675,M,118368,EUR,645926400,M,11,11,False,18.0,15.0,2.0,1.0,4.0,6.0,12.0,18.0,,5.0,,,,90.0,42.0,6.4,19.0,2,,6.0,8.0,2.0,2.0,1.0,,6.0,1.0,3.0,,,,,1.0,,1.0,3.0,,,1.0,True,1.0,1.0,1.0,1.0,1.0,,,,,
11453177,home,Al-Riyadh,Saleh Al Abbas,saleh-al-abbas,S. A. Abbas,F,14,177.0,52,M,989766,EUR,797904000,M,14,14,False,25.0,21.0,4.0,3.0,8.0,9.0,14.0,17.0,2.0,4.0,,,,90.0,37.0,6.6,6.0,0,,1.0,10.0,8.0,4.0,2.0,1.0,,3.0,2.0,1.0,3.0,,,1.0,,3.0,,,,,,1.0,,,,,,,,,
