match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_duelLost,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,captain,stat_lastManTackle,stat_unsuccessfulTouch,stat_fouls,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_totalCross,stat_bigChanceCreated,stat_errorLeadToAShot,stat_keyPass,player_firstName,stat_aerialLost,stat_wonContest,stat_shotOffTarget,stat_expectedGoals,stat_shotValueNormalized,stat_onTargetScoringAttempt,stat_goals,stat_totalOffside,stat_expectedGoalsOnTarget,stat_bigChanceMissed,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_accurateCross,stat_blockedScoringAttempt,player_lastName
14083670,home,Celta Vigo,Ionuț Radu,ionut-radu,I. Radu,G,13,188,3683,M,815202,EUR,864777600,G,13,13,False,38.0,16.0,28.0,7.0,0.0,11.0,16.0,5.0,22.0,1.0,1.0,2.0,12.0,1.0,4.0,6.0,2.0,90.0,57.0,7.1,22.0,0.0008208,0.5053,0,-0.0195,-0.02,-0.02,0.13,0.32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Javi Rodríguez,javi-rodriguez,J. Rodríguez,D,32,178,597,M,1526627,EUR,1056585600,D,32,32,False,38.0,35.0,3.0,2.0,0.0,27.0,28.0,8.0,10.0,2.0,4.0,3.0,1.0,,,,,90.0,47.0,7.1,3.0,0.00627347,,0,,0.07,-0.01,0.22,,1.0,1.0,1.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Carl Starfelt,carl-starfelt,C. Starfelt,D,2,185,781,M,360718,EUR,801964800,D,2,2,False,37.0,34.0,3.0,2.0,0.0,30.0,33.0,4.0,4.0,,2.0,1.0,1.0,,,,,46.0,41.0,6.0,4.0,0.00090412,,0,,0.02,-0.01,0.58,,3.0,,,,2.0,2.0,,True,1.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Marcos Alonso,marcos-alonso,M. Alonso,D,20,188,7636,M,69408,EUR,662342400,D,20,20,False,66.0,61.0,6.0,4.0,0.0,49.0,51.0,12.0,15.0,4.0,9.0,7.0,7.0,,,,,90.0,86.0,7.6,7.0,0.00332912,,0,,0.12,0.02,0.4,,3.0,1.0,2.0,2.0,2.0,2.0,3.0,,,,,marcosalonso28,1.0,1.0,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Óscar Mingueza,oscar-mingueza,Ó. Mingueza,M,3,184,3812,M,859773,EUR,926553600,M,3,3,False,25.0,17.0,4.0,,1.0,12.0,19.0,5.0,6.0,,5.0,1.0,2.0,,,,,54.0,50.0,6.8,14.0,0.108223,,0,,0.25,-0.04,-0.3,,5.0,4.0,,,2.0,,3.0,,,1.0,,,1.0,,2.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Hugo Sotelo,hugo-sotelo,H. Sotelo,M,22,180,632,M,1120669,EUR,1071792000,M,22,22,False,33.0,29.0,3.0,1.0,0.0,20.0,20.0,9.0,13.0,,1.0,,3.0,,,,,45.0,38.0,6.8,6.0,0.00731807,,0,,0.04,0.03,0.18,,,,,,,,1.0,,,1.0,,,,,,,,,Hugo Sotelo,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Ilaix Moriba,ilaix-moriba,I. Moriba,M,6,183,6577,M,962890,EUR,1042934400,M,6,6,False,33.0,27.0,5.0,3.0,0.0,16.0,17.0,11.0,16.0,2.0,15.0,2.0,2.0,,,,,90.0,54.0,7.5,10.0,0.287232,,0,,0.05,0.11,0.14,,7.0,1.0,,,6.0,1.0,5.0,,,2.0,2.0,ilaixmk,,4.0,,1.0,,1.0,,2.0,2.0,,,,,,,,,,,,,
14083670,home,Celta Vigo,Sergio Carreira,sergio-carreira,S. Carreira,M,5,170,466,M,1002764,EUR,971395200,M,5,5,False,39.0,29.0,4.0,2.0,0.0,23.0,29.0,6.0,10.0,,2.0,3.0,3.0,,,,,90.0,62.0,6.6,12.0,0.00628391,,1,,0.1,0.01,-0.02,,3.0,1.0,,2.0,,,2.0,,,,,,,,,,,,,2.0,,1.0,0.1192,0.0,,,,,,,,,,
14083670,home,Celta Vigo,Ferran Jutglà,ferran-jutgla,F. Jutglà,F,9,175,3716,M,949962,EUR,917827200,F,9,9,False,15.0,11.0,1.0,1.0,0.0,5.0,7.0,6.0,8.0,,3.0,,1.0,,,,,70.0,23.0,6.6,6.0,0.0110419,,1,,0.1,0.1,0.0,,4.0,,,,,,1.0,,,,1.0,,1.0,3.0,,,,1.0,,2.0,2.0,1.0,0.0327,-0.2,,,,,,,,,,
14083670,home,Celta Vigo,Borja Iglesias,borja-iglesias,B. Iglesias,F,7,187,4084,M,785989,EUR,727228800,F,7,7,False,7.0,5.0,,,0.0,4.0,5.0,1.0,2.0,,2.0,,,,,,,54.0,12.0,6.4,3.0,0.00497623,,0,,0.01,-0.03,0.13,,4.0,,1.0,,,,2.0,,,1.0,3.0,,,,,,,,,1.0,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Pablo Durán,pablo-duran,P. Durán,F,18,176,741,M,1398524,EUR,990748800,F,18,18,False,19.0,4.0,,,0.0,2.0,7.0,2.0,12.0,5.0,7.0,,1.0,,,,,85.0,28.0,7.7,21.0,0.00069418,,1,,-0.35,0.24,-0.02,,3.0,,,,,,1.0,,,4.0,,,1.0,1.0,1.0,,,,Pablo Durán,2.0,1.0,,0.3621,0.51,1.0,1.0,1.0,0.6336,,,,,,
14083670,home,Celta Vigo,Carlos Domínguez,carlos-dominguez,C. Domínguez,D,24,187,207,M,1069703,EUR,981849600,D,24,24,True,10.0,8.0,2.0,1.0,0.0,8.0,9.0,,1.0,2.0,3.0,5.0,2.0,,,,,45.0,18.0,6.8,2.0,2.463e-05,,0,,-0.04,0.01,0.18,,,,,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Javier Rueda,javier-rueda,J. Rueda,D,17,176,386,M,1008259,EUR,1020816000,D,17,17,True,8.0,5.0,3.0,1.0,0.0,3.0,3.0,2.0,5.0,,2.0,3.0,1.0,,,,,36.0,17.0,6.5,3.0,0.00083549,,0,,0.02,0.07,-0.06,,1.0,,,2.0,1.0,,,,,,1.0,,,1.0,,,,,,,1.0,,,,,,,,,,,,,
14083670,home,Celta Vigo,Hugo Álvarez,hugo-alvarez,H. Álvarez,M,23,176,698,M,1154935,EUR,1057104000,M,23,23,True,7.0,5.0,1.0,1.0,0.0,4.0,5.0,1.0,2.0,,1.0,2.0,1.0,,,,,36.0,15.0,6.5,6.0,0.00253071,,0,,-0.01,-0.39,-0.01,,,,,,,,1.0,,,4.0,,,,,,,,1.0,Hugo Álvarez,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Jones El-Abdellaoui,jones-el-abdellaoui,J. El-Abdellaoui,M,39,184,1783,M,1173575,EUR,1137024000,F,39,39,True,4.0,3.0,,,0.0,1.0,1.0,2.0,3.0,,1.0,,1.0,,,,,20.0,6.0,6.6,1.0,0.00767721,,1,,-0.12,0.44,0.13,,2.0,,,,,,,,,,,,,1.0,,,,,Jones El-Abdellaoui,2.0,1.0,1.0,0.4405,-0.52,,,,,1.0,,,,,
14083670,home,Celta Vigo,Fran Beltrán,fran-beltran,F. Beltrán,M,8,170,770,M,835484,EUR,918000000,M,8,8,True,1.0,1.0,,,0.0,,,1.0,1.0,,,,,,,,,11.0,2.0,6.5,,0.00037592,,0,,0.0,,-0.01,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Iván Villar,ivan-villar,I. Villar,G,1,183,223,M,848980,EUR,868406400,G,1,1,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Manu Fernández,manu-fernandez,M. Fernández,D,12,185,116,M,1630975,EUR,987984000,D,12,12,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Joseph Aidoo,joseph-aidoo,J. Aidoo,D,4,184,857,M,796320,EUR,812332800,D,4,4,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Damián Rodríguez,damian-rodriguez,D. Rodríguez,M,23,180,272,M,1216080,EUR,1047859200,M,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14083670,home,Celta Vigo,Miguel Román,miguel-roman,M. Román,M,16,178,303,M,1398526,EUR,1040860800,M,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,Miguel Román,,,,,,,,,,,,,,,
