match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keeperSaveValue,stat_totalShots,stat_goalsPrevented,stat_passValueNormalized,stat_dribbleValueNormalized,stat_defensiveValueNormalized,stat_goalkeeperValueNormalized,stat_aerialLost,stat_duelLost,stat_totalTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_challengeLost,stat_outfielderBlock,stat_interceptionWon,stat_wonTackle,stat_lastManTackle,captain,stat_totalCross,stat_blockedScoringAttempt,stat_errorLeadToAShot,stat_expectedGoals,stat_shotValueNormalized,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_wonContest,stat_bigChanceCreated,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_goals,stat_hitWoodwork,stat_goodHighClaim
14131872,home,Rio Ave,Ole Pohlmann,,,ole-pohlmann,O. Pohlmann,M,80,184,239,M,930273,EUR,986428800,F,80,80,False,18.0,17.0,,,0.0,10.0,11.0,7.0,7.0,1.0,4.0,1.0,1.0,2.0,,,,,,63.0,29.0,6.6,6.0,0.0163473,,1,,-0.06,0.07,0.19,,,2.0,1.0,1.0,,1.0,,,,,,,2.0,,,0.0411,0.02,1.0,1.0,,,,,1.0,0.2489,,,2.0,
14131872,home,Rio Ave,João Novais,,,joao-novais,J. Novais,M,7,183,160,M,233370,EUR,742262400,M,7,7,True,19.0,18.0,,,0.0,5.0,5.0,13.0,14.0,,2.0,,1.0,,,,,,,27.0,30.0,6.3,6.0,0.0109228,,3,,0.01,0.04,-0.06,,1.0,5.0,1.0,,2.0,1.0,,,,1.0,,,4.0,1.0,,0.0915,0.03,1.0,2.0,,1.0,,,2.0,0.1922,1.0,,,
14131872,home,Rio Ave,Antonis Papakanellos,Antonis Papakanellos,,papakanellos-antonis,A. Papakanellos,M,19,186,653,M,1196014,EUR,1123718400,M,19,19,True,13.0,11.0,,,0.0,2.0,2.0,9.0,11.0,,1.0,,2.0,,,,,,,27.0,24.0,6.4,7.0,0.0198887,,1,,0.08,0.01,-0.11,,1.0,4.0,1.0,2.0,1.0,,1.0,,,,,,1.0,1.0,,0.0334,-0.25,,2.0,,,,,,,,,,
14131872,home,Rio Ave,Marc Gual,,,marc-gual,M. Gual,F,28,184,483,M,860683,EUR,826675200,F,28,28,True,4.0,1.0,,,0.0,1.0,3.0,,1.0,,4.0,,1.0,,,,,,,16.0,12.0,6.7,5.0,1.362e-05,,1,,-0.12,0.05,-0.02,,,,4.0,1.0,,,,,,1.0,,,,1.0,,0.0413,0.01,,,,,,,,,,,,
14131872,home,Rio Ave,Francisco Petrasso,Francisco Petrasso,,petrasso-francisco,F. Petrasso,D,23,191,153,M,1467139,EUR,1014854400,D,23,23,True,6.0,6.0,,,0.0,4.0,4.0,2.0,2.0,,,1.0,1.0,,,,,,,9.0,9.0,6.3,,0.00040692,,1,,0.02,0.01,-0.16,,,,,,,,,,,,,,,,,0.0181,-0.12,,,,,,,1.0,0.0093,,,,
14131872,home,Rio Ave,Georgios Liavas,,,georgios-liavas,G. Liavas,M,54,175,143,M,946909,EUR,981849600,M,54,54,True,3.0,2.0,1.0,,0.0,1.0,1.0,1.0,2.0,,1.0,,,,,,,,,9.0,9.0,6.6,1.0,0.00034556,,1,,-0.03,,-0.09,,,1.0,1.0,,,,1.0,,,1.0,,,,,,0.0071,-0.05,,,1.0,,,,,,,,,
14131872,home,Rio Ave,Kevin Chamorro,,,kevin-chamorro,K. Chamorro,G,22,183,263,M,905406,EUR,955152000,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131872,home,Rio Ave,Julien Lomboto,,,lomboto-julien,J. Lomboto,D,63,191,40,M,1478890,EUR,1021248000,D,63,63,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131872,home,Rio Ave,João Tomé,,,joao-tome,J. Tomé,D,20,183,171,M,1173124,EUR,1045008000,D,20,20,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131872,home,Rio Ave,Karem Zoabi,Karem Zoabi,,karem-zoabi,K. Zoabi,F,14,184,147,M,1214878,EUR,1146614400,F,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131872,away,CD Nacional,Lucas França,,,lucas-franca,L. França,G,37,194,104,M,832672,EUR,822009600,G,37,37,False,21.0,7.0,21.0,7.0,0.0,2.0,7.0,5.0,14.0,1.0,1.0,2.0,8.0,,2.0,8.0,,1.0,1.0,90.0,35.0,8.3,14.0,0.00111151,0.4056,0,0.7028,0.0,,-0.05,0.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0
14131872,away,CD Nacional,João Aurélio,,,joao-aurelio,J. Aurélio,D,2,185,24,M,44684,EUR,587779200,D,2,2,False,26.0,15.0,7.0,2.0,0.0,6.0,9.0,9.0,17.0,1.0,6.0,1.0,2.0,2.0,,,,,,90.0,45.0,6.9,15.0,0.0600249,,1,,0.2,0.11,-0.08,,1.0,4.0,3.0,,2.0,,,,1.0,2.0,,True,1.0,1.0,,0.0266,-0.01,1.0,,,,,,,,1.0,,,
14131872,away,CD Nacional,Ulisses,,,ulisses,Ulisses,D,4,183,102,M,926869,EUR,938476800,D,4,4,False,14.0,11.0,2.0,1.0,0.0,8.0,8.0,3.0,6.0,,1.0,1.0,3.0,,,,,,,39.0,18.0,5.0,3.0,0.00228661,,0,,0.03,0.02,-0.34,,,2.0,1.0,,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
14131872,away,CD Nacional,Ze Vitor,,,ze-vitor,Zé Vitor,D,38,189,125,M,1112474,EUR,981676800,D,38,38,False,35.0,24.0,9.0,3.0,0.0,11.0,15.0,13.0,20.0,3.0,6.0,3.0,9.0,,,,,,,90.0,45.0,6.9,11.0,0.00560887,,1,,0.01,0.13,-0.04,,,1.0,3.0,,,,1.0,,3.0,2.0,,,,,,0.0122,-0.03,,,,,,,1.0,0.1633,,,,
14131872,away,CD Nacional,José Gomes,,,jose-gomes,J. Gomes,D,5,185,33,M,344181,EUR,837820800,D,5,5,False,19.0,13.0,4.0,2.0,1.0,1.0,3.0,12.0,16.0,1.0,4.0,2.0,3.0,,,,,,,90.0,51.0,7.4,19.0,0.562427,,0,,0.57,0.16,-0.09,,1.0,4.0,,,,5.0,1.0,2.0,1.0,,,,8.0,,,,,1.0,4.0,,3.0,,,,,2.0,,,
14131872,away,CD Nacional,Liziero,,,liziero,Liziero,M,28,175,757,M,822510,EUR,886809600,M,28,28,False,39.0,33.0,4.0,2.0,0.0,18.0,19.0,15.0,20.0,1.0,8.0,,7.0,3.0,,,,,,78.0,60.0,7.2,16.0,0.250621,,0,,0.3,0.06,-0.02,,,6.0,3.0,1.0,6.0,2.0,1.0,,1.0,2.0,,,11.0,,,,,,1.0,,1.0,,,,,2.0,,,
14131872,away,CD Nacional,Matheus Dias,,,dias-matheus,Matheus Dias,M,6,187,228,M,1020610,EUR,1020902400,M,6,6,False,16.0,16.0,3.0,3.0,0.0,10.0,10.0,6.0,6.0,,2.0,3.0,2.0,2.0,,,,,,45.0,23.0,6.5,,0.00190245,,0,,0.04,0.03,-0.04,,,3.0,,,3.0,,,,2.0,,,,,,,,,,,,,,,,,,,,
14131872,away,CD Nacional,Chiheb Labidi,,,chiheb-labidi,C. Labidi,M,15,190,432,M,1011997,EUR,991353600,M,15,15,False,21.0,18.0,1.0,,0.0,8.0,8.0,10.0,13.0,1.0,7.0,1.0,7.0,3.0,,,,,,78.0,43.0,6.8,7.0,0.0360953,,3,,0.11,0.26,0.36,,2.0,4.0,1.0,2.0,1.0,,,1.0,,,,,1.0,1.0,1.0,0.3559,-0.57,1.0,2.0,,2.0,,,2.0,0.2676,,,,
14131872,away,CD Nacional,Witi,,,witi,Witi,M,7,178,442,M,786269,EUR,841017600,F,7,7,False,6.0,6.0,1.0,1.0,0.0,1.0,1.0,5.0,5.0,,2.0,1.0,,1.0,,,,,,45.0,14.0,7.2,3.0,0.00502564,,0,,-0.02,0.01,0.54,,,1.0,,1.0,,1.0,,1.0,,,,,1.0,,,,,1.0,1.0,,1.0,,,,,,,,
14131872,away,CD Nacional,Jesús Ramírez,,,jesus-ramirez,J. Ramírez,F,9,187,1078,M,987597,EUR,894240000,F,9,9,False,16.0,12.0,,,0.0,5.0,6.0,7.0,10.0,4.0,7.0,,1.0,1.0,,,,,,90.0,31.0,7.5,9.0,0.00884781,,3,,-0.14,0.03,0.15,,8.0,12.0,1.0,1.0,1.0,,,,,1.0,,,,1.0,,0.1115,0.53,4.0,1.0,,1.0,,,2.0,0.5329,,1.0,,
14131872,away,CD Nacional,Paulinho Bóia,,,paulinho-boia,Paulinho Bóia,M,11,171,270,M,912781,EUR,898819200,F,11,11,False,16.0,8.0,2.0,,0.0,2.0,2.0,6.0,14.0,2.0,6.0,,4.0,2.0,,,,,,82.0,41.0,6.1,21.0,0.0244622,,1,,-0.32,0.2,-0.01,,3.0,11.0,1.0,3.0,,,,,1.0,,,,2.0,,,0.0574,0.03,4.0,5.0,,1.0,,,1.0,0.068,,,,
14131872,away,CD Nacional,Léo Santos,,,leo-santos,L. Santos,D,34,186,158,M,822509,EUR,913161600,D,34,34,True,11.0,9.0,4.0,2.0,0.0,4.0,4.0,5.0,7.0,1.0,2.0,1.0,1.0,,,,,,,45.0,18.0,7.1,2.0,0.0669916,,1,,0.21,0.0,0.35,,1.0,1.0,1.0,,1.0,,,1.0,,,,,,,,0.0406,-0.26,,,1.0,,,,,,,,1.0,
14131872,away,CD Nacional,Pablo,,,messias-cardozo-pablo-ruan,Pablo,F,99,181,97,M,1579664,EUR,1044057600,F,99,99,True,3.0,1.0,1.0,,0.0,,,1.0,3.0,,,,,,,,,,,45.0,13.0,6.3,6.0,0.00327032,,2,,-0.04,-0.12,0.14,,,2.0,,1.0,,,,1.0,1.0,,,,1.0,1.0,,0.2566,-0.08,2.0,,1.0,,,1.0,,,,,,
14131872,away,CD Nacional,Filipe Soares,,,filipe-soares,F. Soares,M,22,180,145,M,851030,EUR,927158400,M,22,22,True,3.0,3.0,1.0,1.0,0.0,,,3.0,3.0,1.0,1.0,,2.0,,,,,,,12.0,6.0,6.6,,0.00809699,,1,,0.1,0.15,-0.02,,,1.0,,,1.0,,,,,,,,,1.0,,0.0224,-0.19,,,,,,,,,,,,
14131872,away,CD Nacional,Joel Silva,Joel Silva,,joel-silva,J. Silva,M,26,185,56,M,1393991,EUR,1044921600,M,26,26,True,3.0,2.0,,,0.0,,,2.0,3.0,,2.0,,1.0,1.0,,,,,,12.0,11.0,6.6,4.0,0.00088925,,0,,-0.05,0.02,0.16,,,3.0,1.0,,,,,1.0,,,,,,,,,,2.0,1.0,,,,,,,,,,
14131872,away,CD Nacional,Martim Gustavo Watts,Martim Gustavo,,martim-gustavo-watts,M. Gustavo,F,30,184,22,M,1410338,EUR,1121299200,M,30,30,True,1.0,1.0,,,0.0,,,1.0,1.0,,1.0,,,,,,,,,8.0,6.0,6.6,4.0,0.0017347,,0,,0.01,0.1,-0.03,,,3.0,,1.0,1.0,,,,,,,,1.0,,,,,2.0,1.0,,1.0,,,,,,,,
14131872,away,CD Nacional,Kevyn,Kevyn,,kevyn,Kevyn,G,50,192,50,M,1524116,EUR,1120176000,G,50,50,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131872,away,CD Nacional,Lenny Vallier,,,lenny-vallier,L. Vallier,D,24,178,31,M,878283,EUR,924912000,D,24,24,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131872,away,CD Nacional,Alan Núñez,Alan Núñez,,alan-nunez,A. Núñez,D,16,176,155,M,1116982,EUR,1096588800,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
14131872,away,CD Nacional,André Sousa,,,andre-sousa,A. Sousa,M,18,181,24,M,167857,EUR,647481600,M,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
