match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,captain,stat_accurateOppositionHalfPasses,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_wasFouled,stat_shotOffTarget,stat_totalTackle,stat_wonTackle,stat_keyPass,stat_totalCross,stat_onTargetScoringAttempt,stat_challengeLost,stat_bigChanceMissed,stat_totalOffside,stat_bigChanceCreated,stat_accurateCross,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11369849,home,Standard Liège,Lucas Noubi,lucas-noubi,L. Noubi,D,4,184,322,M,1127337,EUR,1105747200,D,51,51,True,,,,,,,,,,,,,,,,0.0,,0,,Lucas Noubi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369849,home,Standard Liège,Aiden O'Neill,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369849,away,KVC Westerlo,Sinan Bolat,sinan-bolat,S. Bolat,G,26,187,164,M,5920,EUR,589248000,G,1,1,False,33.0,18.0,23.0,9.0,13.0,16.0,17.0,9.0,3.0,5.0,90.0,42.0,8.0,15.0,0.0,0.0,0.00107851,0,1.1135,,,,5.0,,,,,2.0,,,,,,,,,,,,,,,,,,,,,1.0,1.0,1.0
11369849,away,KVC Westerlo,Emin Bayram,emin-bayram,E. Bayram,D,40,193,768,M,997153,EUR,1049241600,D,40,40,False,29.0,21.0,6.0,5.0,17.0,20.0,9.0,7.0,,,90.0,53.0,8.0,10.0,0.0,0.0,0.00186914,0,,,,,4.0,1.0,1.0,3.0,7.0,4.0,,9.0,2.0,2.0,,,,,,,6.0,5.0,,,,,,,,,,,
11369849,away,KVC Westerlo,Roman Neustädter,roman-neustadter,R. Neustädter,D,33,190,122,M,38471,EUR,572140800,D,33,33,False,48.0,37.0,12.0,3.0,34.0,39.0,9.0,6.0,,,90.0,68.0,7.9,11.0,0.0,0.0,0.00057375,0,,,,,3.0,1.0,2.0,1.0,5.0,7.0,1.0,7.0,,,,,,,,,3.0,3.0,,,,,,,,,,,
11369849,away,KVC Westerlo,Ravil Tagir,tagir-ravil,R. Tagir,D,28,185,250,M,992551,EUR,1052179200,D,24,24,False,55.0,46.0,11.0,8.0,34.0,37.0,18.0,4.0,,,90.0,68.0,7.2,12.0,0.0,0.0,0.00542769,0,,,,,12.0,2.0,2.0,4.0,4.0,3.0,,2.0,,1.0,,1.0,1.0,,1.0,,,,,,,1.0,,,,,,,
11369849,away,KVC Westerlo,Bryan Reynolds,bryan-reynolds,B. Reynolds,D,22,185,426,M,862075,EUR,993686400,M,22,22,False,24.0,15.0,3.0,2.0,9.0,13.0,12.0,4.0,,,90.0,50.0,6.9,13.0,0.0,0.0,0.00526362,0,,,,,6.0,,1.0,6.0,7.0,3.0,,4.0,,3.0,,2.0,,,,,6.0,4.0,,1.0,,1.0,,,,,,,
11369849,away,KVC Westerlo,Lukas Van Eenoo,lukas-van-eenoo,L. V. Eenoo,M,8,175,44,M,45880,EUR,665798400,M,7,7,False,28.0,18.0,,,12.0,16.0,14.0,3.0,,,81.0,39.0,6.7,13.0,0.0,0.0,0.00360153,0,,,,True,6.0,2.0,1.0,6.0,2.0,2.0,1.0,,,2.0,1.0,,,,,,1.0,1.0,,2.0,,1.0,,,,,,,
11369849,away,KVC Westerlo,Serhiy Sydorchuk,serhiy-sydorchuk,S. Sydorchuk,M,8,189,289,M,81202,EUR,673142400,M,15,15,False,43.0,30.0,6.0,2.0,15.0,19.0,24.0,8.0,,,90.0,52.0,7.1,13.0,0.0,0.0,0.288594,0,,,,,15.0,,1.0,3.0,8.0,,,,,2.0,,1.0,1.0,,,,6.0,3.0,1.0,,,1.0,,1.0,,,,,
11369849,away,KVC Westerlo,Jordan Bos,jordan-bos,J. Bos,D,15,180,747,M,1144138,EUR,1035849600,M,5,5,False,16.0,13.0,1.0,,10.0,12.0,4.0,6.0,,,81.0,34.0,6.2,9.0,0.0,0.0,0.00109637,0,,Jordan Bos,,,3.0,1.0,,10.0,4.0,3.0,,,1.0,3.0,4.0,1.0,,,1.0,,3.0,1.0,,,,1.0,,,,,,,
11369849,away,KVC Westerlo,Yusuke Matsuo,yusuke-matsuo,Y. Matsuo,M,24,170,228,M,991209,EUR,869616000,F,79,79,False,13.0,7.0,1.0,,3.0,6.0,8.0,7.0,,,74.0,25.0,6.8,10.0,0.0891,0.2566,0.00175069,1,,,,,4.0,1.0,,5.0,5.0,,,1.0,1.0,1.0,2.0,,,,2.0,,3.0,1.0,,1.0,1.0,1.0,,,,,,,
11369849,away,KVC Westerlo,Nacer Chadli,nacer-chadli,N. Chadli,M,,187,414,M,32492,EUR,618019200,F,89,89,False,30.0,24.0,1.0,1.0,11.0,13.0,17.0,3.0,,,74.0,40.0,7.3,7.0,0.0863,0.3466,0.156868,2,,,,,13.0,4.0,1.0,5.0,5.0,1.0,,,,,,1.0,1.0,1.0,,,3.0,1.0,1.0,,1.0,1.0,,,,,,,
11369849,away,KVC Westerlo,Matija Frigan,matija-frigan,M. Frigan,F,20,184,1391,M,1092081,EUR,1044921600,F,9,9,False,12.0,5.0,1.0,,5.0,7.0,5.0,1.0,,,67.0,17.0,6.5,8.0,0.0,0.0,0.00049,0,,,,,,2.0,,9.0,2.0,,,,1.0,6.0,,,,,,,2.0,1.0,,,,1.0,,,,,,,
11369849,away,KVC Westerlo,Kyan Vaesen,vaesen-kyan,K. Vaesen,F,17,190,139,M,997827,EUR,987120000,F,14,14,True,6.0,3.0,,,3.0,3.0,3.0,1.0,,,23.0,7.0,6.6,4.0,0.0,0.0,0.00010012,0,,,,,,,1.0,1.0,1.0,,,,1.0,,,,,,,,,,,,,1.0,,,,,,,
11369849,away,KVC Westerlo,Thomas Van den Keybus,thomas-van-den-keybus,T. V. d. Keybus,M,39,179,112,M,997164,EUR,988156800,M,39,39,True,3.0,2.0,,,,,3.0,2.0,,,16.0,5.0,6.2,2.0,0.0,0.0,0.00156997,0,,,,,2.0,,,4.0,,,1.0,,,1.0,,1.0,,,,,,,,,,2.0,,,,,,,
11369849,away,KVC Westerlo,Lucas Stassin,lucas-stassin,L. Stassin,F,9,184,2195,M,1126521,EUR,1101686400,F,76,76,True,8.0,4.0,1.0,,,2.0,6.0,1.0,,,16.0,10.0,6.5,5.0,0.0,0.0,0.00099831,0,,,,,4.0,,1.0,1.0,2.0,,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,,,
11369849,away,KVC Westerlo,Edisson Jordanov,edisson-jordanov,E. Jordanov,D,24,172,62,M,129922,EUR,739497600,D,32,32,True,2.0,1.0,,,1.0,1.0,1.0,1.0,,,9.0,5.0,6.5,3.0,0.0,0.0,4.18e-06,0,,,,,,,,1.0,,,,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,
11369849,away,KVC Westerlo,Doğucan Haspolat,dogucan-haspolat,D. Haspolat,M,34,177,454,M,846087,EUR,950227200,M,6,6,True,5.0,3.0,1.0,1.0,1.0,2.0,3.0,1.0,,,9.0,9.0,6.6,3.0,0.0,0.0,0.0494932,0,,,,,2.0,,,1.0,1.0,1.0,,1.0,1.0,,,,,,,,1.0,,,,,1.0,,,,,,,
11369849,away,KVC Westerlo,Nick Gillekens,nick-gillekens,N. Gillekens,G,1,185,45,M,794577,EUR,804902400,G,20,20,True,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369849,away,KVC Westerlo,Arthur Piedfort,arthur-piedfort,A. Piedfort,M,46,186,202,M,1149123,EUR,1107216000,D,46,46,True,,,,,,,,,,,,,,,,0.0,,0,,Arthur Piedfort,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
