match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_aerialLost,stat_interceptionWon,stat_fouls,stat_totalTackle,stat_accurateCross,stat_challengeLost,stat_dispossessed,stat_wonTackle,stat_shotOffTarget,stat_keyPass,player_sofascoreId,captain,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed,stat_totalOffside,stat_hitWoodwork,stat_penaltyFaced,stat_penaltyConceded
12421214,home,RC Sporting Charleroi,Mohamed Koné,Mohamed Koné,,mohamed-kone,M. Koné,G,30,186.0,1004,M,1131009,EUR,1015459200,G,30,30,False,19.0,13.0,9.0,3.0,0.0,12.0,14.0,1.0,5.0,1.0,7.0,3.0,2.0,2.0,1.0,1.0,90.0,29.0,7.4,6.0,0.00017445,0,0.697,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Žan Rogelj,,,zan-rogelj,Ž. Rogelj,D,21,175.0,87,M,888605,EUR,943488000,D,29,29,False,41.0,39.0,1.0,1.0,0.0,6.0,7.0,33.0,37.0,2.0,2.0,,,,,,90.0,59.0,7.5,9.0,0.0366905,1,,3.0,2.0,1.0,4.0,2.0,1.0,1.0,1.0,1.0,0.0817,0.2149,,,,,,,,,,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Stelios Andreou,,,andreou-stelios,S. Andreou,D,5,187.0,339,M,994282,EUR,1027468800,D,21,21,False,41.0,35.0,5.0,2.0,0.0,18.0,20.0,17.0,21.0,4.0,4.0,,,,,,90.0,47.0,6.9,6.0,0.0120642,0,,,,3.0,,,,,,,,,1.0,2.0,2.0,,,,,,,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Aiham Ousou,,,aiham-ousou,A. Ousou,D,4,186.0,1246,M,965265,EUR,947376000,D,4,4,False,45.0,41.0,5.0,4.0,0.0,21.0,21.0,20.0,24.0,4.0,5.0,,,,,,74.0,55.0,7.0,5.0,0.0177756,0,,,2.0,6.0,5.0,,,,1.0,2.0,,,3.0,1.0,3.0,1.0,,,,,,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Vetle Winger Dragsnes,,,vetle-winger-dragsnes,V. W. Dragsnes,D,20,187.0,53,M,548640,EUR,760492800,D,15,15,False,37.0,31.0,2.0,2.0,0.0,11.0,11.0,21.0,28.0,1.0,3.0,,,,,,64.0,53.0,7.7,9.0,0.0149085,0,,2.0,1.0,2.0,5.0,1.0,1.0,,,,,,,,,3.0,1.0,1.0,1.0,3.0,,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Yassine Titraoui,Yacine Titraoui,,yassine-titraoui,Y. Titraoui,M,22,170.0,2454,M,1094538,EUR,1059177600,M,22,22,False,71.0,63.0,10.0,8.0,0.0,19.0,19.0,44.0,52.0,1.0,16.0,,,,,,74.0,79.0,7.7,8.0,0.160556,2,,,,2.0,2.0,,,,,,0.0668,,,2.0,,2.0,,2.0,,2.0,2.0,1.0,,,,,,,,,
12421214,home,RC Sporting Charleroi,Adem Zorgane,,,adem-zorgane,A. Zorgane,M,8,184.0,6525,M,1000472,EUR,947116800,M,6,6,False,104.0,93.0,8.0,7.0,0.0,23.0,24.0,70.0,85.0,2.0,10.0,,,,,,90.0,118.0,9.4,17.0,0.963111,1,,5.0,1.0,6.0,3.0,1.0,1.0,1.0,,,0.0405,0.7374,3.0,,2.0,1.0,,1.0,,1.0,,6.0,AdemZorgane,True,1.0,1.0,,,,,
12421214,home,RC Sporting Charleroi,Isaac Mbenza,,,isaac-mbenza,I. Mbenza,F,7,188.0,141,M,789000,EUR,826243200,M,7,7,False,32.0,23.0,2.0,,0.0,3.0,5.0,21.0,34.0,2.0,,,,,,,64.0,46.0,6.7,17.0,0.161322,1,,7.0,,3.0,,1.0,,1.0,1.0,,0.0188,0.058,,,,,1.0,2.0,,,,1.0,,,,,,,,,
12421214,home,RC Sporting Charleroi,Daan Heymans,,,heymans-daan,D. Heymans,M,38,186.0,544,M,845344,EUR,929404800,M,18,18,False,39.0,29.0,1.0,1.0,0.0,10.0,13.0,19.0,26.0,3.0,4.0,,,,,,90.0,62.0,7.7,14.0,0.0419287,5,,,9.0,10.0,12.0,,,2.0,3.0,,1.0955,0.8323,6.0,2.0,3.0,3.0,,1.0,,2.0,3.0,1.0,,,,1.0,,,,,
12421214,home,RC Sporting Charleroi,Parfait Guiagon,,,parfait-guiagon,P. Guiagon,M,10,169.0,1096,M,1030459,EUR,982800000,M,10,10,False,44.0,41.0,1.0,1.0,2.0,7.0,7.0,35.0,39.0,,3.0,,,,,,64.0,53.0,8.6,7.0,0.619084,1,,2.0,,2.0,2.0,3.0,2.0,,2.0,,0.0402,,1.0,,,,1.0,,,,1.0,4.0,,,1.0,,,,,,
12421214,home,RC Sporting Charleroi,Nikola Štulić,,,nikola-stulic,N. Štulić,F,9,188.0,1224,M,1029748,EUR,999907200,F,19,19,False,10.0,9.0,,,0.0,4.0,4.0,5.0,6.0,,1.0,,,,,,90.0,20.0,8.3,1.0,0.0130797,4,,,,4.0,3.0,,,3.0,,2.0,1.2377,1.989,3.0,1.0,,1.0,,1.0,,,1.0,,,,,2.0,1.0,1.0,,,
12421214,home,RC Sporting Charleroi,Mardochee Nzita,,,mardochee-nzita,M. Nzita,D,24,178.0,111,M,990726,EUR,951350400,D,24,24,True,9.0,8.0,,,0.0,,,8.0,10.0,,,,,,,,26.0,12.0,7.0,2.0,0.0171416,1,,1.0,,,,,,,,,0.0188,,,,,,,,,,1.0,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Antoine Bernier,,,antoine-bernier,A. Bernier,M,17,170.0,106,M,834261,EUR,873849600,F,17,17,True,8.0,6.0,,,0.0,,,6.0,8.0,,1.0,,,,,,26.0,13.0,7.4,3.0,0.0225102,1,,,,1.0,2.0,2.0,1.0,1.0,,,0.2157,0.3812,,,,1.0,,,,1.0,,,,,,1.0,,1.0,,,
12421214,home,RC Sporting Charleroi,Raymond Asante,,,raymond-asante,R. Asante,F,20,186.0,138,M,1414276,EUR,1085616000,F,28,28,True,4.0,4.0,,,0.0,,,4.0,4.0,,,,,,,,26.0,6.0,6.7,1.0,0.00281937,1,,,,,,,,,1.0,,0.0243,,,,,,,,,,1.0,,,,,,,,1.0,,
12421214,home,RC Sporting Charleroi,Massamba Sow,Massamba Sow,,massamba-sow,M. Sow,D,44,,37,M,1898323,EUR,1086998400,D,39,39,True,14.0,14.0,,,0.0,3.0,3.0,11.0,11.0,,1.0,,,,,,16.0,14.0,6.6,,0.00566885,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Etienne Camara,Etienne Camara,,etienne-camara,E. Camara,M,5,190.0,290,M,1097542,EUR,1048982400,M,5,5,True,15.0,14.0,2.0,2.0,1.0,2.0,2.0,12.0,13.0,,1.0,,,,,,16.0,16.0,7.3,1.0,0.0269776,0,,,1.0,1.0,1.0,,,,,,,,1.0,,,,,,,,,1.0,,,1.0,,,,,,
12421214,home,RC Sporting Charleroi,Martin Delavallée,,,martin-delavalee,M. Delavallée,G,55,185.0,123,M,1141106,EUR,1079568000,G,55,55,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Jeremy Petris,,,jeremy-petris,J. Petris,D,29,183.0,120,M,910937,EUR,885945600,D,98,98,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Quentin Benaets,,,quentin-benaets,Q. Benaets,F,43,,30,M,1396504,EUR,1061769600,F,43,43,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421214,home,RC Sporting Charleroi,Oday Dabbagh,,,oday-dabbagh,O. Dabbagh,F,98,182.0,6574,M,920458,EUR,912643200,F,9,9,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421214,away,FCV Dender,Michael Verrips,,,michael-verrips,M. Verrips,G,34,195.0,102,M,583506,EUR,849571200,G,34,34,False,38.0,24.0,22.0,8.0,0.0,17.0,21.0,7.0,17.0,1.0,5.0,,3.0,4.0,,,90.0,47.0,6.7,14.0,0.00088486,0,-0.7873,,,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,
12421214,away,FCV Dender,Gilles Ruyssen,,,gilles-ruyssen,G. Ruyssen,D,22,186.0,38,M,329415,EUR,771897600,D,22,22,False,50.0,39.0,15.0,5.0,0.0,25.0,30.0,15.0,21.0,3.0,1.0,,,,,,90.0,58.0,5.8,11.0,0.219383,0,,1.0,3.0,3.0,4.0,,,,,,,,,1.0,,1.0,1.0,3.0,,1.0,,1.0,,True,,,,,,,
12421214,away,FCV Dender,Kobe Cools,,,kobe-cools,K. Cools,D,21,192.0,41,M,793987,EUR,869788800,D,21,21,False,26.0,19.0,6.0,3.0,0.0,16.0,19.0,3.0,7.0,2.0,,,,,,,60.0,30.0,6.2,7.0,0.00078259,1,,,1.0,4.0,1.0,,,1.0,,,0.0957,0.6434,2.0,1.0,2.0,,,,,,,,,,,,,,,,
12421214,away,FCV Dender,Bryan Goncalves,,,bryan-goncalves,B. Goncalves,D,7,190.0,42,M,775019,EUR,837734400,D,4,4,False,30.0,23.0,11.0,6.0,0.0,13.0,15.0,11.0,19.0,1.0,1.0,,,,,,34.0,38.0,6.5,10.0,0.145974,0,,4.0,,1.0,,,,,,,,,,2.0,1.0,,1.0,,,,,1.0,,,,,,,,,
12421214,away,FCV Dender,David Hrnčár,,,david-hrncar,D. Hrnčár,M,20,186.0,104,M,924664,EUR,881712000,M,20,20,False,26.0,21.0,7.0,4.0,0.0,8.0,9.0,13.0,20.0,,6.0,,,,,,60.0,37.0,6.4,10.0,0.0167947,0,,3.0,,3.0,1.0,1.0,1.0,,,,,,2.0,,,,,,1.0,,,,,,,,,,,,
12421214,away,FCV Dender,Roman Kvet,,,roman-kvet,R. Kvet,M,16,187.0,92,M,858926,EUR,882316800,M,16,16,False,24.0,22.0,1.0,1.0,0.0,15.0,15.0,7.0,9.0,1.0,5.0,,,,,,60.0,31.0,6.3,4.0,0.00466111,0,,,,3.0,1.0,,,,1.0,1.0,,,2.0,1.0,,,,,1.0,,,,,,,,,,,,
12421214,away,FCV Dender,Nathan Rodes,,,rodes-nathan,N. Rodes,M,18,191.0,34,M,882003,EUR,881798400,M,18,18,False,41.0,26.0,3.0,,0.0,21.0,26.0,5.0,15.0,6.0,3.0,,,,,,90.0,58.0,6.5,16.0,0.00367351,1,,,4.0,3.0,5.0,1.0,,,,1.0,0.1042,,2.0,2.0,,,,,,,1.0,,,,,,,,,,
12421214,away,FCV Dender,Fabio Ferraro,Fabio Ferraro,,fabio-ferraro,F. Ferraro,M,88,180.0,86,M,1145225,EUR,1031011200,M,88,88,False,31.0,24.0,1.0,1.0,0.0,13.0,14.0,12.0,19.0,1.0,4.0,,,,,,72.0,50.0,6.2,16.0,0.0872414,0,,2.0,1.0,6.0,4.0,5.0,3.0,,3.0,,,,1.0,1.0,,,1.0,,3.0,,,1.0,,,,,,,,,
12421214,away,FCV Dender,Joedrick Pupe,,,pupe-joedrick,J. Pupe,D,23,189.0,67,M,891609,EUR,865382400,M,3,3,False,40.0,31.0,6.0,1.0,0.0,20.0,25.0,11.0,17.0,4.0,6.0,,,,,,90.0,66.0,6.5,14.0,0.0182872,0,,2.0,1.0,3.0,4.0,,,,1.0,,,,2.0,1.0,,3.0,,1.0,,3.0,,,,,,,,,,,
12421214,away,FCV Dender,Aurélien Scheidler,,,aurelien-scheidler,A. Scheidler,F,21,192.0,170,M,915567,EUR,896918400,F,11,11,False,8.0,6.0,,,0.0,3.0,3.0,3.0,6.0,2.0,1.0,,,,,,47.0,23.0,6.3,6.0,0.00730949,1,,1.0,5.0,4.0,10.0,2.0,2.0,1.0,3.0,3.0,0.07,0.0536,3.0,,1.0,,,,,,,,,,,,,,,,
12421214,away,FCV Dender,Bruny Nsimba,,,nsimba-bruny,B. Nsimba,F,77,181.0,280,M,1047536,EUR,954892800,F,77,77,False,9.0,8.0,,,0.0,5.0,6.0,3.0,4.0,,3.0,,,,,,40.0,13.0,5.6,4.0,0.00148668,0,,1.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,,
12421214,away,FCV Dender,Ragnar Oratmangoen,,,ragnar-oratmangoen,R. Oratmangoen,M,11,181.0,5722,M,899651,EUR,885340800,F,26,26,True,20.0,14.0,1.0,,0.0,10.0,13.0,4.0,7.0,,6.0,,,,,,56.0,28.0,6.3,10.0,0.00096236,0,,,1.0,3.0,1.0,1.0,,,2.0,,,,,1.0,,,,1.0,1.0,,,,0ratmangoen,,,,,,,,
12421214,away,FCV Dender,Lennard Hens,Lennard Hens,,lennard-hens,L. Hens,M,10,183.0,58,M,1502941,EUR,823737600,M,10,10,True,5.0,3.0,,,0.0,2.0,2.0,1.0,3.0,1.0,1.0,,,,,,30.0,7.0,6.4,2.0,0.00123247,0,,,1.0,1.0,2.0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,1.0,,,
12421214,away,FCV Dender,Malcolm Viltard,,,viltard-malcolm,M. Viltard,M,24,176.0,69,M,1092285,EUR,1035417600,M,24,24,True,9.0,6.0,,,0.0,5.0,8.0,1.0,1.0,,,,,,,,30.0,13.0,6.4,5.0,0.00121204,0,,,,2.0,1.0,,,,1.0,1.0,,,1.0,1.0,,,,,1.0,,,,,,,,,,,,
12421214,away,FCV Dender,Dembo Sylla,Dembo Sylla,,dembo-sylla,D. Sylla,M,22,175.0,1057,M,1397569,EUR,1036886400,D,53,53,True,2.0,2.0,,,0.0,2.0,2.0,,,2.0,1.0,,,,,,30.0,5.0,5.9,,0.00011033,0,,,,,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,,,,,1.0
12421214,away,FCV Dender,Ridwane M'Barki,,,ridwane-mbarki,R. M'Barki,D,10,173.0,39,M,842287,EUR,773107200,F,7,7,True,2.0,2.0,,,0.0,2.0,2.0,,,1.0,1.0,,,,,,18.0,6.0,6.6,1.0,6.51e-06,0,,,,1.0,2.0,,,,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,
