match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_duelLost,stat_duelWon,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,captain,stat_aerialLost,stat_aerialWon,stat_challengeLost,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoalsOnTarget,stat_totalCross,stat_blockedScoringAttempt,stat_goalAssist,stat_keyPass,stat_errorLeadToAGoal,stat_errorLeadToAShot,stat_accurateCross,stat_hitWoodwork,stat_totalOffside,stat_bigChanceCreated,stat_goals,stat_bigChanceMissed
11369380,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,13,13,False,26.0,25.0,7.0,6.0,21.0,22.0,4.0,4.0,8.0,1.0,4.0,4.0,90.0,37.0,6.7,1.0,0.00127967,0,-0.3454,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369380,home,Villarreal,Adrià Altimira,altimira-adria,A. Altimira,D,2,170,365,M,,980732,EUR,985737600,D,26,26,False,31.0,27.0,1.0,,17.0,20.0,10.0,11.0,7.0,,,,64.0,54.0,6.7,5.0,0.00866071,1,,,,1.0,7.0,1.0,2.0,2.0,1.0,2.0,2.0,4.0,1.0,1.0,0.0264,,,,,,,,,,,,,,,,,,,,,
11369380,home,Villarreal,Raúl Albiol,raul-albiol,R. Albiol,D,39,190,1235,M,,3041,EUR,494640000,D,3,3,False,79.0,70.0,6.0,2.0,50.0,53.0,20.0,26.0,6.0,,,,90.0,95.0,7.1,12.0,0.0149098,1,,,,6.0,7.0,,,,,3.0,1.0,2.0,,1.0,0.0354,True,3.0,4.0,1.0,1.0,3.0,2.0,2.0,0.2672,,,,,,,,,,,,
11369380,home,Villarreal,Matteo Gabbia,matteo-gabbia,M. Gabbia,D,46,185,3401,M,,826195,EUR,940464000,D,2,2,False,53.0,48.0,3.0,2.0,44.0,46.0,4.0,7.0,2.0,,,,45.0,60.0,6.3,5.0,0.00121249,0,,,,3.0,4.0,,,,,3.0,1.0,,,1.0,,,1.0,3.0,,,1.0,,2.0,,,,,,,,,,,,,
11369380,home,Villarreal,Carlos Romero,carlos-romero,C. Romero,D,22,174,1103,M,,1396048,EUR,1004313600,D,37,37,False,28.0,20.0,5.0,1.0,15.0,18.0,5.0,11.0,6.0,,,,45.0,42.0,6.0,11.0,0.0025873,0,,Carlos Romero,,4.0,3.0,,1.0,,,,,2.0,1.0,1.0,,,1.0,,1.0,,,,1.0,,1.0,,,,,,,,,,,
11369380,home,Villarreal,Ilias Akhomach,ilias-akhomach,I. Akhomach,M,12,175,15826,M,iliasakhomach,1089108,EUR,1082073600,M,27,27,False,17.0,13.0,1.0,1.0,3.0,5.0,10.0,12.0,2.0,,,,77.0,39.0,6.3,16.0,0.0147181,2,,,,6.0,6.0,3.0,2.0,1.0,,,,2.0,2.0,2.0,0.0478,,,1.0,,1.0,,6.0,2.0,0.2032,,1.0,,,,,,,,,,
11369380,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,,16701,EUR,584582400,M,6,6,False,42.0,39.0,4.0,3.0,18.0,19.0,21.0,23.0,8.0,,,,90.0,64.0,7.5,10.0,0.0673848,2,,,,3.0,8.0,1.0,3.0,1.0,1.0,1.0,2.0,2.0,1.0,4.0,0.1514,,,1.0,,1.0,,2.0,,0.0502,,,1.0,3.0,,,,,,,,
11369380,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,46.0,41.0,7.0,6.0,24.0,26.0,17.0,20.0,2.0,,,,64.0,59.0,7.1,8.0,0.0244084,0,,,,3.0,7.0,1.0,4.0,3.0,,2.0,,3.0,3.0,1.0,,,,,1.0,,,,,,,,,1.0,1.0,1.0,,,,,,
11369380,home,Villarreal,Alejandro Baena,alejandro-baena,A. Baena,M,10,174,9564,M,alexbaena,910031,EUR,995587200,M,16,16,False,42.0,31.0,6.0,3.0,10.0,13.0,25.0,42.0,4.0,,,,90.0,76.0,7.3,28.0,0.500844,2,,,,3.0,6.0,1.0,4.0,2.0,1.0,,1.0,,,4.0,0.1542,,,,,,,5.0,1.0,,13.0,1.0,,4.0,,,4.0,1.0,1.0,,,
11369380,home,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,GerardMoreno9,146866,EUR,702604800,F,7,7,False,38.0,31.0,5.0,3.0,10.0,12.0,23.0,29.0,8.0,,,,90.0,60.0,9.8,14.0,0.577149,5,,,,5.0,8.0,3.0,4.0,3.0,2.0,,,3.0,1.0,2.0,0.553,,1.0,,,1.0,,1.0,,0.3919,3.0,2.0,1.0,5.0,,,2.0,,2.0,3.0,1.0,
11369380,home,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,11,11,False,10.0,6.0,,,,,6.0,10.0,2.0,,,,90.0,24.0,6.7,11.0,0.00786109,4,,,,4.0,4.0,1.0,2.0,1.0,2.0,2.0,,,,,1.1448,,1.0,3.0,,2.0,,5.0,1.0,0.99,,,,1.0,,,,,2.0,,1.0,2.0
11369380,home,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,,229740,EUR,710294400,D,18,18,True,31.0,28.0,5.0,5.0,13.0,14.0,16.0,21.0,4.0,,,,45.0,46.0,7.0,8.0,0.155102,0,,,,2.0,2.0,,1.0,,,2.0,,2.0,1.0,,,,1.0,,,,,,,,4.0,,,1.0,,,1.0,,,,,
11369380,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,True,41.0,36.0,1.0,,27.0,30.0,9.0,11.0,2.0,,,,45.0,46.0,6.7,5.0,0.00461032,0,,,,2.0,2.0,,,,,3.0,,2.0,1.0,,,,,,1.0,,,,1.0,,,,,,,,,,,,,
11369380,home,Villarreal,Kiko Femenía,kiko-femenia,K. Femenía,D,17,176,444,M,,53739,EUR,665452800,D,17,17,True,21.0,18.0,3.0,,12.0,13.0,6.0,8.0,3.0,,,,26.0,27.0,6.5,4.0,0.00605265,0,,,,1.0,1.0,,,,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
