match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_outfielderBlock,stat_totalTackle,stat_dispossessed,stat_totalClearance,stat_interceptionWon,stat_unsuccessfulTouch,stat_fouls,player_firstName,player_lastName,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goalAssist,stat_totalCross,stat_accurateCross,stat_bigChanceCreated,stat_shotOffTarget,stat_wasFouled,stat_totalOffside,stat_keyPass,stat_aerialWon,stat_goals,captain,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_wonTackle
10385561,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385561,away,Liverpool,Alisson,alisson,Alisson,G,1,193,64760,M,AlissonBecker,243609,EUR,717984000,G,1,1,False,39.0,34.0,12.0,7.0,32.0,33.0,2.0,6.0,6.0,90.0,51.0,6.4,5.0,0.0,0.0,0.0003709,0,-0.1265,,,1.0,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,1.0,4.0,4.0,1.0,
10385561,away,Liverpool,Trent Alexander-Arnold,trent-alexander-arnold,T. Alexander-Arnold,D,12,180,210733,M,TrentAA,795064,EUR,907718400,D,66,66,False,31.0,25.0,9.0,5.0,17.0,21.0,9.0,14.0,4.0,90.0,48.0,6.7,10.0,0.0,0.0,0.193573,0,,,3.0,3.0,,1.0,1.0,,2.0,2.0,,3.0,,,2.0,2.0,,,,4.0,1.0,,,,1.0,,,,,,,,,1.0
10385561,away,Liverpool,Ibrahima Konaté,ibrahima-konate,I. Konaté,D,5,195,27499,M,ibrahimakonate,826215,EUR,927590400,D,5,5,False,41.0,33.0,7.0,2.0,26.0,27.0,7.0,14.0,3.0,90.0,49.0,6.1,8.0,0.0,0.0,0.00159817,0,,,1.0,4.0,,,,,4.0,1.0,,1.0,,,,,,,,,,,,2.0,,,2.0,,,,,,,
10385561,away,Liverpool,Virgil van Dijk,virgil-van-dijk,V. van Dijk,D,4,195,98613,M,VvD,151545,EUR,678931200,D,4,4,False,50.0,44.0,7.0,3.0,40.0,42.0,4.0,8.0,3.0,90.0,64.0,6.6,6.0,0.0,0.0,0.00130397,0,,,1.0,7.0,1.0,,4.0,,7.0,1.0,,,,,,,,,,,,,,,,,3.0,,,,,,,3.0
10385561,away,Liverpool,Andrew Robertson,andrew-robertson,A. Robertson,D,26,178,24820,M,andyrobertson94,262911,EUR,763344000,D,26,26,False,25.0,17.0,4.0,1.0,13.0,18.0,4.0,10.0,4.0,70.0,36.0,6.0,13.0,0.0,0.0,0.00294984,0,,,4.0,2.0,2.0,1.0,2.0,,1.0,,1.0,2.0,,,,,,,,3.0,,,,,,,,,,,,,,2.0
10385561,away,Liverpool,Harvey Elliott,harvey-elliott,H. Elliott,M,9,170,21132,M,harvelliott,955245,EUR,1049414400,M,19,19,False,27.0,24.0,,,10.0,11.0,14.0,16.0,5.0,70.0,37.0,6.7,6.0,0.0604,0.0,0.0116836,1,,,,3.0,,,1.0,,,1.0,1.0,,,,1.0,1.0,,1.0,,,,,,1.0,,1.0,,,,,,,,
10385561,away,Liverpool,Fabinho,fabinho,Fabinho,M,8,187,9273,M,Fabinho,243585,EUR,751334400,M,3,3,False,26.0,22.0,2.0,,16.0,17.0,6.0,9.0,6.0,90.0,35.0,6.2,6.0,0.0,0.0,0.0104875,0,,,6.0,2.0,3.0,2.0,2.0,1.0,,1.0,,2.0,,,,,,,,,,,,,,,,,,,,,,1.0
10385561,away,Liverpool,Jordan Henderson,jordan-henderson,J. Henderson,M,6,183,6378,M,jordanhenderson,42694,EUR,645580800,M,14,14,False,44.0,40.0,2.0,1.0,25.0,26.0,15.0,18.0,5.0,90.0,52.0,6.3,6.0,0.0,0.0,0.0237706,0,,,3.0,2.0,1.0,,1.0,,,2.0,2.0,2.0,,,,,,,,,,,,,,,1.0,,True,,,,,1.0
10385561,away,Liverpool,Mohamed Salah,mohamed-salah,M. Salah,M,11,175,565083,M,MoSalah,159665,EUR,708566400,F,11,11,False,12.0,10.0,,,5.0,5.0,5.0,8.0,,70.0,17.0,7.1,4.0,0.2153,0.5657,0.0207612,2,,,,,,,,,,,1.0,,,,,,1.0,1.0,,1.0,,,,,1.0,1.0,,1.0,,,,,,
10385561,away,Liverpool,Cody Gakpo,cody-gakpo,C. Gakpo,M,18,193,51371,M,CodyGakpo,862967,EUR,926035200,F,18,18,False,15.0,12.0,,,5.0,6.0,7.0,9.0,1.0,82.0,32.0,6.6,8.0,0.0551,0.0,0.016888,1,,1.0,4.0,6.0,1.0,,,2.0,,,3.0,,,,3.0,3.0,,1.0,,,,,,3.0,2.0,,,,,,,,,
10385561,away,Liverpool,Diogo Jota,diogo-jota,D. Jota,F,,178,31287,M,DiogoJ18,606164,EUR,849657600,F,20,20,False,16.0,14.0,1.0,1.0,6.0,8.0,8.0,8.0,6.0,70.0,26.0,6.9,5.0,0.0,0.0,0.0450153,0,,,5.0,5.0,2.0,,1.0,3.0,1.0,1.0,,,,,1.0,1.0,,,1.0,,,,,2.0,1.0,2.0,1.0,,,,,,,
10385561,away,Liverpool,Konstantinos Tsimikas,konstantinos-tsimikas,K. Tsimikas,D,12,178,16200,M,TK21,786259,EUR,831859200,D,21,21,True,6.0,4.0,1.0,,4.0,5.0,,1.0,2.0,20.0,8.0,6.1,2.0,0.0,0.0,3.698e-05,0,,,2.0,1.0,1.0,,,,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,
10385561,away,Liverpool,Alex Oxlade-Chamberlain,alex-oxlade-chamberlain,A. Oxlade-Chamberlain,M,21,180,3175,M,AlexOxChambo,10577,EUR,745372800,M,15,15,True,7.0,2.0,2.0,1.0,,2.0,2.0,5.0,1.0,20.0,8.0,6.3,5.0,0.0,0.0,0.00079816,0,,,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385561,away,Liverpool,Roberto Firmino,roberto-firmino,R. Firmino,M,9,181,31054,M,BobbyFirmino,143697,EUR,686361600,F,9,9,True,4.0,2.0,,,1.0,2.0,1.0,2.0,,20.0,6.0,6.7,2.0,0.0,0.0,8.968e-05,0,,,,2.0,,,,,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,
10385561,away,Liverpool,Darwin Núñez,darwin-nunez,D. Núñez,F,7,188,70760,M,Darwin,924871,EUR,930182400,F,27,27,True,3.0,2.0,,,2.0,3.0,,,,20.0,4.0,6.4,2.0,0.0,0.0,2.739e-05,0,,,2.0,,,,,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,,,
10385561,away,Liverpool,James Milner,james-milner,J. Milner,M,20,175,3367,M,,791,EUR,505180800,M,7,7,True,4.0,3.0,,,2.0,2.0,1.0,2.0,,8.0,4.0,6.5,1.0,0.0,0.0,0.00017957,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385561,away,Liverpool,Caoimhin Kelleher,caoimhin-kelleher,C. Kelleher,G,1,188,9953,M,caoimhinkelleher98,827362,EUR,911779200,G,62,62,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385561,away,Liverpool,Joël Matip,joel-matip,J. Matip,D,,195,3362,M,joelmatip,51501,EUR,681609600,D,32,32,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385561,away,Liverpool,Joe Gomez,joe-gomez,J. Gomez,D,2,188,14125,M,joegomez5,318927,EUR,864345600,D,2,2,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385561,away,Liverpool,Arthur,arthur,Arthur,M,29,172,8988,M,arthurmelo,794927,EUR,839808000,M,29,29,True,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
