match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,captain,stat_blockedScoringAttempt,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_totalOffside,player_sofascoreId,stat_unsuccessfulTouch,player_firstName,player_lastName,stat_savedShotsFromInsideTheBox,stat_lastManTackle,stat_errorLeadToAShot,stat_bigChanceMissed
12764022,home,Eintracht Frankfurt,Kauã Santos,kaua-dos-santos,Kauã,G,40,196.0,2819,M,1134203,EUR,1050019200,G,40,40,False,24.0,21.0,6.0,3.0,0.0,20.0,22.0,1.0,2.0,2.0,7.0,3.0,1.0,90.0,32.0,6.2,3.0,0.00040906,0,-1.359,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12764022,home,Eintracht Frankfurt,Rasmus Kristensen,rasmus-kristensen,R. Kristensen,D,13,186.0,1612,M,921789,EUR,868579200,D,13,13,False,73.0,64.0,2.0,1.0,1.0,39.0,42.0,26.0,32.0,2.0,2.0,,,85.0,99.0,9.0,12.0,0.0929907,1,,1.0,1.0,1.0,1.0,3.0,7.0,1.0,1.0,3.0,3.0,1.0,1.0,1.0,2.0,1.0,3.0,2.0,0.0537,0.1055,1.0,,,,,,,,,,,,,,
12764022,home,Eintracht Frankfurt,Tuta,tuta,Tuta,D,3,184.0,1084,M,964191,EUR,931046400,D,35,35,False,76.0,68.0,10.0,6.0,0.0,47.0,52.0,21.0,24.0,1.0,5.0,,,90.0,85.0,6.7,8.0,0.0199245,0,,,,2.0,4.0,2.0,5.0,,,,,,,,1.0,,1.0,1.0,,,,True,,,,,,,,,,,,,
12764022,home,Eintracht Frankfurt,Arthur Theate,arthur-theate,A. Theate,D,3,186.0,2200,M,965778,EUR,959212800,D,3,3,False,87.0,77.0,7.0,4.0,0.0,46.0,49.0,31.0,38.0,2.0,6.0,,,90.0,95.0,6.8,10.0,0.0148095,0,,,,1.0,7.0,2.0,10.0,1.0,,,,,,,,1.0,3.0,2.0,,,,,,,,,,,,,,,,,
12764022,home,Eintracht Frankfurt,Niels Nkounkou,nkounkou-niels,N. Nkounkou,D,25,184.0,549,M,941179,EUR,973036800,D,29,29,False,83.0,69.0,9.0,1.0,0.0,33.0,39.0,37.0,50.0,1.0,9.0,,,90.0,113.0,6.8,21.0,0.198263,1,,6.0,1.0,1.0,1.0,7.0,5.0,1.0,,2.0,,,,,1.0,2.0,4.0,2.0,0.0161,,1.0,,1.0,1.0,3.0,,,,,,,,,,
12764022,home,Eintracht Frankfurt,Ansgar Knauff,ansgar-knauff,A. Knauff,M,7,180.0,2080,M,997012,EUR,1010620800,M,36,36,False,22.0,15.0,1.0,,0.0,5.0,6.0,11.0,18.0,1.0,2.0,,,60.0,34.0,7.3,8.0,0.171882,1,,2.0,1.0,1.0,1.0,2.0,6.0,1.0,,,,,,,,,4.0,1.0,0.0274,,3.0,,,1.0,,1.0,1.0,,,,,,,,
12764022,home,Eintracht Frankfurt,Ellyes Skhiri,ellyes-skhiri,E. Skhiri,M,15,185.0,4737,M,591706,EUR,800064000,M,15,15,False,82.0,74.0,3.0,2.0,0.0,36.0,40.0,38.0,42.0,,5.0,,,90.0,94.0,6.8,10.0,0.0552868,0,,,,2.0,1.0,5.0,6.0,3.0,,,,,,,,2.0,2.0,1.0,,,,,,3.0,,,,ellyes_skhiri,2.0,,,,,,
12764022,home,Eintracht Frankfurt,Mahmoud Dahoud,mahmoud-dahoud,M. Dahoud,M,18,177.0,1899,M,341589,EUR,820454400,M,18,18,False,60.0,55.0,3.0,3.0,0.0,31.0,32.0,24.0,29.0,1.0,7.0,,,71.0,74.0,7.0,8.0,0.0392959,1,,1.0,,,1.0,2.0,2.0,,1.0,1.0,,,,,1.0,1.0,,,0.0472,,1.0,,,1.0,,1.0,,,,,,,,,
12764022,home,Eintracht Frankfurt,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183.0,196101,M,873554,EUR,918345600,M,7,7,False,45.0,41.0,,,0.0,10.0,10.0,31.0,39.0,,4.0,,,90.0,72.0,6.8,17.0,0.134005,4,,4.0,,,1.0,6.0,6.0,,2.0,5.0,1.0,,,,,,1.0,1.0,0.3062,,1.0,,1.0,3.0,,3.0,,OMarmoush,3.0,,,,,,
12764022,home,Eintracht Frankfurt,Hugo Ekitiké,hugo-ekitike,H. Ekitiké,F,22,190.0,97155,M,1048422,EUR,1024531200,F,11,11,False,32.0,27.0,1.0,1.0,1.0,8.0,8.0,19.0,25.0,,5.0,,,71.0,54.0,9.6,12.0,0.537946,3,,1.0,,1.0,4.0,4.0,10.0,,1.0,6.0,5.0,1.0,1.0,1.0,,,1.0,1.0,0.2879,0.1665,5.0,,,,1.0,2.0,,hekitike,3.0,Hugo Ekitiké,,,,,
