match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_wasFouled,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialWon,stat_duelLost,stat_totalContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_onTargetScoringAttempt,stat_goals,stat_lastManTackle,stat_fouls,stat_aerialLost,stat_dispossessed,stat_bigChanceCreated,stat_keyPass,stat_wonContest,stat_unsuccessfulTouch,stat_goalAssist,stat_totalCross,stat_challengeLost,stat_shotOffTarget,stat_blockedScoringAttempt,stat_outfielderBlock,captain,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_totalOffside
10385636,home,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,F,10,10,False,25.0,21.0,4.0,3.0,10.0,13.0,11.0,13.0,7.0,,6.0,3.0,,,87.0,40.0,7.2,10.0,0.0,0.0,0.0936835,0,,,,1.0,4.0,2.0,1.0,1.0,1.0,,,,,1.0,2.0,,4.0,2.0,3.0,,1.0,1.0,,,,,,,
10385636,home,Manchester City,Riyad Mahrez,riyad-mahrez,R. Mahrez,M,7,179,70808,M,RMahrez,158213,EUR,667094400,F,26,26,True,10.0,9.0,1.0,1.0,7.0,7.0,2.0,3.0,1.0,,,1.0,,,18.0,13.0,6.6,1.0,0.0,0.0,0.00038256,0,,,,,1.0,,,,,,,,,1.0,,,,,,,,,,,,,,,
10385636,home,Manchester City,Julián Alvarez,julian-alvarez,J. Álvarez,F,19,170,224894,M,LaAraña,944656,EUR,949276800,F,19,19,True,3.0,3.0,,,1.0,1.0,2.0,3.0,1.0,1.0,,,,,10.0,8.0,6.5,2.0,0.0,0.0,0.00054442,0,,,,,2.0,,,1.0,1.0,,,,1.0,1.0,,,,,1.0,,1.0,,,,,,,,
10385636,home,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,4.0,2.0,,,1.0,1.0,1.0,3.0,,,2.0,,,,10.0,4.0,7.2,2.0,0.0,0.0,0.00042301,0,,,,,,,,,,,,,,,,1.0,1.0,,,1.0,,,,,,,,,
10385636,home,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,home,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,Rico Lewis,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,home,Manchester City,Aymeric Laporte,aymeric-laporte,A. Laporte,D,14,191,10335,M,laporte27,149734,EUR,769996800,D,14,14,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,home,Manchester City,Kalvin Phillips,kalvin-phillips,K. Phillips,M,27,177,9303,M,kalvinphillips,786028,EUR,817862400,M,4,4,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,home,Manchester City,Cole Palmer,cole-palmer,C. Palmer,M,10,185,363781,M,ColdPalmer,982780,EUR,1020643200,M,80,80,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,home,Manchester City,Sergio Gómez,sergio-gomez,S. Gómez,M,17,171,4445,M,sergiogm_10,855835,EUR,968025600,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,away,Arsenal,Aaron Ramsdale,aaron-ramsdale,A. Ramsdale,G,32,191,8533,M,ARamsdale,839410,EUR,895104000,G,1,1,False,31.0,18.0,16.0,3.0,16.0,18.0,2.0,13.0,,2.0,3.0,,5.0,,90.0,40.0,6.6,13.0,0.0,0.0,0.00133085,0,-1.3874,,,,,,,,,,,,,,,,,,,,,,,,,,,5.0,
10385636,away,Arsenal,Ben White,benjamin-white,B. White,D,4,186,13830,M,benwhite,846036,EUR,876268800,D,4,4,False,46.0,39.0,3.0,,30.0,31.0,9.0,15.0,2.0,3.0,3.0,,,,90.0,61.0,5.7,8.0,0.0,0.0,0.00410693,0,,,,1.0,6.0,,1.0,1.0,,,,,3.0,,,,,,1.0,,,3.0,,,1.0,,,,
10385636,away,Arsenal,Rob Holding,rob-holding,R. Holding,D,6,189,1055,M,,793228,EUR,811555200,D,16,16,False,80.0,73.0,6.0,2.0,63.0,65.0,10.0,15.0,3.0,2.0,7.0,,,,90.0,89.0,7.0,7.0,0.1647,0.1184,0.0971643,2,,,,1.0,5.0,,1.0,2.0,1.0,1.0,1.0,1.0,2.0,2.0,,,,,,,,1.0,,1.0,1.0,,,,
10385636,away,Arsenal,Gabriel Magalhães,gabriel-magalhaes,Gabriel,D,6,190,49131,M,GabrielMagalhães,869792,EUR,882489600,D,6,6,False,61.0,51.0,4.0,2.0,42.0,49.0,9.0,12.0,2.0,1.0,4.0,,,,90.0,68.0,5.9,11.0,0.0815,0.0,0.0497941,2,,,,2.0,4.0,,,,,,,,,3.0,,,,,,,,1.0,1.0,1.0,,,,,
10385636,away,Arsenal,Oleksandr Zinchenko,oleksandr-zinchenko,O. Zinchenko,D,47,175,18055,M,OZinchenko,287643,EUR,850608000,D,35,35,False,54.0,47.0,2.0,1.0,31.0,37.0,16.0,18.0,4.0,1.0,8.0,,,,90.0,68.0,6.2,11.0,0.0479,0.0,0.0214753,1,,,,2.0,3.0,1.0,1.0,1.0,,,,,1.0,1.0,,,1.0,1.0,,,1.0,1.0,,1.0,,,,,
10385636,away,Arsenal,Martin Ødegaard,martin-odegaard,M. Ødegaard,M,8,178,78911,M,Ødegaard,547410,EUR,913852800,M,8,8,False,27.0,23.0,,,13.0,14.0,10.0,14.0,3.0,,7.0,1.0,,,71.0,32.0,6.6,5.0,0.0,0.0,0.0355383,0,,,,1.0,,,,1.0,,,,,,,,,1.0,,,,1.0,,,,,True,,,
10385636,away,Arsenal,Thomas Partey,thomas-partey,T. Partey,M,16,185,42575,M,TPartey5,316148,EUR,739929600,M,5,5,False,40.0,38.0,3.0,2.0,23.0,24.0,15.0,16.0,8.0,1.0,5.0,3.0,,,90.0,57.0,6.7,6.0,0.0985,0.0,0.025847,1,,,,1.0,5.0,2.0,,2.0,1.0,,,,3.0,,1.0,,1.0,2.0,2.0,,,1.0,1.0,,,,,,
10385636,away,Arsenal,Granit Xhaka,granit-xhaka,G. Xhaka,M,34,185,15717,M,Granit_Xhaka,117777,EUR,717552000,M,34,34,False,18.0,15.0,2.0,2.0,9.0,10.0,6.0,8.0,5.0,,2.0,2.0,,,60.0,26.0,6.8,4.0,0.0321,0.0425,0.0310827,1,,,,1.0,1.0,2.0,,,,1.0,,,,,1.0,,1.0,2.0,,,,,,,,,,,
10385636,away,Arsenal,Bukayo Saka,bukayo-saka,B. Saka,F,7,178,182271,M,BSaka7,934235,EUR,999648000,F,7,7,False,19.0,15.0,,,3.0,3.0,12.0,19.0,3.0,1.0,,,,,80.0,35.0,6.5,13.0,0.0562,0.0,0.0204942,1,,,,1.0,6.0,3.0,,,,,,,2.0,1.0,2.0,,,2.0,3.0,,3.0,,1.0,,,,,,
10385636,away,Arsenal,Gabriel Jesus,gabriel-jesus,G. Jesus,F,9,175,74471,M,GabrielJesus,794839,EUR,860025600,F,9,9,False,20.0,15.0,,,8.0,9.0,7.0,11.0,6.0,,1.0,2.0,,,80.0,28.0,6.5,9.0,0.0,0.0,0.00193159,0,,,,2.0,9.0,2.0,,1.0,1.0,,,,1.0,5.0,2.0,,,1.0,1.0,,,,,,,,,,1.0
10385636,away,Arsenal,Gabriel Martinelli,gabriel-martinelli,G. Martinelli,F,11,180,68888,M,GabiMartinelli,922573,EUR,992822400,F,11,11,False,8.0,6.0,,,1.0,2.0,5.0,6.0,2.0,1.0,,,,,60.0,11.0,6.6,2.0,0.0,0.0,0.0122917,0,,,,,4.0,,,2.0,1.0,,,,1.0,3.0,,,,,,,,,,,,,,,
10385636,away,Arsenal,Jorginho,jorginho,Jorginho,M,21,180,32466,M,jorginhofrello,132874,EUR,693187200,M,20,20,True,29.0,27.0,2.0,2.0,14.0,14.0,13.0,15.0,,,2.0,,,,30.0,32.0,6.7,2.0,0.0,0.0,0.0174243,0,,,,,,,2.0,,,,,,,,,,,,,,,,,,,,,,
10385636,away,Arsenal,Leandro Trossard,leandro-trossard,L. Trossard,F,19,172,31477,M,leandrotrossard,135666,EUR,786499200,F,19,19,True,11.0,10.0,,,5.0,5.0,5.0,7.0,1.0,,,1.0,,,30.0,16.0,6.7,4.0,0.0,0.0,0.129124,0,,,,,1.0,,,,,,,,,,1.0,,1.0,,1.0,1.0,1.0,,,,,,,,
10385636,away,Arsenal,Emile Smith Rowe,emile-smith-rowe,E. Smith Rowe,M,32,182,7311,M,esr,867445,EUR,964742400,M,10,10,True,6.0,5.0,1.0,1.0,3.0,3.0,2.0,3.0,,,1.0,,,,19.0,6.0,6.4,1.0,0.0,0.0,0.00128247,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,away,Arsenal,Reiss Nelson,reiss-nelson,R. Nelson,M,11,175,4847,M,reissnelson,826139,EUR,944784000,F,24,24,True,6.0,5.0,,,2.0,3.0,3.0,4.0,3.0,,1.0,2.0,,,10.0,11.0,6.6,3.0,0.0,0.0,0.00538585,0,,,,,1.0,1.0,,,,,,,,,1.0,,,1.0,,,1.0,,,,,,,,
10385636,away,Arsenal,Edward Nketiah,edward-nketiah,E. Nketiah,F,9,175,6443,M,EN9,858194,EUR,928022400,F,14,14,True,1.0,,,,,,,2.0,,,,,,,10.0,4.0,6.3,3.0,0.0,0.0,0.0,0,,,,,1.0,1.0,,,,,,,,,,,,,,,1.0,,,,,,,,
10385636,away,Arsenal,Matt Turner,matt-turner,M. Turner,G,30,190,1518,M,,833943,EUR,772416000,G,30,30,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,away,Arsenal,Jakub Kiwior,kiwior-jakub,J. Kiwior,D,4,189,15163,M,j_kiwior,976037,EUR,950572800,D,15,15,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,away,Arsenal,Kieran Tierney,kieran-tierney,K. Tierney,D,63,178,4739,M,kierantierney1,366592,EUR,865468800,D,3,3,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10385636,away,Arsenal,Fábio Vieira,fabio-vieira,F. Vieira,M,20,170,6618,M,fabiodfvieira,904835,EUR,959644800,M,21,21,True,,,,,,,,,,,,,,,,,,,,0.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
