match_id,side,team,player_name,player_slug,player_shortName,player_position,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,player_jerseyNumber,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_duelWon,stat_challengeLost,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_interceptionWon,stat_errorLeadToAShot,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_goalAssist,stat_aerialWon,stat_bigChanceCreated,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_goals,stat_outfielderBlock,stat_expectedGoalsOnTarget,stat_totalTackle,stat_wonTackle,stat_dispossessed,stat_blockedScoringAttempt,stat_bigChanceMissed,stat_savedShotsFromInsideTheBox,stat_hitWoodwork,stat_totalOffside
11408358,home,Boavista,Róbert Boženík,robert-bozenik,R. Boženík,F,188,1028,M,912033,EUR,942883200,F,9,9,False,4.0,1.0,,,1.0,1.0,,3.0,1.0,1.0,,,,41.0,18.0,6.5,10.0,2.491e-05,4,,,,11,,,,2.0,,,,,3.0,,,5.0,,1.0,0.7105,,,,,,1.0,,,0.8237,,,1.0,,1.0,,,
11408358,home,Boavista,Martim Tavares,tavares-martim,M. Tavares,F,183,92,M,1136423,EUR,1068422400,F,59,59,True,4.0,3.0,,,1.0,1.0,2.0,4.0,1.0,2.0,,,,49.0,14.0,6.3,5.0,0.00070117,1,,,,79,1.0,,,4.0,3.0,,1.0,,,,,1.0,1.0,2.0,0.3041,,,,,,1.0,,,0.4263,2.0,1.0,1.0,,1.0,,,
11408358,home,Boavista,Joel Silva,joel-silva,J. Silva,M,185,56,M,1393991,EUR,1044921600,M,16,16,True,23.0,21.0,1.0,,11.0,11.0,10.0,13.0,,2.0,,,,14.0,26.0,6.8,3.0,0.00526087,0,,Joel Silva,,26,1.0,,,,2.0,,,,,,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,
11408358,home,Boavista,Luís Santos,luis-santos,L. Santos,M,176,37,M,1035183,EUR,948326400,F,11,11,True,12.0,9.0,,,4.0,4.0,7.0,11.0,1.0,,,,,14.0,18.0,6.9,4.0,0.0587072,0,,,,17,3.0,2.0,,1.0,,,,,,,,,,1.0,,,,1.0,1.0,,,,,,,,,,,,,
11408358,home,Boavista,Vincent Sasso,vincent-sasso,V. Sasso,D,190,44,M,74071,EUR,666662400,D,23,23,True,3.0,3.0,,,,,3.0,3.0,,,,,,9.0,3.0,6.5,,0.00225356,0,,,,23,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408358,home,Boavista,César Dutra,cesar-dutra,C. Dutra,G,194,270,M,158269,EUR,696470400,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408358,home,Boavista,Filipe Ferreira,filipe-ferreira,F. Ferreira,D,178,34,M,143584,EUR,654393600,D,20,20,True,,,,,,,,,,,,,,,,,,,0,,Filipe,Ferreira,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408358,home,Boavista,Berna,berna,Berna,M,169,81,M,1133287,EUR,1063584000,M,80,80,True,,,,,,,,,,,,,,,,,,,0,,Berna,,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408358,home,Boavista,Masaki Watai,masaki-watai,M. Watai,M,168,73,M,926641,EUR,932256000,M,13,13,True,,,,,,,,,,,,,,,,,,,0,,,,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408358,home,Boavista,Ibrahima Camará,ibrahima-camara,I. Camará,M,190,520,M,976145,EUR,917222400,M,6,6,True,,,,,,,,,,,,,,,,,,,0,,,,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408358,away,CF Estrela Amadora,Bruno Brígido,bruno-brigido,B. Brígido,G,187,51,M,329079,EUR,668476800,G,30,30,False,25.0,19.0,9.0,3.0,16.0,17.0,3.0,8.0,2.0,7.0,1.0,3.0,,90.0,35.0,7.2,6.0,0.00037379,0,1.3902,,,1,,,,,1.0,,,,,,,,1.0,,,,,,,,,,,,,,,,,3.0,,
11408358,away,CF Estrela Amadora,Kialonda Gaspar,kialonda-gaspar,K. Gaspar,D,193,1228,M,1090374,EUR,875318400,D,4,4,False,52.0,45.0,6.0,3.0,35.0,38.0,10.0,15.0,9.0,5.0,,,,90.0,77.0,7.4,11.0,0.00360125,0,,Kialonda Gaspar,,4,1.0,,,2.0,9.0,1.0,1.0,1.0,,1.0,,2.0,1.0,,,,2.0,,,,,,,,5.0,4.0,1.0,,,,,
11408358,away,CF Estrela Amadora,Miguel Lopes,miguel-lopes,M. Lopes,D,182,63,M,41651,EUR,535334400,D,13,13,False,31.0,27.0,3.0,2.0,22.0,25.0,5.0,6.0,4.0,3.0,,,,82.0,48.0,7.5,5.0,0.363035,1,,,,13,,,,2.0,2.0,1.0,,,,5.0,,1.0,,1.0,0.0681,,1.0,1.0,1.0,True,,,1.0,,1.0,,,1.0,,,,
11408358,away,CF Estrela Amadora,Mansur,mansur,Mansur,D,181,47,M,328871,EUR,735004800,D,70,70,False,49.0,45.0,3.0,1.0,38.0,39.0,7.0,10.0,3.0,2.0,,,,90.0,55.0,6.5,4.0,0.00299786,0,,,,70,,,5.0,5.0,3.0,,,,,,,,,1.0,,,2.0,,,,,,,,1.0,1.0,,,,,,
11408358,away,CF Estrela Amadora,Hevertton Santos,hevertton-santos,H. Santos,D,182,177,M,1087355,EUR,980985600,M,27,27,False,40.0,28.0,8.0,2.0,16.0,18.0,14.0,29.0,5.0,5.0,,,,90.0,62.0,7.1,19.0,0.104808,1,,,,20,7.0,2.0,,4.0,2.0,2.0,,,,1.0,,1.0,1.0,2.0,0.0081,,1.0,,3.0,,1.0,,,0.0606,,,1.0,,,,,
11408358,away,CF Estrela Amadora,Léo Cordeiro,leo-cordeiro,L. Cordeiro,M,174,96,M,869461,EUR,812160000,M,22,22,False,32.0,26.0,3.0,1.0,13.0,15.0,14.0,18.0,1.0,8.0,,,,90.0,44.0,7.0,8.0,0.0151401,1,,,,22,1.0,1.0,1.0,1.0,5.0,,,,,2.0,,2.0,3.0,,0.0162,,,,,,,,,,2.0,2.0,,1.0,,,,
11408358,away,CF Estrela Amadora,Leonel Bucca,leonel-bucca,L. Bucca,M,189,78,M,989867,EUR,921801600,M,26,26,False,33.0,28.0,4.0,2.0,16.0,16.0,12.0,17.0,,5.0,,,,81.0,45.0,6.5,8.0,0.0128414,1,,,,8,,,1.0,5.0,6.0,2.0,1.0,1.0,1.0,,,1.0,2.0,1.0,0.5376,,1.0,,1.0,,,,,,2.0,1.0,1.0,,1.0,,,
11408358,away,CF Estrela Amadora,Rúben Lima,ruben-lima,R. Lima,D,176,41,M,59772,EUR,623376000,M,28,28,False,24.0,14.0,4.0,,7.0,9.0,8.0,16.0,2.0,2.0,,,,58.0,41.0,6.7,13.0,0.00823329,2,,,,,1.0,1.0,,2.0,3.0,2.0,2.0,2.0,1.0,,,,1.0,,0.1859,,,,,,,,,,,,,1.0,,,,
11408358,away,CF Estrela Amadora,Léo Jabá,leo-jaba,L. Jabá,F,178,256,M,852518,EUR,902016000,F,8,8,False,22.0,14.0,1.0,,5.0,7.0,9.0,18.0,,6.0,,,,73.0,32.0,7.1,12.0,0.0424101,2,,,,,3.0,,,2.0,4.0,,,,2.0,,,,1.0,1.0,0.0695,,2.0,,1.0,,,,,,1.0,,1.0,,,,1.0,
11408358,away,CF Estrela Amadora,Kikas,kikas,Kikas,F,176,231,M,869875,EUR,905990400,F,29,29,False,13.0,8.0,,,2.0,3.0,7.0,14.0,,2.0,,,,58.0,20.0,6.9,8.0,0.045679,2,,,,98,4.0,1.0,4.0,4.0,,,,,,,,,,,0.119,,,,2.0,,1.0,,,0.278,,,,1.0,,,,1.0
11408358,away,CF Estrela Amadora,André Luiz,andre-luiz,André Luiz,M,185,1296,M,1133282,EUR,1014422400,F,10,10,False,18.0,12.0,5.0,2.0,7.0,8.0,5.0,12.0,1.0,4.0,,,,90.0,41.0,6.6,16.0,0.0328235,1,,André Luiz,,17,2.0,,,5.0,6.0,1.0,3.0,,,1.0,,5.0,4.0,1.0,0.0182,,1.0,,,,,,,,1.0,,,1.0,,,,
11408358,away,CF Estrela Amadora,Nilton Varela,nilton-varela,N. Varela,M,182,76,M,998414,EUR,990748800,D,75,75,True,9.0,5.0,3.0,1.0,3.0,4.0,3.0,7.0,2.0,,,,,32.0,21.0,6.8,7.0,0.00385459,0,,,,75,2.0,1.0,,,5.0,,,,,,,1.0,1.0,,,,,,,,,,,,4.0,2.0,,,,,,
11408358,away,CF Estrela Amadora,Regis Ndo,regis-ndo,R. Ndo,F,181,274,M,1084705,EUR,990489600,F,7,7,True,11.0,9.0,2.0,1.0,6.0,7.0,3.0,6.0,,1.0,,,,32.0,17.0,6.5,6.0,0.00287398,0,,,,77,2.0,,1.0,3.0,2.0,1.0,2.0,1.0,,,,,1.0,,,,,,,,,,,,,,,,,,,
11408358,away,CF Estrela Amadora,Rodrigo Pinho,rodrigo-pinho,Rodrigo Pinho,F,185,213,M,801339,EUR,675561600,F,20,20,True,4.0,4.0,,,2.0,2.0,2.0,2.0,,,,,,17.0,7.0,7.2,2.0,0.00045732,1,,,,9,,,1.0,1.0,,,,,,,,2.0,,,0.035,,,,,,1.0,1.0,,0.3888,,,,,,,,1.0
11408358,away,CF Estrela Amadora,Aloisio,aloisio,Aloisio,M,180,45,M,962371,EUR,831081600,M,6,6,True,4.0,4.0,,,3.0,3.0,1.0,2.0,,,,,,9.0,8.0,6.7,1.0,0.00042831,0,,,,20,1.0,,,,1.0,,,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,,
11408358,away,CF Estrela Amadora,Nanú,nanu,Nanú,D,177,273,M,343965,EUR,769132800,D,31,31,True,1.0,,,,,,,1.0,,,,,,8.0,4.0,6.1,3.0,,0,,,,14,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,
11408358,away,CF Estrela Amadora,António Filipe,antonio-filipe,A. Filipe,G,187,15,M,61246,EUR,482284800,G,1,1,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408358,away,CF Estrela Amadora,Pedro Mendes,pedro-mendes,P. Mendes,D,187,77,M,44563,EUR,654739200,D,5,5,True,,,,,,,,,,,,,,,,,,,0,,,,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408358,away,CF Estrela Amadora,Pedro Sá,pedro-sa,P. Sá,M,175,37,M,803145,EUR,754704000,M,21,21,True,,,,,,,,,,,,,,,,,,,0,,,,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408358,away,CF Estrela Amadora,Ronaldo Tavares,ronaldo-tavares,R. Tavares,F,192,337,M,828707,EUR,869529600,F,9,9,True,,,,,,,,,,,,,,,,,,,0,,,,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
