match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelWon,stat_totalContest,stat_wonContest,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_challengeLost,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_expectedGoals,captain,stat_fouls,stat_dispossessed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_blockedScoringAttempt,stat_outfielderBlock,stat_totalOffside,stat_keyPass,stat_goodHighClaim,stat_lastManTackle,stat_bigChanceCreated,stat_bigChanceMissed
11369491,home,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,11,11,False,3.0,2.0,,1.0,2.0,2.0,,,,2.0,,,45.0,9.0,6.6,5.0,0.00025528,1,,,,,1.0,1.0,1.0,,1.0,,,,,,,3.0,,0.0221,,1.0,,1.0,0.0986,,,,,,,,,
11369491,home,Villarreal,Gonçalo Guedes,goncalo-guedes,G. Guedes,F,11,179,3550,M,,280979,EUR,849225600,F,9,9,True,21.0,20.0,,5.0,5.0,19.0,2.0,2.0,1.0,3.0,,,45.0,31.0,7.1,5.0,0.113672,3,,,,,16.0,3.0,,,1.0,,3.0,,,,,,1.0,0.1123,,,,,,1.0,,,1.0,1.0,,,,
11369491,home,Villarreal,José Luis Morales,jose-luis-morales,J. L. Morales,F,11,180,1811,M,,344129,EUR,553996800,F,15,15,True,21.0,19.0,2.0,6.0,6.0,18.0,2.0,3.0,1.0,2.0,,,45.0,35.0,6.6,12.0,0.134617,2,,,,2.0,13.0,3.0,1.0,,4.0,,,,,1.0,,3.0,,0.171,,1.0,,,,,2.0,,,,,,,
11369491,home,Villarreal,Étienne Capoue,etienne-capoue,É. Capoue,M,,187,342,M,,16701,EUR,584582400,M,6,6,True,15.0,14.0,,5.0,6.0,9.0,1.0,,,3.0,,,20.0,23.0,7.1,2.0,0.0257264,0,,,,,9.0,,,,,,,,4.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,
11369491,home,Villarreal,Manu Trigueros,manu-trigueros,M. Trigueros,M,14,178,191,M,,153966,EUR,687657600,M,14,14,True,6.0,3.0,1.0,2.0,4.0,2.0,1.0,,,1.0,,,8.0,6.0,6.5,3.0,0.00189792,0,,,,,1.0,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,
11369491,home,Villarreal,Iker Álvarez,iker-alvarez,I. Álvarez,G,1,190,313,M,,1005638,EUR,996019200,G,31,31,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,home,Villarreal,Adrià Altimira,altimira-adria,A. Altimira,D,2,170,365,M,,980732,EUR,985737600,D,26,26,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,home,Villarreal,Yerson Mosquera,yerson-mosquera,Y. Mosquera,D,15,188,3155,M,,1014835,EUR,988761600,D,2,2,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,away,Cádiz,Jeremías Ledesma,jeremias-ledesma,C. Ledesma,G,23,186,1063,M,,341097,EUR,729561600,G,1,1,False,44.0,18.0,39.0,6.0,8.0,36.0,,,,19.0,2.0,4.0,90.0,57.0,7.8,26.0,0.00652009,0,0.4008,,,13.0,12.0,,,,,,,1.0,,,,,,,,,,,,,,,,,4.0,,,
11369491,away,Cádiz,Iza Carcelén,iza-carcelen,I. Carcelén,D,20,174,127,M,,800403,EUR,735523200,D,20,20,False,31.0,23.0,5.0,12.0,18.0,17.0,4.0,1.0,1.0,5.0,,,90.0,57.0,7.5,12.0,0.00418345,0,,,,1.0,11.0,4.0,,,2.0,1.0,,3.0,3.0,2.0,2.0,,1.0,,True,1.0,,,,,,1.0,,,,,,
11369491,away,Cádiz,Jorge Meré,jorge-mere,J. Meré,D,3,182,166,M,,355046,EUR,861235200,D,22,22,False,31.0,26.0,7.0,21.0,22.0,9.0,3.0,,,2.0,,,90.0,40.0,6.9,5.0,0.00423388,0,,,,2.0,5.0,,2.0,1.0,3.0,1.0,,5.0,1.0,1.0,1.0,,1.0,,,,,,,,,,,,,,,
11369491,away,Cádiz,Víctor Chust,victor-chust,V. Chust,D,23,182,605,M,,855831,EUR,952214400,D,5,5,False,39.0,35.0,8.0,23.0,25.0,14.0,3.0,,,,,,90.0,52.0,7.7,4.0,0.0105809,1,,,,6.0,12.0,,2.0,,2.0,,1.0,3.0,1.0,3.0,2.0,,,0.0337,,,,,,,,2.0,,,,1.0,,
11369491,away,Cádiz,Lucas Pires,lucas-pires,L. Pires,D,23,182,554,M,,1136896,EUR,985392000,D,33,33,False,38.0,26.0,6.0,14.0,17.0,21.0,4.0,,,4.0,,,90.0,57.0,7.3,15.0,0.0434572,1,,,,2.0,12.0,,2.0,3.0,4.0,1.0,,4.0,,1.0,,,,0.0587,,,1.0,1.0,0.3977,,,1.0,,1.0,,,1.0,
11369491,away,Cádiz,Iván Alejo,ivan-alejo,I. Alejo,M,14,184,174,M,,352486,EUR,792374400,M,11,11,False,13.0,11.0,2.0,4.0,4.0,16.0,4.0,2.0,1.0,2.0,,,75.0,29.0,6.6,10.0,0.248801,1,,,,2.0,8.0,7.0,,1.0,6.0,,,1.0,,,,1.0,2.0,0.1384,,5.0,,,,1.0,1.0,,,,,,,
11369491,away,Cádiz,Gonzalo Escalante,gonzalo-escalante,G. Escalante,M,8,182,258,M,,316170,EUR,733190400,M,17,17,False,28.0,19.0,2.0,11.0,12.0,16.0,3.0,1.0,,3.0,,,89.0,39.0,6.6,12.0,0.0226586,0,,,,,8.0,,2.0,1.0,6.0,3.0,,2.0,3.0,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,
11369491,away,Cádiz,Álex Fernández,alex-fernandez,Á. Fernández,M,8,183,168,M,,148588,EUR,719107200,M,8,8,False,51.0,38.0,7.0,22.0,28.0,24.0,6.0,,,5.0,,,90.0,60.0,6.7,14.0,0.0366656,0,,,,2.0,16.0,1.0,,4.0,2.0,2.0,,2.0,1.0,1.0,,,1.0,,,,,,,,,,,,,,,
11369491,away,Cádiz,Robert Navarro,robert-navarro,R. Navarro,M,23,178,940,M,,944165,EUR,1018569600,M,27,27,False,19.0,14.0,,7.0,8.0,14.0,7.0,6.0,3.0,8.0,,,82.0,41.0,6.8,14.0,0.24712,1,,,,,9.0,3.0,,1.0,9.0,2.0,1.0,,,3.0,1.0,3.0,,0.0955,,2.0,2.0,,,2.0,,,2.0,2.0,,,,
11369491,away,Cádiz,Rubén Sobrino,ruben-sobrino,R. Sobrino,M,19,185,175,M,,329563,EUR,698198400,F,7,7,False,22.0,17.0,,4.0,4.0,20.0,8.0,3.0,1.0,3.0,,,89.0,35.0,6.9,12.0,0.157475,0,,,,,13.0,2.0,2.0,3.0,8.0,1.0,,,,2.0,2.0,1.0,2.0,,,3.0,1.0,,,,,,,2.0,,,,
11369491,away,Cádiz,Chris Ramos,chris-ramos,C. Ramos,F,9,193,1666,M,,914819,EUR,853545600,F,16,16,False,17.0,12.0,1.0,3.0,3.0,14.0,9.0,5.0,1.0,,,,82.0,41.0,6.3,15.0,0.00271237,4,,,,1.0,9.0,,12.0,4.0,21.0,2.0,3.0,2.0,1.0,,,3.0,4.0,0.3695,,3.0,2.0,1.0,0.2221,,,,,,,,,1.0
11369491,away,Cádiz,Juanmi,juanmi,Juanmi,F,7,169,648,M,,96369,EUR,737856000,F,9,9,True,3.0,3.0,,,,3.0,,,,1.0,,,15.0,5.0,6.4,2.0,0.00178284,0,,,,,3.0,,3.0,,4.0,,,,,,,1.0,,,,,1.0,,,,,,,,,,,
11369491,away,Cádiz,Brian Ocampo,brian-ocampo,B. Ocampo,M,10,173,942,M,,941405,EUR,930268800,F,10,10,True,4.0,3.0,,,1.0,3.0,,2.0,,,,,8.0,11.0,6.2,5.0,0.00364267,0,,,,,3.0,,,,2.0,,,,1.0,,,2.0,,,,,,,,,,,,,,,,
11369491,away,Cádiz,Maximiliano Gómez,maximiliano-gomez,M. Gómez,F,9,186,1051,M,,805245,EUR,839980800,F,25,25,True,2.0,1.0,,,,2.0,2.0,,,,,,8.0,4.0,6.6,2.0,0.00115378,0,,,,,1.0,,1.0,1.0,2.0,,,,,,,,1.0,,,,1.0,,,,,,,,,,,
11369491,away,Cádiz,Joseba Zaldúa,joseba-zaldua,J. Zaldúa,D,,176,88,M,,347450,EUR,709344000,D,2,2,True,,,,,,1.0,,,,,,,1.0,2.0,,2.0,,0,,,,,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,away,Cádiz,Rominigue Kouamé,rominigue-kouame,R. Kouamé,M,6,177,330,M,,846446,EUR,850780800,M,12,12,True,1.0,,1.0,,1.0,,,,,,,,1.0,2.0,,1.0,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,away,Cádiz,David Gil,david-gil,D. Gil,G,1,183,78,M,,138390,EUR,758246400,G,13,13,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,away,Cádiz,Mamadou Mbaye,mamadou-mbaye,M. Mbaye,D,15,188,162,M,,921621,EUR,898992000,D,14,14,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,away,Cádiz,Aiham Ousou,aiham-ousou,A. Ousou,D,4,186,1250,M,,965265,EUR,947376000,D,24,24,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,away,Cádiz,Sergi Guardiola,sergi-guardiola,S. Guardiola,F,14,185,229,M,,141945,EUR,675475200,F,19,19,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369491,away,Cádiz,Darwin Machís,darwin-machis,D. Machís,F,11,174,1580,M,,252863,EUR,729043200,F,18,18,True,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
