match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_crossNotClaimed,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_clearanceOffLine,stat_outfielderBlock,captain,stat_bigChanceCreated,stat_shotOffTarget,stat_hitWoodwork,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_keyPass,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_accurateCross,stat_aerialLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_totalOffside,stat_unsuccessfulTouch,stat_fouls,stat_dispossessed,player_firstName,player_lastName,stat_errorLeadToAShot,stat_goodHighClaim,stat_goals
12436628,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7610,M,jpickford1,138530,EUR,762998400,G,1,1,False,41.0,31.0,25.0,15.0,0.0,25.0,26.0,6.0,15.0,1.0,14.0,1.0,2.0,4.0,3.0,3.0,90.0,51.0,7.3,10.0,0.007646,0,0.8881,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436628,home,Everton,Jake O'Brien,jake-obrien,J. O'Brien,D,15,197,1429,M,,998253,EUR,989884800,D,15,15,False,28.0,19.0,4.0,2.0,0.0,15.0,18.0,4.0,11.0,4.0,4.0,,,,,,90.0,40.0,6.8,11.0,0.00207656,0,,1.0,1.0,3.0,1.0,3.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436628,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2558,M,,145188,EUR,722131200,D,6,6,False,30.0,26.0,6.0,3.0,0.0,18.0,18.0,8.0,12.0,3.0,,,,,,,52.0,41.0,7.7,4.0,0.177598,1,,,2.0,,7.0,,,,True,1.0,1.0,1.0,1.0,3.0,2.0,2.0,0.1769,1.0,,,,,,,,,,,,,,,,,
12436628,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2591,M,,979563,EUR,1025136000,D,32,32,False,30.0,27.0,7.0,5.0,0.0,17.0,17.0,10.0,13.0,6.0,1.0,,,,,,90.0,44.0,6.9,5.0,0.00180485,1,,,3.0,,5.0,,,1.0,,,,,,,,2.0,0.3279,,1.0,1.0,0.5733,,,,,,,,,,,,,,
12436628,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4082,M,mikola_16,876643,EUR,927936000,D,19,19,False,31.0,23.0,8.0,5.0,0.0,10.0,11.0,15.0,22.0,3.0,3.0,,,,,,90.0,53.0,7.1,8.0,0.0500829,1,,2.0,,1.0,3.0,,,,,,,,2.0,1.0,,,0.0397,1.0,,,,2.0,1.0,2.0,2.0,1.0,1.0,,,,,,,,
12436628,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3008,M,,927361,EUR,984441600,M,37,37,False,34.0,27.0,4.0,3.0,0.0,19.0,19.0,10.0,19.0,,3.0,,,,,,90.0,51.0,7.4,11.0,0.128845,0,,4.0,,1.0,7.0,,,,,,,,2.0,6.0,4.0,,,1.0,,,,2.0,,1.0,1.0,,,1.0,1.0,,,,,,
12436628,home,Everton,Idrissa Gueye,idrissa-gueye,I. Gueye,M,27,174,21481,M,iganagueye,106337,EUR,622771200,M,27,27,False,27.0,25.0,,,0.0,14.0,15.0,11.0,12.0,1.0,5.0,,,,,,79.0,37.0,7.0,2.0,0.0178111,0,,,2.0,1.0,5.0,,,,,,,,3.0,3.0,,1.0,,,,,,,,,,,,,1.0,,,,,,
12436628,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1145,M,,829570,EUR,848448000,M,11,11,False,24.0,20.0,1.0,,0.0,5.0,7.0,16.0,23.0,,2.0,,,,,,79.0,47.0,6.7,13.0,0.025887,0,,6.0,,8.0,4.0,4.0,,,,,,,1.0,2.0,2.0,1.0,,1.0,,,,1.0,1.0,2.0,1.0,,1.0,2.0,1.0,1.0,,,,,
12436628,home,Everton,Abdoulaye Doucouré,abdoulaye-doucoure,A. Doucouré,M,8,182,1269,M,,96535,EUR,725846400,M,16,16,False,24.0,20.0,1.0,1.0,0.0,8.0,8.0,12.0,16.0,,3.0,,,,,,90.0,39.0,7.3,6.0,0.0178712,2,,,1.0,6.0,6.0,,,,,,,,2.0,,,,0.1465,,,1.0,0.318,,2.0,5.0,5.0,1.0,1.0,,2.0,2.0,,,,,
12436628,home,Everton,Iliman Ndiaye,iliman-ndiaye,I. Ndiaye,M,10,180,54701,M,ilimanndiaye10,914309,EUR,952300800,M,10,10,False,20.0,18.0,1.0,,0.0,9.0,10.0,9.0,10.0,,6.0,,,,,,79.0,31.0,7.2,7.0,0.0109557,2,,,1.0,,4.0,,,,,,1.0,,,1.0,1.0,,0.1912,1.0,,1.0,,,,2.0,2.0,,,3.0,,,,,,,
12436628,home,Everton,Armando Broja,armando-broja,A. Broja,F,27,191,8716,M,armando.broja,996985,EUR,1000080000,F,22,22,False,10.0,4.0,,,0.0,3.0,7.0,1.0,3.0,,2.0,,,,,,63.0,22.0,6.5,14.0,0.00038797,0,,,5.0,7.0,6.0,,,,,,,,1.0,1.0,,,,,,,,,5.0,,,,,5.0,1.0,1.0,,,,,
12436628,home,Everton,Michael Keane,michael-keane,M. Keane,D,5,188,1573,M,,110846,EUR,726710400,D,5,5,True,7.0,5.0,1.0,,0.0,5.0,7.0,,,5.0,1.0,,,,,,38.0,17.0,5.8,3.0,1.745e-05,0,,,1.0,3.0,1.0,3.0,,1.0,,,,,,,,,,,,,,,,,,,,1.0,,,,,2.0,,
12436628,home,Everton,Beto,beto,Beto,F,9,194,3398,M,,987489,EUR,886204800,F,14,14,True,2.0,,,,0.0,,,1.0,3.0,,,,,,,,27.0,9.0,6.6,4.0,0.0347199,1,,1.0,3.0,,4.0,,,,,,,,,1.0,,,0.029,,,,,1.0,,,,1.0,2.0,2.0,,,,,,,
12436628,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1973,M,,935543,EUR,943228800,F,7,7,True,2.0,,,,0.0,,1.0,,1.0,,,,,,,,11.0,5.0,6.3,3.0,,0,,,,3.0,1.0,2.0,,,,,,,,,,,,,,,,,,1.0,1.0,,,,,1.0,Dwight,McNeil,,,
12436628,home,Everton,Carlos Alcaraz,carlos-alcaraz,C. Alcaraz,M,24,183,6146,M,_alcaraz22,1017392,EUR,1038614400,M,24,24,True,3.0,,,,0.0,,,,3.0,,,,,,,,11.0,4.0,6.2,4.0,,0,,,1.0,1.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,1.0,,,,,,,
12436628,home,Everton,Tim Iroegbunam,tim-iroegbunam,T. Iroegbunam,M,42,182,764,M,,1085950,EUR,1056931200,M,42,42,True,5.0,4.0,,,0.0,1.0,2.0,3.0,3.0,,1.0,,,,,,11.0,8.0,6.3,2.0,0.0017111,0,,,1.0,4.0,2.0,1.0,,,,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,,,,1.0,,,,,,
12436628,home,Everton,João Virgínia,joao-virginia,J. Virgínia,G,12,191,815,M,,930666,EUR,939513600,G,12,12,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,João,Virgínia,,,
12436628,home,Everton,Nathan Patterson,patterson-nathan,N. Patterson,D,2,189,661,M,,1020141,EUR,1003190400,D,2,2,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Nathan,Patterson,,,
12436628,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1712,M,,10589,EUR,489715200,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436628,home,Everton,Séamus Coleman,seamus-coleman,S. Coleman,D,23,177,893,M,,76632,EUR,592531200,D,23,23,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436628,away,Manchester City,Stefan Ortega,stefan-ortega,S. Ortega,G,27,186,11850,M,stefan.ortega1,125274,EUR,721008000,G,18,18,False,32.0,19.0,14.0,2.0,0.0,18.0,24.0,1.0,8.0,1.0,8.0,,2.0,2.0,,,90.0,43.0,7.2,13.0,0.00022773,0,0.8913,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.0,
12436628,away,Manchester City,Matheus Nunes,matheus-nunes,M. Nunes,D,27,183,19609,M,matheusnunes,945122,EUR,904176000,D,27,27,False,76.0,71.0,3.0,2.0,1.0,29.0,30.0,42.0,46.0,4.0,6.0,,,,,,90.0,87.0,7.7,7.0,0.548359,1,,,1.0,5.0,2.0,3.0,,,,1.0,,,,,,1.0,0.019,1.0,,1.0,0.2066,,2.0,,,,,1.0,,,,,,,
12436628,away,Manchester City,Rúben Dias,ruben-dias,R. Dias,D,3,188,40519,M,RúbenD,318941,EUR,863568000,D,3,3,False,106.0,100.0,8.0,5.0,0.0,59.0,59.0,41.0,47.0,6.0,5.0,,,,,,90.0,119.0,7.6,7.0,0.0212747,0,,,2.0,8.0,3.0,,,2.0,,,,,,1.0,1.0,,,,,,,,8.0,,,,,1.0,,,,,,,
12436628,away,Manchester City,Joško Gvardiol,josko-gvardiol,J. Gvardiol,D,24,186,50085,M,JGvardiol,964994,EUR,1011744000,D,24,24,False,83.0,78.0,10.0,5.0,0.0,34.0,35.0,44.0,48.0,4.0,2.0,,,,,,90.0,94.0,7.2,6.0,0.0222846,0,,,1.0,6.0,2.0,3.0,,1.0,,,,,2.0,,,1.0,,,,,,,2.0,,,,,,,1.0,,,,,
12436628,away,Manchester City,Nico O'Reilly,nico-o-reilly,N. O’Reilly,D,33,193,15962,M,,1142703,EUR,1111363200,D,75,75,False,42.0,38.0,1.0,,0.0,15.0,16.0,23.0,27.0,4.0,7.0,,,,,,90.0,70.0,7.9,10.0,0.0155196,1,,1.0,2.0,6.0,6.0,1.0,,,,,,,1.0,,,1.0,0.8644,1.0,,1.0,0.9788,,1.0,3.0,3.0,,,1.0,1.0,3.0,Nico,O’Reilly,,,1.0
12436628,away,Manchester City,Nico González,nico-gonzalez,N. González,M,14,186,19859,M,nico14,954056,EUR,1010016000,M,14,14,False,64.0,57.0,3.0,2.0,0.0,26.0,27.0,31.0,37.0,1.0,3.0,,,,,,78.0,77.0,6.3,12.0,0.0242114,1,,,2.0,9.0,5.0,1.0,,,,,1.0,,,2.0,,1.0,0.0536,,1.0,,,,3.0,1.0,,,,1.0,1.0,3.0,,,,,
12436628,away,Manchester City,İlkay Gündoğan,ilkay-gundogan,İ. Gündoğan,M,20,180,51151,M,IGunny,45853,EUR,656726400,M,19,19,False,75.0,68.0,8.0,5.0,1.0,30.0,34.0,38.0,42.0,1.0,5.0,,,,,,90.0,93.0,7.4,15.0,0.129858,2,,1.0,,4.0,2.0,,,,,,,,1.0,,,,0.0902,2.0,,1.0,0.0125,,1.0,3.0,2.0,1.0,,4.0,,2.0,,,,,
12436628,away,Manchester City,Bernardo Silva,bernardo-silva,B. Silva,M,20,173,62967,M,BSilva,331209,EUR,776476800,M,20,20,False,58.0,52.0,5.0,3.0,0.0,22.0,22.0,31.0,38.0,,5.0,,,,,,90.0,68.0,7.4,9.0,0.0705794,0,,2.0,,5.0,2.0,2.0,1.0,1.0,,,,,1.0,1.0,1.0,1.0,,,,,,1.0,1.0,1.0,,,,1.0,2.0,,,,,,
12436628,away,Manchester City,Kevin De Bruyne,kevin-de-bruyne,K. De Bruyne,M,11,181,317675,M,KDB,70996,EUR,678067200,M,17,17,False,49.0,38.0,5.0,5.0,0.0,10.0,11.0,29.0,46.0,,1.0,,,,,,88.0,62.0,7.3,20.0,0.0809845,2,,8.0,,2.0,,,,,True,1.0,,,,,,,0.2171,1.0,,1.0,,1.0,1.0,,,1.0,,1.0,,1.0,,,,,
12436628,away,Manchester City,Savinho,savio,Savinho,M,26,176,52457,M,Savinho,1046795,EUR,1081555200,M,26,26,False,29.0,25.0,,,0.0,8.0,9.0,18.0,23.0,1.0,5.0,,,,,,78.0,43.0,7.2,8.0,0.100279,1,,3.0,,1.0,3.0,,,,,,,,,1.0,1.0,1.0,0.0912,1.0,,1.0,0.18,1.0,,2.0,1.0,,,1.0,,,,,,,
12436628,away,Manchester City,Omar Marmoush,omar-marmoush,O. Marmoush,F,7,183,196585,M,OMarmoush,873554,EUR,918345600,F,7,7,False,18.0,16.0,,,0.0,3.0,3.0,13.0,15.0,,,,,,,,90.0,37.0,6.9,9.0,0.0735564,3,,,,10.0,5.0,1.0,,,,,2.0,,,,,,0.6318,2.0,1.0,1.0,0.8693,,2.0,7.0,5.0,,,2.0,2.0,3.0,,,,,
12436628,away,Manchester City,Mateo Kovačić,mateo-kovacic,M. Kovačić,M,8,178,33708,M,Kova8,136710,EUR,768182400,M,8,8,True,21.0,18.0,1.0,1.0,0.0,6.0,8.0,12.0,13.0,,3.0,,,,,,12.0,23.0,7.6,3.0,0.0240247,1,,,,1.0,1.0,1.0,,,,,,,,1.0,1.0,,0.0739,,,1.0,0.6409,,,,,,,,,,,,,,1.0
12436628,away,Manchester City,Jérémy Doku,jeremy-doku,J. Doku,M,11,173,69678,M,Dokss,934386,EUR,1022457600,F,11,11,True,14.0,10.0,,,0.0,,,10.0,14.0,,2.0,,,,,,12.0,20.0,7.3,5.0,0.0852896,0,,,,,5.0,,,,,,,,,1.0,,1.0,,,,,,,,3.0,3.0,,,1.0,,,,,,,
12436628,away,Manchester City,Manuel Akanji,manuel-akanji,M. Akanji,D,25,187,22699,M,manuel_akanji,383560,EUR,806112000,D,25,25,True,7.0,6.0,,,0.0,1.0,1.0,5.0,6.0,,,,,,,,8.0,7.0,6.6,1.0,0.00398909,0,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436628,away,Manchester City,Scott Carson,scott-carson,S. Carson,G,,188,5105,M,scottpcarson33,716,EUR,494553600,G,33,33,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436628,away,Manchester City,Rico Lewis,rico-lewis,R. Lewis,D,82,170,17497,M,Rico_Lewis,1136731,EUR,1100995200,D,82,82,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Rico Lewis,,,,
12436628,away,Manchester City,Abdukodir Khusanov,abdukodir-khusanov,A. Khusanov,D,45,186,85407,M,abdukodir_khusanov,1194333,EUR,1078012800,D,45,45,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436628,away,Manchester City,Jack Grealish,jack-grealish,J. Grealish,M,18,180,58418,M,JGrealish,189061,EUR,810691200,M,10,10,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436628,away,Manchester City,Phil Foden,phil-foden,P. Foden,M,47,171,175652,M,Foden,859765,EUR,959472000,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436628,away,Manchester City,James McAtee,james-mcatee,J. McAtee,M,24,180,10550,M,jamesmcatee_,1003334,EUR,1034899200,M,87,87,True,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
