match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_keyPass,stat_aerialLost,stat_bigChanceMissed,stat_blockedScoringAttempt,stat_outfielderBlock,stat_interceptionWon,stat_wasFouled,stat_wonContest,captain,stat_shotOffTarget,stat_errorLeadToAShot,stat_errorLeadToAGoal,stat_totalOffside,player_sofascoreId,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_goals
12436439,home,Ipswich Town,Christian Walton,,,christian-walton,C. Walton,G,28,196,230,M,198038,EUR,815875200,G,28,28,False,26.0,24.0,7.0,5.0,0.0,22.0,23.0,2.0,3.0,1.0,1.0,2.0,6.0,1.0,3.0,3.0,2.0,90.0,36.0,6.2,2.0,0.00024566,0,-2.139,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12436439,home,Ipswich Town,Ben Johnson,,,ben-johnson,B. Johnson,D,18,182,616,M,914412,EUR,948672000,D,18,18,False,21.0,21.0,1.0,1.0,0.0,10.0,10.0,13.0,14.0,1.0,3.0,3.0,1.0,,,,,90.0,38.0,6.2,6.0,0.152142,1,,3.0,2.0,6.0,3.0,1.0,1.0,1.0,1.0,2.0,2.0,2.0,1.0,0.0807,0.1274,3.0,,,,,,,,,,,,,,,,
12436439,home,Ipswich Town,Ben Godfrey,,,ben-godfrey,B. Godfrey,D,14,183,614,M,754698,EUR,884822400,D,44,44,False,40.0,34.0,1.0,,0.0,19.0,22.0,15.0,18.0,2.0,2.0,1.0,2.0,,,,,64.0,50.0,5.7,10.0,0.0157587,0,,,,1.0,,1.0,,,,,,2.0,,,,,,,,,,,,,,,,,,,,
12436439,home,Ipswich Town,Dara O'Shea,,,dara-oshea,D. O'Shea,D,26,188,660,M,856719,EUR,920505600,D,26,26,False,58.0,51.0,10.0,5.0,0.0,40.0,42.0,11.0,17.0,,1.0,2.0,1.0,,,,,90.0,67.0,5.7,9.0,0.00809249,1,,1.0,,1.0,,,,,1.0,1.0,,,,0.1226,0.1411,,1.0,1.0,,,,,,,,,,,,,,
12436439,home,Ipswich Town,Cameron Burgess,,,cameron-burgess,C. Burgess,D,15,194,332,M,358084,EUR,814233600,D,15,15,False,44.0,33.0,14.0,8.0,0.0,22.0,28.0,11.0,16.0,2.0,4.0,6.0,2.0,,,,,90.0,59.0,6.7,11.0,0.00683253,1,,,,,,,,,,2.0,2.0,,,0.1709,,,,,1.0,2.0,3.0,,,,,,,,,,,
12436439,home,Ipswich Town,Leif Davis,,,leif-davis,L. Davis,D,3,182,985,M,963493,EUR,946598400,D,3,3,False,29.0,27.0,1.0,1.0,0.0,11.0,13.0,16.0,21.0,,3.0,2.0,3.0,,,,,90.0,45.0,6.0,9.0,0.0588347,0,,5.0,,4.0,,,2.0,,,1.0,,,,,,1.0,2.0,,,,1.0,2.0,,,,,,,,,,
12436439,home,Ipswich Town,Omari Hutchinson,,,omari-hutchinson,O. Hutchinson,M,21,174,3680,M,1090963,EUR,1067385600,M,20,20,False,20.0,18.0,1.0,1.0,0.0,12.0,12.0,7.0,9.0,,4.0,,4.0,,,,,73.0,36.0,6.3,7.0,0.0287597,2,,1.0,1.0,5.0,2.0,2.0,3.0,,1.0,,,2.0,,0.0361,0.1794,1.0,,,1.0,,,2.0,2.0,,,,,,,,,
12436439,home,Ipswich Town,Sam Morsy,,,sam-morsy,S. Morsy,M,40,175,1814,M,108515,EUR,684460800,M,5,5,False,42.0,37.0,5.0,2.0,0.0,19.0,20.0,18.0,22.0,1.0,3.0,2.0,5.0,,,,,90.0,53.0,6.1,6.0,0.0151947,1,,,,1.0,,,1.0,,,2.0,2.0,,,0.0176,,,,,,,1.0,,,True,1.0,2.0,,,,,,
12436439,home,Ipswich Town,Jens Cajuste,,,jens-cajuste,J. Cajuste,M,12,188,1162,M,857671,EUR,934243200,M,12,12,False,21.0,21.0,2.0,2.0,0.0,10.0,10.0,11.0,11.0,,,2.0,1.0,,,,,64.0,32.0,6.3,2.0,0.0176623,0,,,,1.0,,,1.0,,,,,1.0,,,,1.0,,,,1.0,3.0,,,,,1.0,,,,,,
12436439,home,Ipswich Town,Jack Clarke,,,jack-clarke,J. Clarke,M,47,181,1601,M,921005,EUR,974937600,M,47,47,False,17.0,14.0,1.0,,0.0,5.0,7.0,9.0,10.0,,3.0,,2.0,,,,,64.0,23.0,5.9,5.0,0.00979866,0,,,,1.0,,,1.0,,,2.0,1.0,2.0,,,,1.0,1.0,,,,,,1.0,,,,1.0,,,,,
