match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_ballRecovery,stat_penaltyFaced,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,stat_dispossessed,stat_bigChanceMissed,stat_shotOffTarget,stat_outfielderBlock,stat_expectedGoals,stat_totalCross,stat_keyPass,captain,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_penaltyWon,player_sofascoreId,stat_accurateCross,stat_challengeLost,stat_bigChanceCreated,stat_blockedScoringAttempt,stat_goals,stat_penaltyConceded,stat_totalOffside,stat_goodHighClaim,stat_saves,stat_punches,stat_lastManTackle
11406721,home,Udinese,Maduka Okoye,,,maduka-okoye,M. Okoye,G,40,197,2162,M,891656,EUR,935798400,G,40,40,False,22.0,10.0,18.0,6.0,0.0,6.0,7.0,4.0,15.0,1.0,3.0,1.0,1.0,1.0,90.0,23.0,6.4,12.0,0.00128006,0,-0.0075,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406721,home,Udinese,Thomas Kristensen,Thomas Kristensen,,thomas-kristensen,T. Kristensen,D,31,197,904,M,1063373,EUR,1011225600,D,31,31,False,29.0,21.0,7.0,2.0,0.0,9.0,11.0,12.0,18.0,4.0,7.0,,,,90.0,52.0,6.9,15.0,0.00474135,0,,3.0,3.0,4.0,8.0,1.0,1.0,2.0,2.0,1.0,1.0,2.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406721,home,Udinese,Jaka Bijol,,,jaka-bijol,J. Bijol,D,15,192,2511,M,886930,EUR,918172800,D,29,29,False,24.0,18.0,8.0,5.0,0.0,13.0,15.0,5.0,9.0,5.0,5.0,,,,90.0,38.0,7.0,7.0,0.00541711,1,,3.0,8.0,4.0,11.0,,,,3.0,1.0,,,,1.0,1.0,1.0,1.0,0.6325,,,,,,,,,,,,,,,,,,
11406721,home,Udinese,Nehuén Pérez,,,nehuen-perez,N. Pérez,D,18,184,3369,M,913401,EUR,961804800,D,18,18,False,41.0,29.0,13.0,8.0,0.0,13.0,19.0,16.0,22.0,1.0,4.0,,,,90.0,48.0,6.8,12.0,0.0108122,0,,1.0,5.0,2.0,8.0,,,1.0,2.0,1.0,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
11406721,home,Udinese,Kingsley Ehizibue,,,kingsley-ehizibue,K. Ehizibue,M,19,189,682,M,609206,EUR,801360000,M,19,19,False,11.0,9.0,1.0,,0.0,3.0,4.0,6.0,8.0,2.0,4.0,,,,55.0,26.0,7.0,7.0,0.00899129,0,,,1.0,2.0,5.0,1.0,,2.0,3.0,1.0,2.0,1.0,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,,
11406721,home,Udinese,Walace,,,walace,Walace,M,5,188,1455,M,553686,EUR,796953600,M,11,11,False,38.0,29.0,4.0,1.0,0.0,7.0,13.0,22.0,27.0,2.0,6.0,,,,87.0,53.0,7.0,13.0,0.0248239,2,,1.0,2.0,1.0,4.0,,,,1.0,,2.0,1.0,,,,1.0,,0.0385,2.0,,True,1.0,0.0502,,,,,,,,,,,,,
11406721,home,Udinese,Martín Payero,,,martin-payero,M. Payero,M,32,182,791,M,895592,EUR,905472000,M,32,32,False,30.0,24.0,1.0,1.0,0.0,5.0,6.0,19.0,25.0,,5.0,,,,90.0,50.0,7.3,12.0,0.0139523,0,,2.0,1.0,6.0,10.0,2.0,1.0,,6.0,3.0,2.0,2.0,4.0,1.0,,,,,1.0,,,,,1.0,,,,,,,,,,,,
11406721,home,Udinese,Hassane Kamara,,,hassane-kamara,H. Kamara,M,11,168,1023,M,351434,EUR,762825600,M,12,12,False,34.0,23.0,8.0,4.0,0.0,5.0,6.0,18.0,31.0,,5.0,,,,87.0,61.0,7.3,19.0,0.0340724,1,,1.0,,2.0,6.0,4.0,3.0,,3.0,2.0,2.0,,,,,1.0,,0.0147,3.0,,,,,,,,,,,,,,,,,
11406721,home,Udinese,Lazar Samardžić,,,lazar-samardzic,L. Samardžić,M,10,183,4807,M,980624,EUR,1014508800,F,24,24,False,26.0,19.0,4.0,2.0,0.0,6.0,7.0,14.0,28.0,,6.0,,,,90.0,59.0,6.8,26.0,0.0907669,3,,5.0,,16.0,6.0,5.0,2.0,,,,3.0,4.0,3.0,4.0,,1.0,,0.85,9.0,1.0,,1.0,0.9936,,lakisamar10,1.0,1.0,1.0,1.0,1.0,1.0,,,,,
11406721,home,Udinese,Isaac Success,Isaac,Success,isaac-success,S. Isaac,F,29,182,366,M,359640,EUR,820972800,F,7,7,False,4.0,2.0,,,0.0,,,2.0,4.0,,1.0,,,,7.0,6.0,,3.0,0.0092696,0,,1.0,,2.0,1.0,,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,
11406721,home,Udinese,Lorenzo Lucca,,,lorenzo-lucca,L. Lucca,F,20,201,5063,M,962364,EUR,968544000,F,17,17,False,17.0,10.0,,,0.0,1.0,2.0,9.0,15.0,2.0,4.0,,,,90.0,31.0,7.1,12.0,0.157088,0,,7.0,5.0,10.0,8.0,1.0,1.0,,,,4.0,2.0,3.0,1.0,,,,,,1.0,,,,,,,,1.0,,,,,,,,
11406721,home,Udinese,Brenner,,,brenner,Brenner,F,20,176,2858,M,884980,EUR,947980800,F,22,22,True,11.0,11.0,2.0,2.0,0.0,1.0,1.0,10.0,10.0,,2.0,,,,48.0,15.0,6.7,2.0,0.0102066,0,,2.0,,3.0,1.0,,,,1.0,1.0,2.0,,,,,,,,,,,,,,,,1.0,,,,,,,,,
