match_id,side,team,player_name,player_firstName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_aerialLost,stat_duelLost,stat_dispossessed,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_fouls,player_lastName,stat_totalContest,stat_wonContest,stat_wasFouled,stat_totalCross,stat_accurateCross,stat_challengeLost,stat_shotOffTarget,stat_unsuccessfulTouch,stat_expectedGoals,stat_keyPass,stat_blockedScoringAttempt,captain,stat_bigChanceCreated,stat_onTargetScoringAttempt,stat_expectedGoalsOnTarget,stat_goals,stat_totalOffside,stat_penaltyWon,stat_goodHighClaim,stat_penaltyFaced,stat_penaltyConceded,stat_bigChanceMissed,stat_hitWoodwork
12421117,home,Standard Liège,Matthieu Epolo,Matthieu Epolo,matthieu-epolo,M. Epolo,G,1,185,3162,M,1121943,EUR,1105747200,G,40,40,False,22.0,8.0,17.0,3.0,0.0,5.0,5.0,3.0,17.0,1.0,1.0,3.0,5.0,4.0,4.0,1.0,1.0,1.0,90.0,31.0,7.1,14.0,0.00061063,0,0.7129,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421117,home,Standard Liège,Boško Šutalo,,bosko-sutalo,B. Šutalo,D,21,188,725,M,942992,EUR,946684800,D,4,4,False,66.0,55.0,11.0,4.0,0.0,36.0,39.0,19.0,27.0,3.0,7.0,7.0,6.0,,,,,,90.0,85.0,7.6,12.0,0.0218823,0,,1.0,3.0,1.0,2.0,1.0,4.0,4.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
12421117,home,Standard Liège,Ibe Hautekiet,,ibe-hautekiet,I. Hautekiet,D,25,188,153,M,964757,EUR,1018656000,D,25,25,False,42.0,37.0,1.0,,0.0,31.0,32.0,6.0,10.0,5.0,7.0,6.0,1.0,,,,,,90.0,53.0,7.0,5.0,0.0070158,0,,,,,,,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421117,home,Standard Liège,Henry Lawrence,,henry-lawrence,H. Lawrence,D,18,171,129,M,976265,EUR,1001030400,D,88,88,False,51.0,43.0,1.0,,0.0,27.0,31.0,16.0,20.0,2.0,7.0,5.0,2.0,,,,,,90.0,71.0,6.9,12.0,0.00599737,0,,1.0,2.0,,,2.0,1.0,,,,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,
12421117,home,Standard Liège,Marlon Fossey,,marlon-fossey,M. Fossey,M,13,180,286,M,880762,EUR,905299200,M,13,13,False,43.0,40.0,1.0,1.0,0.0,12.0,13.0,29.0,33.0,1.0,3.0,7.0,3.0,,,,,,90.0,71.0,7.5,11.0,0.368743,1,,2.0,4.0,1.0,,2.0,1.0,1.0,,,,,1.0,3.0,1.0,1.0,1.0,1.0,0.0373,2.0,,,,,,,,,,,,,
12421117,home,Standard Liège,Isaac Price,,isaac-price,I. Price,M,21,178,889,M,1066059,EUR,1064534400,M,8,8,False,36.0,28.0,2.0,,0.0,3.0,3.0,25.0,36.0,1.0,3.0,5.0,8.0,,,,,,90.0,58.0,7.0,14.0,0.0393009,2,,,5.0,1.0,1.0,2.0,2.0,,1.0,,,,,3.0,,3.0,1.0,,0.0776,1.0,1.0,,,,,,,,,,,,
12421117,home,Standard Liège,Aiden O'Neill,,aiden-oneill,A. O'Neill,M,21,178,150,M,847938,EUR,899510400,M,24,24,False,51.0,46.0,5.0,1.0,1.0,13.0,14.0,34.0,38.0,,6.0,2.0,5.0,,,,,,90.0,64.0,7.3,8.0,0.232371,1,,2.0,5.0,1.0,,,4.0,3.0,1.0,,1.0,,2.0,1.0,1.0,1.0,1.0,1.0,0.0628,1.0,,True,1.0,,,,,,,,,,
12421117,home,Standard Liège,Sotiris Alexandropoulos,,sotiris-alexandropoulos,S. Alexandropoulos,M,14,186,870,M,947477,EUR,1006732800,M,6,6,False,66.0,58.0,7.0,4.0,0.0,24.0,26.0,34.0,40.0,,9.0,,7.0,,,,,,69.0,90.0,7.9,11.0,0.0379751,2,,1.0,2.0,1.0,2.0,,6.0,3.0,,,1.0,1.0,2.0,,,,,2.0,0.0494,2.0,1.0,,,1.0,0.0213,,,,,,,,
12421117,home,Standard Liège,Ilay Camara,Ilay Camara,camara-ilay,I. Camara,M,7,174,4171,M,1397747,EUR,1042848000,M,17,17,False,25.0,21.0,3.0,3.0,0.0,7.0,9.0,15.0,23.0,2.0,4.0,3.0,3.0,,,,,,88.0,51.0,6.9,15.0,0.10875,0,,1.0,5.0,,,3.0,1.0,,1.0,,3.0,,1.0,7.0,1.0,,,1.0,,2.0,,,,,,,,,,,,,
12421117,home,Standard Liège,Andi Zeqiri,,andi-zeqiri,A. Zeqiri,F,9,184,672,M,796067,EUR,930009600,F,9,9,False,10.0,9.0,1.0,1.0,0.0,3.0,4.0,6.0,6.0,2.0,4.0,1.0,3.0,,,,,,73.0,21.0,8.0,6.0,0.0150459,3,,1.0,9.0,2.0,,,,,2.0,,3.0,1.0,1.0,,,2.0,,,1.4168,,1.0,,,2.0,1.7997,2.0,1.0,,,,,,
12421117,home,Standard Liège,Dennis Eckert Ayensa,,dennis-eckert-ayensa,D. Eckert,F,10,181,542,M,812797,EUR,852768000,F,11,11,False,18.0,15.0,1.0,1.0,0.0,4.0,5.0,11.0,14.0,2.0,7.0,,3.0,,,,,,88.0,34.0,7.4,10.0,0.0160211,2,,3.0,7.0,1.0,,,1.0,1.0,,,4.0,1.0,3.0,1.0,,,1.0,2.0,0.1202,,,,,1.0,0.3974,,,1.0,,,,,
12421117,home,Standard Liège,Marko Bulat,,marko-bulat,M. Bulat,M,5,178,837,M,905063,EUR,1001462400,M,7,7,True,6.0,5.0,,,0.0,4.0,4.0,1.0,2.0,,1.0,2.0,1.0,,,,,,21.0,9.0,6.6,1.0,0.00023995,0,,,,,,,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
12421117,home,Standard Liège,Soufiane Benjdida,Soufiane Benjdida,soufiane-benjdida,S. Benjdida,F,9,178,988,M,1168800,EUR,999561600,F,21,21,True,2.0,1.0,,,0.0,,,1.0,2.0,1.0,1.0,,,,,,,,17.0,4.0,6.4,3.0,0.0001037,0,,4.0,5.0,,,,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12421117,home,Standard Liège,Alexandro Calut,,alexandro-calut,A. Calut,D,22,180,71,M,1000311,EUR,1050969600,D,54,54,True,,,,,0.0,,,,,,,,,,,,,,10.0,1.0,6.5,,,0,,,1.0,,,,,,,,,,,,,1.0,,,,,,,,,,,,,,,,,
12421117,home,Standard Liège,Léandre Kuavita,Léandre Kuavita,leandre-kuavita,L. Kuavita,M,14,180,165,M,1198065,EUR,1085961600,M,14,14,True,,,,,0.0,,,,,,,,,,,,,,10.0,,6.3,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421117,home,Standard Liège,Matteo Godfroid,Matteo Godfroid,matteo-godfroid,M. Godfroid,G,45,190,43,M,1082355,EUR,1077580800,G,45,45,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12421117,home,Standard Liège,Daan Dierckx,,dierckx-daan,D. Dierckx,D,29,192,200,M,1099368,EUR,1045958400,D,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
