match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_wonContest,stat_shotOffTarget,stat_hitWoodwork,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_keyPass,stat_onTargetScoringAttempt,stat_goals,stat_unsuccessfulTouch,stat_totalOffside,stat_blockedScoringAttempt,stat_accurateCross,captain,stat_bigChanceMissed,stat_goalAssist,stat_bigChanceCreated,stat_goodHighClaim
11369292,home,Villarreal,Filip Jørgensen,filip-jorgensen,F. Jørgensen,G,12,190,13907,M,filipjorgensen1,962053,EUR,1018915200,G,13,13,False,32.0,26.0,10.0,4.0,23.0,25.0,3.0,7.0,1.0,1.0,1.0,6.0,3.0,3.0,1.0,90.0,38.0,6.6,6.0,0.0,0.0,0.00055656,0,-0.9545,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11369292,home,Villarreal,Juan Foyth,juan-foyth,J. Foyth,D,8,187,6465,M,juanfoyth,873189,EUR,884563200,D,8,8,False,65.0,51.0,4.0,1.0,17.0,19.0,34.0,47.0,5.0,16.0,1.0,2.0,,,,90.0,100.0,8.0,17.0,0.0168,0.0,0.0921633,1,,,,1.0,1.0,7.0,3.0,2.0,3.0,3.0,1.0,1.0,2.0,2.0,7.0,6.0,1.0,2.0,1.0,,,,,,,,,,,
11369292,home,Villarreal,Aïssa Mandi,aissa-mandi,A. Mandi,D,23,186,10320,M,aissamandi23,122810,EUR,688089600,D,23,23,False,65.0,59.0,3.0,1.0,40.0,42.0,19.0,23.0,1.0,1.0,1.0,8.0,,,,90.0,71.0,6.4,7.0,0.013,0.0369,0.0507817,1,,,,,2.0,4.0,,1.0,,,,,,1.0,,,,1.0,,1.0,,,,,,,,,,
11369292,home,Villarreal,Jorge Cuenca,jorge-cuenca,J. Cuenca,D,15,190,660,M,,868715,EUR,942796800,D,5,5,False,61.0,57.0,3.0,,49.0,51.0,8.0,10.0,4.0,5.0,2.0,3.0,,,,90.0,72.0,7.5,4.0,0.0852,0.1407,0.0369874,3,,,,,1.0,2.0,,,,,2.0,,1.0,2.0,,,1.0,1.0,,1.0,1.0,,,,,,,,,
11369292,home,Villarreal,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,,229740,EUR,710294400,D,18,18,False,14.0,12.0,2.0,1.0,6.0,8.0,6.0,6.0,1.0,2.0,,1.0,,,,24.0,19.0,6.3,3.0,0.0,0.0,0.0132956,0,,,,,,3.0,1.0,,,,,,,1.0,,,1.0,2.0,,,,1.0,1.0,,,,,,,
11369292,home,Villarreal,Ramón Terrats,ramon-terrats,R. Terrats,M,14,179,517,M,,1088565,EUR,971827200,M,20,20,False,36.0,32.0,2.0,2.0,12.0,13.0,20.0,25.0,1.0,10.0,,3.0,,,,83.0,60.0,7.5,12.0,0.1211,0.0,0.186901,2,,Ramón Terrats,,2.0,,4.0,,3.0,1.0,1.0,1.0,,,,4.0,4.0,4.0,1.0,1.0,,,2.0,,1.0,,,,,,
11369292,home,Villarreal,Dani Parejo,dani-parejo,D. Parejo,M,10,180,1999,M,,39182,EUR,608688000,M,10,10,False,87.0,79.0,5.0,3.0,38.0,43.0,42.0,47.0,1.0,4.0,1.0,11.0,,,,90.0,99.0,7.2,14.0,0.0,0.0,0.429808,0,,,,3.0,,2.0,,2.0,,,,,1.0,,1.0,1.0,2.0,,2.0,,,1.0,,,1.0,,,,,
11369292,home,Villarreal,Santi Comesaña,santi-comesana,S. Comesaña,M,14,187,1066,M,,843678,EUR,844473600,M,4,4,False,36.0,31.0,2.0,2.0,9.0,9.0,22.0,27.0,2.0,4.0,1.0,1.0,,,,57.0,48.0,6.9,7.0,0.0565,0.0,0.0356932,1,,,,,1.0,6.0,2.0,,1.0,,1.0,,,2.0,2.0,2.0,,2.0,,,,1.0,,,,,,,,
11369292,home,Villarreal,Gerard Moreno,gerard-moreno,G. Moreno,F,7,180,4001,M,GerardMoreno9,146866,EUR,702604800,F,7,7,False,37.0,28.0,2.0,1.0,4.0,5.0,24.0,32.0,1.0,3.0,,4.0,,,,84.0,48.0,7.1,12.0,0.2005,0.0829,0.0739701,2,,,,,,2.0,1.0,,3.0,2.0,,,,2.0,,,,,,1.0,,1.0,,1.0,,True,1.0,,,
11369292,home,Villarreal,Alexander Sørloth,alexander-sorloth,A. Sørloth,F,9,195,17312,M,asorloth,309078,EUR,818121600,F,11,11,False,24.0,18.0,,,4.0,6.0,14.0,18.0,3.0,4.0,1.0,2.0,,,,90.0,36.0,6.7,12.0,0.0,0.0,0.131478,0,,,,,,4.0,,1.0,3.0,,,,1.0,,,,1.0,,3.0,,,2.0,,,,,,,,
