match_id,side,team,player_name,player_firstName,player_lastName,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_duelLost,stat_challengeLost,stat_ballRecovery,stat_goodHighClaim,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelWon,stat_bigChanceMissed,stat_shotOffTarget,stat_totalClearance,stat_interceptionWon,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_accurateCross,stat_dispossessed,stat_totalContest,stat_outfielderBlock,captain,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_wonContest,stat_totalOffside,player_sofascoreId,stat_savedShotsFromInsideTheBox,stat_totalKeeperSweeper,stat_accurateKeeperSweeper
11391328,home,Toulouse,Guillaume Restes,Guillaume,Restes,guillaume-restes,G. Restes,G,1,188,2069,M,1154630,EUR,1110499200,G,50,50,False,28.0,23.0,5.0,23.0,25.0,3.0,1.0,1.0,5.0,1.0,1.0,90.0,34.0,6.8,6.0,7.775e-05,0,0.1096,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11391328,home,Toulouse,Logan Costa,,,logan-costa,L. Costa,D,2,188,677,M,911853,EUR,986083200,D,6,6,False,73.0,65.0,4.0,43.0,44.0,30.0,3.0,,6.0,,,90.0,80.0,7.1,9.0,0.0246122,1,,4.0,22.0,1.0,1.0,1.0,1.0,1.0,1.0,4.0,1.0,2.0,0.4134,1.0,,,,,,,,,,,,,,,,,,,
11391328,home,Toulouse,Rasmus Nicolaisen,,,rasmus-nicolaisen,R. Nicolaisen,D,2,190,261,M,798124,EUR,858470400,D,2,2,False,80.0,69.0,10.0,47.0,52.0,28.0,2.0,2.0,6.0,,,90.0,88.0,7.5,11.0,0.145453,0,,5.0,22.0,,,3.0,5.0,,,2.0,2.0,,,1.0,1.0,2.0,2.0,,,,,,,,,,,,,,,,
11391328,home,Toulouse,Moussa Diarra,,,diarra-moussa,M. Diarra,D,93,183,821,M,985262,EUR,973814400,D,23,23,False,52.0,48.0,3.0,29.0,31.0,21.0,1.0,,5.0,,,77.0,68.0,7.1,4.0,0.0115089,0,,2.0,19.0,,,1.0,4.0,,,3.0,2.0,1.0,,,,1.0,,2.0,,,,,,,,,,,,,,,
11391328,home,Toulouse,Warren Kamanzi,,,warren-kamanzi,W. Kamanzi,M,12,177,196,M,1048366,EUR,973900800,M,12,12,False,42.0,35.0,3.0,17.0,22.0,21.0,3.0,,6.0,,,90.0,64.0,7.3,10.0,0.127195,0,,2.0,19.0,1.0,1.0,1.0,6.0,,,2.0,2.0,,,1.0,,3.0,2.0,2.0,1.0,1.0,1.0,1.0,,,,,,,,,,,
11391328,home,Toulouse,Vincent Sierro,,,vincent-sierro,V. Sierro,M,14,184,461,M,794412,EUR,813110400,M,8,8,False,48.0,38.0,1.0,21.0,25.0,28.0,6.0,3.0,6.0,,,90.0,66.0,7.3,15.0,0.198165,2,,1.0,20.0,5.0,1.0,1.0,3.0,,,,,1.0,0.1087,3.0,,,,3.0,3.0,1.0,,1.0,True,1.0,1.0,1.0,0.019,,,,,,
11391328,home,Toulouse,Cristian Cásseres Jr.,,,cristian-casseres-jr,C. Cásseres Jr.,M,23,174,1378,M,878938,EUR,948326400,M,24,24,False,36.0,30.0,2.0,21.0,24.0,12.0,5.0,1.0,,,,56.0,46.0,6.7,7.0,0.0282969,0,,,9.0,,1.0,,4.0,,,1.0,,2.0,,1.0,,3.0,2.0,1.0,,1.0,,,,,,,,,,,,,
11391328,home,Toulouse,Gabriel Suazo,,,gabriel-suazo,G. Suazo,M,12,178,3981,M,818986,EUR,871084800,M,17,17,False,47.0,39.0,1.0,17.0,17.0,34.0,6.0,3.0,1.0,,,90.0,68.0,7.1,15.0,0.107551,1,,1.0,23.0,4.0,1.0,1.0,6.0,,,,,1.0,0.0428,,,2.0,2.0,2.0,1.0,,2.0,,,1.0,,2.0,0.1237,1.0,,,,,
11391328,home,Toulouse,Frank Magri,Frank Magri,,frank-magri,F. Magri,F,9,178,1819,M,1169436,EUR,936403200,F,19,19,False,11.0,8.0,,1.0,3.0,8.0,4.0,1.0,2.0,,,57.0,18.0,6.9,6.0,0.147167,0,,,7.0,,,3.0,4.0,,,,,3.0,,1.0,,1.0,1.0,,,,,1.0,,,,3.0,,,,,,,
11391328,home,Toulouse,Yann Gboho,,,yann-gboho,Y. Gboho,F,10,173,957,M,911851,EUR,979430400,F,37,37,False,11.0,9.0,1.0,1.0,1.0,10.0,1.0,,2.0,,,77.0,31.0,7.2,8.0,0.018226,3,,,8.0,,,,7.0,,2.0,,,,0.0966,,,2.0,1.0,3.0,,1.0,2.0,,,,1.0,2.0,,2.0,,,,,
