match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_totalClearance,stat_interceptionWon,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_keyPass,stat_totalShots,stat_goalsPrevented,stat_totalCross,stat_accurateCross,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_shotOffTarget,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_expectedGoals,stat_aerialLost,stat_aerialWon,stat_bigChanceMissed,stat_onTargetScoringAttempt,stat_outfielderBlock,stat_fouls,stat_expectedGoalsOnTarget,stat_wonContest,stat_hitWoodwork,stat_goals,stat_unsuccessfulTouch,captain,stat_bigChanceCreated,stat_totalOffside,player_firstName,player_lastName,stat_punches,stat_lastManTackle,stat_goalAssist
11396389,home,VfL Bochum 1848,Moritz-Broni Kwarteng,moritz-broni-kwarteng,M. Kwarteng,M,11,175,96,M,886132,EUR,893721600,F,27,27,False,12.0,8.0,1.0,1.0,2.0,3.0,6.0,11.0,,,3.0,,,,,,69.0,31.0,6.6,15.0,0.0242199,1.0,3,,2.0,,8.0,4.0,1.0,,4.0,1.0,1.0,,,3.0,0.2957,3.0,,1.0,1.0,,1.0,0.9409,1.0,,,5.0,,,,,,,,
11396389,home,VfL Bochum 1848,Christopher Antwi-Adjei,christopher-antwi-adjei,C. Antwi-Adjei,M,18,171,469,M,844203,EUR,760579200,F,22,22,True,5.0,3.0,,,1.0,3.0,3.0,4.0,,,,,,,,,21.0,16.0,6.6,9.0,0.00516185,,0,,2.0,1.0,3.0,1.0,,1.0,1.0,,,,,,,1.0,1.0,,,1.0,,,,,,1.0,,,,,,,,
11396389,home,VfL Bochum 1848,Philipp Förster,philipp-forster,P. Förster,M,11,189,109,M,268791,EUR,791856000,M,10,10,True,7.0,7.0,,,,,7.0,7.0,,,1.0,,,,,,9.0,7.0,6.6,,0.0123314,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,home,VfL Bochum 1848,Gonçalo Paciência,goncalo-paciencia,G. Paciência,F,39,184,1129,M,138890,EUR,775699200,F,9,9,True,1.0,1.0,,,1.0,1.0,,,,,,,,,,,9.0,3.0,6.7,,2.976e-05,,1,,,,3.0,1.0,,,,1.0,,,,1.0,0.0224,3.0,1.0,,,,,,,,,,,,,,,,,
11396389,home,VfL Bochum 1848,Moritz Broschinski,moritz-broschinski,M. Broschinski,F,17,188,263,M,924205,EUR,969667200,F,29,29,True,,,,,,,,,,,,,,,,,9.0,2.0,6.3,1.0,,,0,,,,2.0,,,,1.0,,,,,,,,,,,,1.0,,,,,,,,,,,,,
11396389,home,VfL Bochum 1848,Niclas Thiede,niclas-thiede,N. Thiede,G,22,185,50,M,921031,EUR,924048000,G,23,23,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,home,VfL Bochum 1848,Noah Loosli,noah-loosli,N. Loosli,D,20,185,73,M,789138,EUR,853977600,D,41,41,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,home,VfL Bochum 1848,Maximilian Wittek,maximilian-wittek,M. Wittek,D,32,173,158,M,254125,EUR,808963200,D,32,32,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,home,VfL Bochum 1848,Tim Oermann,tim-oermann,T. Oermann,D,15,187,294,M,1138778,EUR,1065398400,D,14,14,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,home,VfL Bochum 1848,Felix Passlack,passlack-felix,F. Passlack,M,25,170,280,M,795000,EUR,896400000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,away,1. FC Köln,Marvin Schwäbe,marvin-schwabe,M. Schwäbe,G,1,189,324,M,187185,EUR,798768000,G,1,1,False,35.0,24.0,19.0,9.0,17.0,22.0,7.0,13.0,1.0,,4.0,1.0,7.0,8.0,,,90.0,47.0,8.3,11.0,0.00140777,,0,2.8724,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,,
11396389,away,1. FC Köln,Rasmus Carstensen,rasmus-carstensen,R. Carstensen,D,29,187,193,M,988203,EUR,973814400,D,18,18,False,26.0,19.0,3.0,2.0,12.0,15.0,8.0,13.0,6.0,,4.0,,,,,,74.0,60.0,6.7,15.0,0.249222,1.0,0,,2.0,1.0,9.0,7.0,2.0,2.0,1.0,,,2.0,2.0,2.0,,2.0,3.0,,,1.0,3.0,,,,,4.0,,,,,,,,
11396389,away,1. FC Köln,Timo Hübers,timo-hubers,T. Hübers,D,4,190,271,M,387220,EUR,837820800,D,4,4,False,39.0,32.0,8.0,3.0,25.0,30.0,7.0,10.0,6.0,4.0,7.0,,,,,,90.0,60.0,7.1,10.0,0.00206335,,1,,1.0,,8.0,5.0,1.0,,,1.0,,1.0,1.0,2.0,0.0568,3.0,2.0,,,2.0,5.0,,,,,2.0,,,,,,,,
11396389,away,1. FC Köln,Jeff Chabot,julian-chabot,J. Chabot,D,24,194,723,M,863271,EUR,887241600,D,24,24,False,45.0,41.0,4.0,1.0,33.0,35.0,8.0,10.0,11.0,3.0,2.0,,,,,,90.0,65.0,7.7,4.0,0.00352432,,1,,,,1.0,8.0,,,,,,2.0,1.0,,0.0424,,6.0,,1.0,1.0,1.0,0.027,,,,,,,,,,,1.0,
11396389,away,1. FC Köln,Dominique Heintz,dominique-heintz,D. Heintz,D,3,188,93,M,136922,EUR,745372800,D,3,3,False,45.0,30.0,9.0,2.0,22.0,28.0,8.0,17.0,4.0,,12.0,,,,,,90.0,70.0,6.7,18.0,0.023643,1.0,0,,,,4.0,7.0,1.0,,2.0,,,3.0,,,,2.0,2.0,,,,1.0,,2.0,,,1.0,,,,,,,,
11396389,away,1. FC Köln,Eric Martel,martel-eric,E. Martel,M,6,186,936,M,988639,EUR,1020038400,M,6,6,False,27.0,15.0,5.0,2.0,9.0,17.0,6.0,12.0,4.0,1.0,7.0,,,,,,90.0,53.0,7.0,19.0,0.0152586,1.0,0,,2.0,,5.0,9.0,,1.0,2.0,,,4.0,2.0,1.0,,2.0,3.0,,,1.0,1.0,,1.0,,,2.0,,,,,,,,
11396389,away,1. FC Köln,Florian Kainz,florian-kainz,F. Kainz,M,11,176,502,M,78781,EUR,719884800,M,11,11,False,43.0,26.0,18.0,7.0,15.0,20.0,13.0,26.0,3.0,1.0,7.0,,,,,,90.0,56.0,6.8,18.0,0.109,1.0,0,,3.0,2.0,2.0,3.0,1.0,,,,,1.0,,,,1.0,2.0,,,2.0,,,,,,,True,,,,,,,
11396389,away,1. FC Köln,Luca Waldschmidt,luca-waldschmidt,L. Waldschmidt,F,7,181,704,M,319861,EUR,832464000,M,9,9,False,21.0,16.0,3.0,3.0,6.0,8.0,10.0,14.0,,,4.0,,,,,,75.0,31.0,7.1,7.0,0.00531774,,1,,1.0,,2.0,5.0,,,1.0,,,2.0,1.0,1.0,0.0744,,1.0,,1.0,,2.0,0.0765,1.0,,,1.0,,,,,,,,
11396389,away,1. FC Köln,Mark Uth,mark-uth,M. Uth,M,13,185,215,M,110508,EUR,682992000,M,13,13,False,18.0,11.0,3.0,1.0,6.0,9.0,5.0,10.0,,,5.0,,,,,,59.0,31.0,6.5,12.0,0.00523427,,0,,1.0,,4.0,5.0,1.0,2.0,1.0,,,1.0,1.0,3.0,,1.0,,,,,,,1.0,,,2.0,,,,,,,,
11396389,away,1. FC Köln,Linton Maina,linton-maina,L. Maina,M,37,173,490,M,921033,EUR,930096000,M,37,37,False,21.0,12.0,1.0,,5.0,7.0,8.0,17.0,,,2.0,,,,,,88.0,29.0,6.9,13.0,0.238396,2.0,0,,3.0,1.0,3.0,1.0,,,2.0,,,,,,,,,,,,2.0,,1.0,,,1.0,,1.0,,,,,,1.0
11396389,away,1. FC Köln,Davie Selke,davie-selke,D. Selke,F,9,195,1255,M,187437,EUR,790560000,F,27,27,False,20.0,12.0,,,7.0,9.0,5.0,12.0,4.0,,1.0,,,,,,90.0,40.0,7.9,15.0,0.0111993,,5,,1.0,,10.0,14.0,,1.0,3.0,2.0,1.0,,,2.0,0.6847,6.0,10.0,,2.0,,2.0,0.8107,2.0,,1.0,4.0,,,1.0,,,,,
11396389,away,1. FC Köln,Jan Thielmann,thielmann-jan,J. Thielmann,M,29,178,397,M,1010726,EUR,1022371200,M,29,29,True,12.0,5.0,,,1.0,3.0,4.0,9.0,,,2.0,,,,,,31.0,26.0,6.7,12.0,0.00174863,,1,,,,6.0,4.0,,1.0,,,,1.0,1.0,2.0,0.0225,3.0,1.0,,1.0,,2.0,0.0768,,,,4.0,,,,,,,,
11396389,away,1. FC Köln,Benno Schmitz,benno-schmitz,B. Schmitz,D,6,182,70,M,147775,EUR,785030400,D,2,2,True,8.0,6.0,,,2.0,4.0,4.0,4.0,,,1.0,,,,,,16.0,15.0,6.5,5.0,0.00166908,,0,,,,3.0,,,,,,,,,,,3.0,,,,,,,,,,,,,,,,,,
11396389,away,1. FC Köln,Steffen Tigges,steffen-tigges,S. Tigges,F,27,195,329,M,826884,EUR,901843200,F,21,21,True,6.0,4.0,1.0,1.0,1.0,2.0,3.0,5.0,,,1.0,,,,,,15.0,11.0,7.0,3.0,0.0492381,1.0,2,,1.0,,,2.0,,,,,1.0,,,1.0,0.0629,,1.0,,1.0,,,0.0705,,,,,,,,,,,,
11396389,away,1. FC Köln,Faride Alidou,alidou-faride,F. Alidou,F,10,186,307,M,994197,EUR,995414400,F,40,40,True,3.0,3.0,,,1.0,1.0,2.0,2.0,,,,,,,,,2.0,4.0,,,0.0368433,1.0,0,,,,,2.0,,,1.0,,,,,,,,1.0,,,,,,1.0,,,,,,,,,,,
11396389,away,1. FC Köln,Matthias Köbbing,matthias-kobbing,M. Köbbing,G,44,196,40,M,840352,EUR,864777600,G,44,44,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,away,1. FC Köln,Luca Kilian,kilian-luca,L. Kilian,D,15,190,102,M,855676,EUR,936144000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,away,1. FC Köln,Leart Paqarada,leart-paqarada,L. Paqarada,D,32,184,333,M,151581,EUR,781574400,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,away,1. FC Köln,Mathias Olesen,mathias-olesen,M. Olesen,M,6,186,162,M,994490,EUR,985132800,M,47,47,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11396389,away,1. FC Köln,Denis Huseinbašić,denis-huseinbasic,D. Huseinbašić,M,8,184,959,M,1064842,EUR,994118400,M,8,8,True,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
