match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_totalOppositionHalfPasses,stat_aerialLost,stat_duelLost,stat_ballRecovery,stat_errorLeadToAGoal,stat_savedShotsFromInsideTheBox,stat_saves,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,stat_accurateLongBalls,stat_accurateOppositionHalfPasses,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_outfielderBlock,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_challengeLost,stat_totalContest,stat_wonContest,stat_blockedScoringAttempt,stat_fouls,stat_expectedGoals,stat_keyPass,stat_bigChanceCreated,stat_dispossessed,stat_shotOffTarget,captain,stat_onTargetScoringAttempt,stat_goals,stat_wasFouled,stat_totalOffside,stat_expectedGoalsOnTarget,player_firstName,player_lastName,stat_goodHighClaim,stat_punches,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_ownGoals
11406891,home,Bologna,Łukasz Skorupski,lukasz-skorupski,Ł. Skorupski,G,1,187,4421,M,lukaszskorupski28,44906,EUR,673401600,G,28,28,False,25.0,21.0,3.0,0.0,21.0,23.0,2.0,1.0,1.0,6.0,1.0,1.0,2.0,90.0,31.0,5.8,4.0,3.967e-05,0,-1.1189,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406891,home,Bologna,Stefan Posch,stefan-posch,S. Posch,D,4,188,1364,M,,355486,EUR,863568000,D,3,3,False,73.0,59.0,3.0,0.0,35.0,42.0,33.0,3.0,3.0,6.0,,,,90.0,104.0,7.2,17.0,0.0251915,0,,1.0,25.0,2.0,1.0,4.0,10.0,6.0,1.0,1.0,6.0,2.0,2.0,,,,,,,,,,,,,,,,,,,,,,,
11406891,home,Bologna,Sam Beukema,sam-beukema,S. Beukema,D,31,188,2235,M,,898815,EUR,911260800,D,31,31,False,82.0,74.0,7.0,0.0,54.0,56.0,27.0,2.0,2.0,6.0,,,,90.0,88.0,6.5,9.0,0.00985922,0,,3.0,20.0,1.0,,1.0,1.0,1.0,2.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
11406891,home,Bologna,Riccardo Calafiori,riccardo-calafiori,R. Calafiori,D,33,188,24414,M,richycala,957602,EUR,1021766400,D,33,33,False,117.0,105.0,12.0,0.0,60.0,65.0,53.0,,2.0,12.0,,,,90.0,132.0,7.4,13.0,0.0293017,2,,9.0,45.0,1.0,,3.0,6.0,2.0,1.0,2.0,1.0,1.0,,1.0,2.0,2.0,2.0,1.0,0.0903,1.0,,,,,,,,,,,,,,,,
11406891,home,Bologna,Victor Kristiansen,kristiansen-victor,V. Kristiansen,D,16,181,1305,M,,1092409,EUR,1039996800,D,15,15,False,73.0,62.0,1.0,1.0,30.0,33.0,42.0,1.0,2.0,3.0,,,,82.0,91.0,6.8,14.0,0.156465,0,,,33.0,2.0,1.0,,,1.0,,,,,,1.0,,,,,,1.0,1.0,,,,,,,,,,,,,,,
11406891,home,Bologna,Michel Aebischer,michel-aebischer,M. Aebischer,M,20,182,1236,M,,850891,EUR,852508800,M,20,20,False,44.0,38.0,1.0,0.0,12.0,13.0,31.0,,4.0,3.0,,,,58.0,56.0,6.7,10.0,0.0876062,1,,1.0,26.0,,,,4.0,,,1.0,2.0,,3.0,1.0,2.0,2.0,,2.0,0.015,1.0,,1.0,1.0,,,,,,,,,,,,,
11406891,home,Bologna,Remo Freuler,remo-freuler,R. Freuler,M,8,181,1928,M,,115516,EUR,703296000,M,8,8,False,71.0,65.0,3.0,0.0,23.0,25.0,46.0,3.0,6.0,3.0,,,,90.0,81.0,6.9,7.0,0.0424369,0,,1.0,42.0,,,1.0,3.0,3.0,,1.0,2.0,2.0,1.0,3.0,,,,,,,,,,,,,,,,,,,,,,
11406891,home,Bologna,Lewis Ferguson,lewis-ferguson,L. Ferguson,M,19,181,1972,M,,907152,EUR,935452800,M,19,19,False,72.0,63.0,3.0,0.0,16.0,21.0,52.0,2.0,5.0,2.0,,,,90.0,89.0,7.8,12.0,0.0734716,2,,2.0,47.0,1.0,,2.0,6.0,1.0,,1.0,,,,,3.0,1.0,1.0,2.0,0.0889,3.0,,,,True,1.0,1.0,3.0,1.0,0.371,,,,,,,
11406891,home,Bologna,Giovanni Fabbian,giovanni-fabbian,G. Fabbian,M,80,186,1385,M,,1067204,EUR,1042502400,F,80,80,False,25.0,19.0,1.0,0.0,9.0,9.0,17.0,3.0,9.0,6.0,,,,82.0,48.0,7.3,14.0,0.0132071,1,,,10.0,1.0,,3.0,8.0,2.0,,1.0,1.0,1.0,2.0,,5.0,2.0,,2.0,0.0816,,,1.0,,,1.0,1.0,2.0,,0.6152,,,,,,,
11406891,home,Bologna,Joshua Zirkzee,joshua-zirkzee,J. Zirkzee,F,11,193,26112,M,JZirkzee,917007,EUR,990489600,F,9,9,False,41.0,33.0,,1.0,7.0,8.0,34.0,,7.0,3.0,,,,90.0,67.0,7.5,20.0,0.0794765,4,,,26.0,1.0,,1.0,5.0,2.0,,,,,5.0,,5.0,2.0,2.0,2.0,0.3056,4.0,,2.0,2.0,,,,2.0,,,,,,,,,
11406891,home,Bologna,Kacper Urbański,kacper-urbanski,K. Urbański,M,82,182,5357,M,kacper_urbanski10,1012383,EUR,1094515200,F,82,82,False,20.0,18.0,1.0,0.0,5.0,6.0,19.0,2.0,5.0,1.0,,,,58.0,34.0,6.9,7.0,0.181217,1,,1.0,15.0,5.0,2.0,2.0,5.0,1.0,,,2.0,2.0,,2.0,2.0,1.0,1.0,,0.0196,1.0,,,,,,,,,,,,,,,,
11406891,home,Bologna,Riccardo Orsolini,riccardo-orsolini,R. Orsolini,M,7,183,5740,M,,793645,EUR,854064000,F,7,7,True,20.0,15.0,2.0,0.0,9.0,11.0,11.0,1.0,7.0,5.0,,,,32.0,31.0,6.5,12.0,0.0149543,3,,1.0,6.0,2.0,,1.0,2.0,,,,1.0,1.0,1.0,1.0,2.0,,1.0,1.0,0.165,,,2.0,2.0,,,,,,,,,,,,,
11406891,home,Bologna,Alexis Saelemaekers,alexis-saelemaekers,A. Saelemaekers,M,56,180,7592,M,AS56,901891,EUR,930441600,F,56,56,True,21.0,18.0,4.0,0.0,4.0,5.0,18.0,,1.0,2.0,,,,32.0,33.0,7.8,3.0,0.140036,4,,4.0,16.0,2.0,2.0,,2.0,,,,,,,1.0,2.0,2.0,2.0,,0.2635,1.0,,,1.0,,1.0,1.0,,,0.3176,,,,,,,
11406891,home,Bologna,Charalampos Lykogiannis,charalampos-lykogiannis,C. Lykogiannīs,D,22,188,706,M,,98212,EUR,751248000,D,22,22,True,3.0,2.0,,0.0,1.0,1.0,3.0,,1.0,,,,,8.0,8.0,6.6,2.0,0.00173209,1,,,1.0,1.0,,1.0,2.0,,,,1.0,,,,,,1.0,1.0,0.0392,,,,,,,,,,,,,,,,,
11406891,home,Bologna,Nikola Moro,nikola-moro,N. Moro,M,6,182,2495,M,,814882,EUR,889660800,M,6,6,True,6.0,4.0,2.0,0.0,4.0,5.0,1.0,,,2.0,,,,8.0,9.0,6.7,2.0,9.56e-06,0,,1.0,,,,,,1.0,,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
