match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_punches,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_totalCross,stat_accurateCross,stat_aerialLost,stat_duelLost,stat_challengeLost,stat_blockedScoringAttempt,stat_totalTackle,stat_wonTackle,stat_wasFouled,stat_fouls,stat_expectedGoals,stat_keyPass,stat_interceptionWon,stat_outfielderBlock,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_unsuccessfulTouch,stat_expectedGoalsOnTarget,stat_dispossessed,stat_shotOffTarget,captain,stat_goals,stat_totalOffside,stat_errorLeadToAGoal,stat_goalAssist,stat_bigChanceCreated,stat_bigChanceMissed
11408383,home,Chaves,Hugo Souza,hugo-souza,H. Souza,G,1,199,25668,M,hugosouza,950454,EUR,917740800,G,1,1,False,36.0,27.0,20.0,11.0,20.0,22.0,7.0,14.0,1.0,1.0,1.0,6.0,1.0,4.0,1.0,90.0,45.0,6.9,9.0,0.00288837,0,-0.3083,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11408383,home,Chaves,Carraça,carraca,Carraça,D,15,177,50,M,,589020,EUR,730944000,D,27,27,False,48.0,42.0,9.0,5.0,24.0,25.0,19.0,28.0,2.0,4.0,2.0,7.0,,,,90.0,75.0,6.7,11.0,0.248066,1,,,,5.0,1.0,2.0,4.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0299,2.0,,,,,,,,,,,,,,,,
11408383,home,Chaves,Ygor Nogueira,ygor-nogueira,Y. Nogueira,D,40,187,112,M,,757980,EUR,796262400,D,3,3,False,62.0,58.0,4.0,3.0,45.0,46.0,13.0,16.0,2.0,6.0,3.0,7.0,,,,90.0,73.0,6.8,4.0,0.00628044,1,,,,,,5.0,7.0,2.0,1.0,3.0,2.0,1.0,,0.0304,,2.0,,,,,,,,,,,,,,,
11408383,home,Chaves,Vasco Fernandes,vasco-fernandes,V. Fernandes,D,,181,45,M,,41650,EUR,532137600,D,13,13,False,51.0,44.0,8.0,3.0,24.0,24.0,20.0,27.0,1.0,2.0,1.0,1.0,,,,90.0,55.0,6.5,7.0,0.012304,0,,,,,,1.0,3.0,,,,,1.0,2.0,,,,1.0,,,,,,,,,,,,,,
11408383,home,Chaves,Júnior Pius,junior-pius,J. Pius,D,40,192,41,M,,604214,EUR,819417600,D,40,40,False,29.0,20.0,4.0,1.0,12.0,13.0,11.0,21.0,2.0,9.0,1.0,4.0,,,,90.0,59.0,6.9,18.0,0.0775835,1,,,,5.0,3.0,,3.0,1.0,,4.0,2.0,2.0,,0.0344,1.0,1.0,,3.0,1.0,1.0,1.0,0.3419,,,,,,,,,
11408383,home,Chaves,Kelechi Nwakali,kelechi-nwakali,K. Nwakali,M,50,181,305,M,,822472,EUR,897004800,M,28,28,False,43.0,38.0,8.0,5.0,14.0,14.0,25.0,35.0,2.0,4.0,2.0,2.0,,,,90.0,64.0,7.0,17.0,0.0340921,1,,,,6.0,1.0,,4.0,1.0,,1.0,,,1.0,0.0483,2.0,,,2.0,1.0,,4.0,,1.0,1.0,,,,,,,
11408383,home,Chaves,Dário Essugo,dario-essugo,D. Essugo,M,14,178,9115,M,,1110006,EUR,1110758400,M,14,14,False,41.0,38.0,4.0,3.0,26.0,26.0,12.0,15.0,1.0,8.0,2.0,6.0,,,,80.0,55.0,7.2,5.0,0.00501548,0,,,,,,1.0,3.0,1.0,,3.0,2.0,2.0,1.0,,,2.0,,2.0,2.0,,2.0,,,,,,,,,,
11408383,home,Chaves,Raphael Guzzo,raphael-guzzo,R. Guzzo,M,14,180,92,M,,190151,EUR,789350400,M,80,80,False,51.0,40.0,5.0,1.0,20.0,21.0,20.0,30.0,,4.0,,1.0,,,,75.0,59.0,7.1,12.0,0.0911532,2,,,,,,,1.0,1.0,,2.0,2.0,2.0,,0.0644,2.0,,,,,1.0,1.0,0.2478,,1.0,,,,,,,
11408383,home,Chaves,Rúben Ribeiro,ruben-ribeiro,R. Ribeiro,F,,175,58,M,,44653,EUR,554774400,F,20,20,False,32.0,29.0,2.0,2.0,14.0,15.0,18.0,22.0,,2.0,,2.0,,,,90.0,48.0,7.3,9.0,0.18467,2,,,,5.0,3.0,,3.0,1.0,,,,1.0,1.0,0.0992,4.0,,,2.0,1.0,1.0,3.0,0.0791,,1.0,,,,,,,
11408383,home,Chaves,Héctor Hernández,hector-hernandez,H. Hernández,F,23,180,2876,M,,352448,EUR,811036800,F,23,23,False,15.0,12.0,,,7.0,8.0,5.0,7.0,4.0,5.0,,2.0,,,,75.0,24.0,6.8,7.0,0.00353888,2,,,,,,5.0,10.0,1.0,,1.0,1.0,,1.0,0.0776,,,,,,1.0,1.0,0.1259,3.0,1.0,,,,,,,
