match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,player_firstName,player_lastName,stat_totalCross,stat_aerialLost,stat_aerialWon,stat_duelLost,stat_duelWon,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_blockedScoringAttempt,stat_goals,stat_totalClearance,stat_interceptionWon,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_wasFouled,stat_fouls,captain,player_sofascoreId,stat_dispossessed,stat_outfielderBlock,stat_keyPass,stat_challengeLost,stat_accurateCross,stat_goalAssist,stat_bigChanceCreated,stat_shotOffTarget,stat_totalOffside,stat_bigChanceMissed
10407458,home,Royal Antwerp FC,Vincent Janssen,vincent-janssen,V. Janssen,F,18,184,1446,M,339901,EUR,771552000,F,18,18,False,26.0,17.0,,,4.0,6.0,13.0,21.0,3.0,,,,,,70.0,40.0,7.4,14.0,3,,,1.0,,3.0,2.0,6.0,,,,1.0,,,,1.0,1.0,2.0,2.0,1.0,,,1.0,,1.0,,,1.0,,2.0,1.0,
10407458,home,Royal Antwerp FC,Dinis Almeida,dinis-almeida,D. Almeida,D,4,190,97,M,811562,EUR,804297600,D,61,61,True,23.0,23.0,3.0,3.0,18.0,18.0,5.0,5.0,2.0,,,,,,30.0,28.0,6.9,,0,,,,1.0,1.0,1.0,2.0,,,,,,2.0,,1.0,,,,,,,,,,,,,,,,
10407458,home,Royal Antwerp FC,Arbnor Muja,arbnor-muja,A. Muja,M,7,179,520,M,890695,EUR,912297600,F,11,11,True,11.0,10.0,,,4.0,4.0,6.0,9.0,2.0,,,,,,30.0,22.0,6.4,8.0,1,Arbnor,Muja,2.0,,,5.0,1.0,2.0,1.0,,1.0,,,,,,2.0,,2.0,,,2.0,,1.0,,,,,,1.0,
10407458,home,Royal Antwerp FC,Jelle Bataille,jelle-bataille,J. Bataille,D,25,175,223,M,889387,EUR,927158400,D,34,34,True,11.0,8.0,1.0,1.0,3.0,3.0,5.0,8.0,,,,,,,20.0,15.0,6.7,3.0,0,,,,,,,1.0,,,,,,,,1.0,1.0,,,,,,,,,,,,,,,
10407458,home,Royal Antwerp FC,Michael Frey,michael-frey,M. Frey,F,99,189,393,M,134248,EUR,774576000,F,99,99,True,12.0,10.0,1.0,1.0,1.0,1.0,9.0,11.0,,,,,,,20.0,16.0,7.6,4.0,1,,,,,1.0,,1.0,,,1.0,,1.0,,,,,2.0,1.0,,,,,,3.0,,,,,,,
10407458,home,Royal Antwerp FC,Arthur Vermeeren,arthur-vermeeren,A. Vermeeren,M,18,180,4706,M,1149127,EUR,1107734400,M,48,48,True,5.0,4.0,,,2.0,3.0,2.0,2.0,1.0,,,,,,12.0,9.0,6.8,2.0,0,Arthur Vermeeren,,,1.0,,1.0,1.0,,,,,,,1.0,1.0,1.0,1.0,,,,arthurvermeeren,,,,,,,,,,
10407458,home,Royal Antwerp FC,Ortwin De Wolf,de-wolf-ortwin,O. D. Wolf,G,1,190,162,M,877292,EUR,830217600,G,26,26,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407458,home,Royal Antwerp FC,Christopher Scott,christopher-scott,C. Scott,M,30,174,167,M,997118,EUR,1023408000,M,32,32,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407458,away,KV Oostende,Dillon Phillips,dillon-phillips,D. Phillips,G,12,188,49,M,377166,EUR,802828800,G,1,1,False,33.0,18.0,22.0,7.0,12.0,12.0,6.0,21.0,7.0,,,1.0,,,90.0,38.0,5.9,15.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407458,away,KV Oostende,Osaze Urhoghide,osaze-urhoghide,O. Urhoghide,D,3,188,129,M,915129,EUR,962668800,D,2,2,False,34.0,24.0,8.0,3.0,14.0,22.0,10.0,12.0,6.0,,,,,,90.0,51.0,7.0,12.0,0,,,,,,2.0,6.0,,,,,,2.0,1.0,4.0,3.0,2.0,2.0,2.0,,,,2.0,,,,,,,,
10407458,away,KV Oostende,Anton Tanghe,tanghe-anton,A. Tanghe,D,3,194,71,M,1005175,EUR,917481600,D,33,33,False,20.0,20.0,5.0,5.0,12.0,12.0,8.0,8.0,2.0,,,,,,90.0,34.0,7.1,,0,,,,1.0,,2.0,3.0,,,,,,3.0,2.0,3.0,1.0,,,1.0,True,,,3.0,,1.0,,,,,,
10407458,away,KV Oostende,Zech Medley,zech-medley,Z. Medley,D,3,195,94,M,960257,EUR,963100800,D,3,3,False,19.0,13.0,6.0,1.0,9.0,11.0,4.0,8.0,5.0,,,,,,66.0,29.0,6.4,7.0,0,,,,2.0,1.0,5.0,2.0,1.0,,,,,3.0,1.0,,,,1.0,1.0,,,,2.0,1.0,1.0,,,,,,
10407458,away,KV Oostende,Tatsuhiro Sakamoto,sakamoto-tatsuhiro,T. Sakamoto,M,7,170,978,M,978927,EUR,845942400,M,18,18,False,17.0,13.0,1.0,1.0,6.0,8.0,7.0,12.0,6.0,,,,,,77.0,37.0,6.8,8.0,0,,,3.0,,1.0,1.0,4.0,1.0,1.0,,,,2.0,1.0,1.0,,1.0,1.0,1.0,,,,,,,,,,,,
10407458,away,KV Oostende,Sieben Dewaele,dewaele-sieben,S. Dewaele,M,18,180,72,M,901895,EUR,917913600,M,16,16,False,12.0,7.0,1.0,,5.0,6.0,2.0,6.0,2.0,,,,,,45.0,15.0,6.4,5.0,0,,,,1.0,,3.0,2.0,,,,,,,,2.0,1.0,,,2.0,,,,,,,,,,,,
10407458,away,KV Oostende,Kenny Rocha Santos,kenny-rocha-santos,K. R. Santos,M,10,174,107,M,867520,EUR,946857600,M,10,10,False,10.0,7.0,1.0,1.0,4.0,5.0,4.0,6.0,,,,,,,45.0,17.0,6.6,6.0,0,,,1.0,1.0,,2.0,2.0,,,,,,1.0,,1.0,,3.0,1.0,1.0,,,,,,,1.0,,,,,
10407458,away,KV Oostende,Robbie D'Haese,robbie-dhaese,R. D'Haese,M,,180,35,M,889388,EUR,919900800,M,29,29,False,28.0,19.0,2.0,1.0,5.0,7.0,14.0,22.0,4.0,,,,,,90.0,53.0,6.7,14.0,2,Robbie,D'Haese,1.0,1.0,,5.0,3.0,3.0,1.0,2.0,,,2.0,2.0,2.0,1.0,1.0,,,,,1.0,,,1.0,,,,,,
10407458,away,KV Oostende,Adedapo Awokoya-Mebude,awokoya-mebude-adedapo,A. Awokoya-Mebude,F,62,189,47,M,984860,EUR,996364800,F,14,14,False,6.0,3.0,,,,,3.0,7.0,5.0,,,,,,90.0,23.0,6.4,10.0,0,,,1.0,4.0,2.0,12.0,8.0,1.0,1.0,,,,,,2.0,2.0,3.0,3.0,3.0,,,3.0,,,2.0,,,,,2.0,
10407458,away,KV Oostende,Thierry Ambrose,thierry-ambrose,T. Ambrose,F,68,178,425,M,356024,EUR,859507200,F,68,68,False,16.0,12.0,3.0,1.0,3.0,3.0,9.0,13.0,2.0,,,,,,77.0,29.0,7.0,11.0,1,,,,,1.0,6.0,4.0,,,,,,,,1.0,1.0,3.0,2.0,2.0,,,4.0,1.0,2.0,,,,1.0,1.0,,
10407458,away,KV Oostende,Cameron McGeehan,cameron-mcgeehan,C. McGeehan,M,8,180,57,M,149817,EUR,797126400,F,8,8,False,27.0,17.0,3.0,1.0,9.0,10.0,8.0,18.0,1.0,,,,,,90.0,38.0,6.5,15.0,0,,,1.0,3.0,3.0,7.0,6.0,,,,,,1.0,,,,2.0,3.0,4.0,,,,,,,,,,,,
10407458,away,KV Oostende,Manuel Osifo,manuel-osifo,M. Osifo,D,25,182,65,M,1122524,EUR,1059609600,D,19,19,True,19.0,12.0,1.0,,6.0,8.0,6.0,11.0,3.0,,,,,,45.0,25.0,6.8,7.0,0,Manuel Osifo,,,,1.0,,3.0,1.0,1.0,,,,,2.0,1.0,1.0,,,,,,,1.0,1.0,,,,,,,
10407458,away,KV Oostende,Nick Bätzner,nick-batzner,N. Bätzner,M,9,170,71,M,959635,EUR,953078400,M,34,34,True,17.0,15.0,,,4.0,5.0,11.0,13.0,1.0,,,,,,45.0,29.0,6.6,6.0,3,,,1.0,1.0,,2.0,3.0,,,,1.0,,,1.0,2.0,1.0,2.0,1.0,,,,1.0,,1.0,,,,,2.0,,1.0
10407458,away,KV Oostende,Indy Boonen,indy-boonen,I. Boonen,M,25,173,46,M,839637,EUR,915408000,M,11,11,True,22.0,17.0,2.0,2.0,4.0,5.0,13.0,18.0,1.0,,,,,,24.0,35.0,6.2,13.0,0,,,1.0,,,3.0,1.0,1.0,,,,,,,,,4.0,1.0,,,,2.0,,,,,,,,,
10407458,away,KV Oostende,Alessandro Albanese,alessandro-albanese,A. Albanese,M,10,174,55,M,867257,EUR,947635200,F,99,99,True,13.0,10.0,1.0,,4.0,5.0,7.0,9.0,3.0,,,,,,13.0,19.0,6.6,4.0,0,,,1.0,,,2.0,,1.0,,,,,,2.0,,,,,,,,,,,1.0,1.0,,,,,
10407458,away,KV Oostende,Mohamed Berte,mohamed-berte,M. Berte,F,90,175,99,M,1122525,EUR,1017014400,F,90,90,True,2.0,2.0,,,1.0,1.0,1.0,1.0,1.0,,,,,,13.0,2.0,6.5,,0,Mohamed Berte,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407458,away,KV Oostende,Guillaume Hubert,guillaume-hubert,G. Hubert,G,28,198,51,M,149794,EUR,758246400,G,28,28,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
10407458,away,KV Oostende,Théo Ndicka Matam,theo-ndicka-matam,T. N. Matam,D,,169,57,M,963070,EUR,956188800,D,7,7,True,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
