match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_goalAssist,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_aerialWon,stat_duelWon,stat_totalClearance,stat_ballRecovery,stat_errorLeadToAShot,stat_wasFouled,stat_goodHighClaim,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_expectedAssists,stat_totalShots,stat_goalsPrevented,player_firstName,player_lastName,stat_aerialLost,stat_duelLost,stat_lastManTackle,stat_totalTackle,stat_wonTackle,stat_unsuccessfulTouch,stat_fouls,stat_keyPass,stat_outfielderBlock,stat_interceptionWon,stat_challengeLost,stat_errorLeadToAGoal,player_sofascoreId,stat_dispossessed,stat_totalContest,stat_wonContest,stat_onTargetScoringAttempt,stat_expectedGoals,stat_expectedGoalsOnTarget,stat_totalCross,captain,stat_accurateCross,stat_blockedScoringAttempt,stat_shotOffTarget,stat_goals,stat_totalOffside,stat_bigChanceCreated,stat_ownGoals,stat_bigChanceMissed
12504378,home,Como,Anastasios Douvikas,douvikas-anastasios,A. Douvikas,F,11,184,4342,M,894863,EUR,933552000,F,11,11,True,1.0,,,,0.0,,1.0,,,,,1.0,1.0,,,,,,,,1.0,3.0,,2.0,,0,,,,,2.0,,,,,1.0,,,,,,,1.0,,,,,,,,,,,,,,,
12504378,home,Como,Pepe Reina,pepe-reina,P. Reina,G,,188,1240,M,26937,EUR,399600000,G,25,25,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,home,Como,Mauro Vigorito,mauro-vigorito,M. Vigorito,G,22,186,221,M,41444,EUR,643334400,G,22,22,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,home,Como,Alessio Iovine,alessio-iovine,A. Iovine,D,,174,111,M,350882,EUR,665366400,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,home,Como,Fellipe Jack,jack-fellipe,F. Jack,D,6,190,438,M,1804801,EUR,1137024000,D,15,15,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,home,Como,Alberto Moreno,alberto-moreno,A. Moreno,D,18,171,850,M,229740,EUR,710294400,D,18,18,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,home,Como,Jonathan Ikoné,jonathan-ikone,J. Ikoné,M,93,180,1415,M,802142,EUR,894067200,F,19,19,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,home,Como,Matthias Braunöder,matthias-braunoder,M. Braunöder,M,27,173,418,M,962282,EUR,1017187200,M,27,27,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,away,Napoli,Alex Meret,alex-meret,A. Meret,G,1,190,4366,M,592794,EUR,858988800,G,1,1,False,45.0,39.0,10.0,4.0,0.0,36.0,37.0,3.0,8.0,,,,8.0,,,,1.0,2.0,,,90.0,48.0,6.3,6.0,0.00049613,0,-0.7112,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,away,Napoli,Giovanni Di Lorenzo,giovanni-di-lorenzo,G. Di Lorenzo,D,22,182,6986,M,153257,EUR,744422400,D,22,22,False,66.0,61.0,2.0,1.0,0.0,39.0,42.0,22.0,26.0,3.0,8.0,1.0,1.0,,3.0,,,,,,90.0,89.0,6.6,13.0,0.0111459,2,,,,3.0,9.0,,2.0,1.0,3.0,3.0,,,2.0,1.0,,dilorenzo22,2.0,,,,0.0882,,2.0,True,,,2.0,,,,,
12504378,away,Napoli,Amir Rrahmani,amir-rrahmani,A. Rrahmani,D,13,190,3520,M,332155,EUR,762048000,D,13,13,False,78.0,73.0,7.0,5.0,0.0,45.0,47.0,28.0,31.0,2.0,6.0,5.0,5.0,,2.0,,,,,,90.0,94.0,7.1,5.0,0.0165904,1,,,,1.0,3.0,,2.0,,,1.0,,2.0,2.0,1.0,,,,,,,0.1143,,,,,,1.0,,,,1.0,
12504378,away,Napoli,Alessandro Buongiorno,alessandro-buongiorno,A. Buongiorno,D,4,191,3972,M,870263,EUR,928627200,D,4,4,False,65.0,54.0,8.0,4.0,0.0,37.0,42.0,17.0,23.0,,4.0,2.0,6.0,1.0,1.0,,,,,,90.0,73.0,6.3,12.0,0.0102236,0,,,,1.0,3.0,,3.0,,1.0,2.0,,,1.0,,,,,,,,,,,,,,,,,,,
12504378,away,Napoli,Matteo Politano,matteo-politano,M. Politano,F,21,171,4493,M,235672,EUR,744336000,M,21,21,False,34.0,27.0,2.0,,0.0,12.0,15.0,15.0,22.0,,1.0,,3.0,,1.0,,,,,,77.0,51.0,6.4,15.0,0.0541439,1,,,,2.0,4.0,,,,1.0,,1.0,,,1.0,,,,1.0,,,0.0519,,3.0,,,1.0,,,,,,
12504378,away,Napoli,Philip Billing,philip-billing,P. Billing,M,8,193,1790,M,548660,EUR,834451200,M,15,15,False,21.0,12.0,1.0,,0.0,6.0,9.0,6.0,12.0,6.0,9.0,1.0,1.0,,,,,,,,62.0,30.0,7.1,10.0,0.00971857,1,,,,3.0,6.0,,3.0,2.0,,2.0,2.0,,1.0,,,,1.0,,,1.0,0.0737,0.0668,,,,,,,,,,
12504378,away,Napoli,Stanislav Lobotka,stanislav-lobotka,S. Lobotka,M,68,170,4661,M,150383,EUR,785721600,M,68,68,False,33.0,33.0,2.0,2.0,0.0,25.0,25.0,8.0,8.0,,2.0,1.0,3.0,,,,,,,,84.0,42.0,6.1,2.0,0.0190757,1,,,,,4.0,,2.0,2.0,1.0,1.0,,,,2.0,1.0,StanLobotka,1.0,,,,0.0199,,,,,,1.0,,,,,
12504378,away,Napoli,Scott McTominay,scott-mctominay,S. McTominay,M,8,193,25748,M,879346,EUR,850003200,M,8,8,False,17.0,15.0,,,0.0,8.0,8.0,7.0,9.0,,8.0,1.0,1.0,,3.0,,,,,,90.0,38.0,6.9,10.0,0.0406407,2,,,,1.0,6.0,,3.0,3.0,3.0,1.0,,1.0,1.0,,,ScottMcTominay,1.0,5.0,2.0,1.0,0.4118,0.2341,,,,,1.0,,,,,1.0
12504378,away,Napoli,Leonardo Spinazzola,leonardo-spinazzola,L. Spinazzola,D,37,185,3729,M,148899,EUR,733017600,M,37,37,False,36.0,26.0,8.0,5.0,0.0,12.0,14.0,17.0,26.0,,6.0,3.0,5.0,,2.0,,,,,,90.0,76.0,6.7,20.0,0.150404,1,,,,1.0,9.0,,2.0,1.0,2.0,1.0,1.0,,,2.0,,,1.0,6.0,2.0,,0.0377,,4.0,,3.0,1.0,,,,1.0,,
12504378,away,Napoli,Romelu Lukaku,romelu-lukaku,R. Lukaku,F,9,191,56823,M,78893,EUR,737251200,F,11,11,False,6.0,5.0,,,0.0,2.0,2.0,3.0,4.0,1.0,1.0,,2.0,,,,,,,,62.0,8.0,6.6,2.0,0.0132609,1,,,,1.0,2.0,,,,1.0,1.0,,,,,,RLukaku,,,,,0.0391,,,,,1.0,,,3.0,,,
12504378,away,Napoli,Giacomo Raspadori,giacomo-raspadori,G. Raspadori,F,18,172,8190,M,865651,EUR,950832000,F,81,81,False,27.0,19.0,1.0,1.0,0.0,6.0,8.0,15.0,26.0,,2.0,1.0,3.0,,,,,,,,90.0,49.0,7.7,19.0,0.102851,2,,,,1.0,6.0,,,,2.0,1.0,3.0,1.0,,,,giacomo.raspadori,4.0,2.0,2.0,1.0,0.2803,0.2764,7.0,,2.0,1.0,,1.0,,,,
12504378,away,Napoli,Frank Anguissa,frank-anguissa,F. Anguissa,M,99,184,12968,M,787941,EUR,816480000,M,99,99,True,12.0,8.0,1.0,,0.0,5.0,6.0,3.0,6.0,,1.0,,3.0,,1.0,,,,,,28.0,15.0,6.6,5.0,0.00574627,1,,,,1.0,2.0,,,,,,,,,,,anguiss_29,1.0,,,1.0,0.1407,0.0514,,,,,,,,,,
12504378,away,Napoli,Giovanni Simeone,giovanni-simeone,G. Simeone,F,18,179,9782,M,341143,EUR,804902400,F,18,18,True,5.0,2.0,,,0.0,1.0,1.0,1.0,5.0,1.0,3.0,1.0,1.0,,2.0,,,,,,28.0,15.0,6.4,8.0,0.00060691,0,,,,1.0,5.0,,,,2.0,1.0,,,,1.0,,simeonegiovanni,2.0,1.0,1.0,,,,1.0,,,,,,,,,
12504378,away,Napoli,Cyril Ngonge,cyril-ngonge,C. Ngonge,F,16,179,1937,M,877037,EUR,959299200,F,26,26,True,5.0,3.0,1.0,,0.0,1.0,1.0,2.0,4.0,1.0,3.0,,1.0,,1.0,,,,,,13.0,12.0,6.4,5.0,0.00094725,0,,,,,3.0,,,,,,,,,,,,1.0,3.0,1.0,,,,,,,,,,,,,
12504378,away,Napoli,Noah Okafor,noah-okafor,N. Okafor,F,19,185,5947,M,865523,EUR,959126400,F,9,9,True,5.0,4.0,,,0.0,2.0,2.0,2.0,3.0,,3.0,,1.0,,1.0,,,,,,12.0,10.0,6.7,3.0,0.017407,0,,,,1.0,3.0,,1.0,1.0,,,1.0,,,,,noah.arinze,,3.0,1.0,,,,,,,,,,,,,
12504378,away,Napoli,Nikita Contini,nikita-contini,N. Contini,G,14,190,976,M,352728,EUR,832636800,G,14,14,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,away,Napoli,Simone Scuffet,simone-scuffet,S. Scuffet,G,22,193,684,M,284349,EUR,833500800,G,96,96,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,away,Napoli,Juan Jesus,juan-jesus,Juan Jesus,D,5,185,2485,M,108484,EUR,676512000,D,5,5,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,away,Napoli,Mathías Olivera,mathias-olivera,M. Olivera,D,17,184,3517,M,805078,EUR,878256000,D,17,17,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,away,Napoli,Rafa Marín,rafa-marin,R. Marín,D,4,190,2354,M,984623,EUR,1021766400,D,16,16,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
12504378,away,Napoli,Billy Gilmour,gilmour-billy,B. Gilmour,M,6,169,4342,M,907668,EUR,992217600,M,6,6,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,billygilmour,,,,,,,,,,,,,,,,
12504378,away,Napoli,Luis Hasa,luis-hasa,L. Hasa,M,70,172,994,M,1082407,EUR,1073347200,M,29,29,True,,,,,,,,,,,,,,,,,,,,,,,,,,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
