match_id,side,team,player_name,player_slug,player_shortName,player_position,player_jerseyNumber,player_height,player_userCount,player_gender,player_sofascoreId,player_id,player_marketValueCurrency,player_dateOfBirthTimestamp,position,shirtNumber,jerseyNumber,substitute,stat_totalPass,stat_accuratePass,stat_totalLongBalls,stat_accurateLongBalls,stat_accurateOwnHalfPasses,stat_totalOwnHalfPasses,stat_accurateOppositionHalfPasses,stat_totalOppositionHalfPasses,stat_ballRecovery,stat_savedShotsFromInsideTheBox,stat_saves,stat_totalKeeperSweeper,stat_accurateKeeperSweeper,stat_minutesPlayed,stat_touches,stat_rating,stat_possessionLostCtrl,stat_totalShots,stat_totalCross,stat_accurateCross,stat_aerialWon,stat_duelLost,stat_duelWon,stat_challengeLost,stat_dispossessed,stat_totalContest,stat_onTargetScoringAttempt,stat_goals,stat_interceptionWon,stat_totalTackle,stat_wonTackle,captain,stat_aerialLost,stat_totalClearance,stat_keyPass,stat_wasFouled,stat_fouls,stat_shotOffTarget,stat_unsuccessfulTouch,stat_wonContest,stat_bigChanceMissed,stat_outfielderBlock,player_firstName,player_lastName,stat_goalAssist,stat_blockedScoringAttempt,stat_bigChanceCreated,stat_totalOffside,stat_goodHighClaim
11693211,home,Everton,Jordan Pickford,jordan-pickford,J. Pickford,G,1,185,7587,M,jpickford1,138530,EUR,762998400,G,1,1,False,50.0,36.0,30.0,16.0,24.0,27.0,12.0,23.0,5.0,1.0,1.0,1.0,1.0,90.0,55.0,7.3,14.0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
11693211,home,Everton,Ashley Young,ashley-young,A. Young,D,15,180,1704,M,,10589,EUR,489715200,D,18,18,False,38.0,23.0,8.0,3.0,15.0,21.0,9.0,19.0,8.0,,,,,90.0,70.0,7.4,23.0,2,2.0,1.0,1.0,6.0,5.0,1.0,3.0,2.0,2.0,1.0,1.0,4.0,1.0,,,,,,,,,,,,,,,,,,
11693211,home,Everton,James Tarkowski,james-tarkowski,J. Tarkowski,D,6,185,2542,M,,145188,EUR,722131200,D,6,6,False,53.0,42.0,13.0,6.0,27.0,29.0,15.0,24.0,4.0,,,,,90.0,63.0,7.9,12.0,1,,,4.0,1.0,4.0,,,,1.0,1.0,4.0,,,True,1.0,3.0,1.0,,,,,,,,,,,,,,
11693211,home,Everton,Jarrad Branthwaite,jarrad-branthwaite,J. Branthwaite,D,32,195,2594,M,,979563,EUR,1025136000,D,32,32,False,55.0,43.0,13.0,6.0,30.0,34.0,13.0,21.0,8.0,,,,,90.0,67.0,7.3,12.0,0,,,1.0,3.0,5.0,1.0,,,,,1.0,2.0,1.0,,1.0,4.0,,2.0,1.0,,,,,,,,,,,,
11693211,home,Everton,Vitaliy Mykolenko,vitaliy-mykolenko,V. Mykolenko,D,16,180,4073,M,mikola_16,876643,EUR,927936000,D,19,19,False,36.0,24.0,12.0,2.0,14.0,17.0,10.0,19.0,7.0,,,,,90.0,62.0,6.5,20.0,1,,,1.0,8.0,3.0,1.0,,3.0,,,2.0,2.0,,,1.0,6.0,,,3.0,1.0,3.0,,,,,,,,,,
11693211,home,Everton,Jack Harrison,jack-harrison,J. Harrison,M,17,175,1167,M,,829570,EUR,848448000,M,11,11,False,23.0,16.0,1.0,,3.0,3.0,14.0,23.0,6.0,,,,,80.0,46.0,6.7,17.0,0,3.0,1.0,,8.0,6.0,2.0,3.0,4.0,,,1.0,3.0,2.0,,,,,1.0,1.0,,3.0,2.0,,,,,,,,,
11693211,home,Everton,James Garner,james-garner,J. Garner,M,37,182,3005,M,,927361,EUR,984441600,M,37,37,False,30.0,24.0,3.0,,12.0,14.0,13.0,19.0,6.0,,,,,90.0,44.0,7.4,8.0,0,3.0,1.0,2.0,1.0,8.0,,,1.0,,,1.0,3.0,2.0,,1.0,2.0,1.0,2.0,,,,1.0,,,,,,,,,
11693211,home,Everton,Amadou Onana,amadou-onana,A. Onana,M,24,195,7169,M,its_onana,923973,EUR,997920000,M,8,8,False,23.0,21.0,2.0,1.0,14.0,15.0,7.0,8.0,3.0,,,,,79.0,38.0,7.8,3.0,3,,,,3.0,5.0,,,,2.0,1.0,2.0,2.0,,,2.0,,1.0,3.0,1.0,1.0,1.0,,1.0,1.0,,,,,,,
11693211,home,Everton,Dwight McNeil,dwight-mcneil,D. McNeil,M,7,183,1967,M,,935543,EUR,943228800,M,7,7,False,21.0,16.0,2.0,1.0,9.0,10.0,11.0,17.0,8.0,,,,,89.0,47.0,7.6,12.0,3,6.0,4.0,1.0,4.0,6.0,1.0,2.0,,,,,4.0,3.0,,1.0,1.0,1.0,1.0,,1.0,3.0,,,,Dwight,McNeil,1.0,2.0,,,
11693211,home,Everton,Arnaut Danjuma,arnaut-danjuma,A. Danjuma,F,7,178,3513,M,,827064,EUR,854668800,F,10,10,False,15.0,11.0,1.0,,2.0,2.0,9.0,13.0,4.0,,,,,68.0,17.0,6.6,6.0,0,,,,1.0,,,1.0,,,,,,,,,,1.0,,,,1.0,,,,,,,,,,
